GEO_ID,B07009_001E,B07009_001M,B07009_002E,B07009_002M,B07009_003E,B07009_003M,B07009_004E,B07009_004M,B07009_005E,B07009_005M,B07009_006E,B07009_006M,B07009_007E,B07009_007M,B07009_008E,B07009_008M,B07009_009E,B07009_009M,B07009_010E,B07009_010M,B07009_011E,B07009_011M,B07009_012E,B07009_012M,B07009_013E,B07009_013M,B07009_014E,B07009_014M,B07009_015E,B07009_015M,B07009_016E,B07009_016M,B07009_017E,B07009_017M,B07009_018E,B07009_018M,B07009_019E,B07009_019M,B07009_020E,B07009_020M,B07009_021E,B07009_021M,B07009_022E,B07009_022M,B07009_023E,B07009_023M,B07009_024E,B07009_024M,B07009_025E,B07009_025M,B07009_026E,B07009_026M,B07009_027E,B07009_027M,B07009_028E,B07009_028M,B07009_029E,B07009_029M,B07009_030E,B07009_030M,B07009_031E,B07009_031M,B07009_032E,B07009_032M,B07009_033E,B07009_033M,B07009_034E,B07009_034M,B07009_035E,B07009_035M,B07009_036E,B07009_036M,NAME,B07009_001MA,B07009_001EA,B07009_002EA,B07009_002MA,B07009_003MA,B07009_003EA,B07009_004MA,B07009_004EA,B07009_005MA,B07009_005EA,B07009_006MA,B07009_006EA,B07009_007MA,B07009_007EA,B07009_008EA,B07009_008MA,B07009_009MA,B07009_009EA,B07009_010MA,B07009_010EA,B07009_011MA,B07009_011EA,B07009_012MA,B07009_012EA,B07009_013EA,B07009_013MA,B07009_014MA,B07009_014EA,B07009_015MA,B07009_015EA,B07009_016MA,B07009_016EA,B07009_017MA,B07009_017EA,B07009_018MA,B07009_018EA,B07009_019EA,B07009_019MA,B07009_020MA,B07009_020EA,B07009_021MA,B07009_021EA,B07009_022MA,B07009_022EA,B07009_023MA,B07009_023EA,B07009_024EA,B07009_024MA,B07009_025MA,B07009_025EA,B07009_026MA,B07009_026EA,B07009_027MA,B07009_027EA,B07009_028MA,B07009_028EA,B07009_029EA,B07009_029MA,B07009_030EA,B07009_030MA,B07009_031MA,B07009_031EA,B07009_032MA,B07009_032EA,B07009_033MA,B07009_033EA,B07009_034MA,B07009_034EA,B07009_035EA,B07009_035MA,B07009_036MA,B07009_036EA,state
0400000US13,5632169,7719,970452,18999,1669685,22235,1463170,21866,992829,17548,536033,13104,4754195,22825,807196,17198,1427121,19136,1224608,18525,831943,17894,463327,12845,436786,15075,93759,7431,131265,8072,113954,6981,69775,5433,28033,2651,230573,11205,37159,3797,64733,6826,64119,6292,44787,4343,19775,2389,181422,10209,23186,3653,42293,4139,55537,5677,40066,3907,20340,2332,29193,3594,9152,1742,4273,1368,4952,1295,6258,1364,4558,1175,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,828917,1805,98959,4644,253116,7776,245201,6901,155858,5953,75783,4093,719631,5786,89333,4380,223403,7210,210142,6220,132386,5822,64367,3433,68874,5047,7514,1578,20506,2494,21319,2910,13698,2225,5837,1481,3106,1136,263,271,780,602,572,306,597,394,894,502,29332,3532,1118,540,6768,1550,11502,2024,6557,2015,3387,869,7974,1521,731,406,1659,620,1666,546,2620,1055,1298,757,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,877031,1805,116426,4549,259993,7780,296239,7366,139596,6042,64777,4330,736789,6713,97000,4785,219892,7262,247429,7188,117991,5599,54477,3806,74374,5336,10568,1632,22618,3046,26069,2980,10353,2053,4766,1026,23581,3159,2268,743,7305,1615,8638,1475,3860,1007,1510,760,38280,4115,5261,1292,9348,1870,13560,2285,6355,1297,3756,1331,4007,1443,1329,766,830,722,543,273,1037,651,268,225,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8079881,3333,1153782,21310,2283031,19754,2281131,25843,1480111,19703,881826,15820,7060811,22735,997835,19190,2031650,19141,1992759,24474,1273374,17208,765193,12968,671015,19314,111506,8486,175038,10254,193651,9407,126146,7588,64674,4569,182672,9248,22248,3386,45763,4341,53969,4348,40722,3863,19970,2381,123671,8229,12687,2732,22627,2971,32891,3853,30595,3399,24871,2674,41712,5591,9506,2811,7953,1889,7861,2362,9274,2123,7118,1568,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3956723,3837,580667,9799,1468342,14395,1066838,12135,534551,11194,306325,8327,3458786,14586,501058,9129,1300935,14389,919652,12940,464793,10076,272348,7541,314281,10159,53110,4396,109809,5728,96262,5714,38388,3439,16712,2312,96421,6384,14228,1950,32976,3863,28727,3509,14000,1809,6490,1575,74538,5122,8672,1878,22001,2584,20923,2473,14087,1969,8855,1469,12697,1915,3599,1178,2621,787,1274,465,3283,1052,1920,825,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1927018,2798,201245,5899,692441,9614,574625,10029,317164,7753,141543,4920,1703460,8955,177412,5736,624099,10523,502224,9496,276176,7055,123549,4593,133598,6879,14007,2139,43304,3547,45875,3397,21658,2684,8754,1656,40563,3517,4095,874,12265,1707,13917,2077,7576,1255,2710,750,45458,4378,5204,1403,11856,2121,11845,1715,10821,2146,5732,1211,3939,784,527,278,917,329,764,315,933,451,798,334,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1725825,3170,194413,6320,520710,10571,524740,9377,320356,7767,165606,5450,1478423,9790,159059,5099,446614,9013,448876,8243,279776,7778,144098,5073,153133,8732,22238,3128,48174,5256,50129,3634,21657,3080,10935,1662,44483,4182,6670,1952,14642,2355,12020,1733,7630,1517,3521,981,43459,4020,5532,1327,9592,1883,12551,1984,9562,1460,6222,1225,6327,1428,914,522,1688,683,1164,495,1731,845,830,490,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2715805,3811,570683,11016,941493,15108,679774,11160,312484,7508,211371,7279,2373933,13542,497711,10260,834789,13901,582518,10888,270732,7421,188183,7123,204967,10091,50692,4655,66305,4675,54544,4498,21904,2542,11522,1927,67704,5724,12727,2303,21021,3082,22511,2623,7118,1277,4327,1124,60414,4257,7594,1849,16464,2475,18553,2309,10925,1605,6878,1501,8787,1719,1959,635,2914,1127,1648,608,1805,887,461,281,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2791859,4729,544500,12425,977629,16647,695347,13426,375088,9615,199295,7898,2432571,14847,471297,11455,854849,15620,604067,13166,325576,10043,176782,7634,209688,10765,51160,4848,75403,6366,51857,5025,21873,2863,9395,1610,98731,7970,16283,2700,34095,3800,24861,3297,16804,4104,6688,1511,45905,4748,4743,1219,12348,2073,13385,2170,9573,1978,5856,1949,4964,1343,1017,502,934,477,1177,496,1262,693,574,389,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,899536,1216,99044,4311,325305,7071,244850,5254,152744,5735,77593,3707,793219,5636,87138,4317,290220,6912,213976,4898,133014,5319,68871,3501,61368,4419,8520,1604,22462,2700,16589,2007,10251,1964,3546,1116,18860,2517,1871,742,6290,1276,5793,1289,3648,1037,1258,527,24444,3732,1124,477,6124,1286,7925,2002,5661,1454,3610,1372,1645,625,391,318,209,180,567,367,170,202,308,312,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3583616,3177,464418,12518,955095,16322,926143,14988,691771,13073,546189,11504,3113289,13256,400622,12453,838929,15760,801993,14727,591943,12232,479802,11043,241023,10544,40449,4142,64360,5603,61817,5388,45982,3983,28415,3108,100083,6409,9764,1976,25437,3370,31539,3253,21529,2456,11814,1977,102115,6627,8177,1673,20605,3028,25137,3262,26542,3008,21654,2868,27106,3816,5406,1982,5764,1607,5657,1575,5775,1352,4504,1141,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4243260,2740,509374,11563,1164066,20158,1005662,14780,895971,13436,668187,13398,3727123,16883,440390,10817,1032532,18249,898768,14670,774956,12852,580477,12650,325996,14090,48452,5878,93236,7628,69202,5340,67931,5956,47175,5010,98652,6916,10377,2541,20762,3080,21159,2822,28618,3165,17736,2720,64542,5923,4813,2014,11426,2611,12233,2113,20055,2682,16015,1953,26947,3737,5342,1802,6110,1631,4300,1552,4411,1122,6784,1447,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6454327,3337,837182,14619,2026459,22514,1999180,19353,977313,13988,614193,11776,5717300,16019,723102,12623,1812977,20349,1781390,16352,855111,13510,544720,10669,476564,12565,84447,6736,146759,7475,143144,6722,67022,4863,35192,3980,164920,8615,17843,2661,44845,3662,55262,5047,31626,3523,15344,2109,74059,5856,8008,2079,17922,2297,16164,1945,18142,2626,13823,2321,21484,3047,3782,1286,3956,1137,3220,845,5412,1321,5114,1484,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3292174,3075,298540,7592,923552,9864,1059224,10711,690482,11184,320376,7897,2910743,9956,258713,7891,837577,9140,936018,10635,597195,10386,281240,7943,200630,7934,22087,2977,46907,3496,66697,4423,46946,4164,17993,2112,114838,7103,9807,2014,28529,3142,39344,3231,27479,3560,9679,1500,53708,4576,4476,1305,8426,1244,14839,1836,16780,2613,9187,1307,12255,2407,3457,1466,2113,913,2326,867,2082,678,2277,915,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1797084,4807,387231,9219,575561,13002,498732,11327,218351,7078,117209,5492,1560634,10807,339489,8838,502308,11491,426506,10744,190082,7100,102249,5434,132173,7955,31495,4080,40870,4265,39071,3820,13760,2092,6977,1356,52990,4858,8882,1959,14359,2070,19500,3732,6464,1414,3785,1230,47201,4796,6502,1587,16554,3003,12852,2004,7500,1826,3793,1099,4086,1324,863,504,1470,679,803,412,545,365,405,287,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3729604,3097,557972,12593,1249751,18408,1027396,16823,572749,12400,321736,8739,3238536,13214,470324,10753,1090757,17149,893958,15731,499071,10950,284426,8146,267574,9333,48053,4131,89932,5361,78510,4963,32929,3093,18150,2282,128757,7499,26636,3660,41785,4052,31524,2935,21155,3029,7657,1510,83478,5596,10244,1555,24997,3382,21522,2365,17088,2209,9627,1717,11259,1837,2715,1131,2280,904,1882,767,2506,833,1876,676,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,619546,1414,57399,3688,197873,5633,200365,4908,114067,4485,49842,3473,530697,5979,48924,3092,171662,5256,168457,5357,97156,4023,44498,3067,51982,4695,5212,1638,15977,2437,19217,2309,8890,1568,2686,811,14663,2309,1422,774,4009,1157,5509,1116,2847,865,876,498,20808,2868,1774,678,5767,1413,6781,1473,4878,1424,1608,651,1396,512,67,111,458,312,401,234,296,238,174,202,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1109836,2394,116533,4216,340138,6753,350337,7020,208864,5478,93964,3923,968225,6554,97087,3687,303642,6118,303890,6239,180894,5003,82712,3555,84503,4811,12067,2037,23093,2400,27792,2997,14708,2175,6843,1300,28802,3400,3310,1041,7757,1590,10099,1843,5560,1161,2076,541,23517,2336,2466,1086,5098,1102,7190,1244,6886,1325,1877,604,4789,1221,1603,865,548,272,1366,657,816,448,456,270,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1554923,1976,267720,8194,478672,12841,487559,11147,218353,8050,102619,5787,1256266,13477,218438,7729,387972,12786,391144,9822,174348,6786,84364,5278,186770,11357,31951,4219,59093,6092,61225,5197,25357,3896,9144,1545,15507,2793,1806,763,5332,1564,5728,1612,2379,790,262,222,83419,5058,10902,2091,22976,2620,27584,2743,14097,1881,7860,1347,12961,2915,4623,1847,3299,1285,1878,767,2172,744,989,595,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,867694,1967,87769,4693,265622,6807,238216,6509,174551,5948,101536,4342,768723,6818,78429,4238,237379,6621,209211,6201,153867,5230,89837,3979,53587,5120,7102,2023,16472,2272,15722,2367,9218,1838,5073,1360,14870,2321,711,468,4533,1163,3926,1035,4023,1490,1677,573,27077,3098,1433,674,6498,1861,8576,1591,6603,1610,3967,1022,3437,1087,94,124,740,472,781,396,840,535,982,710,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5666759,2515,778992,15439,1670430,19065,1277143,16313,1232096,15192,708098,15455,5053403,17650,694378,13337,1509967,19458,1136927,16027,1082962,15069,629169,14405,338650,12977,52732,5263,97926,5890,83372,6891,73739,6371,30881,3563,129540,9567,12705,3088,31660,3659,32093,4059,35256,3292,17826,2295,104205,6303,8630,2368,21203,2943,19844,2877,30972,3316,23556,2943,40961,4835,10547,2999,9674,2432,4907,1202,9167,2053,6666,1740,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1208938,3361,217785,7518,345549,8444,342081,8316,172004,6648,131519,5155,1025928,9710,183827,7085,298839,8061,284710,8460,145618,5673,112934,5283,105062,8401,21437,3672,29595,4184,32601,4025,12751,2027,8678,1694,21150,4150,3982,1469,6361,2294,5726,1770,3033,977,2048,803,47110,4410,5245,1470,9303,1692,16920,2726,8835,1416,6807,1440,9688,2812,3294,1921,1451,655,2124,946,1767,892,1052,576,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
