GEO_ID,B08103_001E,B08103_001M,B08103_002E,B08103_002M,B08103_003E,B08103_003M,B08103_004E,B08103_004M,B08103_005E,B08103_005M,B08103_006E,B08103_006M,B08103_007E,B08103_007M,NAME,B08103_001MA,B08103_001EA,B08103_002EA,B08103_002MA,B08103_003EA,B08103_003MA,B08103_004MA,B08103_004EA,B08103_005MA,B08103_005EA,B08103_006MA,B08103_006EA,B08103_007EA,B08103_007MA,state
0400000US01,41.3,0.2,41.6,0.2,37.8,0.8,44.2,4.6,37.7,3.4,37.7,2.7,46.3,1.6,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,41.7,0.5,42.4,0.5,38.5,1.4,35.8,7.4,41.6,2.0,38.9,2.3,46.1,3.7,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,39.6,0.3,40.3,0.2,33.9,0.7,35.9,3.3,38.0,2.3,36.1,2.0,47.4,1.1,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,40.7,0.3,41.2,0.3,35.9,1.0,36.3,1.8,37.4,3.4,39.4,1.4,48.7,2.5,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,40.3,0.1,40.7,0.1,36.6,0.3,37.1,0.6,37.2,0.6,36.7,0.9,47.3,0.4,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,40.3,0.3,40.7,0.2,35.6,0.8,37.6,1.5,34.4,1.8,36.1,1.5,45.2,0.9,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,43.2,0.2,43.7,0.2,38.9,0.9,39.6,1.6,37.0,4.3,35.1,4.8,49.8,0.9,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,41.3,0.3,41.7,0.5,37.1,1.4,39.4,2.8,35.5,3.0,40.0,6.5,44.9,1.9,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,38.8,0.5,41.5,1.1,39.4,2.6,36.4,1.4,35.3,2.1,38.7,4.1,42.9,6.4,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,41.7,0.2,42.1,0.1,37.1,0.5,39.3,1.6,38.1,2.3,37.6,1.2,47.8,0.7,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,39.9,0.2,40.3,0.2,36.1,0.6,35.8,1.1,36.9,2.2,36.7,2.4,45.0,0.7,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,42.5,0.3,42.2,0.5,40.5,1.1,45.1,1.7,42.1,3.1,38.1,2.3,51.4,1.9,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,40.6,0.3,40.7,0.4,36.9,1.2,41.1,4.1,40.3,4.4,40.8,2.4,45.2,1.4,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,40.9,0.1,41.4,0.2,37.3,0.7,38.6,0.6,37.6,1.5,38.5,1.5,46.5,0.7,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,41.3,0.1,41.7,0.2,37.7,0.5,40.5,1.7,37.7,2.5,36.8,1.5,46.3,1.1,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,42.1,0.2,42.2,0.2,39.3,0.9,35.6,5.5,43.4,1.9,39.6,3.5,48.2,1.0,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,41.1,0.3,41.3,0.3,37.3,1.2,37.9,4.3,39.8,2.2,37.5,2.4,47.9,1.3,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
