GEO_ID,B15001_001E,B15001_001M,B15001_002E,B15001_002M,B15001_003E,B15001_003M,B15001_004E,B15001_004M,B15001_005E,B15001_005M,B15001_006E,B15001_006M,B15001_007E,B15001_007M,B15001_008E,B15001_008M,B15001_009E,B15001_009M,B15001_010E,B15001_010M,B15001_011E,B15001_011M,B15001_012E,B15001_012M,B15001_013E,B15001_013M,B15001_014E,B15001_014M,B15001_015E,B15001_015M,B15001_016E,B15001_016M,B15001_017E,B15001_017M,B15001_018E,B15001_018M,B15001_019E,B15001_019M,B15001_020E,B15001_020M,B15001_021E,B15001_021M,B15001_022E,B15001_022M,B15001_023E,B15001_023M,B15001_024E,B15001_024M,B15001_025E,B15001_025M,B15001_026E,B15001_026M,B15001_027E,B15001_027M,B15001_028E,B15001_028M,B15001_029E,B15001_029M,B15001_030E,B15001_030M,B15001_031E,B15001_031M,B15001_032E,B15001_032M,B15001_033E,B15001_033M,B15001_034E,B15001_034M,B15001_035E,B15001_035M,B15001_036E,B15001_036M,B15001_037E,B15001_037M,B15001_038E,B15001_038M,B15001_039E,B15001_039M,B15001_040E,B15001_040M,B15001_041E,B15001_041M,B15001_042E,B15001_042M,B15001_043E,B15001_043M,B15001_044E,B15001_044M,B15001_045E,B15001_045M,B15001_046E,B15001_046M,B15001_047E,B15001_047M,B15001_048E,B15001_048M,B15001_049E,B15001_049M,B15001_050E,B15001_050M,B15001_051E,B15001_051M,B15001_052E,B15001_052M,B15001_053E,B15001_053M,B15001_054E,B15001_054M,B15001_055E,B15001_055M,B15001_056E,B15001_056M,B15001_057E,B15001_057M,B15001_058E,B15001_058M,B15001_059E,B15001_059M,B15001_060E,B15001_060M,B15001_061E,B15001_061M,B15001_062E,B15001_062M,B15001_063E,B15001_063M,B15001_064E,B15001_064M,B15001_065E,B15001_065M,B15001_066E,B15001_066M,B15001_067E,B15001_067M,B15001_068E,B15001_068M,B15001_069E,B15001_069M,B15001_070E,B15001_070M,B15001_071E,B15001_071M,B15001_072E,B15001_072M,B15001_073E,B15001_073M,B15001_074E,B15001_074M,B15001_075E,B15001_075M,B15001_076E,B15001_076M,B15001_077E,B15001_077M,B15001_078E,B15001_078M,B15001_079E,B15001_079M,B15001_080E,B15001_080M,B15001_081E,B15001_081M,B15001_082E,B15001_082M,B15001_083E,B15001_083M,NAME,B15001_001EA,B15001_001MA,B15001_002EA,B15001_002MA,B15001_003EA,B15001_003MA,B15001_004EA,B15001_004MA,B15001_005MA,B15001_005EA,B15001_006MA,B15001_006EA,B15001_007EA,B15001_007MA,B15001_008EA,B15001_008MA,B15001_009EA,B15001_009MA,B15001_010MA,B15001_010EA,B15001_011MA,B15001_011EA,B15001_012EA,B15001_012MA,B15001_013EA,B15001_013MA,B15001_014EA,B15001_014MA,B15001_015MA,B15001_015EA,B15001_016MA,B15001_016EA,B15001_017MA,B15001_017EA,B15001_018EA,B15001_018MA,B15001_019EA,B15001_019MA,B15001_020MA,B15001_020EA,B15001_021MA,B15001_021EA,B15001_022MA,B15001_022EA,B15001_023EA,B15001_023MA,B15001_024EA,B15001_024MA,B15001_025MA,B15001_025EA,B15001_026MA,B15001_026EA,B15001_027MA,B15001_027EA,B15001_028EA,B15001_028MA,B15001_029EA,B15001_029MA,B15001_030MA,B15001_030EA,B15001_031MA,B15001_031EA,B15001_032MA,B15001_032EA,B15001_033EA,B15001_033MA,B15001_034EA,B15001_034MA,B15001_035MA,B15001_035EA,B15001_036MA,B15001_036EA,B15001_037MA,B15001_037EA,B15001_038EA,B15001_038MA,B15001_039EA,B15001_039MA,B15001_040EA,B15001_040MA,B15001_041MA,B15001_041EA,B15001_042MA,B15001_042EA,B15001_043EA,B15001_043MA,B15001_044EA,B15001_044MA,B15001_045EA,B15001_045MA,B15001_046EA,B15001_046MA,B15001_047EA,B15001_047MA,B15001_048EA,B15001_048MA,B15001_049EA,B15001_049MA,B15001_050EA,B15001_050MA,B15001_051EA,B15001_051MA,B15001_052EA,B15001_052MA,B15001_053EA,B15001_053MA,B15001_054MA,B15001_054EA,B15001_055MA,B15001_055EA,B15001_056EA,B15001_056MA,B15001_057EA,B15001_057MA,B15001_058EA,B15001_058MA,B15001_059EA,B15001_059MA,B15001_060MA,B15001_060EA,B15001_061MA,B15001_061EA,B15001_062EA,B15001_062MA,B15001_063EA,B15001_063MA,B15001_064EA,B15001_064MA,B15001_065MA,B15001_065EA,B15001_066MA,B15001_066EA,B15001_067EA,B15001_067MA,B15001_068EA,B15001_068MA,B15001_069EA,B15001_069MA,B15001_070MA,B15001_070EA,B15001_071MA,B15001_071EA,B15001_072MA,B15001_072EA,B15001_073EA,B15001_073MA,B15001_074EA,B15001_074MA,B15001_075MA,B15001_075EA,B15001_076MA,B15001_076EA,B15001_077MA,B15001_077EA,B15001_078EA,B15001_078MA,B15001_079EA,B15001_079MA,B15001_080MA,B15001_080EA,B15001_081MA,B15001_081EA,B15001_082MA,B15001_082EA,B15001_083EA,B15001_083MA,state
0400000US01,3356850,1478,1590060,1971,209763,2910,6764,1563,45734,3619,77508,4631,61582,3861,7328,1748,10306,1589,541,304,281258,3463,12228,1862,39101,3469,84351,5079,66566,3797,19097,2253,45906,3643,14009,1805,309428,2783,12172,2107,38699,3446,108488,5150,56942,3958,23288,3051,43817,3759,26022,2517,549548,3091,30279,2647,68570,3971,170938,5415,110469,4265,34258,2777,77865,4535,57169,4193,240063,1556,40666,2537,40434,2641,65117,2581,42397,2669,6553,1091,25604,1834,19292,1756,1766790,1807,202453,3158,4342,1150,35603,3128,63203,4197,73170,4024,8501,1376,16430,2363,1204,412,302433,4276,8109,1647,32817,3718,85763,4536,68610,4440,27350,2775,56786,3556,22998,2250,331126,3962,9836,1804,36090,3287,103302,5382,71681,4237,30938,3020,54309,3859,24970,2160,598157,3074,21521,2192,68045,3840,210620,6595,125189,5051,47547,3296,72808,4933,52427,3600,332621,1795,52662,3190,69677,3378,113404,3888,52427,3089,7825,1096,21812,1891,14814,1818,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,454226,326,230483,951,35165,1063,394,361,7948,1401,17248,1689,7916,1434,556,345,1062,485,41,53,37454,1534,426,317,2244,742,13839,1470,11752,1434,2461,717,4978,880,1754,574,49509,1435,1484,650,2139,673,16982,1750,13127,1644,3944,691,7871,1053,3962,891,88280,1503,2494,782,4157,966,24738,2081,23400,2116,7043,1042,15849,1879,10599,1283,20075,623,2789,504,1562,546,5519,739,4568,705,883,298,2027,546,2727,599,223743,885,31452,1216,563,433,6466,1303,11755,1456,10320,1311,691,409,1360,445,297,317,38824,1392,484,344,2027,733,9704,1364,11556,1390,4285,1019,7323,1044,3445,985,48581,1102,506,326,2389,718,12625,1275,14453,1695,2626,621,11250,1575,4732,857,82805,1303,1711,448,4288,685,22243,2053,22106,1641,7366,1266,14865,1545,10226,1143,22081,715,3442,615,2592,674,6452,860,4319,744,1143,362,2511,703,1622,510,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4255951,1004,2096532,1331,281593,2199,16687,2937,56242,3952,102391,5827,81385,4647,11303,2000,12616,2341,969,565,431755,2796,31622,3544,52442,4063,121562,5606,98726,5382,34431,4347,68064,4494,24908,2542,409945,2177,29480,3393,42083,4470,98509,5826,96749,5376,33995,3361,73559,5286,35570,2548,642581,1635,41052,3076,45231,3384,137886,6122,160117,6637,56991,4188,120120,5248,81184,3907,330658,990,30472,2402,34464,2579,79843,3614,72555,3559,15801,1551,53453,3363,44070,2718,2159419,1278,271003,2024,8686,1917,41829,3917,88400,4889,96868,5260,13527,2124,20036,2564,1657,740,403073,2140,22217,3636,40554,4761,105510,5219,96359,4691,34987,3318,74357,4455,29089,3153,396670,1722,21083,2497,34379,3147,97132,5290,100231,5309,40870,3830,68733,4816,34242,2623,683934,1852,39305,3354,47362,3559,168967,6221,190816,5639,65378,3682,102641,4269,69465,3594,404739,919,39187,2414,47599,3308,139487,4429,93629,3932,17580,1918,40620,2893,26637,2377,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2029097,1377,972070,2098,126737,2543,3078,1015,24904,2705,51378,3383,37375,3235,3484,1075,5911,1320,607,456,174080,2504,7576,1455,21940,2680,62983,3556,41749,3316,7420,1289,24952,2928,7460,1343,186492,2622,8608,1275,18312,2283,71409,3974,40704,2887,12023,1946,24696,2587,10740,1804,328457,2413,19369,1957,37848,2777,119208,4705,69416,3778,15811,1845,40369,2939,26436,2035,156304,1399,26895,1949,24354,1706,46043,2367,26500,1768,3853,922,15693,1566,12966,1608,1057027,1776,125118,2537,2705,828,18930,1944,46132,3028,43217,3418,4398,953,9065,1559,671,433,178495,3267,4929,995,18583,2301,57521,3579,41956,3374,13019,1757,32862,2618,9625,1510,195973,2460,7313,1384,14222,1702,69754,4248,44859,2472,17935,2112,30044,2465,11846,1651,350104,2303,15697,2010,38936,2852,129550,4963,76184,4159,21709,1875,42531,3078,25497,1972,207337,1252,34507,2137,38445,1938,75385,3118,32817,2065,6583,1140,11922,1331,7678,1175,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,25623626,2156,12554595,3194,1691886,3680,90675,6483,299821,10899,595281,13771,523500,13058,73010,5363,103374,6654,6225,1450,2554471,4813,249319,11611,291676,11648,642950,15727,508084,13822,174251,7885,504043,12929,184148,7198,2709803,4298,283551,10793,306002,10233,587324,13964,517323,11608,186719,7465,527666,11062,301218,9801,4003355,4370,375402,8993,289982,10089,754128,14185,874503,15237,327948,9889,793501,14184,587891,11341,1595080,2522,217282,7165,160998,5700,337659,8585,302919,8059,93699,4445,259762,6125,222761,5493,13069031,2605,1632699,2990,53882,4811,233241,9248,513553,12986,584309,11896,89710,5929,146666,6390,11338,1723,2456032,4189,196265,9033,245630,10025,515109,12319,533634,11223,189773,10666,552825,10341,222796,6701,2674812,2935,255563,7465,250262,8536,549785,15720,570542,12042,228753,8492,554648,13289,265259,7041,4199464,3374,422450,10231,304504,9155,869916,16359,967952,15944,396620,10325,782244,14958,455778,11101,2106024,2291,337901,7839,255411,7651,611559,11100,417917,7851,111816,4610,240519,7470,130901,4702,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3386081,1418,1686317,2057,217038,2251,5672,1475,42230,3330,79131,5177,63680,4921,8962,1640,16749,2543,614,306,367608,2857,20043,2660,34367,3667,83460,5558,79321,4842,27275,3614,94942,5044,28200,2079,355565,2414,16611,2725,23922,3099,85706,4431,69439,3727,32365,3015,86001,4194,41521,3031,551784,2718,14262,1864,27773,2718,121292,5529,121675,4294,44040,3005,128444,4622,94298,3359,194322,1179,16013,1667,18793,1705,51423,2900,35588,2084,6594,1093,33980,2660,31931,2121,1699764,1877,204270,2595,5005,1498,29460,2921,63022,3105,68836,3791,11465,1920,24882,2784,1600,666,339582,3039,16409,2670,24084,3008,67170,4313,69807,4082,31155,3135,96937,4300,34020,2969,346186,2585,10617,1794,22191,2959,74273,4422,75084,3447,33464,3170,89321,4146,41236,2938,561151,2742,13632,1924,28276,3054,133122,5160,137350,4893,47684,2852,124097,4173,76990,3785,248575,1162,20040,2326,28767,2213,90227,3532,51479,2727,8803,1305,31759,2247,17500,1745,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2563861,808,1220616,1198,133602,1081,4353,1769,18370,2398,53052,3272,38325,3079,3346,907,15291,2176,865,513,192637,1235,6282,1981,14660,2682,59736,3864,37033,3213,9927,1585,45090,3177,19909,2064,264758,1233,7152,1714,15537,2399,83928,3968,42632,2986,15561,1920,58677,3900,41271,3062,445669,1570,13870,1899,29340,2723,124341,5208,72202,3556,28260,2327,93902,4562,83754,3889,183950,948,21459,2227,24237,1706,56796,2879,23197,2010,6521,1040,28108,2475,23632,2272,1343245,1043,129694,809,2072,920,16098,2226,40190,2963,44976,3324,4928,1185,19737,2367,1693,565,197485,1263,4672,1455,11738,2245,43776,3190,35933,3039,15412,2184,52815,3054,33139,2979,280249,1297,6244,1474,15912,2186,65583,3778,51860,3240,28622,2322,68539,3485,43489,2569,477188,1401,15227,2173,27447,2760,137394,5135,81474,3892,48531,2830,85946,3992,81169,3485,258629,803,31043,2719,33653,2441,104147,3811,34941,2341,11070,1356,26022,2287,17753,1810,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,623124,352,297565,546,37042,600,1843,635,8340,1453,13164,1735,9542,1565,891,408,2769,684,493,336,51627,763,2088,875,5449,1331,15942,1961,9931,1497,2270,695,10332,1472,5615,1080,61636,823,2377,633,5600,1347,20974,1727,11105,1760,4044,1044,11414,1303,6122,998,100278,940,3906,1021,9455,1403,33204,2107,18260,1948,6421,997,15220,1590,13812,1576,46982,542,4271,872,8363,1143,12971,1361,7824,1049,1509,406,6002,983,6042,1059,325559,402,35003,568,746,513,5998,1340,12510,1584,9996,1728,1139,397,4303,953,311,248,55916,887,1604,485,3552,1030,17374,1947,11159,1582,4245,1147,11725,1203,6257,1098,64542,861,1546,607,4922,1161,19514,1984,12590,1719,6345,1313,13298,1621,6327,1034,110289,710,2450,694,8843,1490,39034,2324,18514,1607,10283,1421,17032,1564,14133,1603,59809,404,4532,824,10369,1321,22818,1771,10483,1259,3059,665,5551,871,2997,751,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,403579,97,186773,191,16208,493,669,506,2994,749,3651,925,3785,1264,192,314,4350,809,567,347,48686,598,2755,1241,4164,1319,7062,1582,7043,1166,1328,648,15771,1929,10563,1471,38753,567,2446,833,2410,895,7540,1338,5132,1317,1525,671,7197,1214,12503,1289,58462,800,2684,690,6518,1287,13043,1349,6612,1183,1630,665,9727,1557,18248,1736,24664,463,4762,838,3414,816,5305,883,2507,733,396,263,2770,523,5510,852,216806,188,15439,533,205,197,1484,485,3615,782,3405,720,359,247,5764,697,607,345,56920,538,2033,821,2151,901,12025,1875,6641,1183,1729,723,16501,1937,15840,1555,39788,499,1273,675,3888,1064,8862,1405,5486,1230,1838,718,7618,1121,10823,1180,66829,637,3225,808,7497,1308,14362,1655,12877,1490,3198,919,10351,1459,15319,1231,37830,382,5143,1117,6716,1020,9965,1171,5745,1063,694,368,4630,908,4937,953,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,13335661,2220,6397720,4050,754518,3766,32689,4125,141777,6587,293144,8080,192661,8076,50004,4727,40521,3525,3722,1163,1033846,5373,56061,5567,108746,5523,323225,11497,211110,8702,93073,5502,182389,8030,59242,4158,1232740,4434,48031,3942,116291,6278,391649,10903,237703,8268,116809,6959,217425,7621,104832,5782,2101913,5105,94712,6699,184593,7333,575301,14101,448000,9820,168988,7697,375121,10233,255198,8664,1274703,2355,124073,4542,163317,6248,356637,7082,243766,7289,47160,3637,189328,5036,150422,5416,6937941,3333,730361,4681,13719,2354,118414,7102,249711,7633,219399,7145,62245,4731,59870,5137,7003,1375,1050529,4795,30282,3849,90860,5695,279727,8090,232562,7865,115887,6334,222884,7237,78327,4435,1264479,4335,35907,3358,94654,5391,359650,10272,270619,8976,156548,5461,245422,7942,101679,4369,2286062,4435,91137,5556,187554,5952,721619,12658,499567,8858,230682,8064,353641,8084,201862,6540,1606510,2493,170444,6444,229167,7079,611815,9481,285544,7914,68724,4064,150524,6088,90292,4239,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
