GEO_ID,B18022_001E,B18022_001M,B18022_002E,B18022_002M,B18022_003E,B18022_003M,B18022_004E,B18022_004M,B18022_005E,B18022_005M,B18022_006E,B18022_006M,B18022_007E,B18022_007M,B18022_008E,B18022_008M,B18022_009E,B18022_009M,B18022_010E,B18022_010M,B18022_011E,B18022_011M,B18022_012E,B18022_012M,B18022_013E,B18022_013M,B18022_014E,B18022_014M,B18022_015E,B18022_015M,B18022_016E,B18022_016M,B18022_017E,B18022_017M,B18022_018E,B18022_018M,B18022_019E,B18022_019M,B18022_020E,B18022_020M,B18022_021E,B18022_021M,B18022_022E,B18022_022M,B18022_023E,B18022_023M,B18022_024E,B18022_024M,B18022_025E,B18022_025M,B18022_026E,B18022_026M,B18022_027E,B18022_027M,B18022_028E,B18022_028M,B18022_029E,B18022_029M,B18022_030E,B18022_030M,B18022_031E,B18022_031M,NAME,B18022_001EA,B18022_001MA,B18022_002MA,B18022_002EA,B18022_003MA,B18022_003EA,B18022_004MA,B18022_004EA,B18022_005EA,B18022_005MA,B18022_006EA,B18022_006MA,B18022_007MA,B18022_007EA,B18022_008MA,B18022_008EA,B18022_009MA,B18022_009EA,B18022_010MA,B18022_010EA,B18022_011EA,B18022_011MA,B18022_012EA,B18022_012MA,B18022_013MA,B18022_013EA,B18022_014MA,B18022_014EA,B18022_015MA,B18022_015EA,B18022_016MA,B18022_016EA,B18022_017EA,B18022_017MA,B18022_018MA,B18022_018EA,B18022_019MA,B18022_019EA,B18022_020MA,B18022_020EA,B18022_021MA,B18022_021EA,B18022_022MA,B18022_022EA,B18022_023MA,B18022_023EA,B18022_024EA,B18022_024MA,B18022_025EA,B18022_025MA,B18022_026MA,B18022_026EA,B18022_027MA,B18022_027EA,B18022_028MA,B18022_028EA,B18022_029EA,B18022_029MA,B18022_030EA,B18022_030MA,B18022_031EA,B18022_031MA,state
0400000US13,5874074,7456,441432,12473,195616,7658,23318,2706,10532,2138,12786,2026,172298,6571,50506,3649,121792,5421,245816,8940,32327,3203,9550,1843,22777,2991,213489,7639,61150,4232,152339,7089,5432642,15251,2683754,8932,1168032,6264,842840,9791,325192,9812,1515722,7846,1285670,9817,230052,7786,2748888,11210,1166963,7423,696718,10708,470245,11088,1581925,9124,1107127,10628,474798,10844,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,781052,2984,43221,3688,21387,2127,2068,715,1114,484,954,489,19319,1886,6510,1373,12809,1551,21834,2622,3441,1047,1192,664,2249,791,18393,2263,6024,1324,12369,1610,737831,4831,364244,2973,139924,2335,99965,3253,39959,3587,224320,2336,185261,2831,39059,2678,373587,3182,135478,2126,84839,2943,50639,3190,238109,2339,174510,3355,63599,3207,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,905424,2769,67309,4303,31681,2605,5727,1230,2537,793,3190,941,25954,2310,8755,1517,17199,1822,35628,3097,6325,1728,3115,1226,3210,1195,29303,2601,9999,1371,19304,1963,838115,5335,418610,3394,180418,2782,139835,2912,40583,2659,238192,2689,201853,3420,36339,2677,419505,3772,180239,2624,113346,4296,66893,3602,239266,3115,170755,3607,68511,3932,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8122312,6484,453563,11848,203580,6922,30960,3432,10779,1963,20181,2384,172620,5724,55193,3112,117427,4804,249983,8429,30954,3402,11378,2070,19576,2570,219029,7101,71950,3791,147079,6219,7668749,13170,3812217,7832,1596529,5879,1141809,10249,454720,9570,2215688,5882,1855121,9744,360567,7778,3856532,9593,1570221,5489,982529,10180,587692,10003,2286311,7512,1606150,12178,680161,12300,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3944502,4886,306244,10076,136156,5674,19464,2612,7031,1563,12433,2180,116692,4706,40760,2854,75932,4147,170088,7099,25578,2946,9670,1953,15908,2121,144510,5456,43293,3871,101217,4759,3638258,11219,1821766,6519,752215,4873,548622,5843,203593,6516,1069551,5699,903535,7122,166016,6175,1816492,8206,734076,4997,467922,7651,266154,6781,1082416,6194,789660,8045,292756,7309,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1870317,3085,113102,5038,53919,3408,8357,1579,3586,797,4771,1307,45562,2838,16244,1650,29318,2336,59183,3296,8040,1185,3949,972,4091,779,51143,2869,18542,1783,32601,2014,1757215,5933,884803,3912,353518,2912,273240,4248,80278,4209,531285,3073,461027,4184,70258,3474,872412,4138,341504,3259,244924,4113,96580,4406,530908,2858,419647,4493,111261,4052,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1727251,3397,114909,5213,53062,3220,7870,1521,3480,985,4390,1109,45192,2809,17471,1611,27721,2290,61847,3842,6151,1295,3111,828,3040,847,55696,3636,19198,2256,36498,2954,1612342,5709,806029,4216,338370,3533,257650,4862,80720,4154,467659,3591,412156,4118,55503,2903,806313,4363,336021,3668,230181,4872,105840,4697,470292,4509,354119,4818,116173,4974,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2685570,4242,332971,9196,158597,6060,19908,2444,6362,1450,13546,2095,138689,5535,30796,2530,107893,4815,174374,6289,24682,2786,6899,1452,17783,2225,149692,5388,36654,2471,113038,5101,2352599,9458,1160168,7302,488356,3897,342454,6438,145902,6159,671812,6267,548130,6647,123682,4581,1192431,6352,481807,4301,294437,6115,187370,6039,710624,5640,486813,6567,223811,5919,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2868273,5317,271567,8155,129318,5378,17310,2438,6309,1531,11001,1730,112008,4980,30501,3178,81507,4197,142249,5822,18889,2520,5629,1206,13260,2082,123360,5501,30889,2616,92471,5520,2596706,9631,1249675,7610,544701,5156,357145,7655,187556,7170,704974,6235,567463,8064,137511,5611,1347031,6804,573951,4441,331100,7638,242851,7247,773080,6224,520289,8609,252791,7870,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,858753,2077,75040,3841,36878,2662,4680,1285,1768,697,2912,1081,32198,2353,11087,1333,21111,1808,38162,2727,5751,1027,2282,823,3469,789,32411,2494,9228,1370,23183,2056,783713,4636,383482,3126,135547,2170,101554,2339,33993,2441,247935,2459,208020,3579,39915,2716,400231,3124,137774,1727,95839,2419,41935,2814,262457,2685,200480,4032,61977,3196,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3592127,5481,208580,8497,88144,5686,11299,2121,5301,1424,5998,1529,76845,5462,30341,3397,46504,3708,120436,5591,14224,2210,6679,1632,7545,1564,106212,5182,36068,2784,70144,4586,3383547,9760,1636114,6352,633150,4780,460631,7208,172519,5658,1002964,5474,865546,7031,137418,5654,1747433,6554,653822,4376,438403,7116,215419,7453,1093611,5564,815021,8894,278590,7892,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4099748,4904,231848,9562,98255,6361,13896,2089,5568,1341,8328,1501,84359,5595,25945,2449,58414,5056,133593,6041,15731,2371,5153,1220,10578,1879,117862,5459,34453,3074,83409,4939,3867900,10951,1908860,7100,736419,4207,528720,7306,207699,6929,1172441,6060,998841,8445,173600,7696,1959040,7176,734206,3459,495065,7513,239141,6567,1224834,5541,903134,9895,321700,8211,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6449302,5452,485639,11332,222931,7218,31855,2705,10403,1680,21452,2248,191076,6449,56565,3369,134511,5271,262708,7610,34128,3142,9521,1411,24607,2870,228580,6883,61499,3197,167081,5640,5963663,12989,2957289,8963,1186657,4754,817039,9200,369618,9096,1770632,6683,1439214,8983,331418,7780,3006374,8386,1187619,6009,742558,8440,445061,8587,1818755,6946,1265342,10832,553413,10102,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3328870,3599,169860,6018,76785,3396,9577,1650,5030,1178,4547,1125,67208,3076,27226,2469,39982,2526,93075,4190,16316,2325,6733,1199,9583,2056,76759,3967,30034,2199,46725,3103,3159010,7014,1593830,5136,642761,4074,492445,5280,150316,4270,951069,3879,820009,5651,131060,4118,1565180,5053,617956,3744,453686,5568,164270,5452,947224,4132,738109,6843,209115,5677,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1818313,4065,204285,7149,92356,4298,13689,2134,4253,1136,9436,1772,78667,3905,21386,2464,57281,3526,111929,5604,14152,2066,2242,771,11910,1999,97777,4968,25189,1870,72588,4152,1614028,7608,781238,5545,338399,3704,220600,5868,117799,5380,442839,5209,363384,5718,79455,4196,832790,6170,361909,4119,207551,5896,154358,5410,470881,5409,325348,6900,145533,5516,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3687040,4633,328508,8947,152147,5930,19641,2550,9638,1827,10003,1864,132506,5320,44382,3526,88124,4438,176361,5814,24626,2886,7461,1673,17165,2537,151735,5136,44614,3241,107121,4184,3358532,9217,1653828,6365,686150,4162,504796,6464,181354,6049,967678,5857,822891,7354,144787,5343,1704704,7018,686617,4624,457634,7712,228983,6278,1018087,5637,748179,9003,269908,7371,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,609212,1842,47391,2895,24361,1897,3278,1211,2543,1206,735,451,21083,1847,7796,1281,13287,1650,23030,2144,2092,732,565,287,1527,655,20938,2091,7696,1256,13242,1756,561821,3596,279886,2568,109024,2018,81089,2620,27935,2061,170862,2171,147167,2987,23695,2199,281935,2894,105913,1613,73266,2792,32647,2337,176022,2550,129956,2997,46066,2767,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1101899,2675,71371,4296,33597,2889,6401,1727,3029,927,3372,1276,27196,2352,11652,1572,15544,1561,37774,2632,5315,1121,3137,901,2178,634,32459,2366,12416,1597,20043,1627,1030528,4815,517073,3830,218176,2740,171380,3072,46796,2990,298897,3175,265037,3272,33860,2393,513455,3293,210303,2421,151374,3212,58929,3159,303152,2731,234142,3614,69010,3093,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1551999,2875,91427,4467,40125,2883,3919,1288,1679,703,2240,919,36206,2712,11665,1522,24541,2347,51302,3671,5987,1490,2442,1015,3545,985,45315,3541,14989,1957,30326,2813,1460572,4881,749355,3256,314425,2646,243368,4307,71057,4367,434930,3322,364498,4472,70432,3416,711217,4296,300944,3216,185547,6152,115397,5641,410273,4150,288959,5426,121314,5212,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,854287,2007,54370,3625,25631,2312,4288,1050,1921,844,2367,771,21343,2202,8693,1419,12650,1722,28739,2353,4507,1127,1409,533,3098,1006,24232,2166,8436,1444,15796,2012,799917,4202,397254,2921,137902,1948,109064,2874,28838,2391,259352,2434,228201,3319,31151,2598,402663,2959,137300,2021,98065,2852,39235,3099,265363,2649,203232,3569,62131,2999,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5536531,4641,293648,8894,128841,5124,16726,2410,6410,1550,10316,2026,112115,4932,41984,3404,70131,3845,164807,6331,18110,2458,6340,1350,11770,2016,146697,5859,47693,3592,99004,5188,5242883,10836,2587727,7024,973921,4688,674666,7941,299255,7785,1613806,5485,1388336,7436,225470,6857,2655156,7035,963055,4239,594398,8666,368657,8577,1692101,6035,1192056,11076,500045,11302,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1225270,3242,108001,6025,53686,4141,8550,1520,4516,1339,4034,902,45136,3787,13013,2283,32123,2634,54315,3982,6030,1440,1251,557,4779,1346,48285,3397,17137,2233,31148,2697,1117269,6818,543860,5282,231387,3701,159308,5302,72079,4126,312473,4374,255728,4881,56745,3676,573409,4661,235090,3141,136417,4571,98673,4932,338319,3740,233472,5105,104847,4695,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12269828,7849,804343,17949,353391,12043,50716,3969,20028,2539,30688,3151,302675,10221,90773,4747,211902,7987,450952,11402,59433,4441,21134,3042,38299,3437,391519,9669,111094,4994,280425,8752,11465485,19361,5604289,14608,2239390,8140,1500859,12065,738531,12737,3364899,10228,2787621,16485,577278,12995,5861196,12140,2265039,7173,1343001,13892,922038,14253,3596157,9547,2496783,16658,1099374,13725,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5485373,7055,470314,11502,211286,8160,27257,2995,12098,2189,15159,2239,184029,7374,56826,3954,127203,5880,259028,6710,28523,3162,10429,2017,18094,2148,230505,6497,64790,3916,165715,5818,5015059,14250,2473459,11352,1033178,8589,764046,9085,269132,7972,1440281,8257,1220396,9416,219885,6926,2541600,8006,1028763,5731,641898,8707,386865,9521,1512837,8135,1078095,10333,434742,10396,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,400862,1524,22742,1807,10379,1288,1203,521,540,259,663,401,9176,1121,4075,896,5101,868,12363,1214,1049,386,283,193,766,339,11314,1059,5064,936,6250,837,378120,2200,191841,1804,77709,1202,61184,1758,16525,1583,114132,1476,102134,1875,11998,1256,186279,1683,75201,1235,55709,1594,19492,1286,111078,1238,87797,1625,23281,1396,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7284244,6066,568837,11701,257410,6885,36778,3335,15282,1878,21496,2865,220632,6047,66435,3910,154197,5597,311427,7936,45524,4092,16048,2017,29476,3320,265903,6902,75988,3988,189915,5691,6715407,13874,3316667,8942,1322395,5626,950692,8709,371703,9688,1994272,7127,1658691,9678,335581,8169,3398740,9973,1329059,7323,860775,9709,468284,10403,2069681,7963,1484713,11787,584968,10476,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2227286,4530,231888,7493,106933,4456,12864,1854,5928,1182,6936,1327,94069,4107,32361,2897,61708,3790,124955,5583,17540,2197,6098,1344,11442,1846,107415,5068,32709,2773,74706,4436,1995398,8901,984468,4925,429793,3424,314509,4985,115284,5242,554675,3911,473476,4555,81199,3798,1010930,7124,427373,4598,255432,6734,171941,6169,583557,5750,408692,6658,174865,5562,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
