GEO_ID,C17005_001E,C17005_001M,C17005_002E,C17005_002M,C17005_003E,C17005_003M,C17005_004E,C17005_004M,C17005_005E,C17005_005M,C17005_006E,C17005_006M,C17005_007E,C17005_007M,C17005_008E,C17005_008M,C17005_009E,C17005_009M,C17005_010E,C17005_010M,C17005_011E,C17005_011M,NAME,C17005_001EA,C17005_001MA,C17005_002EA,C17005_002MA,C17005_003MA,C17005_003EA,C17005_004MA,C17005_004EA,C17005_005MA,C17005_005EA,C17005_006MA,C17005_006EA,C17005_007EA,C17005_007MA,C17005_008EA,C17005_008MA,C17005_009MA,C17005_009EA,C17005_010MA,C17005_010EA,C17005_011MA,C17005_011EA,state
0400000US01,3466860,4569,510414,15735,205839,10333,152751,8037,53088,4753,304575,10776,2956446,16298,1931790,17126,1831516,17458,100274,4925,1024656,12520,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,469146,1512,47235,4170,24860,2957,15936,2192,8924,1785,22375,2001,421911,4290,305812,5758,286371,5870,19441,2300,116099,4448,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4403224,4409,536818,16657,239709,10551,186176,8937,53533,4245,297109,12278,3866406,17023,2567589,18546,2443696,17979,123893,8221,1298817,14700,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2101865,3365,314022,10732,131919,6232,101869,5709,30050,3036,182103,8843,1787843,11761,1192147,13075,1130409,12501,61738,4134,595696,9735,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,26607411,11922,3090447,54030,1337623,30399,1009630,25931,327993,11580,1752824,34818,23516964,54701,15907027,51652,14998914,44062,908113,18620,7609937,43630,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3496401,4036,353469,12333,177379,8363,137137,6808,40242,4202,176090,7729,3142932,12352,2310299,13846,2196456,14217,113843,6020,832633,11023,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2658017,3612,198519,10354,77241,6456,51029,5352,26212,3490,121278,7126,2459498,10890,1741148,12791,1652399,12826,88749,5758,718350,9730,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,642061,1717,60293,4576,25798,3122,18928,2536,6870,1365,34495,3916,581768,4854,403375,5325,386150,5313,17225,2013,178393,4585,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,412162,1085,64845,4441,23494,2880,13216,2154,10278,1852,41351,4128,347317,4354,257535,4076,242169,4036,15366,2307,89782,3994,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,13760258,8129,1580566,33368,632431,18596,486226,16018,146205,9449,948135,23157,12179692,34664,7793694,32831,7410424,31661,383270,11335,4385998,32003,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,6685577,6223,841264,21386,373112,13824,272869,12109,100243,5857,468152,14616,5844313,22136,4145605,18867,3912860,19718,232745,9725,1698708,17307,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,949947,2991,87880,5384,32527,3137,27622,3087,4905,1028,55353,4156,862067,6499,577139,7617,555109,7349,22030,2332,284928,6562,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1062144,2264,133281,6625,70544,4986,57931,4642,12613,2118,62737,3668,928863,6873,642042,7181,613585,7908,28457,3314,286821,6412,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9558465,6078,1007182,24016,464262,13436,321170,10634,143092,7732,542920,15756,8551283,24855,5994978,22351,5630184,23891,364794,10230,2556305,18523,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4671673,4467,504892,15949,238940,10361,174827,8691,64113,4315,265952,9359,4166781,16991,2896935,18128,2743226,17856,153709,6620,1269846,12502,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2272484,2792,226904,7918,115269,5266,90132,4872,25137,2453,111635,5263,2045580,8153,1473363,9488,1417139,9908,56224,3836,572217,7231,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2057379,3038,217908,8687,114579,5805,92085,5025,22494,2389,103329,5119,1839471,8970,1320581,12077,1263882,11378,56699,3442,518890,7907,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3181455,3756,482975,13242,181400,7996,133151,7655,48249,3542,301575,11498,2698480,13466,1782660,15485,1682912,14866,99748,6155,915820,11888,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3367156,4773,576970,17878,256947,12640,184949,8791,71998,7218,320023,10897,2790186,17641,1847509,16967,1730297,16404,117212,6117,942677,11803,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1040068,2127,118678,6215,49466,3646,38538,3568,10928,1509,69212,4452,921390,6410,645238,6325,616390,6159,28848,2795,276152,5116,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4201577,4916,314079,16162,139802,10303,102167,6902,37635,5406,174277,9839,3887498,16417,2787341,18377,2657574,17850,129767,6804,1100157,17790,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4896536,4326,462146,14264,173031,9752,127447,7952,45584,4827,289115,11562,4434390,15348,3158775,20223,2991578,18972,167197,7398,1275615,15697,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7643804,4947,887592,18284,413543,12284,288669,9639,124874,7073,474049,14912,6756212,19320,4568104,19448,4250346,17888,317758,9588,2188108,18316,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3906188,3340,330028,11880,169755,7126,129481,6278,40274,3514,160273,8088,3576160,12210,2648900,13179,2533367,13069,115533,4993,927260,10610,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2155775,3956,397106,11008,165201,7669,113598,5697,51603,4848,231905,8951,1758669,10575,1173295,11182,1100771,12150,72524,5286,585374,8543,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4408178,4100,519826,16141,240345,9070,176880,7230,63465,5046,279481,11479,3888352,16451,2699950,17101,2567051,16575,132899,6070,1188402,12740,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,730276,1846,94545,5878,48953,3601,39727,3243,9226,1627,45592,3747,635731,6152,443780,6875,426782,6748,16998,2193,191951,5076,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1319816,2265,129512,6716,66842,4142,50724,3843,16118,2068,62670,4804,1190304,6909,877085,7708,846810,7218,30275,2637,313219,6090,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1819675,2754,181379,10906,74170,5697,56690,5110,17480,3202,107209,8112,1638296,10908,1158479,10068,1104460,10342,54019,4520,479817,8267,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1005608,1988,70322,5386,31274,3595,23893,2840,7381,1875,39048,3682,935286,5405,687799,6682,660328,7061,27471,2834,247487,5217,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6604541,4251,512272,18856,204362,10165,151682,8689,52680,4745,307910,13784,6092269,19694,4185631,23991,3961558,23387,224073,8784,1906638,17938,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1452955,3037,236443,9727,108250,6572,82826,5572,25424,3289,128193,6665,1216512,9829,809447,11182,767995,11425,41452,3462,407065,10151,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14640701,7410,1795814,30705,654039,18048,471435,15462,182604,8538,1141775,22984,12844887,29241,8697672,32998,8221712,31936,475960,13579,4147215,22850,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6471248,6083,858181,18302,396456,13429,298688,10858,97768,5871,461725,10978,5613067,18489,3903556,21391,3696729,21058,206827,8336,1709511,16161,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
