GEO_ID,C18006_001E,C18006_001M,C18006_002E,C18006_002M,C18006_003E,C18006_003M,C18006_004E,C18006_004M,C18006_005E,C18006_005M,C18006_006E,C18006_006M,C18006_007E,C18006_007M,C18006_008E,C18006_008M,C18006_009E,C18006_009M,C18006_010E,C18006_010M,C18006_011E,C18006_011M,C18006_012E,C18006_012M,C18006_013E,C18006_013M,C18006_014E,C18006_014M,C18006_015E,C18006_015M,C18006_016E,C18006_016M,C18006_017E,C18006_017M,C18006_018E,C18006_018M,C18006_019E,C18006_019M,C18006_020E,C18006_020M,C18006_021E,C18006_021M,C18006_022E,C18006_022M,C18006_023E,C18006_023M,C18006_024E,C18006_024M,C18006_025E,C18006_025M,C18006_026E,C18006_026M,C18006_027E,C18006_027M,NAME,C18006_001MA,C18006_001EA,C18006_002MA,C18006_002EA,C18006_003MA,C18006_003EA,C18006_004EA,C18006_004MA,C18006_005EA,C18006_005MA,C18006_006MA,C18006_006EA,C18006_007MA,C18006_007EA,C18006_008MA,C18006_008EA,C18006_009EA,C18006_009MA,C18006_010EA,C18006_010MA,C18006_011EA,C18006_011MA,C18006_012EA,C18006_012MA,C18006_013MA,C18006_013EA,C18006_014MA,C18006_014EA,C18006_015EA,C18006_015MA,C18006_016EA,C18006_016MA,C18006_017EA,C18006_017MA,C18006_018MA,C18006_018EA,C18006_019MA,C18006_019EA,C18006_020EA,C18006_020MA,C18006_021EA,C18006_021MA,C18006_022EA,C18006_022MA,C18006_023MA,C18006_023EA,C18006_024MA,C18006_024EA,C18006_025EA,C18006_025MA,C18006_026EA,C18006_026MA,C18006_027EA,C18006_027MA,state
0400000US13,8094915,4412,3941892,6200,721328,5120,6944,1620,714384,5317,2879370,5821,54596,3899,2824774,7031,222855,3132,12300,1414,210555,3404,118339,2039,16488,1744,101851,2303,4153023,5229,688010,5570,4749,1139,683261,5597,2994704,6142,75861,5162,2918843,8231,260697,2459,17989,2110,242708,3079,209612,2772,41584,2818,168028,3600,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1126390,2568,546836,2346,90778,1295,649,407,90129,1307,385631,2387,4771,1004,380860,2607,35396,657,1017,532,34379,824,35031,349,3673,821,31358,892,579554,1848,85665,1360,770,435,84895,1383,395421,1874,4186,984,391235,2168,41897,408,1740,645,40157,700,56571,523,7431,1410,49140,1536,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1286091,1388,637323,1903,115611,1859,2092,1426,113519,2301,450291,1938,9600,1519,440691,2593,41948,647,1369,465,40579,670,29473,541,3206,741,26267,898,648768,1758,108336,1615,617,426,107719,1588,455133,2171,8603,1215,446530,2392,44346,697,2482,677,41864,985,40953,552,5760,883,35193,1082,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11529905,2458,5622985,3747,1009348,4331,8883,1790,1000465,5021,4015797,4405,59238,3993,3956559,6045,333268,1389,15683,1594,317585,1929,264572,1252,28822,2400,235750,2658,5906920,3677,962092,4771,7024,1316,955068,4784,4106515,4778,76577,4807,4029938,6977,416356,1769,25158,2305,391198,2601,421957,1559,65880,3602,356077,3701,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5659078,2123,2769945,3085,505238,3610,6247,1464,498991,3813,1957922,3639,36614,3096,1921308,4789,173419,1023,7677,1075,165742,1385,133366,816,14921,1556,118445,1696,2889133,3090,482167,3486,3240,1000,478927,3571,1986580,3967,50731,3693,1935849,5615,208380,1098,13003,1821,195377,2065,212006,1044,28746,2110,183260,2249,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2677072,1593,1314161,2473,205100,1952,1303,576,203797,1957,938722,2602,11286,1508,927436,2991,89755,632,4329,888,85426,1083,80584,493,7327,970,73257,1117,1362911,2188,199488,2082,867,313,198621,2122,931595,2607,15701,1592,915894,3127,110219,1041,4789,861,105430,1290,121609,597,14661,1364,106948,1521,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2465776,1816,1211922,2803,209517,2488,2201,712,207316,2493,859091,3181,15062,1518,844029,3492,77300,1108,3966,905,73334,1200,66014,958,6565,985,59449,1140,1253854,2489,198880,2488,1343,451,197537,2583,868160,2774,17444,1691,850716,3001,90381,1004,5657,1235,84724,1518,96433,906,13367,1443,83066,1679,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3778043,2498,1838635,4000,309390,3028,3566,920,305824,2982,1318765,3733,41229,2987,1277536,4678,128893,1075,8777,1309,120116,1677,81587,842,12240,1363,69347,1446,1939408,3232,287198,3089,2014,714,285184,3068,1366805,3023,46867,3164,1319938,4386,153415,1290,11754,1512,141661,1966,131990,864,25653,2166,106337,1949,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4056826,3085,1941965,3906,353764,3352,4218,958,349546,3393,1378993,5049,37568,3056,1341425,6394,124897,1801,8710,1557,116187,2158,84311,1454,13410,2099,70901,2107,2114861,3084,335906,2846,2662,917,333244,2839,1489280,3373,44971,3549,1444309,4836,153039,1665,11609,1370,141430,2193,136636,1608,30308,2516,106328,2497,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1212400,1201,588805,1907,89064,1425,1619,543,87445,1469,420360,2027,7704,1149,412656,2227,44862,382,1767,537,43095,666,34519,385,3647,804,30872,900,623595,1487,83268,1374,1012,696,82256,1571,438393,1516,8155,1262,430238,1810,49451,331,2548,557,46903,674,52483,269,5989,1007,46494,1041,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5054250,2973,2418321,3220,437070,3294,6335,2011,430735,4218,1724258,4187,23918,2961,1700340,4628,146422,1275,6042,1180,140380,1770,110571,1143,11986,1515,98585,1882,2635929,2247,415603,3121,2145,834,413458,3175,1867869,3826,32177,3109,1835692,4895,175673,1269,10572,1270,165101,1785,176784,1232,24156,2117,152628,2582,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5781501,1718,2791348,2538,452299,3144,5233,1067,447066,3341,2007115,3892,27632,2803,1979483,4509,173824,1340,7390,1396,166434,2041,158110,1160,16588,1969,141522,2316,2990153,2410,432666,3050,3704,1193,428962,3097,2092633,3230,34775,3518,2057858,4823,209906,1260,11528,2067,198378,2138,254948,1041,33188,2755,221760,3015,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9208964,1955,4485829,2774,802075,3469,10049,1792,792026,3557,3180220,3632,66513,4123,3113707,5665,271368,1396,13644,2099,257724,2237,232166,1019,24747,1900,207419,1854,4723135,3115,763085,3507,6605,1308,756480,3437,3269082,4009,82943,4409,3186139,5804,330923,1465,20440,1820,310483,2203,360045,1167,51276,3190,308769,3325,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4649215,2089,2301954,2908,380830,2744,3615,770,377215,2920,1670615,3251,21538,1818,1649077,3418,138992,883,4625,774,134367,1006,111517,718,10047,1209,101470,1398,2347261,3029,362197,2586,2986,729,359211,2565,1658255,2949,25045,2385,1633210,3711,158103,932,6661,954,151442,1287,168706,882,19668,1716,149038,1812,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2604545,2326,1244373,3621,230805,3227,2680,775,228125,3325,873594,4137,28259,2486,845335,4324,86334,1824,6721,1374,79613,2083,53640,1555,10302,1531,43338,1650,1360172,2830,217965,2893,2538,858,215427,2823,944719,2935,38374,3842,906345,4590,108761,1632,11607,1525,97154,2030,88727,1566,20953,1991,67774,2251,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5243737,2609,2543656,3077,426183,3265,4922,1304,421261,3392,1805975,3913,42307,3620,1763668,4610,178973,1085,10562,1403,168411,1702,132525,1113,13790,1462,118735,1712,2700081,3158,409376,2688,2262,706,407114,2842,1881065,3677,47949,3242,1833116,4370,210433,1327,12384,1476,198049,2085,199207,1009,30111,2156,169096,2391,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,854024,1024,422192,1607,62850,1220,820,664,62030,1330,304247,1835,5652,1291,298595,2377,32223,541,1573,501,30650,739,22872,291,2300,583,20572,661,431832,1703,60898,1492,906,593,59992,1506,304965,1596,6051,1191,298914,2046,34443,621,2310,677,32133,914,31526,411,3274,703,28252,741,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1577160,1703,776251,2277,131982,1935,1297,505,130685,1978,550670,2375,7763,1539,542907,2677,50196,612,1221,369,48975,698,43403,515,4398,671,39005,805,800909,2087,125362,1756,1042,452,124320,1847,551229,2124,8534,1279,542695,2496,59634,580,2588,549,57046,736,64684,645,7134,983,57550,1250,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2203258,1526,1110914,2057,196391,1879,1464,549,194927,1886,789480,2219,10489,1499,778991,2471,78805,865,3380,920,75425,1153,46238,808,4862,1099,41376,1359,1092344,1785,187192,2205,587,336,186605,2253,762519,2212,16192,2070,746327,3078,81047,928,4181,1095,76866,1359,61586,757,9040,1402,52546,1534,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1196601,1387,587888,1892,98378,1379,1048,474,97330,1431,422885,1766,6313,1226,416572,2152,38222,354,1354,495,36868,564,28403,325,2655,780,25748,855,608713,1270,92615,1536,542,322,92073,1558,431402,1591,8461,1384,422941,2131,42304,422,1956,562,40348,710,42392,321,5099,943,37293,939,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7932031,1974,3835480,2699,678412,3178,6321,1459,672091,3435,2716568,4056,38283,3112,2678285,5274,235359,1569,9653,1444,225706,2001,205141,1212,20492,2233,184649,2687,4096551,2234,649078,3215,3910,1313,645168,3441,2819963,3577,48458,3914,2771505,5579,294288,1592,15772,1914,278516,2517,333222,1686,46119,2810,287103,3298,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1747052,2589,847243,3376,148610,2264,1343,567,147267,2335,597546,3157,15057,2189,582489,4151,60246,1499,3017,736,57229,1438,40841,1282,5212,905,35629,1537,899809,2458,145487,1967,1188,477,144299,2010,627724,2692,16032,1945,611692,3475,69358,1230,5598,1149,63760,1629,57240,1151,9964,1303,47276,1544,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17391535,3086,8342351,4498,1410057,4959,17155,2347,1392902,5253,5957680,6774,99382,6218,5858298,9796,527952,1634,26872,2699,501080,3037,446662,1434,54884,3722,391778,3848,9049184,3470,1340777,4937,9088,1716,1331689,5100,6312148,5749,124396,5428,6187752,7459,670637,1666,45976,3251,624661,3361,725622,1551,121724,5204,603898,5397,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7771820,4550,3770756,6395,670757,4854,6471,1325,664286,5064,2684745,7174,55921,4277,2628824,8297,248531,2198,14205,1592,234326,2536,166723,1813,18989,1991,147734,2520,4001064,5101,629815,4533,4384,1083,625431,4481,2800628,4718,74147,4501,2726481,6538,302295,2141,21692,1897,280603,2913,268326,1893,45269,2574,223057,3212,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,568876,1127,281226,1169,41808,711,400,264,41408,730,202220,1178,2308,551,199912,1358,19154,379,627,203,18527,383,18044,254,1521,394,16523,436,287650,1209,39551,840,180,142,39371,820,198642,1296,3302,624,195340,1455,22398,348,605,244,21793,420,27059,356,2959,676,24100,711,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10409355,2847,5039192,4116,865351,4342,10838,1617,854513,4792,3574077,4509,72070,4724,3502007,6910,326529,1378,18354,1709,308175,1895,273235,874,29309,2163,243926,2307,5370163,3715,828776,4556,6531,1499,822245,4832,3710167,5174,97865,5568,3612302,7223,399587,1448,25432,2777,374155,2999,431633,1311,59364,3095,372269,3084,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3176142,2037,1543901,3405,260033,2573,2940,734,257093,2764,1091401,3320,27416,2615,1063985,4221,115671,1573,8860,1416,106811,2038,76796,1298,9990,1312,66806,1353,1632241,2972,247060,2580,1442,513,245618,2670,1135885,3997,38826,3197,1097059,4954,136381,1629,10180,1340,126201,2029,112915,1299,19075,1544,93840,1943,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3330324,1752,1639622,2829,265295,2513,2532,636,262763,2723,1178236,3457,22157,2711,1156079,3988,107795,1062,4588,871,103207,1270,88296,1029,9702,1384,78594,1416,1690702,2277,257643,2372,1554,568,256089,2436,1181742,2915,27030,2718,1154712,4013,120166,1010,8694,1964,111472,2268,131151,952,19116,1646,112035,1761,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11243861,2084,5419632,3341,882486,4748,8598,1445,873888,4684,3807799,4967,76201,4981,3731598,6337,373469,1235,17643,2113,355826,2295,355878,1158,35379,2582,320499,2886,5824229,2724,846289,3969,8533,1767,837756,4058,3952821,3905,87114,4838,3865707,5788,455431,1378,26536,2351,428895,2724,569688,1230,73766,3981,495922,4122,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,966125,1341,463448,1456,78742,1383,1552,537,77190,1482,327332,1741,5642,1271,321690,2159,27949,764,1172,504,26777,922,29425,516,2869,776,26556,916,502677,1207,73074,1506,602,333,72472,1577,347016,1830,6830,1410,340186,2455,34510,567,921,338,33589,656,48077,572,5857,1139,42220,1280,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3821222,2817,1832891,3813,320490,2932,3841,920,316649,3115,1298747,3837,32329,3176,1266418,4622,132235,1383,7348,1204,124887,1692,81419,1419,11240,1415,70179,1837,1988331,2974,304742,2837,2001,764,302741,2820,1391655,2745,40260,3802,1351395,4901,158967,1584,11205,1530,147762,2068,132967,1584,24887,2239,108080,2552,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,690349,1175,338996,1344,55850,880,685,486,55165,908,239332,1395,3013,709,236319,1522,23394,467,1140,359,22254,607,20420,400,1900,436,18520,629,351353,1296,54900,1350,206,234,54694,1385,239177,1332,3545,839,235632,1618,27385,413,1047,444,26338,613,29891,617,2934,531,26957,837,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5407221,3170,2621474,3824,431306,3509,5744,1285,425562,3853,1889802,4527,47934,3419,1841868,5946,186252,1413,13705,1725,172547,2147,114114,1037,15912,1519,98202,1880,2785747,3434,409950,3392,2963,1021,406987,3729,1967510,3959,61810,4807,1905700,6029,223747,1694,17129,1829,206618,2575,184540,1115,38269,3057,146271,3310,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
