GEO_ID,B18004_001E,B18004_001M,B18004_002E,B18004_002M,B18004_003E,B18004_003M,B18004_004E,B18004_004M,B18004_005E,B18004_005M,B18004_006E,B18004_006M,B18004_007E,B18004_007M,B18004_008E,B18004_008M,B18004_009E,B18004_009M,B18004_010E,B18004_010M,B18004_011E,B18004_011M,B18004_012E,B18004_012M,B18004_013E,B18004_013M,B18004_014E,B18004_014M,B18004_015E,B18004_015M,B18004_016E,B18004_016M,B18004_017E,B18004_017M,B18004_018E,B18004_018M,B18004_019E,B18004_019M,B18004_020E,B18004_020M,B18004_021E,B18004_021M,B18004_022E,B18004_022M,B18004_023E,B18004_023M,B18004_024E,B18004_024M,B18004_025E,B18004_025M,B18004_026E,B18004_026M,B18004_027E,B18004_027M,B18004_028E,B18004_028M,B18004_029E,B18004_029M,B18004_030E,B18004_030M,B18004_031E,B18004_031M,B18004_032E,B18004_032M,B18004_033E,B18004_033M,NAME,B18004_001EA,B18004_001MA,B18004_002MA,B18004_002EA,B18004_003MA,B18004_003EA,B18004_004MA,B18004_004EA,B18004_005EA,B18004_005MA,B18004_006EA,B18004_006MA,B18004_007MA,B18004_007EA,B18004_008MA,B18004_008EA,B18004_009MA,B18004_009EA,B18004_010MA,B18004_010EA,B18004_011MA,B18004_011EA,B18004_012EA,B18004_012MA,B18004_013EA,B18004_013MA,B18004_014EA,B18004_014MA,B18004_015MA,B18004_015EA,B18004_016MA,B18004_016EA,B18004_017EA,B18004_017MA,B18004_018EA,B18004_018MA,B18004_019EA,B18004_019MA,B18004_020MA,B18004_020EA,B18004_021MA,B18004_021EA,B18004_022EA,B18004_022MA,B18004_023EA,B18004_023MA,B18004_024EA,B18004_024MA,B18004_025MA,B18004_025EA,B18004_026MA,B18004_026EA,B18004_027EA,B18004_027MA,B18004_028EA,B18004_028MA,B18004_029EA,B18004_029MA,B18004_030MA,B18004_030EA,B18004_031MA,B18004_031EA,B18004_032MA,B18004_032EA,B18004_033EA,B18004_033MA,state
0400000US13,8094915,4412,3941892,6200,721328,5120,8357,1746,712971,5232,300678,7799,4158,1259,296520,8103,2578692,7220,191458,7568,2387234,9266,222855,3132,57162,3172,165693,4150,118339,2039,45347,2458,72992,2632,4153023,5229,688010,5570,5780,1370,682230,5851,288725,7788,4502,1158,284223,7799,2705979,7451,241314,8617,2464665,11246,260697,2459,74879,3227,185818,3513,209612,2772,101832,3342,107780,3237,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1126390,2568,546836,2346,90778,1295,1175,515,89603,1269,38661,1930,657,370,38004,1933,346970,2371,20730,2070,326240,3027,35396,657,5908,1053,29488,1216,35031,349,10817,1203,24214,1220,579554,1848,85665,1360,530,356,85135,1353,35186,1978,545,433,34641,1969,360235,2194,21289,2506,338946,3154,41897,408,6851,1139,35046,1200,56571,523,20375,2009,36196,2113,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1286091,1388,637323,1903,115611,1859,1420,590,114191,1962,52583,3098,1107,507,51476,3069,397708,2579,30574,2674,367134,3443,41948,647,9135,1040,32813,1065,29473,541,10641,1089,18832,1250,648768,1758,108336,1615,861,437,107475,1512,52070,2272,957,680,51113,2197,403063,2423,34671,2921,368392,3596,44346,697,11153,1152,33193,1240,40953,552,18422,1430,22531,1381,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11529905,2458,5622985,3747,1009348,4331,12214,1908,997134,5140,421567,7060,5806,1229,415761,6962,3594230,6166,197774,6566,3396456,9147,333268,1389,67467,3941,265801,4019,264572,1252,87792,3967,176780,4077,5906920,3677,962092,4771,8088,1586,954004,5093,405507,6385,6638,1413,398869,6482,3701008,6125,243345,8430,3457663,10324,416356,1769,95836,3814,320520,3915,421957,1559,172158,4715,249799,4681,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5659078,2123,2769945,3085,505238,3610,7418,1341,497820,3791,204957,3904,2635,630,202322,4051,1752965,3985,133521,5616,1619444,6584,173419,1023,37622,2566,135797,2653,133366,816,47220,2111,86146,2102,2889133,3090,482167,3486,4719,1287,477448,3698,192049,4550,4473,1417,187576,4825,1794531,4061,165615,6542,1628916,7319,208380,1098,50365,2732,158015,2941,212006,1044,88731,3184,123275,3220,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2677072,1593,1314161,2473,205100,1952,2216,1085,202884,1984,97964,3029,1520,502,96444,3050,840758,2931,52399,3238,788359,3863,89755,632,16799,1607,72956,1726,80584,493,24730,1398,55854,1449,1362911,2188,199488,2082,1277,399,198211,2121,85665,3629,1645,516,84020,3677,845930,3457,57538,3373,788392,4903,110219,1041,19835,1606,90384,1940,121609,597,47496,2207,74113,2134,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2465776,1816,1211922,2803,209517,2488,2242,652,207275,2630,92600,3741,1405,603,91195,3777,766491,3577,51657,3189,714834,4205,77300,1108,17410,1777,59890,1642,66014,958,22721,1394,43293,1446,1253854,2489,198880,2488,1283,430,197597,2428,86000,2877,1271,531,84729,2970,782160,3421,60576,3830,721584,5231,90381,1004,22268,2083,68113,1906,96433,906,39734,1786,56699,1792,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3778043,2498,1838635,4000,309390,3028,5318,1197,304072,2951,132168,4925,2796,1012,129372,4913,1186597,4566,155801,5949,1030796,7542,128893,1075,42664,2102,86229,2257,81587,842,34043,1749,47544,1733,1939408,3232,287198,3089,4796,1158,282402,3331,125722,3955,4524,1113,121198,4030,1241083,4418,169850,6239,1071233,6944,153415,1290,48040,2808,105375,2976,131990,864,66020,2417,65970,2257,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4056826,3085,1941965,3906,353764,3352,6352,1256,347412,3581,169366,5683,3565,1050,165801,5648,1209627,5866,125753,5099,1083874,7780,124897,1801,35729,2175,89168,2460,84311,1454,34549,2573,49762,2504,2114861,3084,335906,2846,4006,1162,331900,2883,159161,5427,3099,897,156062,5503,1330119,4837,139150,5766,1190969,7606,153039,1665,45606,2867,107433,3076,136636,1608,69258,2570,67378,2497,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1212400,1201,588805,1907,89064,1425,1728,667,87336,1422,40166,1855,780,495,39386,1894,380194,2044,36098,2536,344096,3363,44862,382,7917,924,36945,989,34519,385,11189,1218,23330,1256,623595,1487,83268,1374,1101,582,82167,1528,39203,2037,634,268,38569,2025,399190,1647,37528,2741,361662,3000,49451,331,11146,1157,38305,1181,52483,269,17651,1297,34832,1315,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5054250,2973,2418321,3220,437070,3294,5061,1875,432009,3944,182266,4653,1318,608,180948,4648,1541992,4591,86826,5707,1455166,6333,146422,1275,26127,2251,120295,2416,110571,1143,33685,2163,76886,2352,2635929,2247,415603,3121,3710,987,411893,3341,175093,4652,3356,1022,171737,4621,1692776,4414,117080,5276,1575696,6332,175673,1269,41490,2973,134183,3114,176784,1232,68221,2960,108563,3079,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5781501,1718,2791348,2538,452299,3144,5485,1500,446814,3282,191852,5534,1895,596,189957,5548,1815263,4567,96360,6385,1718903,7775,173824,1340,31426,2383,142398,2769,158110,1160,51904,3172,106206,3329,2990153,2410,432666,3050,4255,1338,428411,3357,168285,4846,2267,890,166018,4714,1924348,4161,131326,5749,1793022,7375,209906,1260,44830,3061,165076,3047,254948,1041,95846,4504,159102,4632,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9208964,1955,4485829,2774,802075,3469,11956,1812,790119,3330,345134,5961,6143,1296,338991,5870,2835086,4952,216788,6923,2618298,8542,271368,1396,52984,2942,218384,2822,232166,1019,80480,3289,151686,3213,4723135,3115,763085,3507,9203,1775,753882,3789,332934,5697,6112,1472,326822,5824,2936148,5085,256596,7227,2679552,9126,330923,1465,81386,3976,249537,4140,360045,1167,152667,4413,207378,4260,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4649215,2089,2301954,2908,380830,2744,3790,844,377040,2831,175209,3894,1484,528,173725,3944,1495406,3613,75301,3415,1420105,5072,138992,883,21183,1512,117809,1554,111517,718,35145,1971,76372,1995,2347261,3029,362197,2586,3114,823,359083,2576,161408,4257,2746,797,158662,4132,1496847,3413,90329,4155,1406518,5392,158103,932,28587,1984,129516,2135,168706,882,63542,2626,105164,2587,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2604545,2326,1244373,3621,230805,3227,4292,904,226513,3236,99845,4268,2057,965,97788,4164,773749,4700,90299,4001,683450,5803,86334,1824,28935,2210,57399,2308,53640,1555,28570,2007,25070,1759,1360172,2830,217965,2893,3089,984,214876,2874,99962,3503,3274,1063,96688,3495,844757,3632,108655,5291,736102,6848,108761,1632,41025,2567,67736,2784,88727,1566,50786,2321,37941,2091,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5243737,2609,2543656,3077,426183,3265,5884,1212,420299,3502,194095,5291,3622,1227,190473,4959,1611880,4973,148525,5864,1463355,7200,178973,1085,45665,2645,133308,2697,132525,1113,50227,2559,82298,2586,2700081,3158,409376,2688,4303,1006,405073,2859,177372,4853,4814,1329,172558,5165,1703693,4564,171547,5819,1532146,7501,210433,1327,56057,2776,154376,3162,199207,1009,86059,2804,113148,2736,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,854024,1024,422192,1607,62850,1220,1223,702,61627,1331,29393,1498,511,401,28882,1469,274854,1567,23850,1851,251004,2441,32223,541,7999,1039,24224,1132,22872,291,7962,912,14910,860,431832,1703,60898,1492,763,488,60135,1409,28159,1579,477,222,27682,1580,276806,1714,22553,2121,254253,2917,34443,621,9402,1052,25041,1195,31526,411,12696,1036,18830,1032,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1577160,1703,776251,2277,131982,1935,1380,560,130602,1918,58625,2236,1220,555,57405,2315,492045,2526,32377,2702,459668,3958,50196,612,9298,1032,40898,1097,43403,515,14141,1216,29262,1197,800909,2087,125362,1756,1345,521,124017,1844,53645,2171,884,416,52761,2224,497584,2157,36890,2563,460694,3210,59634,580,11960,1206,47674,1171,64684,645,24408,1414,40276,1429,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2203258,1526,1110914,2057,196391,1879,2642,1344,193749,2209,77862,2903,734,557,77128,2873,711618,2441,39391,2884,672227,3646,78805,865,15408,1619,63397,1743,46238,808,15783,1588,30455,1733,1092344,1785,187192,2205,1298,530,185894,2224,69072,3357,904,505,68168,3272,693447,2675,50398,3771,643049,4726,81047,928,17304,1959,63743,1862,61586,757,26881,1706,34705,1757,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1196601,1387,587888,1892,98378,1379,750,463,97628,1450,40451,2043,676,481,39775,1981,382434,1784,24955,2295,357479,2934,38222,354,7087,1099,31135,1183,28403,325,9483,1294,18920,1324,608713,1270,92615,1536,610,416,92005,1560,40093,2315,478,355,39615,2314,391309,2313,28261,2276,363048,3233,42304,422,8610,1145,33694,1211,42392,321,14986,1421,27406,1410,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7932031,1974,3835480,2699,678412,3178,7505,1675,670907,3550,281962,4538,3497,895,278465,4486,2434606,4231,125344,5159,2309262,6243,235359,1569,40647,2814,194712,2818,205141,1212,61783,3208,143358,3389,4096551,2234,649078,3215,4816,1085,644262,3354,264227,4855,2995,941,261232,4790,2555736,4070,161812,6246,2393924,7607,294288,1592,60720,3330,233568,3623,333222,1686,126975,4352,206247,4406,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1747052,2589,847243,3376,148610,2264,2356,924,146254,2412,75549,3871,1961,831,73588,3727,521997,4029,51725,3964,470272,5954,60246,1499,16097,1548,44149,1623,40841,1282,14995,1246,25846,1579,899809,2458,145487,1967,1984,1139,143503,2103,69887,3240,1274,585,68613,3269,557837,2599,53041,3799,504796,4679,69358,1230,18034,1807,51324,1953,57240,1151,27616,1902,29624,1895,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17391535,3086,8342351,4498,1410057,4959,20164,2765,1389893,5548,599491,8977,9201,1583,590290,9073,5358189,6595,344190,11745,5013999,14495,527952,1634,100512,4424,427440,4588,446662,1434,146236,4631,300426,4710,9049184,3470,1340777,4937,16025,2331,1324752,5151,572164,6724,9937,1667,562227,6969,5739984,5915,441015,11283,5298969,11187,670637,1666,158171,5848,512466,5852,725622,1551,300679,6005,424943,6224,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7771820,4550,3770756,6395,670757,4854,5951,1219,664806,4941,268170,6875,5138,1341,263032,6872,2416575,6823,206148,8043,2210427,9777,248531,2198,61012,3230,187519,3668,166723,1813,64060,2775,102663,3155,4001064,5101,629815,4533,8118,1704,621697,4635,246470,6534,4857,1113,241613,6369,2554158,6441,254171,6635,2299987,9327,302295,2141,82313,3103,219982,3542,268326,1893,122294,3688,146032,3588,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,568876,1127,281226,1169,41808,711,677,384,41131,763,20288,1305,133,111,20155,1289,181932,1584,10246,1277,171686,1961,19154,379,4082,606,15072,667,18044,254,5863,746,12181,803,287650,1209,39551,840,483,288,39068,867,20142,1244,191,183,19951,1235,178500,1516,12172,1186,166328,1841,22398,348,4687,634,17711,548,27059,356,10593,899,16466,922,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
