GEO_ID,C14003_001E,C14003_001M,C14003_002E,C14003_002M,C14003_003E,C14003_003M,C14003_004E,C14003_004M,C14003_005E,C14003_005M,C14003_006E,C14003_006M,C14003_007E,C14003_007M,C14003_008E,C14003_008M,C14003_009E,C14003_009M,C14003_010E,C14003_010M,C14003_011E,C14003_011M,C14003_012E,C14003_012M,C14003_013E,C14003_013M,C14003_014E,C14003_014M,C14003_015E,C14003_015M,C14003_016E,C14003_016M,C14003_017E,C14003_017M,C14003_018E,C14003_018M,C14003_019E,C14003_019M,C14003_020E,C14003_020M,C14003_021E,C14003_021M,C14003_022E,C14003_022M,C14003_023E,C14003_023M,C14003_024E,C14003_024M,C14003_025E,C14003_025M,C14003_026E,C14003_026M,C14003_027E,C14003_027M,C14003_028E,C14003_028M,NAME,C14003_001MA,C14003_001EA,C14003_002MA,C14003_002EA,C14003_003MA,C14003_003EA,C14003_004EA,C14003_004MA,C14003_005EA,C14003_005MA,C14003_006MA,C14003_006EA,C14003_007MA,C14003_007EA,C14003_008MA,C14003_008EA,C14003_009EA,C14003_009MA,C14003_010EA,C14003_010MA,C14003_011EA,C14003_011MA,C14003_012MA,C14003_012EA,C14003_013MA,C14003_013EA,C14003_014MA,C14003_014EA,C14003_015EA,C14003_015MA,C14003_016EA,C14003_016MA,C14003_017EA,C14003_017MA,C14003_018MA,C14003_018EA,C14003_019MA,C14003_019EA,C14003_020EA,C14003_020MA,C14003_021EA,C14003_021MA,C14003_022EA,C14003_022MA,C14003_023MA,C14003_023EA,C14003_024MA,C14003_024EA,C14003_025MA,C14003_025EA,C14003_026EA,C14003_026MA,C14003_027EA,C14003_027MA,C14003_028EA,C14003_028MA,state
0400000US13,8402440,7989,2005460,16127,72151,4664,513767,11445,576366,11799,331830,4213,120129,5509,173014,6987,111731,6125,106472,5709,365623,12475,65629,4789,78840,6224,60129,4960,34173,2830,16498,2504,36969,3583,38517,4812,34868,3027,6031357,17277,138873,6215,30926,3441,12105,1689,19184,2285,84557,5037,405131,9821,1173334,11730,4167247,7703,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1186072,2690,239680,5773,5510,1125,60536,2972,66931,3353,38548,1599,14436,1634,22692,2371,14941,1779,16086,1855,72791,5631,13587,2211,12352,1851,14554,2055,9476,1434,4088,1033,6914,1428,5816,1281,6004,1309,873601,4924,18644,1991,3688,1148,990,413,1669,613,9847,1543,52693,2844,131836,2792,654234,2564,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1334057,2430,319978,6061,5646,1221,79267,3373,97504,3647,57798,1720,20568,2106,25579,2470,17225,1790,16391,1779,46766,3818,7727,1222,9772,1626,5541,1300,3070,964,3920,993,8854,1172,3084,863,4798,1119,967313,6015,30956,2198,8036,1431,2196,957,3846,1193,14946,1893,71800,3061,165823,2816,669710,2870,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11900575,8399,2765876,18104,101355,6336,691961,13518,787672,11517,471089,4292,175504,5634,242477,8120,149673,6835,146145,6375,645587,13462,76279,4527,134837,6392,109458,5253,54931,3602,35183,3087,94031,4552,76759,4626,64109,3690,8489112,16787,181795,5514,44659,3659,18466,2819,19308,2177,85920,5462,495769,9241,1518885,9240,6124310,8640,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5840875,4853,1334045,12162,31036,3113,334299,7060,393463,6193,231255,3120,81678,2652,124544,4987,75207,5454,62563,4765,255569,9375,35985,2850,68521,4257,52974,3701,25355,2278,10931,1301,25889,3031,15980,1903,19934,1889,4251261,11013,110605,4855,34231,3159,9750,1778,13045,2120,46926,3110,253665,6372,723676,6734,3059363,6166,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2752744,2896,601941,8591,21222,2345,144407,3878,167414,3837,107643,1616,45438,2736,58562,3057,31396,3339,25859,2130,102674,4572,12425,1400,22383,2060,17422,2000,8218,1261,5650,920,16746,1837,10669,1550,9161,1364,2048129,7179,39735,2624,9663,1226,3459,839,4138,845,16623,2045,124578,3938,322914,3915,1527019,3735,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2550214,3011,612321,7635,19111,1977,146447,4923,165067,4374,101426,2323,43541,2433,66298,3216,37536,2942,32895,2695,101677,5592,13972,1891,24261,2482,18902,1921,9872,1557,4968,1154,9215,1428,11461,2135,9026,1140,1836216,7589,42155,3046,10196,1511,3034,726,4602,1112,18572,2279,122750,3756,304044,4842,1330863,4296,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3897108,5487,839424,9630,29695,3082,210929,6689,233189,5624,141222,2278,54936,3216,78987,5081,50294,3631,40172,2897,150150,6834,16711,2028,37480,3610,35415,3192,17027,1436,5925,933,13738,2208,11400,1911,12454,1737,2907534,9478,63222,3774,14824,2037,6588,1670,8284,1500,34680,2728,178451,6148,483979,5881,2117506,5593,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4202321,5202,953498,13458,38367,4255,233498,6693,257489,7698,157716,3510,69315,3635,101921,5643,56124,4976,39068,3428,227094,8909,26975,2829,53306,4479,59056,4811,31018,2790,9857,1742,19815,2699,14041,2486,13026,2569,3021729,11146,66003,3901,12530,2229,8168,1766,9076,1483,42264,3525,214088,7598,504414,7991,2165186,5298,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1242948,1955,254767,5821,6539,1083,60410,2911,75815,2856,46979,1562,16404,1456,16294,1849,13687,1609,18639,1877,41466,3231,4588,1064,5449,1156,5172,1140,6392,1250,3086,681,7532,1400,3398,1084,5849,1115,946715,4786,15317,1714,4681,979,2484,950,1668,487,10550,1573,54052,2102,124816,2075,733147,2524,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5233344,5310,1164322,15299,31522,2972,275854,8362,334139,9851,205195,3228,72296,3439,98605,6373,71172,5549,75539,4266,319536,11431,45104,3581,67821,4509,65664,5434,30166,2790,13829,1727,29166,2549,32936,3571,34850,3565,3749486,12985,77173,4311,17682,1986,7566,1539,11803,2018,45423,2894,220720,6827,577777,7401,2791342,5852,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5948178,5221,1192199,12478,37883,2975,312468,8249,363379,7166,215994,3219,64705,2711,80269,5952,56664,4754,60837,4611,383500,11686,49330,3079,51985,3482,47637,4197,29947,2700,24704,2320,73588,5471,62012,4860,44297,3603,4372479,14222,73175,4509,17827,2292,6743,1168,9621,1512,30382,3203,215281,7246,725540,7257,3293910,6314,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9484973,6380,2351767,17221,76392,3871,565056,9931,655186,10780,398719,3281,153405,4448,232761,6712,145166,6441,125082,5182,360417,12348,46872,3198,78113,4932,67835,4448,35037,2284,19760,1795,42823,3801,33598,3174,36379,3326,6772789,14867,147561,5772,29776,2649,12693,2033,18813,2295,70603,3811,379241,8062,1070024,6761,5044078,7436,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4790955,3799,1088889,9611,36625,2946,259104,6315,301973,5780,198166,2161,82891,2546,105084,4548,56433,4387,48613,3514,201062,7339,23660,2202,44793,2963,38016,2811,15232,1644,10593,1202,28742,3768,19268,2051,20758,1880,3501004,10227,78025,3534,19235,2078,6780,1216,6217,1016,31143,2245,212502,5305,595438,5028,2551664,4915,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2706313,4880,657735,8843,30966,3077,163861,6410,185254,6177,107964,2573,46591,3593,59367,3732,37089,3563,26643,2939,93697,6329,16574,2532,22523,2797,19041,2078,11207,1508,4339,1103,6861,1574,6533,1768,6619,1207,1954881,8324,44914,3152,10250,1766,5955,1433,7594,1600,23948,2745,142020,5896,320854,5632,1399346,5280,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5408293,4473,1143052,12140,38420,3170,277351,7233,332334,7244,206529,2794,77193,3039,103824,5434,55722,3688,51679,3443,253123,10894,27772,2232,57051,4038,49085,4469,25885,2148,14246,1954,33882,3395,23036,2525,22166,2721,4012118,10443,88937,4124,24266,2414,7743,1478,12154,1700,47206,3113,254811,6471,655440,4953,2921561,5553,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,877258,1553,187264,4626,4409,1121,42237,2513,53916,2838,34567,939,13171,1334,17834,2237,11646,1521,9484,1312,22053,2426,3503,943,4644,977,3842,955,2020,492,1087,439,3739,1338,1461,592,1757,621,667941,4495,12594,1304,4798,1425,1733,853,2074,647,8478,1254,43066,2700,95690,2325,499508,2355,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1633872,2589,367251,6136,11054,1338,88594,3424,99272,3736,63833,1527,25730,1574,38922,3087,21338,2289,18508,1828,78490,4580,11379,1551,18732,1876,15775,1785,7926,1057,4297,674,7843,1532,7210,1550,5328,1000,1188131,6312,27123,1967,6937,1314,2736,834,2467,767,10975,1307,80441,2865,198354,3675,859098,2672,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2277031,3904,526488,7747,8012,1919,144884,5133,165409,4945,87306,2112,27425,3012,36469,3810,26988,4083,29995,2322,58405,5261,9054,1610,12823,1770,8059,2246,3910,1098,2658,839,4953,1469,6815,1546,10133,1813,1692138,8913,51574,3845,13513,2304,4203,1227,5808,1529,26427,2886,109621,4242,324555,5749,1156437,3977,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1229148,2228,253024,5548,4041,816,60677,3398,81737,3067,50896,1357,15141,1504,19265,2614,9527,2042,11740,1582,65094,4553,9479,1564,13850,2388,8790,1595,5794,1158,3382,874,8315,1255,5345,1170,10139,1583,911030,5482,16633,1854,4104,1007,1578,697,1983,902,8357,1286,47432,2852,130306,3098,700637,2097,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8179460,7124,1794784,16037,73046,4149,466197,10793,528376,10133,312263,4979,116564,4608,138479,6596,71871,5262,87988,4631,480268,14908,73843,4362,89088,5402,80338,6033,45498,3765,36804,3148,66877,4321,39460,3941,48360,3792,5904408,13032,92258,5051,26175,4030,12327,2493,13307,2439,51460,3418,289801,7374,919299,6559,4499781,6320,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1808652,2908,470250,8387,14928,2099,106890,4393,126410,5001,77390,2263,33388,2901,43516,3907,33187,2943,34541,2822,51368,4347,7797,1765,10788,1641,10577,1647,4916,1041,2295,809,3514,1219,3755,919,7726,1530,1287034,7622,30278,2290,8760,1650,3646,1118,5433,1288,21751,2576,87437,4616,195841,4652,933888,4426,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17910846,10023,3712275,20964,131977,6354,950476,14686,1080072,15789,659123,6290,236125,6553,299478,9939,180044,7612,174980,8034,1122928,19013,138392,7343,187629,7951,189716,7982,101044,5235,69670,3476,186922,7915,135058,6770,114497,6014,13075643,22336,232485,8778,51043,3967,25022,3149,28363,3048,111615,5514,685193,10985,2199063,9963,9742859,9620,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8064915,5781,1882830,15018,52511,3721,483216,9334,527753,8908,314222,4437,112554,4937,151470,6758,121485,6329,119619,6295,300725,11356,57163,3758,63493,4848,55689,4646,23510,2825,11412,1932,27842,3591,29982,2921,31634,3078,5881360,15875,144852,6190,32579,3523,11635,2199,19268,2481,63709,4636,343148,7265,1049635,11769,4216534,9061,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,586651,1254,132339,2840,3037,697,30927,1498,33762,1285,22864,710,8997,1019,17439,1257,7902,1175,7411,1031,13744,2076,1651,462,2777,726,3159,824,1375,522,917,405,1888,598,1011,395,966,387,440568,2705,8903,919,2084,512,881,341,849,286,4078,809,27048,1854,71425,2078,325300,1508,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10722149,6340,2345868,17320,63293,4738,570408,10537,663162,10818,420979,4369,154313,4702,223259,8532,130566,5159,119888,6156,497511,12546,61542,3630,119906,6156,101807,5196,49310,3281,26728,2306,56151,4952,39242,3232,42825,2830,7878770,14559,176912,5219,54163,3175,20334,3045,18335,2289,80092,3867,456194,8944,1249428,6441,5823312,8223,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3290485,3609,776341,8876,28100,2679,195324,5933,205142,5500,128131,3149,53831,3143,77114,4457,49678,3096,39021,3462,93835,6277,11727,1506,19909,2536,16084,2204,8783,1526,6275,1324,10628,2044,9556,1911,10873,1563,2420309,7444,62180,3000,14013,2247,7048,1942,8961,1421,30716,3183,161764,5864,399662,5313,1735965,4740,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3425098,3253,754165,8523,12113,1914,185495,5226,213623,5034,129867,2489,47429,2751,70108,4563,49937,4138,45593,3368,122878,4980,19176,1872,31794,2945,20468,2487,10101,1632,5401,1005,12815,2133,10943,1740,12180,1640,2548055,8766,59764,3451,16423,2238,5335,1257,7291,1348,30457,2645,162620,5154,434955,5362,1831210,4919,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11550293,5896,2262436,16304,51593,2967,537787,8702,690206,9336,438392,4730,141656,4511,197534,8275,101116,5800,104152,4331,659745,15997,76239,4141,140444,6555,123494,7491,58359,3816,39580,3064,97751,6923,63672,4041,60206,4259,8628112,13931,168891,5619,46384,3403,17279,2723,21852,2537,75494,4597,446901,10105,1262611,6598,6588700,6534,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,993401,2145,205436,5944,4292,933,50251,3030,62642,3241,36722,1474,10268,1524,17333,2468,11693,1921,12235,1888,58242,4624,5550,1198,9779,1445,10548,1812,5121,1185,1868,804,12220,2756,6832,1356,6324,1226,729723,4974,14947,1958,2667,836,729,445,1822,754,5183,1013,36033,3154,118356,2567,549986,2491,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3948183,3952,875065,11489,27229,2436,221609,6780,256989,5951,156262,2613,50772,3179,69144,4244,47757,4145,45303,4010,150888,6381,24044,2396,36583,3590,30055,2849,14362,1337,6936,1188,13753,2204,10511,1807,14644,2191,2922230,12249,61410,4381,13159,2077,5599,1566,9125,1734,34480,3396,193367,6173,488195,6259,2116895,6581,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
