GEO_ID,C08406_001E,C08406_001M,C08406_002E,C08406_002M,C08406_003E,C08406_003M,C08406_004E,C08406_004M,C08406_005E,C08406_005M,C08406_006E,C08406_006M,C08406_007E,C08406_007M,C08406_008E,C08406_008M,C08406_009E,C08406_009M,C08406_010E,C08406_010M,C08406_011E,C08406_011M,C08406_012E,C08406_012M,C08406_013E,C08406_013M,C08406_014E,C08406_014M,C08406_015E,C08406_015M,C08406_016E,C08406_016M,C08406_017E,C08406_017M,C08406_018E,C08406_018M,C08406_019E,C08406_019M,C08406_020E,C08406_020M,C08406_021E,C08406_021M,C08406_022E,C08406_022M,C08406_023E,C08406_023M,C08406_024E,C08406_024M,C08406_025E,C08406_025M,C08406_026E,C08406_026M,C08406_027E,C08406_027M,C08406_028E,C08406_028M,C08406_029E,C08406_029M,C08406_030E,C08406_030M,C08406_031E,C08406_031M,C08406_032E,C08406_032M,C08406_033E,C08406_033M,NAME,C08406_001MA,C08406_001EA,C08406_002EA,C08406_002MA,C08406_003EA,C08406_003MA,C08406_004EA,C08406_004MA,C08406_005EA,C08406_005MA,C08406_006EA,C08406_006MA,C08406_007EA,C08406_007MA,C08406_008EA,C08406_008MA,C08406_009EA,C08406_009MA,C08406_010EA,C08406_010MA,C08406_011EA,C08406_011MA,C08406_012MA,C08406_012EA,C08406_013EA,C08406_013MA,C08406_014EA,C08406_014MA,C08406_015EA,C08406_015MA,C08406_016EA,C08406_016MA,C08406_017EA,C08406_017MA,C08406_018EA,C08406_018MA,C08406_019EA,C08406_019MA,C08406_020EA,C08406_020MA,C08406_021EA,C08406_021MA,C08406_022EA,C08406_022MA,C08406_023MA,C08406_023EA,C08406_024EA,C08406_024MA,C08406_025EA,C08406_025MA,C08406_026MA,C08406_026EA,C08406_027MA,C08406_027EA,C08406_028EA,C08406_028MA,C08406_029EA,C08406_029MA,C08406_030EA,C08406_030MA,C08406_031EA,C08406_031MA,C08406_032EA,C08406_032MA,C08406_033EA,C08406_033MA,state
0400000US13,4096689,20052,3745380,20351,3286627,21694,458753,14342,341732,12470,69297,5509,47724,5820,91139,6343,52638,4999,61544,4817,145988,6413,2233299,13846,2036973,15405,1771078,16726,265895,10541,188926,9529,42118,4282,34851,5505,46205,4424,34354,3939,41566,3999,74201,5430,1863390,16150,1708407,15529,1515549,14606,192858,7556,152806,6270,27179,2772,12873,1986,44934,4631,18284,2620,19978,2741,71787,4078,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,585016,7207,492073,7099,400334,7857,91739,4305,71117,4077,11686,1958,8936,1698,33096,3109,19295,2481,13876,2004,26676,2873,316347,4702,271869,4898,227387,5346,44482,3245,35091,3213,4932,1180,4459,1364,13000,1831,9143,1639,9667,1525,12668,1609,268669,4718,220204,4236,172947,4768,47257,2367,36026,2144,6754,1240,4477,956,20096,2307,10152,1675,4209,1143,14008,2035,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,640463,8582,567004,9425,489270,8530,77734,4290,56914,3669,13482,2150,7338,1845,5579,1274,21968,2963,13573,2355,32339,2911,349604,4993,306602,5652,261076,5320,45526,2964,32228,2646,8356,1711,4942,1550,3136,871,12826,2385,10322,2184,16718,2184,290859,6504,260402,6357,228194,5798,32208,2487,24686,1985,5126,1136,2396,818,2443,947,9142,1611,3251,810,15621,1975,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5777753,24231,4867696,26107,4324440,27526,543256,13820,433887,13105,67045,5279,42324,4898,479584,13143,150557,8548,85086,5437,194830,7714,3116588,16215,2649707,16723,2347943,18712,301764,10524,240120,9471,35588,4457,26056,3994,236765,9178,77703,5254,55822,3742,96591,4575,2661165,16749,2217989,16382,1976497,16416,241492,7334,193767,7092,31457,3064,16268,2043,242819,8492,72854,5248,29264,3247,98239,5428,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2794139,16998,2589266,17031,2324810,18148,264456,8352,213763,7911,31571,2772,19122,2362,20881,3364,53947,4022,43478,4535,86567,5021,1498306,10561,1387107,10999,1237360,11309,149747,6679,117725,5897,18333,2225,13689,2116,8464,1460,30990,3332,31030,3970,40715,3252,1295833,13647,1202159,13041,1087450,12772,114709,4400,96038,4191,13238,1491,5433,1131,12417,2709,22957,2413,12448,1974,45852,3529,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1470173,10519,1325415,12292,1178182,12459,147233,5541,119789,5147,17667,1845,9777,1263,11327,1733,45997,3464,23800,2742,63634,3067,776555,7380,697385,8075,617974,8311,79411,4010,65311,3590,9210,1224,4890,873,5098,1096,24790,2117,17372,2021,31910,2214,693618,6527,628030,7288,560208,7652,67822,3340,54478,3044,8457,1103,4887,919,6229,1350,21207,2173,6428,1488,31724,1969,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1343607,10976,1232492,10679,1110172,12208,122320,5726,95290,5132,15407,1874,11623,1726,5122,1166,33252,3383,20047,2324,52694,4116,728550,6753,667474,7576,599749,9199,67725,4174,52606,3507,8707,1396,6412,1381,3060,1008,19349,2220,13704,1907,24963,2325,615057,7483,565018,7026,510423,7022,54595,3330,42684,3080,6700,1203,5211,1001,2062,745,13903,2209,6343,1200,27731,2735,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1770840,13867,1660927,14836,1468709,13082,192218,6715,151183,5986,26505,2947,14530,2571,14417,2377,29573,3639,16921,1970,49002,3169,949399,9549,886354,9724,784189,8674,102165,4562,77900,4041,13968,2308,10297,1964,6920,1563,17697,2599,11565,1630,26863,2360,821441,8844,774573,8698,684520,8586,90053,4346,73283,3944,12537,1650,4233,1061,7497,1438,11876,1959,5356,1148,22139,2129,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1870598,14803,1723951,14857,1514556,16158,209395,9711,158418,9848,31289,3750,19688,2261,35458,4699,32234,3933,36494,3708,42461,3382,988294,12272,910971,12091,795223,12348,115748,5326,85823,4760,17175,2463,12750,1763,13079,2298,17741,3092,25864,2916,20639,2211,882304,10453,812980,10122,719333,10536,93647,7096,72595,7134,14114,2409,6938,1329,22379,3599,14493,2052,10630,1934,21822,2545,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,627734,6467,564170,7345,500153,7913,64017,4291,51796,3553,6557,1290,5664,1405,3929,876,23229,3060,7103,1245,29303,2788,326531,4940,292933,4995,256898,5374,36035,2937,28555,2461,4281,944,3199,888,1862,626,13140,2006,4849,1170,13747,1770,301203,4875,271237,5470,243255,5419,27982,2378,23241,2007,2276,682,2465,836,2067,751,10089,1661,2254,667,15556,1935,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2454466,16186,2136243,15075,1873304,14373,262939,10074,201917,8803,35272,4281,25750,3885,127146,7151,56290,4776,34295,4252,100492,6490,1279356,12669,1125606,12404,978835,12369,146771,7859,108156,6258,20156,3287,18459,3743,57508,4881,30989,3431,21357,3386,43896,3697,1175110,12680,1010637,11948,894469,11880,116168,6382,93761,6170,15116,2235,7291,1630,69638,5818,25301,2933,12938,1921,56596,4321,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3105432,18785,2596198,18503,2335422,20782,260776,10472,204461,9312,37716,3812,18599,2554,252148,9210,115847,7856,38516,3764,102723,5345,1640755,12482,1383518,12531,1241103,13765,142415,6964,108897,5799,22319,3313,11199,2103,125403,6989,56635,5089,23883,3072,51316,3521,1464677,13091,1212680,12880,1094319,13121,118361,6449,95564,6107,15397,2016,7400,1480,126745,5214,59212,5366,14633,2160,51407,3261,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4358915,19377,4051478,19944,3673648,19357,377830,11035,306438,9560,45655,3340,25737,2843,49186,4469,77791,3817,43681,3095,136779,5919,2315011,13663,2152841,14303,1942801,15591,210040,7513,169415,6256,26178,2602,14447,2018,25687,3335,43746,2715,30166,2610,62571,3733,2043904,13817,1898637,13820,1730847,13568,167790,6206,137023,5167,19477,2565,11290,1628,23499,2986,34045,2601,13515,1782,74208,4047,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2618412,12539,2319382,14355,2068695,13705,250687,7999,203661,7444,28949,2366,18077,2112,72965,5510,69932,4306,34855,2858,121278,4397,1380952,8542,1223479,10627,1089715,10224,133764,5307,108376,5015,14887,1389,10501,2006,31879,3582,41743,3128,25162,2399,58689,3234,1237460,8954,1095903,8977,978980,9261,116923,5106,95285,4249,14062,1814,7576,1278,41086,3303,28189,2715,9693,1572,62589,3033,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1143315,11454,1083225,11290,943957,11774,139268,6946,103936,5796,21633,2611,13699,2369,5074,1476,15537,2216,17437,2729,22042,2747,599874,8223,564195,8000,488504,8467,75691,4880,54704,3498,12172,2476,8815,2000,2281,1037,9686,1906,11426,2148,12286,1836,543441,7661,519030,7916,455453,7389,63577,4710,49232,4388,9461,1169,4884,1162,2793,851,5851,1392,6011,1599,9756,1699,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2731050,15826,2514785,17081,2232849,17295,281936,9963,227210,8771,34334,3347,20392,2202,38062,3357,48091,3960,32936,2922,97176,4559,1440035,10646,1321510,11413,1170029,11973,151481,6519,121488,5536,17811,2270,12182,1665,17660,2218,29241,2957,21951,2116,49673,3755,1291015,12753,1193275,13718,1062820,13507,130455,5608,105722,5031,16523,2188,8210,1214,20402,2342,18850,2339,10985,2038,47503,2475,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,454500,5423,392188,5589,341194,5940,50994,4263,40713,3999,6115,1272,4166,1066,2879,838,20728,2240,11557,1704,27148,2156,245739,3623,208056,3693,179441,4541,28615,2791,22867,2641,3246,816,2502,762,1994,732,12790,1513,7927,1322,14972,1624,208761,4106,184132,4068,161753,3990,22379,2539,17846,2281,2869,876,1664,644,885,410,7938,1268,3630,1026,12176,1246,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,904925,7809,824176,7809,733581,7612,90595,4373,72936,4142,11677,1394,5982,1235,5547,1170,23730,2019,11983,1557,39489,2643,487529,4860,442272,5217,392503,5681,49769,3056,40055,2809,6221,1102,3493,967,2530,901,12765,1557,9094,1334,20868,1822,417396,6073,381904,5601,341078,5171,40826,2787,32881,2790,5456,1043,2489,597,3017,788,10965,1159,2889,743,18621,1603,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1153028,11712,1036066,13730,901547,14257,134519,7817,105253,6849,16469,2954,12797,2528,34905,3637,26077,3075,22079,2678,33901,3831,649206,8077,583021,8961,507955,9759,75066,5024,55749,4278,10028,2378,9289,1886,18813,2493,13342,2315,14755,2078,19275,3016,503822,8013,453045,8321,393592,8386,59453,4531,49504,3930,6441,1463,3508,1679,16092,2791,12735,2337,7324,1790,14626,1991,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,624571,8310,569016,9217,511555,9474,57461,4437,47345,4061,5947,1190,4169,1245,2549,809,17948,2600,6845,1382,28213,2657,323466,5490,293731,5892,263464,5474,30267,2681,24936,2395,2781,840,2550,1013,1102,562,10220,1725,4337,1039,14076,1643,301105,6325,275285,6634,248091,7049,27194,3149,22409,2829,3166,753,1619,635,1447,686,7728,1673,2508,759,14137,1813,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3784016,26690,3262259,26240,2897729,24824,364530,13155,272547,10424,48237,4784,43746,4826,218483,10176,120952,7433,61532,5344,120790,5343,2029099,18359,1757817,17139,1551800,15178,206017,8957,147866,7333,30523,3599,27628,3810,105003,6497,63539,5177,38816,4171,63924,3924,1754917,16189,1504442,16743,1345929,15875,158513,7973,124681,6922,17714,2291,16118,2302,113480,6677,57413,4594,22716,2604,56866,3516,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,823107,10986,741867,10625,630180,10715,111687,7526,88828,6877,13681,2440,9178,1438,6977,1574,20987,3112,13639,2486,39637,3274,438911,7437,396847,7021,333255,7079,63592,5499,48578,4563,8306,2094,6708,1168,3263,1116,12271,2486,8758,1755,17772,2150,384196,7156,345020,7519,296925,7426,48095,4126,40250,4189,5375,1215,2470,659,3714,1036,8716,1598,4881,1527,21865,2291,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8693739,33267,5375731,31227,4708597,28252,667134,17304,532992,15299,77874,5750,56268,4488,2389375,26000,471640,14337,165192,8778,291801,11018,4648222,21153,2932433,21375,2570451,18663,361982,12792,280761,10471,46995,4326,34226,3896,1221588,18937,246516,11643,99539,7134,148146,7767,4045517,25337,2443298,20432,2138146,18680,305152,9475,252231,8959,30879,3016,22042,2568,1167787,17528,225124,9912,65653,4577,143655,7185,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3907957,20742,3642877,21998,3179452,22238,463425,13363,342969,12269,64638,5922,55818,5610,32672,3220,53652,4681,54670,4856,124086,6185,2108389,13978,1960426,14522,1679685,14515,280741,10603,197816,9415,41920,4916,41005,4563,17014,2492,30909,3526,38841,3880,61199,4308,1799568,14903,1682451,16125,1499767,15837,182684,7815,145153,7383,22718,2682,14813,2410,15658,1806,22743,2715,15829,2776,62887,4068,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
