GEO_ID,B19129_001E,B19129_001M,B19129_002E,B19129_002M,B19129_003E,B19129_003M,B19129_004E,B19129_004M,B19129_005E,B19129_005M,B19129_006E,B19129_006M,B19129_007E,B19129_007M,NAME,B19129_001MA,B19129_001EA,B19129_002EA,B19129_002MA,B19129_003EA,B19129_003MA,B19129_004MA,B19129_004EA,B19129_005MA,B19129_005EA,B19129_006MA,B19129_006EA,B19129_007MA,B19129_007EA,state
0400000US01,73560071300,1065333152,6066823500,282360632,19616552000,715488449,31329484400,915478100,6473032500,682626156,8447011300,500556435,1627167500,198400954,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,12579034500,577905287,485047400,76850944,2952339200,306331672,5882959000,365291689,986255900,128678393,1894260800,351905936,378172100,99580070,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,98367545800,1529013366,9676697100,414907310,26271144700,889422760,40392612000,1215442527,7869531400,411775816,11109714000,676331748,3047846500,350276619,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,40371844200,772395474,3454021700,186582239,9895428400,382943427,18522863300,584751362,3082013500,312258556,4612967900,280931869,804549400,140249610,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,683834009500,4454993485,39945792900,968624582,181789831800,3001651069,282096617300,3601587754,63375910100,1464522339,85305371800,1777528514,31320485500,1409615632,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,91021076800,1441500975,5265545800,380381451,21825768700,737374005,45471045100,1087715058,6299956600,444689077,10713553900,594212439,1445206700,206020346,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,89867318100,1835671404,4745840100,325336257,23089195300,1038730454,40755253300,1134480177,6636921600,564218275,12072442600,696793869,2567665100,350443529,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,16904279700,646141494,1198660100,114526888,4192053400,371132981,7565539300,416155006,1380373900,177539955,2115253900,248625603,452399000,121052497,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,10024220500,590632325,519426900,121005145,2781262300,342885153,4798597200,513777351,1005842900,148854604,613550200,251630201,305541000,93360699,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,312931357300,2936172400,38031062400,916751017,83007691900,1444750331,126941206300,2022737242,24293880600,876180130,32224670200,1100221944,8432845800,522926952,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
