GEO_ID,B10055_001E,B10055_001M,B10055_002E,B10055_002M,B10055_003E,B10055_003M,B10055_004E,B10055_004M,B10055_005E,B10055_005M,B10055_006E,B10055_006M,B10055_007E,B10055_007M,B10055_008E,B10055_008M,B10055_009E,B10055_009M,B10055_010E,B10055_010M,B10055_011E,B10055_011M,B10055_012E,B10055_012M,B10055_013E,B10055_013M,B10055_014E,B10055_014M,B10055_015E,B10055_015M,B10055_016E,B10055_016M,B10055_017E,B10055_017M,B10055_018E,B10055_018M,B10055_019E,B10055_019M,NAME,B10055_001MA,B10055_001EA,B10055_002EA,B10055_002MA,B10055_003EA,B10055_003MA,B10055_004EA,B10055_004MA,B10055_005MA,B10055_005EA,B10055_006MA,B10055_006EA,B10055_007EA,B10055_007MA,B10055_008EA,B10055_008MA,B10055_009EA,B10055_009MA,B10055_010MA,B10055_010EA,B10055_011MA,B10055_011EA,B10055_012EA,B10055_012MA,B10055_013EA,B10055_013MA,B10055_014EA,B10055_014MA,B10055_015MA,B10055_015EA,B10055_016MA,B10055_016EA,B10055_017EA,B10055_017MA,B10055_018EA,B10055_018MA,B10055_019EA,B10055_019MA,state
0400000US13,193219,8097,62668,5449,30131,4308,14105,2501,8032,1967,6073,1158,16026,2937,11332,2654,4694,982,32537,3218,130551,7181,63058,5017,24742,3313,15279,2401,9463,1896,38316,4516,31579,4200,6737,1556,67493,5137,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,53462,4007,13524,1893,3906,948,1863,717,908,537,955,479,2043,680,1080,504,963,479,9618,1585,39938,3368,10327,1910,3478,1033,2764,956,714,407,6849,1492,4465,1208,2384,835,29611,2901,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,19735,2457,5915,1282,3187,910,1569,551,1062,459,507,298,1618,662,1169,617,449,264,2728,849,13820,2161,7058,1497,3513,1048,1853,749,1660,599,3545,1064,2972,1023,573,342,6762,1371,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,239281,9398,75019,5128,27466,2947,11800,1846,5597,1236,6203,1232,15666,2161,8719,1550,6947,1344,47553,4126,164262,7768,71908,4993,20450,2290,12835,1902,7615,1189,51458,4824,39943,4368,11515,2021,92354,5986,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,98394,7031,31148,3367,14330,2123,6051,1411,2996,846,3055,923,8279,1398,5528,1148,2751,938,16818,2409,67246,5565,34630,3822,14923,3324,11056,2886,3867,1141,19707,2257,15560,2127,4147,1077,32616,3344,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,31131,3486,8709,1532,3747,904,2137,742,1082,497,1055,505,1610,702,1282,621,328,264,4962,1119,22422,2979,12951,2661,4881,1098,3356,980,1525,493,8070,2233,6790,2175,1280,540,9471,1496,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,39372,3330,11645,1631,5225,1100,2345,625,789,365,1556,609,2880,864,2121,603,759,485,6420,1216,27727,3110,13748,2601,4386,1150,3038,935,1348,506,9362,2180,8172,2005,1190,820,13979,1892,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,82199,5036,36513,3308,19723,2534,10651,1958,6696,1414,3955,1020,9072,1929,6426,1667,2646,834,16790,2098,45686,3460,24449,2696,12489,2101,8272,1804,4217,973,11960,1878,10481,1760,1479,446,21237,2494,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,115164,6745,43046,4365,21019,2883,7639,1552,4124,1159,3515,889,13380,2334,9064,1959,4316,1066,22027,2998,72118,4903,42554,4529,15707,2273,10180,2174,5527,1161,26847,3939,21374,3608,5473,1307,29564,2919,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,13410,2045,4538,1126,2068,758,1306,568,853,542,453,250,762,412,619,356,143,119,2470,794,8872,1461,3124,865,1565,655,607,397,958,490,1559,632,1269,551,290,229,5748,1287,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,117654,7778,35001,3134,13707,2078,5987,1482,1949,700,4038,1338,7720,1549,4381,1112,3339,1050,21294,2431,82653,6437,30417,2998,10834,1812,5943,1366,4891,1305,19583,2616,15896,2497,3687,776,52236,5677,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,98304,8122,29514,2911,8288,1721,2714,806,1524,587,1190,544,5574,1430,3458,1171,2116,787,21226,2440,68790,7281,19689,2865,6927,1710,3602,1422,3325,815,12762,2363,9186,2290,3576,996,49101,6521,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,154402,7868,54278,3657,21934,2318,8393,1402,4057,1002,4336,1062,13541,2044,8009,1687,5532,1268,32344,2727,100124,5888,47906,4479,16362,2533,9715,1851,6647,1310,31544,3531,26440,3278,5104,790,52218,3779,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,49719,4010,14620,1698,4977,997,2443,732,1516,613,927,352,2534,704,1774,602,760,340,9643,1469,35099,3280,15078,1978,5688,1178,3847,1095,1841,625,9390,1590,7964,1528,1426,462,20021,2738,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,89412,5974,33464,3575,20193,2949,9237,1622,4606,1250,4631,1058,10956,2248,6996,1730,3960,1367,13271,1982,55948,5009,33371,3958,13027,2449,8987,2110,4040,1093,20344,2855,17113,2756,3231,1158,22577,2781,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,99482,6801,33581,2905,16182,2059,9206,1541,5264,1383,3942,849,6976,1372,4359,1084,2617,771,17399,2332,65901,5735,32561,3690,13789,2064,8617,1722,5172,1010,18772,2852,14873,2595,3899,1051,33340,3909,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,12088,1769,4150,1069,2538,808,746,354,394,258,352,245,1792,773,862,480,930,676,1612,699,7938,1386,4256,1097,2083,731,1297,504,786,384,2173,721,1684,656,489,344,3682,1065,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,18818,2297,5727,1388,2739,1053,1303,586,954,552,349,208,1436,906,1270,891,166,139,2988,810,13091,1849,5930,1017,2253,789,1493,636,760,382,3677,809,2883,756,794,377,7161,1384,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,51473,4210,11992,1661,4160,1160,1817,615,780,384,1037,511,2343,841,1045,567,1298,537,7832,1427,39481,3371,17338,2547,4880,1449,2457,876,2423,983,12458,2379,9053,2163,3405,1204,22143,2693,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,16732,2317,5851,1259,1817,664,619,466,401,444,218,158,1198,596,479,275,719,546,4034,1151,10881,1645,3585,957,989,415,649,327,340,270,2596,862,2094,846,502,332,7296,1293,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,169052,8505,48244,3338,15855,2637,6542,1362,2761,806,3781,959,9313,1984,5673,1553,3640,1019,32389,2787,120808,7536,41285,4167,11990,2113,5919,1384,6071,1461,29295,3274,21385,3062,7910,1562,79523,6937,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,48087,4319,18067,2406,7942,1689,3423,897,2317,770,1106,429,4519,1388,2801,1138,1718,726,10125,1882,30020,3497,18053,2537,8007,1796,4977,1357,3030,832,10046,1700,8190,1447,1856,757,11967,1795,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,368942,11536,116972,6360,37066,4648,16107,3262,7600,2226,8507,2293,20959,3118,12587,2362,8372,2050,79906,5788,251970,9836,86796,5672,23187,2926,13123,2292,10064,1766,63609,4880,44785,4595,18824,2782,165174,7881,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,165345,7705,59549,3466,28860,2905,15252,2547,8125,1503,7127,1700,13608,2000,9310,1786,4298,1091,30689,2760,105796,6561,53289,5162,25095,3290,17482,2594,7613,1452,28194,3363,23401,3356,4793,1217,52507,4563,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,5083,1096,1153,395,401,191,95,77,0,203,95,77,306,171,238,171,68,62,752,321,3930,978,2397,631,1205,432,827,419,378,189,1192,528,1046,529,146,145,1533,681,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,189401,8204,62158,4327,27678,2891,14335,2003,8811,1695,5524,1062,13343,2244,8017,1829,5326,1212,34480,3252,127243,6951,60447,4685,27207,3358,19026,3060,8181,1485,33240,3103,26883,2781,6357,1180,66796,4901,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,71850,4387,25264,2432,14077,1799,7359,1323,3607,1070,3752,895,6718,1189,5197,1142,1521,567,11187,1711,46586,3782,30353,3129,13919,2351,8805,1919,5114,1217,16434,2248,12918,2064,3516,903,16233,2306,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,51852,4240,15854,2059,7171,1445,3279,1038,1393,804,1886,729,3892,1090,2172,779,1720,728,8683,1557,35998,3302,17849,2289,8108,1652,5740,1334,2368,862,9741,1724,7523,1753,2218,664,18149,2203,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,197705,9208,68247,5112,25238,3300,10701,1844,4952,1237,5749,1189,14537,2711,9607,2141,4930,1365,43009,3769,129458,6704,52462,3570,20308,2652,12758,2170,7550,1237,32154,2808,25542,2747,6612,1065,76996,5346,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,15705,2586,5940,1284,1396,808,414,466,181,202,233,309,982,542,872,519,110,128,4544,1112,9765,2096,2408,997,903,654,829,640,74,94,1505,733,1505,733,0,284,7357,1990,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,90978,5706,32762,2679,16265,2055,8622,1335,3362,782,5260,1132,7643,1688,4485,1177,3158,1021,16497,2234,58216,4648,31392,2925,12663,1724,6952,1446,5711,1305,18729,2358,15811,2390,2918,1002,26824,3404,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,8132,1397,2826,710,1509,497,650,260,369,228,281,112,859,447,622,370,237,250,1317,529,5306,1168,3691,1042,1262,535,505,355,757,449,2429,807,2123,745,306,299,1615,584,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,124366,7545,42220,3343,21276,2486,10516,1478,6208,1102,4308,939,10760,1830,7863,1658,2897,692,20944,2238,82146,6057,47105,5081,21913,3221,14934,3020,6979,1401,25192,3816,21831,3788,3361,778,35041,3660,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,584885,18665,178324,8282,76147,4857,32024,2920,15418,2053,16606,2116,44123,3996,28967,3485,15156,2157,102177,6294,406561,15598,203397,10670,64082,4752,42832,4221,21250,2369,139315,9147,113872,8447,25443,3558,203164,10813,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,43998,3725,10900,1395,5110,1031,1922,853,1255,773,667,252,3188,632,1629,547,1559,435,5790,979,33098,3137,14116,2205,4074,1088,1907,746,2167,827,10042,1836,7652,1609,2390,910,18982,2074,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,6334,1051,1928,565,525,264,155,139,108,123,47,62,370,221,295,198,75,99,1403,481,4406,958,1635,635,823,547,647,482,176,223,812,433,680,404,132,155,2771,743,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,132669,7444,41447,3267,17071,2270,8208,1454,3760,999,4448,1129,8863,1501,5131,1090,3732,822,24376,2392,91222,6899,39387,4586,16166,3195,9872,2363,6294,1457,23221,2781,17875,2820,5346,812,51835,5179,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,85051,5517,26231,2661,10004,1623,4923,1130,2800,963,2123,623,5081,1125,3041,878,2040,629,16227,1985,58820,4839,22963,2644,9958,1636,5391,1278,4567,995,13005,2081,10553,1983,2452,635,35857,4258,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,29718,2883,11176,1490,6517,1298,3327,975,1803,700,1524,593,3190,866,1606,565,1584,620,4659,790,18542,2352,9900,1818,4506,1321,3398,1144,1108,462,5394,1135,3963,908,1431,672,8642,1387,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,61176,4267,17176,2035,7495,1405,3213,829,2193,720,1020,341,4282,1009,3307,884,975,372,9681,1436,44000,3161,20355,2295,7288,1527,4912,1373,2376,735,13067,1895,10887,1792,2180,649,23645,2417,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,7045,1330,1953,648,1101,483,656,362,519,331,137,126,445,279,371,264,74,92,852,425,5092,1105,2792,831,1556,615,1211,594,345,199,1236,568,946,469,290,276,2300,698,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,131355,6766,57011,4400,24573,2383,8942,1482,4476,974,4466,1093,15631,1831,9267,1393,6364,1342,32438,2965,74344,4600,41449,3303,10454,1674,5994,1267,4460,1063,30995,2753,20709,2281,10286,1546,32895,2769,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
