GEO_ID,C18033_001E,C18033_001M,C18033_002E,C18033_002M,C18033_003E,C18033_003M,C18033_004E,C18033_004M,C18033_005E,C18033_005M,C18033_006E,C18033_006M,C18033_007E,C18033_007M,C18033_008E,C18033_008M,C18033_009E,C18033_009M,C18033_010E,C18033_010M,C18033_011E,C18033_011M,C18033_012E,C18033_012M,C18033_013E,C18033_013M,C18033_014E,C18033_014M,C18033_015E,C18033_015M,C18033_016E,C18033_016M,C18033_017E,C18033_017M,C18033_018E,C18033_018M,C18033_019E,C18033_019M,C18033_020E,C18033_020M,C18033_021E,C18033_021M,C18033_022E,C18033_022M,C18033_023E,C18033_023M,C18033_024E,C18033_024M,C18033_025E,C18033_025M,C18033_026E,C18033_026M,C18033_027E,C18033_027M,C18033_028E,C18033_028M,C18033_029E,C18033_029M,C18033_030E,C18033_030M,C18033_031E,C18033_031M,C18033_032E,C18033_032M,C18033_033E,C18033_033M,C18033_034E,C18033_034M,C18033_035E,C18033_035M,C18033_036E,C18033_036M,C18033_037E,C18033_037M,C18033_038E,C18033_038M,C18033_039E,C18033_039M,C18033_040E,C18033_040M,C18033_041E,C18033_041M,C18033_042E,C18033_042M,C18033_043E,C18033_043M,NAME,C18033_001MA,C18033_001EA,C18033_002EA,C18033_002MA,C18033_003EA,C18033_003MA,C18033_004MA,C18033_004EA,C18033_005MA,C18033_005EA,C18033_006MA,C18033_006EA,C18033_007EA,C18033_007MA,C18033_008EA,C18033_008MA,C18033_009MA,C18033_009EA,C18033_010MA,C18033_010EA,C18033_011MA,C18033_011EA,C18033_012MA,C18033_012EA,C18033_013EA,C18033_013MA,C18033_014EA,C18033_014MA,C18033_015MA,C18033_015EA,C18033_016MA,C18033_016EA,C18033_017MA,C18033_017EA,C18033_018EA,C18033_018MA,C18033_019EA,C18033_019MA,C18033_020MA,C18033_020EA,C18033_021MA,C18033_021EA,C18033_022MA,C18033_022EA,C18033_023MA,C18033_023EA,C18033_024EA,C18033_024MA,C18033_025EA,C18033_025MA,C18033_026MA,C18033_026EA,C18033_027MA,C18033_027EA,C18033_028MA,C18033_028EA,C18033_029EA,C18033_029MA,C18033_030EA,C18033_030MA,C18033_031MA,C18033_031EA,C18033_032MA,C18033_032EA,C18033_033MA,C18033_033EA,C18033_034MA,C18033_034EA,C18033_035EA,C18033_035MA,C18033_036EA,C18033_036MA,C18033_037MA,C18033_037EA,C18033_038MA,C18033_038EA,C18033_039MA,C18033_039EA,C18033_040EA,C18033_040MA,C18033_041EA,C18033_041MA,C18033_042MA,C18033_042EA,C18033_043EA,C18033_043MA,state
0400000US13,8074472,4987,430392,12485,205553,8565,39798,3331,11236,2069,28562,2678,126049,6839,33191,3763,92858,5278,39706,2529,5568,1090,34138,2369,224839,8042,21670,2566,8888,1819,12782,1854,128639,6694,45042,4785,83597,5109,74530,3903,17702,2019,56828,3328,7644080,13697,3724319,10486,669510,6153,119974,8317,549536,9141,2753321,8711,259887,10715,2493434,13257,301488,3592,23093,2088,278395,3600,3919761,9257,657917,5919,124942,7339,532975,8724,2866065,9200,402349,12129,2463716,14325,395779,4181,54432,3452,341347,4656,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1122962,2714,48527,4306,24504,2839,2666,790,595,415,2071,668,14261,2095,3415,1208,10846,1675,7577,1278,927,455,6650,1258,24023,2789,2390,944,684,580,1706,674,9977,1600,3408,1042,6569,1122,11656,1565,2057,870,9599,1227,1074435,5120,521195,3625,86975,1554,11033,2164,75942,2311,371370,3011,26326,2677,345044,3786,62850,1366,4312,887,58538,1522,553240,3247,80984,1688,10357,2073,70627,2650,385444,2641,39662,3100,345782,4090,86812,1695,7773,1186,79039,1789,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1281457,2327,75335,5056,39367,3617,7423,1270,1853,671,5570,1153,23750,2810,6551,1481,17199,2269,8194,1275,1171,477,7023,1175,35968,3007,4230,926,1939,869,2291,658,21832,2418,7884,1832,13948,1709,9906,1327,1159,511,8747,1203,1206122,5553,595510,4538,105742,2383,18154,2366,87588,2562,426541,3566,43626,3586,382915,4924,63227,1247,3331,729,59896,1468,610612,3410,101918,2020,15181,2129,86737,3012,433301,3244,61886,3777,371415,4285,75393,1576,7673,1196,67720,1717,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11499638,4290,514463,11056,252520,7942,59568,4077,15986,1973,43582,3689,136957,5183,33866,3104,103091,4526,55995,3391,6852,1430,49143,3050,261943,7814,30806,2658,9794,1566,21012,2384,138283,6532,41541,3733,96742,5324,92854,4105,15933,2067,76921,3885,10985175,11952,5354521,8756,933836,5595,141872,7890,791964,8688,3878840,7068,321493,11813,3557347,13714,541845,3628,32124,3360,509721,4612,5630654,8976,916963,5796,134407,8393,782556,8694,3968232,8154,482235,14309,3485997,16369,745459,4192,73138,4319,672321,6322,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5635150,3562,325515,10400,163183,7419,38560,3586,10361,2079,28199,2801,92246,5200,25945,2750,66301,3977,32377,2496,3511,1027,28866,2389,162332,6700,19227,2234,6151,1585,13076,1525,95980,5109,33490,3343,62490,3875,47125,2944,5973,1163,41152,2695,5309635,10179,2593962,7906,453878,5654,64275,5164,389603,7065,1865676,6243,155748,6623,1709928,9063,274408,2777,13684,1641,260724,3133,2715673,7087,451812,4702,70161,5292,381651,6604,1890600,6193,231698,9343,1658902,11106,373261,3057,34843,2248,338418,3373,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2670986,2194,138156,5908,69026,3938,13366,1808,2610,730,10756,1688,42662,3066,12070,1906,30592,2431,12998,1209,1116,484,11882,1198,69130,3667,6781,1189,1967,697,4814,930,40172,2787,15685,1995,24487,2215,22177,2163,3073,796,19104,1913,2532830,6523,1242966,4438,189565,2442,21610,2872,167955,3069,896060,3309,69317,3889,826743,5073,157341,1408,7807,1248,149534,1881,1289864,4359,188790,2705,25245,2883,163545,3743,891423,3370,98162,4151,793261,5326,209651,2595,19674,1473,189977,2711,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2458229,2289,124254,5765,62130,3777,11078,1776,1778,770,9300,1570,35608,2836,10178,1766,25430,2514,15444,1468,1961,553,13483,1457,62124,3675,5582,1049,1406,644,4176,785,36514,2948,12382,1574,24132,2549,20028,1862,2871,643,17157,1806,2333975,6502,1145900,5182,194547,3215,25301,2839,169246,3353,823483,4032,70959,4714,752524,5914,127870,1745,5796,1225,122074,2091,1188075,4546,189643,2614,24803,2759,164840,3510,831646,4030,99618,4918,732028,6241,166786,2191,14143,1453,152643,2406,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3765918,3021,303130,8674,153737,5582,26964,2474,9271,1777,17693,2108,94587,4963,31574,2825,63013,4116,32186,2569,5417,1305,26769,2163,149393,5850,13702,2069,4701,1205,9001,1740,94023,4604,39313,3528,54710,3727,41668,2718,9310,1295,32358,2508,3462788,9611,1679028,7558,276556,3749,56637,4621,219919,5287,1224178,6273,141881,6656,1082297,8098,178294,2551,16299,1960,161995,2969,1783760,6858,267241,3742,58888,3719,208353,4641,1272782,5564,204385,7686,1068397,8344,243737,2718,34796,2497,208941,3537,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4043670,3973,289762,9664,144744,6038,31035,2858,11693,1841,19342,2365,85861,4606,25205,2895,60656,4004,27848,2179,3790,1247,24058,2146,145018,7112,16303,2380,5297,1165,11006,1907,83063,5641,32365,2829,50698,4296,45652,2803,12147,1874,33505,2646,3753908,10010,1790318,7465,315826,4268,86415,5934,229411,6492,1293132,7356,166907,8641,1126225,10856,181360,2654,16488,1942,164872,2729,1963590,7349,313350,3514,84999,6100,228351,6323,1406217,6704,278671,9765,1127546,10323,244023,3192,41397,2803,202626,3557,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1206082,1999,83655,4631,46240,3384,11288,1463,2232,797,9056,1277,28088,2534,8272,1489,19816,1898,6864,1144,1412,702,5452,985,37415,2949,3230,910,1415,656,1815,565,24711,2270,10298,1532,14413,1843,9474,1159,2453,710,7021,982,1122427,5153,538684,4244,73895,2215,11856,1643,62039,2258,392272,3265,32955,2975,359317,3846,72517,1292,4441,810,68076,1473,583743,3478,77601,1961,12307,1884,65294,2691,413682,2644,47851,3269,365831,4035,92460,1236,10996,1317,81464,1651,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5038482,4017,234602,8370,116455,5661,30527,3104,5098,1071,25429,2840,63795,4876,13581,2486,50214,4589,22133,2187,1758,518,20375,2138,118147,5398,14450,2100,3471,1201,10979,1698,63545,4067,16290,2270,47255,3636,40152,2943,6627,1407,33525,2969,4803880,9136,2293187,6086,397864,4935,34313,4438,363551,5839,1660463,6077,89569,6861,1570894,8774,234860,2363,12395,2051,222465,2605,2510693,6244,394064,3783,46175,5874,347889,6469,1804324,5403,147800,9335,1656524,10288,312305,3321,26059,2145,286246,3927,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5767686,3213,302291,11201,145138,7606,34289,2984,7338,1630,26951,2528,81651,6532,21073,3952,60578,5107,29198,2600,3596,831,25602,2298,157153,7135,16615,2332,3075,880,13540,2053,92259,5399,31251,3579,61008,4091,48279,2826,10145,1657,38134,2597,5465395,11376,2639682,7992,411482,3847,53013,5370,358469,5848,1925464,7469,135744,7940,1789720,9988,302736,2701,19533,2421,283203,3543,2825713,7406,408764,4237,52897,4176,355867,5303,2000374,6474,197491,9287,1802883,10578,416575,2927,43313,3429,373262,4036,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9183062,4006,553337,14313,278942,8309,63680,4224,19837,2522,43843,3549,163741,6078,43252,3564,120489,5510,51521,2767,5961,1322,45560,2587,274395,10206,33786,4076,10509,1698,23277,3677,165353,7034,58309,4128,107044,5157,75256,4251,12744,2327,62512,3369,8629725,15484,4194298,9271,725806,5177,118953,6453,606853,7199,3016479,7341,287346,9477,2729133,10677,452013,2825,23550,1946,428463,3057,4435427,10591,715986,5325,130618,7255,585368,8704,3103729,7823,399239,10499,2704490,12881,615712,4328,57191,3352,558521,5021,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4636343,2815,203427,6613,100445,4277,22592,2045,2984,765,19608,1909,58208,3443,10883,1424,47325,3131,19645,1693,1997,549,17648,1636,102982,4757,12185,1882,2901,872,9284,1633,64510,4131,21360,2439,43150,2951,26287,1886,4745,953,21542,1771,4432916,7281,2194723,5288,351452,3666,36615,3601,314837,4192,1612407,5146,112266,6118,1500141,6814,230864,1769,11594,1204,219270,2160,2238193,6167,343926,3021,37781,3464,306145,4419,1593745,5009,137524,6983,1456221,7032,300522,2015,29659,1841,270863,2609,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2596240,3166,222277,8608,102950,5287,16692,2026,7161,1430,9531,1481,59276,4017,20816,2813,38460,3227,26982,2243,4402,1037,22580,2031,119327,6101,10284,1860,4570,1517,5714,1153,70251,4947,27842,2950,42409,4172,38792,2421,11383,1526,27409,2136,2373963,8628,1135830,5788,208520,3988,58230,3986,150290,4635,814318,5422,110401,6389,703917,7054,112992,2385,8613,1426,104379,2482,1238133,6527,204969,3320,61817,4712,143152,4525,874468,5702,184539,6779,689929,8553,158696,2867,29110,2717,129586,3234,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
