GEO_ID,B25073_001E,B25073_001M,B25073_002E,B25073_002M,B25073_003E,B25073_003M,B25073_004E,B25073_004M,B25073_005E,B25073_005M,B25073_006E,B25073_006M,B25073_007E,B25073_007M,B25073_008E,B25073_008M,B25073_009E,B25073_009M,B25073_010E,B25073_010M,B25073_011E,B25073_011M,B25073_012E,B25073_012M,B25073_013E,B25073_013M,B25073_014E,B25073_014M,B25073_015E,B25073_015M,B25073_016E,B25073_016M,B25073_017E,B25073_017M,B25073_018E,B25073_018M,B25073_019E,B25073_019M,B25073_020E,B25073_020M,B25073_021E,B25073_021M,B25073_022E,B25073_022M,B25073_023E,B25073_023M,B25073_024E,B25073_024M,B25073_025E,B25073_025M,B25073_026E,B25073_026M,B25073_027E,B25073_027M,B25073_028E,B25073_028M,B25073_029E,B25073_029M,B25073_030E,B25073_030M,B25073_031E,B25073_031M,B25073_032E,B25073_032M,B25073_033E,B25073_033M,B25073_034E,B25073_034M,B25073_035E,B25073_035M,B25073_036E,B25073_036M,B25073_037E,B25073_037M,B25073_038E,B25073_038M,B25073_039E,B25073_039M,B25073_040E,B25073_040M,B25073_041E,B25073_041M,B25073_042E,B25073_042M,B25073_043E,B25073_043M,B25073_044E,B25073_044M,B25073_045E,B25073_045M,B25073_046E,B25073_046M,B25073_047E,B25073_047M,B25073_048E,B25073_048M,B25073_049E,B25073_049M,B25073_050E,B25073_050M,NAME,B25073_001MA,B25073_001EA,B25073_002MA,B25073_002EA,B25073_003EA,B25073_003MA,B25073_004EA,B25073_004MA,B25073_005MA,B25073_005EA,B25073_006MA,B25073_006EA,B25073_007MA,B25073_007EA,B25073_008MA,B25073_008EA,B25073_009EA,B25073_009MA,B25073_010EA,B25073_010MA,B25073_011MA,B25073_011EA,B25073_012EA,B25073_012MA,B25073_013MA,B25073_013EA,B25073_014EA,B25073_014MA,B25073_015EA,B25073_015MA,B25073_016MA,B25073_016EA,B25073_017MA,B25073_017EA,B25073_018MA,B25073_018EA,B25073_019MA,B25073_019EA,B25073_020EA,B25073_020MA,B25073_021EA,B25073_021MA,B25073_022MA,B25073_022EA,B25073_023MA,B25073_023EA,B25073_024MA,B25073_024EA,B25073_025EA,B25073_025MA,B25073_026EA,B25073_026MA,B25073_027MA,B25073_027EA,B25073_028MA,B25073_028EA,B25073_029MA,B25073_029EA,B25073_030MA,B25073_030EA,B25073_031EA,B25073_031MA,B25073_032EA,B25073_032MA,B25073_033MA,B25073_033EA,B25073_034MA,B25073_034EA,B25073_035MA,B25073_035EA,B25073_036EA,B25073_036MA,B25073_037EA,B25073_037MA,B25073_038MA,B25073_038EA,B25073_039MA,B25073_039EA,B25073_040MA,B25073_040EA,B25073_041MA,B25073_041EA,B25073_042EA,B25073_042MA,B25073_043EA,B25073_043MA,B25073_044MA,B25073_044EA,B25073_045MA,B25073_045EA,B25073_046MA,B25073_046EA,B25073_047EA,B25073_047MA,B25073_048EA,B25073_048MA,B25073_049MA,B25073_049EA,B25073_050MA,B25073_050EA,state
0400000US13,1102061,16638,393054,12098,87840,5985,47571,4381,33123,3376,27956,3208,141581,8066,54983,3950,179668,9076,39979,3949,20928,3388,21463,3176,13472,2045,73737,5096,10089,2087,304283,10931,80706,6485,44813,4085,31606,3922,24815,3648,110591,7418,11752,2166,53506,4607,15089,2684,8274,1793,6405,1358,4216,1237,18009,2990,1513,743,67390,4217,14819,1951,9131,1993,9832,1601,6016,1360,25388,3118,2204,773,103555,6065,26873,3411,11467,2231,8459,1484,8268,1421,32741,3213,15747,2694,605,464,129,182,69,127,161,264,0,297,189,301,57,107,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,173429,5114,69400,3567,17312,2093,9137,1514,6431,1141,5297,1191,20399,2262,10824,1430,21943,2632,4560,1201,1321,599,1539,737,1840,682,9145,1578,3538,1070,37061,3550,7637,1819,4564,1398,4678,1207,3573,1251,13876,2257,2733,1049,13452,1895,2247,773,1931,713,1004,489,2038,621,5839,1218,393,278,31256,2500,4891,974,4400,1030,4359,1059,2113,681,11896,1799,3597,888,115,139,0,264,0,264,65,112,0,264,0,264,50,82,202,304,0,264,0,264,0,264,0,264,188,302,14,24,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,152187,5032,63625,3975,17581,2373,8657,1745,6208,1277,5123,1190,17799,2212,8257,1311,33869,2787,8125,1442,4411,1093,3398,1074,3930,1379,12669,1917,1336,841,27394,2992,6065,1463,3647,979,2955,963,2416,921,11048,2215,1263,658,6699,1455,1602,624,630,344,597,382,451,285,2523,726,896,990,6280,1106,1199,493,440,318,533,324,538,315,3185,832,385,325,14262,1992,3681,868,2423,1017,885,451,401,314,4085,980,2787,917,58,94,0,256,58,94,0,256,0,256,0,256,0,256,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1413447,16614,329448,9747,81368,4799,36003,2956,27506,2397,21493,2631,112501,7069,50577,3920,394950,11776,98188,6171,46455,4670,40583,4345,33330,3825,157853,7257,18541,2587,374768,10874,97081,5965,47905,4241,40275,3874,31089,3843,143386,7168,15032,2667,101609,6095,23427,2885,11740,1947,12818,2462,8688,1585,41152,3611,3784,1606,179076,5892,38591,3530,20603,2099,24347,2792,15345,2022,72100,3716,8090,1848,32599,3063,8790,1388,3566,1034,2915,998,1826,644,12343,1874,3159,680,997,967,143,203,0,266,566,927,0,266,176,288,112,123,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,683921,13453,258378,9163,68951,5128,29646,2618,22963,3072,15879,1963,88536,5918,32403,2567,130674,5761,36626,3263,14708,1968,13389,1948,11084,1731,49879,4032,4988,1022,181411,6632,49187,3576,24958,2662,21573,3166,15088,2144,63869,4350,6736,1518,42315,4221,11394,2214,5564,1347,4241,941,3260,989,15363,2380,2493,865,40798,2511,8444,1055,4011,829,5158,1023,4966,1388,16786,1659,1433,616,30302,2808,7971,1419,3684,1032,1613,642,2065,691,10034,1573,4935,950,43,72,0,264,0,264,43,72,0,264,0,264,0,264,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,323037,6427,125524,4309,38100,2863,15273,2073,9379,1356,7342,1340,32740,2791,22690,1831,64062,4102,21902,2577,6771,1189,7051,1174,5991,1489,21068,2457,1279,527,78313,4499,22983,2547,10639,2093,8095,1491,6367,1164,27750,2891,2479,787,30283,3182,6395,1275,3941,924,3708,1027,3414,1294,12145,1933,680,398,16380,1599,2988,863,1905,645,2938,835,1725,614,6341,1067,483,258,8475,1355,2320,749,990,508,471,328,449,281,2855,646,1390,553,0,221,0,221,0,221,0,221,0,221,0,221,0,221,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,327358,8076,145699,5468,36905,3231,16591,2046,15989,2049,10661,1666,43521,3512,22032,2025,58280,4270,14952,2129,8771,1521,6509,1333,5184,1284,20437,2674,2427,951,70978,4383,20189,2313,10596,2005,7458,1770,5210,1234,24641,3122,2884,671,21283,2767,6410,1752,3057,875,2541,968,1482,585,7557,1555,236,200,17201,1819,4029,983,1856,636,2911,787,1394,473,6569,1085,442,286,13869,2022,2926,776,2304,1321,1990,836,1016,861,3839,952,1794,646,48,80,0,240,0,240,0,240,0,240,0,240,48,80,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,485925,9577,187253,6860,49101,3661,18136,2380,13454,2246,12491,1776,58018,4653,36053,2812,99960,5794,29487,2679,13669,2496,10734,1827,7910,1826,33176,3094,4984,1281,111097,5713,32884,3788,13576,2538,11785,1857,9339,1879,38130,3818,5383,1181,18652,2247,6038,1366,1816,557,2371,698,1000,432,6808,1369,619,453,22833,2552,4758,926,2817,830,3847,984,2277,790,7938,1719,1196,549,45915,3519,10992,1693,3833,1195,2304,876,2623,969,14810,1708,11353,1906,215,239,0,270,134,203,0,270,0,270,0,270,81,130,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,539726,13040,223886,8264,49774,4431,20474,2653,17870,2600,12351,2306,74539,5162,48878,4280,114998,6527,28921,3250,10895,1648,11860,2163,10039,1934,45974,4331,7309,1617,97847,6157,27525,4017,9705,2044,11696,2889,7330,2109,36777,4056,4814,1300,22565,2794,5341,1375,2072,941,3296,949,1362,609,8621,1960,1873,901,35084,3386,9197,2083,2811,780,2976,1032,2496,814,16109,2356,1495,947,45231,3547,11505,1993,4896,1417,2370,903,2417,932,13318,2435,10725,1776,115,153,47,80,0,278,0,278,0,278,0,278,68,98,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,152955,5619,38065,2947,9523,1737,4169,1026,2653,802,2657,940,10907,1426,8156,1199,52588,4007,16121,2184,7701,1816,5584,1361,4615,1139,16429,2220,2138,793,35350,2970,7988,1247,3393,877,4554,1177,4501,1250,14059,2098,855,482,7007,1196,1495,470,928,385,1117,388,535,300,2860,977,72,126,7154,1221,991,438,697,370,1823,633,1114,650,2474,644,55,91,12791,1761,3071,747,1018,453,701,534,1207,689,5045,1076,1749,593,0,229,0,229,0,229,0,229,0,229,0,229,0,229,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,647033,13028,206045,6726,48996,3900,24093,2833,18366,2216,15449,2143,75140,5462,24001,2749,70887,4175,18991,2072,11722,2305,7900,1435,5637,1478,23839,3053,2798,981,237580,8354,55535,4950,38574,4556,28855,3468,26219,3232,82580,6485,5817,1527,31845,3992,8217,1885,4248,1163,4573,1185,3783,1410,9632,1634,1392,1053,90642,5705,16553,2848,11992,2689,12286,1996,8483,1575,37934,3465,3394,1129,10034,1940,1498,643,1164,530,379,256,1357,812,2985,1331,2651,1042,0,282,0,282,0,282,0,282,0,282,0,282,0,282,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,880147,14720,123930,6722,25233,3107,13837,2349,11304,2031,9828,1778,41668,4352,22060,2123,354638,11282,93465,5977,43595,4547,43904,4292,28768,3737,127886,7462,17020,2850,206745,8966,48369,4181,24424,2755,24385,3355,21703,2724,81586,5385,6278,1609,76375,5168,17484,2597,8477,1474,8537,1442,8470,1628,29982,3366,3425,1290,114811,6222,19273,1797,14230,2494,19426,2847,11965,2023,45048,3873,4869,1775,3575,1383,1000,506,217,159,97,115,40,68,1776,1174,445,391,73,122,0,282,0,282,0,282,0,282,73,122,0,282,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
