GEO_ID,B25096_001E,B25096_001M,B25096_002E,B25096_002M,B25096_003E,B25096_003M,B25096_004E,B25096_004M,B25096_005E,B25096_005M,B25096_006E,B25096_006M,B25096_007E,B25096_007M,B25096_008E,B25096_008M,B25096_009E,B25096_009M,B25096_010E,B25096_010M,B25096_011E,B25096_011M,B25096_012E,B25096_012M,B25096_013E,B25096_013M,B25096_014E,B25096_014M,B25096_015E,B25096_015M,B25096_016E,B25096_016M,B25096_017E,B25096_017M,NAME,B25096_001EA,B25096_001MA,B25096_002MA,B25096_002EA,B25096_003MA,B25096_003EA,B25096_004MA,B25096_004EA,B25096_005MA,B25096_005EA,B25096_006EA,B25096_006MA,B25096_007EA,B25096_007MA,B25096_008MA,B25096_008EA,B25096_009MA,B25096_009EA,B25096_010EA,B25096_010MA,B25096_011EA,B25096_011MA,B25096_012EA,B25096_012MA,B25096_013EA,B25096_013MA,B25096_014MA,B25096_014EA,B25096_015MA,B25096_015EA,B25096_016MA,B25096_016EA,B25096_017EA,B25096_017MA,state
0400000US13,2218217,18944,1614736,16820,97736,5102,266478,9060,387325,10446,327365,8180,273043,7402,184481,6717,78308,3877,603481,9189,121295,5092,152744,5409,110783,5944,80481,4571,66624,3337,43811,3201,27743,2786,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,256578,4620,173911,4625,865,381,1998,425,6140,1194,9047,1402,23615,2505,55526,3419,76720,3383,82667,3529,1475,451,2679,619,3692,754,4745,973,12636,1693,24448,2219,32992,2160,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,379948,6577,264314,5961,11006,1634,54386,3334,79842,3282,46978,3257,39560,2943,22932,1999,9610,1620,115634,3841,18327,1880,29857,2014,26894,2136,16666,1752,12480,1453,7694,1151,3716,759,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3277573,19759,2265586,18653,105765,4226,309021,7248,353614,8866,361168,10189,500385,13632,439395,10187,196238,5992,1011987,11984,134531,5399,212144,5351,172117,5648,137929,5541,157029,5012,135266,5338,62971,3566,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1759089,16467,1221232,14115,73904,4746,371875,9245,361809,8144,197434,6442,132624,5121,63342,3234,20244,2182,537857,8635,102025,4479,179088,4972,132840,4868,58568,2896,40413,2966,16949,1911,7974,1219,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,877796,9351,544219,6900,50982,2803,170392,4858,147092,5541,83709,3728,58580,2873,27257,2022,6207,856,333577,5886,68660,2814,114825,3809,75061,3147,36605,2048,23311,2010,10361,1282,4754,907,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,744580,9549,483960,6967,58890,3198,134063,4213,110300,4567,82408,3946,61539,2907,28370,1917,8390,1069,260620,5996,72047,3228,82402,3499,48320,2873,27609,2119,17608,1662,9573,1298,3061,657,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1167973,12668,738499,10563,87845,5365,215294,7324,194895,5963,109583,5047,78506,4005,39686,2564,12690,1761,429474,8979,125160,5380,132834,5131,80401,4227,39454,2568,29039,2491,15075,1792,7511,1321,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1136873,14727,662139,11341,82241,4633,191017,6024,171125,5936,100078,4899,68550,4667,36657,2866,12471,1604,474734,9671,135893,6074,149638,5620,83016,4162,51978,3091,31794,2610,15182,1714,7233,1354,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,389203,6053,248269,5493,14610,1496,43502,2643,49847,2767,46776,3357,51590,3003,30999,2104,10945,1419,140934,3497,20540,1731,33384,2344,24885,1904,19311,1632,22013,2200,13266,1579,7535,1005,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1438614,13207,1100282,13463,16836,2226,65695,4076,90382,4934,129447,5112,249422,7479,337611,7644,210889,5726,338332,6751,21863,2028,45238,3090,42303,2767,46477,2768,59503,3488,71155,3584,51793,3611,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1567885,15921,1128667,14519,6132,1394,13735,1574,44451,3421,75904,5000,221653,7615,488230,10657,278562,9583,439218,8983,7537,1264,13829,1435,26852,1837,43758,2836,92761,4459,159356,5032,95125,4411,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2903328,19112,2006152,16869,95806,4916,340983,8305,480730,10498,413665,9962,372291,8656,229530,6029,73147,3923,897176,11701,141229,5819,196234,5274,206998,5729,151575,4903,115789,4986,59215,3072,26136,2356,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1530659,9897,1092254,9864,31758,2056,89692,3419,152724,5057,217899,6109,324610,6745,204978,5523,70593,3116,438405,6424,53135,2592,71720,2634,74016,3302,81524,2805,86988,3458,50465,2741,20557,1735,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,757446,10943,434214,10380,81786,5047,156695,6524,91074,5162,52909,3347,32419,2658,14744,2168,4587,1096,323232,7693,109633,5047,115481,4637,44443,2763,24431,2309,15651,1970,8830,1509,4763,1061,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1614217,14314,1070777,12718,87632,4430,263028,7218,274066,6735,191474,6473,149925,5483,76122,3391,28530,2226,543440,9303,108359,4343,159692,5065,116459,3625,67541,3276,52883,3456,25622,2101,12884,1591,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,254458,4764,150744,4470,12782,1509,28406,2439,39350,2949,25447,2020,22702,1945,15436,1604,6621,1066,103714,3688,23884,1901,24319,2143,18798,1886,12794,1318,11066,1414,7312,1084,5541,1011,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,474682,6469,300240,4821,24241,1818,80784,3347,93500,3945,45266,2401,38903,2379,13956,1478,3590,668,174442,4422,39231,2006,55062,2447,41175,2075,18411,1614,12103,1258,5177,829,3283,748,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,550125,8469,427452,8369,9004,1867,14134,1895,34387,3051,44823,3791,111144,4655,148100,5520,65860,3762,122673,4548,19778,2353,9596,1205,14534,1712,14479,1490,22961,2204,25519,1947,15806,2023,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,362854,5819,254938,5548,4244,816,10627,1563,23708,2091,38024,2393,80156,4157,80792,4077,17387,1996,107916,3836,10254,1660,12182,1579,12741,1446,15081,1868,29219,2263,21016,1769,7423,1167,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2114072,15341,1493048,14524,10595,1512,44603,3999,94629,4573,134725,5346,308765,8454,549555,10636,350176,7929,621024,8141,22608,2280,41771,2702,59551,3771,70085,3333,121188,3994,194174,4995,111647,4619,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,504354,8037,304493,7059,29545,3083,62180,4441,78293,3594,52600,3345,42801,3487,28299,2533,10775,1658,199861,5337,48219,3283,50362,2752,35063,3030,24911,2437,20929,2049,12638,1444,7739,1103,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3936378,24667,2560299,22041,97616,5267,389734,8529,294121,6846,214309,6432,289261,9927,682525,14049,592733,11740,1376079,13806,147541,5339,264267,6668,163912,5075,105451,4956,133882,5348,281847,7261,279179,8344,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2325140,18958,1575633,17491,103264,5263,357969,7787,421963,10912,274615,7968,220448,7970,138952,6024,58422,3150,749507,10797,154722,5743,212128,5812,149574,5218,95400,4544,70377,3664,42849,3279,24457,2179,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,182490,3399,98142,3460,13274,1526,33511,2105,25554,1768,14574,1479,7701,935,2786,637,742,324,84348,2452,30367,1781,28773,1743,14794,1416,5638,914,3054,649,1077,423,645,190,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3152610,19830,2173185,16367,94888,4452,515271,9921,636921,10124,415187,8862,320755,6623,145244,4298,44919,2713,979425,11658,145294,6126,274297,6434,259736,6646,148384,5351,93686,3958,41582,3166,16446,1918,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,937051,10825,566189,8703,81741,3810,210955,6513,139917,4731,66259,3705,41401,2668,18777,1934,7139,1234,370862,7326,118723,4670,127234,4146,62783,3398,29010,2122,20309,2057,8565,1307,4238,895,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,909113,10907,643979,10117,19080,2096,31489,2790,101356,5299,143864,5991,171788,6289,127428,4661,48974,3217,265134,6617,39018,2857,27332,1954,42800,2727,45923,2984,52372,3350,38618,2510,19071,1774,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3474048,20820,2167383,18698,154236,6361,492591,9603,455881,9622,349061,7813,351216,8909,264844,6502,99554,4707,1306665,12870,234817,5866,377842,8368,267637,6224,166163,5078,136169,5285,89600,3849,34437,2465,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,254639,4769,183882,4699,724,294,1519,487,7777,1289,20587,1780,65687,3675,64151,2662,23437,1726,70757,3210,1639,740,2720,640,5127,964,10574,1273,24934,2280,18054,1892,7709,1401,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1146620,13840,733099,11390,77815,4439,199674,7691,172074,6242,111868,5129,86931,4524,56845,3305,27892,2612,413521,8209,104891,4563,121614,4833,70765,3631,45515,2914,35174,2583,19953,2049,15609,2080,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,214246,3793,124887,3665,16845,1863,32584,2000,35423,2238,18303,1644,12555,1326,6940,1033,2237,617,89359,2663,28858,1641,26851,1768,15499,1333,8778,1353,5219,832,2775,655,1379,507,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1638837,16782,1040985,13076,86276,4591,311519,8053,269061,8680,158294,5627,120465,4864,71884,3634,23486,2080,597852,10421,115051,5390,186935,5826,128157,4933,71968,3882,50094,3266,32352,2322,13295,1417,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5162604,28008,3237790,22075,320265,8685,919334,14171,846946,14484,504982,10325,365220,8066,198399,5465,82644,3907,1924814,16138,557299,10798,629832,11813,327415,7881,173772,5817,122424,4570,71195,3180,42877,2777,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,558769,7876,417906,6932,7927,1402,30761,2681,116181,4650,116237,4023,81385,4141,49856,2791,15559,1683,140863,4144,12870,1538,16359,1430,38221,1938,29848,2433,23576,2254,14542,1526,5447,1001,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,176860,3377,118472,3524,3132,811,13695,1461,24088,1727,25492,1738,27800,1880,18678,2004,5587,911,58388,2287,6058,1033,11455,1205,10945,1027,10215,1033,9995,1120,6563,939,3157,545,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2012391,18661,1473937,15274,49512,3222,154158,6465,213004,7388,188333,5790,255795,7142,333813,8073,279322,6512,538454,10349,76001,4340,115284,5147,93836,4602,65169,3353,71308,4039,63920,4596,52936,2900,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1584549,14207,1145499,12668,21256,2393,65774,3518,149482,5477,195334,5911,306172,6961,284933,6936,122548,4951,439050,8780,49305,3496,45293,2906,62523,3119,64722,3495,90419,4421,82712,3786,44076,2995,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,558289,7108,282640,6199,48037,3086,103576,4602,61750,3952,32116,2611,21391,2252,12173,1742,3597,821,275649,5288,90083,4064,97621,3952,42018,2554,21307,2035,14497,1668,7791,1382,2332,705,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1556441,11920,1055747,11256,32255,2146,173130,5012,270662,6660,228366,6013,211589,5393,106985,4161,32760,2016,500694,7387,46880,2320,107752,3805,128848,4417,93910,3906,74582,2775,32678,1821,16044,1450,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,146504,3363,89462,3375,6499,1216,17717,1963,25198,1982,18343,1682,11529,1675,6748,1164,3428,887,57042,2508,11297,1458,11468,1141,12705,1476,7882,1170,6470,980,3872,776,3348,929,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,934479,10320,362385,6377,10108,1374,117328,3753,110828,4347,58823,3166,36476,2586,20292,1970,8530,1263,572094,9093,125326,4771,251739,6551,101999,4045,48551,2768,26551,2081,11887,1337,6041,1192,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
