GEO_ID,C10056_001E,C10056_001M,C10056_002E,C10056_002M,C10056_003E,C10056_003M,C10056_004E,C10056_004M,C10056_005E,C10056_005M,C10056_006E,C10056_006M,C10056_007E,C10056_007M,NAME,C10056_001EA,C10056_001MA,C10056_002EA,C10056_002MA,C10056_003MA,C10056_003EA,C10056_004MA,C10056_004EA,C10056_005MA,C10056_005EA,C10056_006EA,C10056_006MA,C10056_007EA,C10056_007MA,state
0400000US01,111975,6719,39615,3437,24936,2902,14679,2070,72360,4000,40887,3296,31473,2486,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,13181,2042,4940,1091,2693,632,2247,744,8241,1232,4176,844,4065,985,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,122247,7082,46095,3889,22643,2885,23452,2969,76152,4232,33028,2842,43124,3554,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,57802,4390,20677,2066,14251,1608,6426,1175,37125,2804,21172,2254,15953,2003,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,885034,21469,329552,11342,105264,5188,224288,9563,555482,12719,164232,6719,391250,10785,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,63960,5035,25505,2600,12520,1728,12985,1923,38455,3031,17713,2127,20742,2209,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,50107,4224,17109,1977,5164,1081,11945,1559,32998,2873,11042,2044,21956,2111,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,18645,2411,7436,1206,2850,747,4586,998,11209,1569,4391,922,6818,1280,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,11078,1940,2697,825,1088,472,1609,617,8381,1374,4676,993,3705,972,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,357729,13298,122787,6119,55009,4706,67778,4301,234942,8961,99020,6084,135922,6539,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,193219,8097,66623,4195,31710,2763,34913,3386,126596,5494,61479,4486,65117,4127,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,53462,4007,21991,1906,6350,1226,15641,1613,31471,2534,7883,1263,23588,2246,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,19735,2457,7364,1145,4483,1070,2881,746,12371,1660,5762,1149,6609,1167,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,239281,9398,81217,4728,33487,2813,47730,3898,158064,6273,65887,3761,92177,4947,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,98394,7031,36742,3328,19030,2361,17712,2272,61652,4400,29930,2900,31722,2994,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,31131,3486,11569,1447,6524,1347,5045,815,19562,2362,10174,1779,9388,1340,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,39372,3330,15163,1759,7566,1409,7597,1188,24209,2094,11407,1622,12802,1645,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,82199,5036,30620,2184,16281,1924,14339,1796,51579,3324,27891,2483,23688,2472,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,115164,6745,39078,3002,21260,2593,17818,2162,76086,4645,42313,3562,33773,3164,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,13410,2045,4776,995,1927,515,2849,854,8634,1316,3265,849,5369,1097,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,117654,7778,39590,3254,14686,1674,24904,3093,78064,5143,29438,2561,48626,4269,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,98304,8122,33545,3963,10016,1509,23529,3416,64759,5005,17961,2417,46798,4525,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,154402,7868,53622,3761,26884,2683,26738,2421,100780,5086,42956,3356,57824,3480,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,49719,4010,18388,1738,7088,990,11300,1703,31331,2673,12967,1738,18364,2193,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,89412,5974,30699,2990,19242,2693,11457,1637,58713,3769,34322,2793,24391,2414,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,99482,6801,36146,3321,17882,2034,18264,2395,63336,4443,30861,3287,32475,2995,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,12088,1769,4258,804,2551,581,1707,592,7830,1212,4243,915,3587,919,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,18818,2297,6574,1060,3118,734,3456,749,12244,1477,5551,931,6693,1004,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,51473,4210,18825,2140,8410,1484,10415,1589,32648,2783,13088,1708,19560,2253,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,16732,2317,5276,1038,1775,600,3501,776,11456,1735,3627,938,7829,1488,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,169052,8505,57311,4502,19923,2632,37388,4144,111741,5205,37217,3406,74524,4661,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,48087,4319,18557,2237,9443,1504,9114,1468,29530,2824,16552,2283,12978,1591,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,368942,11536,121192,5705,39891,3537,81301,5326,247750,7836,83971,4804,163779,6634,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,165345,7705,59253,3311,29247,2934,30006,2900,106092,5435,52902,4315,53190,3617,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,5083,1096,2125,600,1210,427,915,378,2958,631,1588,399,1370,561,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
