GEO_ID,B19025F_001E,B19025F_001M,NAME,B19025F_001MA,B19025F_001EA,state
0400000US01,363450900,84021640,Alabama,null,null,01
0400000US02,153728000,37831995,Alaska,null,null,02
0400000US04,8099986500,356309976,Arizona,null,null,04
0400000US05,643644900,130794638,Arkansas,null,null,05
0400000US06,74981611700,1397503533,California,null,null,06
0400000US08,4485830500,327266836,Colorado,null,null,08
0400000US09,2259999600,323729575,Connecticut,null,null,09
0400000US10,188923600,66029802,Delaware,null,null,10
0400000US11,602621500,128643634,District of Columbia,null,null,11
0400000US12,10197235700,520634635,Florida,null,null,12
0400000US13,4040307800,279206722,Georgia,null,null,13
0400000US15,370632700,101074982,Hawaii,null,null,15
0400000US16,480449400,70083481,Idaho,null,null,16
0400000US17,11276195700,530015791,Illinois,null,null,17
0400000US18,1656955400,203840879,Indiana,null,null,18
0400000US19,521901100,80276109,Iowa,null,null,19
0400000US20,1301990300,131172789,Kansas,null,null,20
0400000US21,290710300,68561980,Kentucky,null,null,21
0400000US22,536376600,100989083,Louisiana,null,null,22
0400000US23,20556400,12683842,Maine,null,null,23
0400000US24,3442573000,1249804324,Maryland,null,null,24
0400000US25,3521794200,346738650,Massachusetts,null,null,25
0400000US26,2078380800,169324670,Michigan,null,null,26
0400000US27,981813800,136297286,Minnesota,null,null,27
0400000US28,182563900,44228367,Mississippi,null,null,28
0400000US29,648873000,90104773,Missouri,null,null,29
0400000US30,47356700,23787623,Montana,null,null,30
0400000US31,589347100,107408358,Nebraska,null,null,31
0400000US32,1993454700,190782872,Nevada,null,null,32
0400000US33,134041200,61019529,New Hampshire,null,null,33
0400000US34,8949094100,432749925,New Jersey,null,null,34
0400000US35,3992479100,281788764,New Mexico,null,null,35
0400000US36,21539829900,678328141,New York,null,null,36
0400000US37,2622937100,218069323,North Carolina,null,null,37
0400000US38,81728300,76355422,North Dakota,null,null,38
0400000US39,1310635400,126866986,Ohio,null,null,39
0400000US40,1012585000,90440591,Oklahoma,null,null,40
0400000US41,1262360900,123824012,Oregon,null,null,41
0400000US42,2524915300,247286056,Pennsylvania,null,null,42
0400000US44,854956500,124514132,Rhode Island,null,null,44
0400000US45,601374800,79540243,South Carolina,null,null,45
0400000US46,43378100,15094422,South Dakota,null,null,46
0400000US47,754654300,101683178,Tennessee,null,null,47
0400000US48,29018182600,681959425,Texas,null,null,48
0400000US49,1188894900,130353775,Utah,null,null,49
0400000US50,15090500,13907418,Vermont,null,null,50
0400000US51,2898086000,245554522,Virginia,null,null,51
0400000US53,2758668600,237379897,Washington,null,null,53
0400000US54,37602700,17070279,West Virginia,null,null,54
0400000US55,1303711000,141923955,Wisconsin,null,null,55
0400000US56,142114800,36937948,Wyoming,null,null,56
0400000US72,3251279600,205683951,Puerto Rico,null,null,72
