GEO_ID,B12002A_001E,B12002A_001M,B12002A_002E,B12002A_002M,B12002A_003E,B12002A_003M,B12002A_004E,B12002A_004M,B12002A_005E,B12002A_005M,B12002A_006E,B12002A_006M,B12002A_007E,B12002A_007M,B12002A_008E,B12002A_008M,B12002A_009E,B12002A_009M,B12002A_010E,B12002A_010M,B12002A_011E,B12002A_011M,B12002A_012E,B12002A_012M,B12002A_013E,B12002A_013M,NAME,B12002A_001MA,B12002A_001EA,B12002A_002EA,B12002A_002MA,B12002A_003EA,B12002A_003MA,B12002A_004EA,B12002A_004MA,B12002A_005EA,B12002A_005MA,B12002A_006MA,B12002A_006EA,B12002A_007MA,B12002A_007EA,B12002A_008EA,B12002A_008MA,B12002A_009EA,B12002A_009MA,B12002A_010MA,B12002A_010EA,B12002A_011EA,B12002A_011MA,B12002A_012MA,B12002A_012EA,B12002A_013EA,B12002A_013MA,state
0400000US26,6369091,6459,3109831,4614,893150,8797,1819952,13351,25792,2351,80373,3813,290564,7644,3259260,3283,733109,7468,1801182,12107,37451,3276,314395,5710,373123,9607,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3573667,6362,1754963,4169,527840,8095,1030594,10267,15360,1823,36035,2403,145134,6081,1818704,2826,438809,6953,1024650,8683,16895,1926,152329,3649,186021,5394,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1396861,3125,681631,2852,154399,4664,427996,6917,10092,2185,17336,1797,71808,5257,715230,1972,116710,3797,418694,6611,17654,2696,79773,2993,82399,5036,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3863028,4462,1875287,2985,495976,6710,1113978,9900,22833,3005,46980,3170,195520,7433,1987741,2581,410874,6771,1108879,10803,35742,3265,194360,4623,237886,7434,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,685088,1411,338776,985,88838,3114,199190,3883,3892,983,8817,901,38039,2487,346312,1108,67793,2796,199369,4288,4662,1174,30554,1800,43934,2997,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1227914,2957,601968,2109,170377,3850,358019,4997,5754,1138,14073,1268,53745,2988,625946,1437,132546,3868,357404,4624,7372,1371,62288,2767,66336,3624,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1446069,8470,737696,5238,212336,6674,405932,8399,11042,1954,18267,1946,90119,5440,708373,4598,143352,5760,377818,8144,16690,2368,65439,3954,105074,4398,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,986430,2234,481054,1376,133213,3924,282900,4468,5836,1310,10492,1301,48613,3248,505376,1260,116641,3547,272210,5259,6021,1394,43599,2473,66905,3328,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4823130,14110,2319320,9062,680645,9754,1380960,11858,30250,3298,71216,4241,156249,6104,2503810,7513,586571,8795,1345996,14712,49809,3521,285956,6611,235478,6802,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1062794,8919,508947,5618,140586,5591,290565,6612,8505,1942,13340,1185,55951,4135,553847,5174,130081,5408,282052,6679,9184,2084,50484,3189,82046,4218,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10250286,24659,4935090,14493,1586928,15903,2739120,17991,87123,5090,149818,6781,372101,10353,5315196,12736,1368685,16060,2683556,18271,137139,7962,598281,8787,527535,11406,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4863901,9109,2373562,6943,593371,9086,1463411,10976,56552,4380,53795,3567,206433,6278,2490339,4185,463225,8000,1432124,11038,73856,5227,252772,5576,268362,7881,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,464216,746,230009,755,68302,2280,135785,2821,1020,377,5090,810,19812,1706,234207,603,50210,2088,134829,2590,2038,611,25405,1144,21725,1760,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7621268,5429,3688906,3308,1018884,10405,2164187,14092,44909,3409,98589,4414,362337,10665,3932362,3138,854788,7999,2135350,14081,61024,4425,410599,7344,470601,9681,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2114979,4985,1025046,3186,242608,5961,629901,7276,13431,1684,27090,1951,112016,5276,1089933,2735,186888,5318,618877,8443,22033,2675,115631,3950,146504,5473,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2522207,7038,1229087,4497,347344,7246,699331,9200,18449,2737,28860,2486,135103,5056,1293120,3962,287044,5640,681147,8290,26052,2826,118576,3705,180301,6247,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8348437,9557,4019712,5749,1163801,9526,2352719,14233,67849,4471,123332,4541,312011,7187,4328725,4934,993791,10065,2320739,17280,87396,5766,515670,7075,411129,9634,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,707308,5048,334634,3090,103789,3835,184267,4418,3950,1030,11085,1507,31543,2512,372674,2832,93897,3512,187857,4958,4719,997,41500,2680,44701,2886,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2267600,4085,1101424,2952,265480,5854,683729,7823,20993,2599,27386,2858,103836,4498,1166176,2503,212490,5330,668045,7022,32771,3488,126653,3949,126217,4665,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,534789,1352,263034,1028,74250,2357,157118,2817,1354,395,6209,1009,24103,2135,271755,832,56477,2147,156269,3093,2454,779,28271,1615,28284,1985,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3791936,4915,1845621,3745,438361,8705,1129344,10933,26820,2872,46083,3080,205013,7665,1946315,3025,348188,6480,1099929,11287,38660,4418,200974,4850,258564,7717,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12447917,33447,6113697,21840,1677673,20036,3664078,25012,107486,7118,130517,5969,533943,14002,6334220,15905,1356577,14433,3530268,18967,175183,9376,545442,9498,726750,14447,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1628171,5788,804813,3279,225465,6296,500534,7508,6348,1237,11857,1740,60609,4197,823358,3181,194457,5762,488099,8487,10436,1955,47278,2199,83088,4993,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,481208,530,234594,498,70378,2384,128091,3236,3737,1032,5613,836,26775,2282,246614,415,60300,2356,126417,3611,4328,1018,21370,1304,34199,2481,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4268326,8429,2084268,5981,572884,8588,1257747,12200,37958,3330,47955,3167,167724,6934,2184058,4673,453792,7841,1239444,11381,56874,4469,202504,5169,231444,8369,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4073025,8646,2005189,5199,578908,9404,1139746,11128,24885,3061,42144,2978,219506,7780,2067836,4673,472731,9396,1099487,12302,35211,3753,169100,5712,291307,7824,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1392304,1921,672834,1452,167163,4232,400227,5701,8572,1411,22945,2263,73927,4374,719470,1600,140753,4283,392804,6814,11495,1765,88276,3565,86142,4787,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3882482,5505,1907437,3763,563266,7635,1101979,8266,15593,1599,47113,2562,179486,5522,1975045,2638,456960,6115,1094222,9671,21440,2950,188257,4421,214166,6238,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,375774,1742,187440,1187,46555,2580,111006,2926,2027,808,4120,945,23732,2319,188334,1375,35138,1837,111203,2845,2068,754,16397,1276,23528,2084,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2308593,15169,1067833,9957,350905,8141,561997,8436,30897,2777,30227,2341,93807,5054,1240760,8581,339149,6327,559196,8147,48081,3894,133390,4518,160944,4960,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
