GEO_ID,B22004_001E,B22004_001M,B22004_002E,B22004_002M,B22004_003E,B22004_003M,B22004_004E,B22004_004M,B22004_005E,B22004_005M,B22004_006E,B22004_006M,B22004_007E,B22004_007M,NAME,B22004_001MA,B22004_001EA,B22004_002MA,B22004_002EA,B22004_003EA,B22004_003MA,B22004_004EA,B22004_004MA,B22004_005EA,B22004_005MA,B22004_006EA,B22004_006MA,B22004_007EA,B22004_007MA,state
0400000US20,1071938,6448,67309,3642,37065,2871,30244,2696,1004629,7299,248369,6877,756260,8409,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1653898,9151,208720,6235,128717,4736,80003,3575,1445178,11054,472351,8253,972827,10401,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1676599,9999,294669,9224,141849,5711,152820,7263,1381930,11425,411547,9112,970383,12069,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,542158,4476,62142,3417,39675,2689,22467,2689,480016,5048,136102,4475,343914,5752,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2085647,7404,98598,5694,55409,4583,43189,4065,1987049,9063,447188,9837,1539861,12403,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2448032,10748,130036,6922,76127,5352,53909,4510,2317996,12703,548209,12041,1769787,16787,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3887994,12280,354306,9749,195050,8569,159256,7018,3533688,15734,918572,11559,2615116,17661,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2020144,7496,103848,5406,57630,4484,46218,4035,1916296,7938,411694,8141,1504602,9572,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1084034,7745,163851,6256,91773,5424,72078,4367,920183,8531,318249,7160,601934,9133,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2285280,10457,234902,7611,134733,6676,100169,4855,2050378,11629,569827,8638,1480551,12847,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,368268,2828,30032,2736,16729,2050,13303,2037,338236,3850,92268,3281,245968,3963,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,695592,4475,46226,2728,25154,2645,21072,2198,649366,5124,155910,4590,493456,6130,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,906719,6595,38595,3556,20039,2481,18556,2541,868124,6668,188302,6024,679822,8789,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,497054,4541,24214,2431,16244,2345,7970,1342,472840,4807,118659,4775,354181,5979,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3141956,9862,129203,6708,66681,4083,62522,4802,3012753,11364,685187,11992,2327566,14494,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,727820,5484,70230,3863,35339,2964,34891,3112,657590,5693,192981,5943,464609,7532,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7114431,15213,663074,13781,369745,10849,293329,10202,6451357,20848,1536208,16851,4915149,22412,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3409840,14997,294728,9795,160188,7262,134540,6254,3115112,15792,852279,11488,2262833,15897,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,270437,2052,16954,1643,7578,1028,9376,1223,253483,2599,60335,2414,193148,3120,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4507821,13987,398030,10378,237046,7477,160984,6495,4109791,15985,1069361,12314,3040430,19033,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1380595,8810,151861,6625,81683,4674,70178,5162,1228734,10412,378174,8058,850560,10158,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1425340,7083,164750,6729,89921,4910,74829,4491,1260590,9377,322308,7148,938282,9549,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4860140,14124,373802,8667,220699,8007,153103,6661,4486338,16525,1190375,13680,3295963,19339,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406089,2961,25076,2281,15021,1979,10055,1749,381013,3789,104874,4877,276139,5316,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1635907,9252,163205,6635,85736,5235,77469,5337,1472702,11573,422530,10361,1050172,11941,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,310331,2851,23915,2093,11956,1273,11959,1715,286416,3498,68152,2786,218264,3810,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2366130,12369,291110,9829,170197,7606,120913,6292,2075020,14130,595502,11676,1479518,12607,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7978095,18793,795194,14206,377924,10312,417270,11648,7182901,21339,1807224,16319,5375677,24317,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,791929,4640,47285,3443,24429,2777,22856,2324,744644,5818,180058,6035,564586,7368,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,248825,2206,20696,2020,13143,1601,7553,1337,228129,2462,57167,3036,170962,2954,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2889688,11234,184373,7415,105924,4886,78449,5970,2705315,14868,632053,10409,2073262,13713,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2450474,8355,207478,6974,125053,5620,82425,4050,2242996,11410,567433,8446,1675563,11676,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,740702,5802,89820,5019,57083,4044,32737,3193,650882,7066,239075,6633,411807,6965,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2219571,6843,120273,5199,59710,4130,60563,4247,2099298,8079,492061,6643,1607237,8056,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,204935,2466,11527,1521,7351,1386,4176,849,193408,2779,49142,2747,144266,3035,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1254318,8503,359095,7789,222564,6628,136531,4553,895223,10328,378721,7738,516502,7496,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
