GEO_ID,C16009_001E,C16009_001M,C16009_002E,C16009_002M,C16009_003E,C16009_003M,C16009_004E,C16009_004M,C16009_005E,C16009_005M,C16009_006E,C16009_006M,C16009_007E,C16009_007M,C16009_008E,C16009_008M,C16009_009E,C16009_009M,C16009_010E,C16009_010M,C16009_011E,C16009_011M,C16009_012E,C16009_012M,C16009_013E,C16009_013M,NAME,C16009_001EA,C16009_001MA,C16009_002EA,C16009_002MA,C16009_003EA,C16009_003MA,C16009_004EA,C16009_004MA,C16009_005MA,C16009_005EA,C16009_006EA,C16009_006MA,C16009_007EA,C16009_007MA,C16009_008EA,C16009_008MA,C16009_009EA,C16009_009MA,C16009_010EA,C16009_010MA,C16009_011MA,C16009_011EA,C16009_012EA,C16009_012MA,C16009_013EA,C16009_013MA,state
0400000US17,11510879,3681,1309438,31783,976783,25982,242412,17459,54843,5658,23379,4454,12021,4458,10201441,31456,8062345,38640,1201232,22639,615612,21504,256810,9952,65442,9495,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5639321,3595,655958,22529,586667,20168,43532,5710,14924,3038,8689,2110,2146,1546,4983363,22988,4642426,21354,186470,6843,104431,7562,39639,3353,10397,2428,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2673276,1962,278625,11026,243712,9908,22424,3622,7343,2564,4125,1297,1021,701,2394651,11300,2264581,11096,67734,4136,37330,4716,21212,2140,3794,1264,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2467429,2128,271476,11842,228231,10340,30964,4628,5243,1526,4614,1706,2424,1163,2195953,11801,2006460,12404,119166,6808,35341,3706,28967,2727,6019,1832,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3775355,2613,612520,17176,587457,17111,15251,2326,6700,2700,2197,710,915,435,3162835,17735,3039689,17905,59471,4570,38192,4802,20344,2502,5139,1500,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4057820,2789,765586,24962,704886,23787,21171,3472,30093,3705,6643,1819,2793,2036,3292234,24919,3012020,26339,87103,5278,153900,6554,31195,3709,8016,2521,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1210186,1778,146488,7376,132991,6826,1220,559,7475,1871,1840,1003,2962,1436,1063698,7394,985799,8903,9074,1623,61783,4251,5707,1568,1335,471,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5063777,3285,403279,22654,333574,18257,33220,5732,15886,4876,12287,2754,8312,2703,4660498,22507,3996146,24857,259503,8006,194201,10537,145275,6481,65373,6462,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5773975,2808,578869,17515,367451,17048,108075,8533,52998,6929,40639,7906,9706,4603,5195106,17827,4234070,24471,287920,10031,472414,18657,157281,7443,43421,6240,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9188246,3748,1167548,26611,1030554,25104,49373,6310,29599,3672,19651,3699,38371,6771,8020698,26827,7340868,30221,219844,9580,249226,9973,106813,5417,103947,11229,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4639773,2746,410446,15335,327863,12297,26410,4249,11008,2423,23244,4186,21921,5804,4229327,15682,3875867,15612,131836,7604,92040,6537,93808,5546,35776,3996,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2605554,2756,529161,15351,513467,15161,9801,1965,993,474,1832,985,3068,1045,2076393,15055,2012695,16013,34355,2791,15433,2545,10973,2508,2937,925,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5234548,3386,665231,20858,619385,19327,21096,2905,16011,4975,6965,1746,1774,1051,4569317,21447,4336071,21570,105267,5573,72660,6536,43958,4045,11361,2980,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,854466,1132,119708,8006,112008,7716,2484,926,2411,1074,448,277,2357,988,734758,7886,706710,7884,8358,1340,11644,1895,1820,564,6226,1493,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1580990,1385,164148,8077,135144,6950,20078,3559,2976,1093,2616,1723,3334,1398,1416842,8501,1302635,8752,76169,3657,21545,3199,12769,1999,3724,1295,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2198075,2793,233418,14515,153248,9514,66050,10111,3521,1259,7575,2033,3024,1426,1964657,15007,1469047,13449,348434,12020,54484,5059,82508,4213,10184,2262,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1195305,1490,85900,6978,73549,6420,3007,1756,5226,1953,1722,990,2396,1340,1109405,7170,1017280,7804,19840,2582,57027,4796,12071,1997,3187,1180,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7924399,3511,659796,24438,392079,17567,183873,13466,50250,7672,24718,4508,8876,2934,7264603,24950,5361097,28822,887197,16986,615569,19627,312903,10678,87837,7835,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1749969,2536,308762,12978,148559,9260,121310,9688,1788,767,2939,1501,34166,5530,1441207,13459,969253,13183,370811,9805,17665,2291,10723,2174,72755,5953,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17362676,5299,2308484,41708,1320768,29796,587189,20121,229327,16053,125982,11824,45218,6989,15054192,42383,11139083,48900,1845498,22395,1293789,32393,597494,18383,178328,12601,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7788756,4365,1123774,27464,966565,21573,121401,9958,18357,6717,11547,3017,5904,2747,6664982,27851,6101887,24971,354097,13152,108097,8032,77420,4713,23481,3512,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,571319,923,61847,4608,56822,4453,932,376,2488,812,241,215,1364,573,509472,4708,481990,4897,6815,1523,16872,1905,1739,784,2056,711,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10391331,4556,1284763,28761,1179665,27535,42621,4018,30859,4714,12186,2314,19432,4950,9106568,30070,8576687,31815,164349,6135,232337,11424,81508,5144,51687,7181,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3178755,2214,498107,15769,437530,15206,41234,4704,5481,1563,4789,1481,9073,2244,2680648,15904,2485203,16987,123603,5569,25941,3674,30895,2611,15006,2733,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3318267,3389,450498,15676,344133,12785,74093,7781,16675,3612,14484,2495,1113,595,2867769,16205,2512331,17003,203268,10183,72537,6605,69759,4375,9874,2245,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11220273,4372,1280663,26090,1084832,25345,112946,9245,51436,9219,22165,3992,9284,2506,9939610,27143,9110347,30861,284309,11640,359719,13162,142644,7601,42591,6951,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,965483,1518,112034,8711,70260,5956,29768,4553,9708,2957,1425,1090,873,678,853449,8815,699004,9120,62065,4957,71725,5531,17126,2107,3529,1146,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3825881,2789,564325,16101,520419,15518,35250,4328,4027,1135,3182,1302,1447,984,3261556,16354,3081662,18221,101479,5229,48858,6122,22187,2369,7370,4044,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,690178,1153,87653,6311,74540,5081,2635,1349,4535,2156,525,336,5418,1912,602525,6343,574057,6752,9399,1452,11363,2406,2012,714,5694,1056,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5405130,4642,806841,25555,751930,25262,34646,4711,8495,2629,4277,1502,7493,2900,4598289,25831,4349996,26186,130699,6395,61680,6443,41228,2973,14686,3913,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20349165,6441,3375312,55842,1666913,34558,1595636,41555,45707,6163,51476,6481,15580,3926,16973853,55094,11852465,47086,4308864,37889,332631,13135,399611,10945,80282,8248,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2186298,1915,216358,11702,158954,9762,41625,5582,5146,1454,6127,1759,4506,1295,1969940,11873,1723726,11440,152863,7929,46650,4782,35606,3269,11095,2001,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,568594,717,63184,5253,59125,5131,738,412,2439,721,508,407,374,240,505410,5287,480425,5300,3439,762,17180,2259,3600,1483,766,461,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6809186,3549,651096,20029,562591,17963,42590,5821,21260,4270,18379,2894,6276,2164,6158090,20181,5382763,23698,343585,8792,189749,11554,184083,7301,57910,7987,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5731868,3549,661978,20079,500929,17015,89672,7965,27627,5160,35118,4992,8632,2256,5069890,20178,4314634,24698,295927,9609,182152,13990,242449,7816,34728,6709,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1668237,1718,290818,13507,284126,13259,3782,2130,1417,570,775,579,718,492,1377419,14035,1347081,13523,11936,1606,12218,1878,4255,1257,1929,887,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5019683,2823,488984,13978,411946,12265,46417,5878,16438,3628,10955,2200,3228,1278,4530699,14100,4204271,15121,157715,6146,97851,6214,57839,4323,13023,3406,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,462233,1094,42215,3952,36540,3557,4142,1373,779,518,69,125,685,569,420018,4203,398526,5034,12640,1898,5636,1320,1458,766,1758,839,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3579948,3704,1585009,26682,78141,5506,1505835,26869,1033,417,0,280,0,280,1994939,27015,85916,5921,1904820,26533,3101,1399,853,621,249,276,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
