GEO_ID,B18002_001E,B18002_001M,B18002_002E,B18002_002M,B18002_003E,B18002_003M,B18002_004E,B18002_004M,B18002_005E,B18002_005M,B18002_006E,B18002_006M,B18002_007E,B18002_007M,B18002_008E,B18002_008M,B18002_009E,B18002_009M,B18002_010E,B18002_010M,B18002_011E,B18002_011M,B18002_012E,B18002_012M,B18002_013E,B18002_013M,B18002_014E,B18002_014M,B18002_015E,B18002_015M,B18002_016E,B18002_016M,B18002_017E,B18002_017M,B18002_018E,B18002_018M,B18002_019E,B18002_019M,B18002_020E,B18002_020M,B18002_021E,B18002_021M,B18002_022E,B18002_022M,B18002_023E,B18002_023M,B18002_024E,B18002_024M,B18002_025E,B18002_025M,B18002_026E,B18002_026M,B18002_027E,B18002_027M,B18002_028E,B18002_028M,B18002_029E,B18002_029M,B18002_030E,B18002_030M,B18002_031E,B18002_031M,B18002_032E,B18002_032M,B18002_033E,B18002_033M,NAME,B18002_001EA,B18002_001MA,B18002_002EA,B18002_002MA,B18002_003EA,B18002_003MA,B18002_004MA,B18002_004EA,B18002_005EA,B18002_005MA,B18002_006EA,B18002_006MA,B18002_007EA,B18002_007MA,B18002_008EA,B18002_008MA,B18002_009EA,B18002_009MA,B18002_010MA,B18002_010EA,B18002_011EA,B18002_011MA,B18002_012EA,B18002_012MA,B18002_013EA,B18002_013MA,B18002_014EA,B18002_014MA,B18002_015MA,B18002_015EA,B18002_016EA,B18002_016MA,B18002_017EA,B18002_017MA,B18002_018EA,B18002_018MA,B18002_019EA,B18002_019MA,B18002_020EA,B18002_020MA,B18002_021MA,B18002_021EA,B18002_022MA,B18002_022EA,B18002_023EA,B18002_023MA,B18002_024EA,B18002_024MA,B18002_025EA,B18002_025MA,B18002_026MA,B18002_026EA,B18002_027MA,B18002_027EA,B18002_028EA,B18002_028MA,B18002_029EA,B18002_029MA,B18002_030EA,B18002_030MA,B18002_031MA,B18002_031EA,B18002_032MA,B18002_032EA,B18002_033EA,B18002_033MA,state
0400000US01,4138008,2743,1985377,3577,344584,3584,38299,3092,306285,4468,154451,4947,17687,2278,136764,4941,1246279,4903,230870,8335,1015409,8776,146565,1667,53825,2685,92740,2591,93498,1411,53008,2189,40490,1976,2152631,3095,326564,4140,19872,2582,306692,4166,145227,4698,11222,1768,134005,5016,1348219,3736,233964,6514,1114255,6879,178667,1398,70303,2817,108364,2705,153954,1160,96684,3035,57270,2807,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,585263,1500,294238,1780,59085,1345,5358,1367,53727,1841,27122,1748,2330,745,24792,1655,187956,2081,28515,2258,159441,2826,13670,705,4934,748,8736,1031,6405,489,4213,586,2192,471,291025,1333,57032,1004,2054,706,54978,1238,25619,1545,2193,639,23426,1548,186293,1536,25873,2036,160420,2707,12732,630,4919,665,7813,704,9349,651,5875,919,3474,676,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5353112,2692,2652373,3198,488324,3647,36881,3157,451443,4361,193224,4655,13274,1963,179950,4548,1640167,4257,196860,8625,1443307,8938,192897,1246,52223,2668,140674,2713,137761,1100,64319,3222,73442,3209,2700739,2374,461564,3483,20599,2610,440965,3922,188009,4855,12050,1654,175959,5297,1646427,3297,202332,7157,1444095,8455,214327,1346,55651,3183,158676,3287,190412,1145,94515,3235,95897,3065,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2509749,2279,1216384,3102,208333,2776,24105,2229,184228,3133,100146,3917,10783,1714,89363,4099,751601,3397,145933,5389,605668,6194,95103,1317,38521,2248,56582,2469,61201,1053,36081,1803,25120,1592,1293365,2646,199551,2571,15714,1934,183837,2995,89849,3787,7507,1407,82342,3725,796628,3182,149827,5663,646801,6954,111721,1186,45564,2503,66157,2313,95616,792,57844,2377,37772,2461,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,32519278,5861,16051457,6675,3023266,8363,176264,7240,2847002,10918,1252948,14043,80871,5643,1172077,14681,10180163,10416,1056495,20084,9123668,23399,894914,2596,258219,6954,636695,7006,700166,1690,335730,7675,364436,7455,16467821,4123,2888601,8950,107442,6599,2781159,10351,1205889,13406,55665,5378,1150224,12307,10267307,10518,1164042,18254,9103265,19254,1047029,2656,310345,7456,736684,7784,1058995,1916,577331,8030,481664,7954,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4209520,2453,2100210,3577,361930,3290,21946,2018,339984,3667,151306,4137,10876,1779,140430,3861,1392652,4168,144806,6011,1247846,7260,116234,1465,29132,1946,87102,2519,78088,1097,35988,1970,42100,1951,2109310,2739,351189,3375,13564,1806,337625,3639,137337,4594,5777,1214,131560,4494,1372209,3657,135879,5030,1236330,6175,128662,1472,35477,2111,93185,2591,119913,1345,63874,2251,56039,2270,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3179291,1237,1533577,1821,265727,2426,18007,2219,247720,3303,108940,3511,9297,1614,99643,3725,974960,2898,96368,5177,878592,6143,94525,892,21333,1574,73192,1674,89425,552,37219,2098,52206,2167,1645714,1325,255547,2278,10893,2429,244654,3400,98561,3249,6302,1408,92259,3301,1032977,2639,106195,4742,926782,5307,116756,760,28974,2320,87782,2392,141873,716,67781,2637,74092,2567,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,760844,915,366976,953,60428,912,6447,1160,53981,1436,25690,1789,1869,549,23821,1850,233876,1507,28959,2248,204917,2580,27357,551,7323,981,20034,1044,19625,527,8584,1075,11041,1071,393868,752,58355,1170,3445,1030,54910,1626,25525,2370,1456,537,24069,2553,250179,2076,31816,2569,218363,3232,31199,518,8975,1118,22224,1108,28610,368,13223,1216,15387,1194,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,476235,659,222414,661,31751,621,3475,733,28276,974,10245,1286,884,472,9361,1355,155754,982,16268,2246,139486,2290,13869,379,2861,758,11008,717,10795,383,5182,773,5613,736,253821,578,32322,851,1345,814,30977,1216,7734,781,868,434,6866,803,175935,674,20970,1959,154965,1924,18040,353,4902,788,13138,854,19790,448,10428,1079,9362,1145,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,16223530,5165,7859690,8230,1259321,6192,100521,6375,1158800,8518,558293,8504,41256,3638,517037,9405,4767373,8306,602226,12855,4165147,16645,693610,2342,192121,6094,501489,6190,581093,2510,273595,5747,307498,5919,8363840,6175,1203951,6010,60421,4517,1143530,7264,527425,8299,31204,3074,496221,8935,5025954,7712,649738,13280,4376216,15922,795650,2205,213635,5078,582015,5188,810860,2114,402636,7541,408224,7370,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
