GEO_ID,B25106_001E,B25106_001M,B25106_002E,B25106_002M,B25106_003E,B25106_003M,B25106_004E,B25106_004M,B25106_005E,B25106_005M,B25106_006E,B25106_006M,B25106_007E,B25106_007M,B25106_008E,B25106_008M,B25106_009E,B25106_009M,B25106_010E,B25106_010M,B25106_011E,B25106_011M,B25106_012E,B25106_012M,B25106_013E,B25106_013M,B25106_014E,B25106_014M,B25106_015E,B25106_015M,B25106_016E,B25106_016M,B25106_017E,B25106_017M,B25106_018E,B25106_018M,B25106_019E,B25106_019M,B25106_020E,B25106_020M,B25106_021E,B25106_021M,B25106_022E,B25106_022M,B25106_023E,B25106_023M,B25106_024E,B25106_024M,B25106_025E,B25106_025M,B25106_026E,B25106_026M,B25106_027E,B25106_027M,B25106_028E,B25106_028M,B25106_029E,B25106_029M,B25106_030E,B25106_030M,B25106_031E,B25106_031M,B25106_032E,B25106_032M,B25106_033E,B25106_033M,B25106_034E,B25106_034M,B25106_035E,B25106_035M,B25106_036E,B25106_036M,B25106_037E,B25106_037M,B25106_038E,B25106_038M,B25106_039E,B25106_039M,B25106_040E,B25106_040M,B25106_041E,B25106_041M,B25106_042E,B25106_042M,B25106_043E,B25106_043M,B25106_044E,B25106_044M,B25106_045E,B25106_045M,B25106_046E,B25106_046M,NAME,B25106_001MA,B25106_001EA,B25106_002MA,B25106_002EA,B25106_003MA,B25106_003EA,B25106_004MA,B25106_004EA,B25106_005MA,B25106_005EA,B25106_006MA,B25106_006EA,B25106_007EA,B25106_007MA,B25106_008EA,B25106_008MA,B25106_009MA,B25106_009EA,B25106_010MA,B25106_010EA,B25106_011MA,B25106_011EA,B25106_012MA,B25106_012EA,B25106_013MA,B25106_013EA,B25106_014MA,B25106_014EA,B25106_015MA,B25106_015EA,B25106_016MA,B25106_016EA,B25106_017MA,B25106_017EA,B25106_018MA,B25106_018EA,B25106_019EA,B25106_019MA,B25106_020EA,B25106_020MA,B25106_021MA,B25106_021EA,B25106_022MA,B25106_022EA,B25106_023MA,B25106_023EA,B25106_024MA,B25106_024EA,B25106_025EA,B25106_025MA,B25106_026MA,B25106_026EA,B25106_027MA,B25106_027EA,B25106_028EA,B25106_028MA,B25106_029MA,B25106_029EA,B25106_030EA,B25106_030MA,B25106_031EA,B25106_031MA,B25106_032MA,B25106_032EA,B25106_033MA,B25106_033EA,B25106_034MA,B25106_034EA,B25106_035EA,B25106_035MA,B25106_036EA,B25106_036MA,B25106_037MA,B25106_037EA,B25106_038MA,B25106_038EA,B25106_039EA,B25106_039MA,B25106_040EA,B25106_040MA,B25106_041EA,B25106_041MA,B25106_042EA,B25106_042MA,B25106_043MA,B25106_043EA,B25106_044MA,B25106_044EA,B25106_045MA,B25106_045EA,B25106_046MA,B25106_046EA,state
0400000US13,3320278,14891,2218217,18944,280853,7505,50146,3185,42060,3113,188647,6771,316637,9110,113392,4710,54415,3718,148830,7950,332208,9316,126246,5168,89973,4232,115989,5323,479363,9679,231352,6621,158342,7195,89669,5542,796276,12451,571090,11910,176558,6725,48628,3724,12880,2177,1102061,16638,352752,10549,11444,2285,32990,3161,308318,10302,246145,9742,24029,2889,82069,5060,140047,7348,170600,7738,53982,3768,84928,6224,31690,3265,147153,7506,95770,6130,45341,4587,6042,2252,89066,5420,80210,5634,7974,2543,882,424,20711,2801,75634,5163,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,430007,3658,256578,4620,21268,2159,4436,1024,2628,817,14204,1597,26222,2158,10965,1468,3567,905,11690,1370,32541,2673,14807,1784,4036,756,13698,1756,52396,3151,22156,1997,11758,1606,18482,1901,122585,4679,67484,3425,35961,2597,19140,2039,1566,495,173429,5114,33716,2824,477,241,4352,1261,28887,2593,29435,2778,1814,572,5608,1328,22013,2429,27193,3028,3378,1084,10617,1764,13198,2199,31199,2762,10240,1570,11068,1924,9891,1923,30737,3002,20738,2451,7784,1542,2215,662,3155,1165,17994,2040,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,532135,3986,379948,6577,52725,3446,10866,1354,8966,1149,32893,2685,68091,3734,27056,1894,13081,1518,27954,2424,68167,3407,27850,1975,21433,1775,18884,2140,91019,4667,52638,3439,28398,2283,9983,1568,97761,3884,73896,3757,17819,1866,6046,1399,2185,725,152187,5032,53747,3872,1827,667,7488,1573,44432,3852,36907,3160,5283,1119,14644,2043,16980,2285,23217,2688,11593,1940,9317,1523,2307,912,16460,2249,13243,1916,2894,853,323,193,6932,1147,6307,1126,499,351,126,158,2662,1288,12262,1788,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4691020,12381,3277573,19759,341957,7065,35681,2455,49873,2746,256403,6259,444364,10250,134530,4986,93748,4290,216086,8154,459193,9255,170105,4614,105202,5429,183886,7842,719212,12979,302950,7798,203233,6871,213029,7236,1296190,14163,805173,13474,351246,7752,139771,5613,16657,2519,1413447,16614,468983,12999,17530,2488,46350,3443,405103,12392,309304,10330,31256,2667,94526,5583,183522,8640,209291,9367,60685,4266,103026,6430,45580,4292,191578,7451,123358,6718,53932,3908,14288,2547,134996,6795,114759,6671,17448,2500,2789,1544,29233,3422,70062,5055,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2443010,11121,1759089,16467,212752,5096,34856,2663,38853,2307,139043,4822,298206,7267,113665,4400,67061,3840,117480,5649,289246,7698,126314,4863,93919,4822,69013,3691,418829,9044,238350,6000,139275,5804,41204,2805,532242,11084,423440,8585,92228,5068,16574,1942,7814,1221,683921,13453,249803,10150,10446,1596,23215,1941,216142,9610,159648,7114,24000,2421,65692,4063,69956,4589,105598,6344,48738,3551,47745,4449,9115,1596,74695,4744,59758,4191,13411,2044,1526,718,41189,4372,39631,4212,1488,663,70,120,11505,1722,41483,2927,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1200833,6448,877796,9351,109678,3896,16838,1553,26489,1806,66351,3262,146358,4782,64692,3276,34677,2403,46989,2768,154864,4969,80840,3290,43549,2684,30475,2116,215679,5326,132144,4205,63316,3609,20219,1817,247679,5652,197082,5486,43664,2799,6933,1275,3538,671,323037,6427,118542,5362,5829,948,17984,2011,94729,4833,78634,4025,16430,1974,32124,2314,30080,3221,45557,2855,26654,2183,16314,2251,2589,911,36399,2972,31440,2855,4241,1108,718,459,14904,1657,14335,1680,498,294,71,117,2992,760,26009,2091,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1071938,6448,744580,9549,90597,3846,13641,1633,18411,1552,58545,3337,122913,4641,52003,2762,28801,2311,42109,3175,123203,4598,62200,2978,34788,3012,26215,2450,169010,4926,98681,3944,50795,3036,19534,1951,236345,6478,182295,6470,44133,2912,9917,1494,2512,713,327358,8076,112369,5087,3562,729,15431,1937,93376,5110,83649,4609,15820,1777,35819,3270,32010,2705,49567,3539,23753,2452,21069,2672,4745,1230,35207,3743,26490,3070,7428,1767,1289,540,16703,2232,15786,2186,826,391,91,107,3921,1429,25942,2155,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1653898,9151,1167973,12668,216452,6772,60409,3002,39129,2902,116914,5251,214638,6213,107213,4505,42288,3016,65137,3429,187129,6612,97168,4152,54883,3585,35078,3275,247263,6286,155572,4629,69234,3389,22457,2068,293576,7099,241225,6356,43554,3038,8797,1690,8915,1678,485925,9577,196987,7156,9981,1523,28338,2687,158668,6599,100882,5324,25819,2720,44358,3849,30705,2680,65058,4608,40983,3242,19609,2986,4466,1321,44693,3698,38481,3312,5619,1301,593,432,18636,2336,17996,2278,552,461,88,143,8544,1713,51125,3730,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1676599,9999,1136873,14727,216027,6888,52694,3611,40645,2801,122688,5691,195724,7088,97709,5030,37387,3290,60628,4134,177690,7000,97018,5484,46443,4029,34229,2636,221376,7567,151525,6229,50889,3960,18962,2881,316088,9081,262207,7775,43879,3424,10002,2105,9968,1662,539726,13040,219649,9270,11100,2521,22961,3231,185588,8473,104118,5989,19694,3266,43977,3463,40447,3937,59908,4727,30333,3575,25057,3466,4518,1050,52958,4251,45061,4216,7309,1617,588,352,27931,3501,26122,3368,1617,781,192,188,14191,2188,60971,4606,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,542158,4476,389203,6053,55950,2755,8680,1041,10631,1341,36639,2162,65134,3240,26595,2105,14289,1481,24250,2087,63585,3845,30635,2404,16438,1743,16512,1783,93796,4051,50751,2845,28539,2377,14506,1513,108450,4822,81617,4260,22451,2172,4382,942,2288,724,152955,5619,57293,3678,2208,677,10300,1777,44785,3569,34408,3090,5270,982,12693,2032,16445,2211,22209,2463,10665,1532,7503,1614,4041,1143,17491,2029,13229,1954,3218,817,1044,480,8529,1496,7817,1405,624,366,88,120,1167,393,11858,1604,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2085647,7404,1438614,13207,102279,4779,8645,1269,15742,1885,77892,4476,137492,5212,39991,2525,25022,2259,72479,4163,165540,6801,56052,3353,35309,3217,74179,4733,282545,8948,105165,4944,88833,5582,88547,4978,744307,10998,456117,9196,211962,8089,76228,3479,6451,1345,647033,13028,159207,8240,7107,1335,17702,2440,134398,8162,130653,6326,7831,1531,26302,2757,96520,5918,113303,6800,16311,2579,53694,4854,43298,4360,107440,6853,42993,4046,48964,5131,15483,2547,96377,5381,75548,4494,17490,2572,3339,1093,7591,1858,32462,3460,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2448032,10748,1567885,15921,121823,5801,3708,824,14746,1935,103369,5121,167366,5498,33498,2288,42977,3246,90891,4536,174874,5750,55268,3385,33351,2856,86255,4555,307119,9836,99949,4650,81064,5015,126106,6640,786618,12963,433452,10298,247029,7518,106137,5031,10085,2075,880147,14720,280330,8911,13998,2194,47323,4047,219009,7950,148763,7567,11683,1989,31753,3172,105327,6050,121985,8337,20190,2140,47911,4615,53884,5493,144486,8567,58050,5311,59526,4254,26910,3525,130486,5567,100903,4458,25920,3750,3663,942,19564,3024,34533,2766,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3887994,12280,2903328,19112,357163,8413,37976,2205,55041,3076,264146,7794,458763,9250,155786,5295,99205,4143,203772,5721,443213,10208,181844,5316,118601,6079,142768,6071,642360,12938,308135,7831,213528,7399,120697,5895,984590,11760,691947,10793,232067,6428,60576,4035,17239,2001,984666,14105,377388,9419,11468,1458,38370,3092,327550,9134,226515,8265,26453,2927,80956,4927,119106,6207,132928,7602,53036,4515,62501,4581,17391,2299,108614,5707,81645,4721,22760,2145,4209,1169,62770,3629,56457,3436,5476,993,837,508,23511,2897,52940,3480,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
