GEO_ID,B09002_001E,B09002_001M,B09002_002E,B09002_002M,B09002_003E,B09002_003M,B09002_004E,B09002_004M,B09002_005E,B09002_005M,B09002_006E,B09002_006M,B09002_007E,B09002_007M,B09002_008E,B09002_008M,B09002_009E,B09002_009M,B09002_010E,B09002_010M,B09002_011E,B09002_011M,B09002_012E,B09002_012M,B09002_013E,B09002_013M,B09002_014E,B09002_014M,B09002_015E,B09002_015M,B09002_016E,B09002_016M,B09002_017E,B09002_017M,B09002_018E,B09002_018M,B09002_019E,B09002_019M,B09002_020E,B09002_020M,NAME,B09002_001MA,B09002_001EA,B09002_002EA,B09002_002MA,B09002_003MA,B09002_003EA,B09002_004MA,B09002_004EA,B09002_005EA,B09002_005MA,B09002_006MA,B09002_006EA,B09002_007EA,B09002_007MA,B09002_008MA,B09002_008EA,B09002_009MA,B09002_009EA,B09002_010MA,B09002_010EA,B09002_011EA,B09002_011MA,B09002_012MA,B09002_012EA,B09002_013MA,B09002_013EA,B09002_014MA,B09002_014EA,B09002_015MA,B09002_015EA,B09002_016EA,B09002_016MA,B09002_017EA,B09002_017MA,B09002_018MA,B09002_018EA,B09002_019MA,B09002_019EA,B09002_020MA,B09002_020EA,state
0400000US13,2064604,10229,1411328,16954,252484,7324,165778,7058,77671,5019,464485,11891,450910,10078,653276,14512,115432,8526,19392,3477,14236,3120,7270,1773,33883,3555,40651,4663,537844,13610,83021,6005,60829,5299,27588,3129,172683,8186,193723,8360,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,233576,5526,181012,6673,32028,2524,22739,2583,9611,1563,55258,3531,61376,3461,52564,5648,12040,2640,1513,655,2044,865,223,192,3201,1093,5059,1424,40524,5088,5647,1499,3946,1301,2013,858,13256,2034,15662,2474,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,339617,3965,266777,7052,45016,2294,30232,2086,14106,1393,84050,3859,93373,4021,72840,6134,19258,3013,2900,958,2721,981,369,261,6535,1531,6733,1512,53582,5598,7296,1389,7400,1760,2930,831,16155,2518,19801,2573,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2879671,12868,2109745,19637,350514,7592,245668,6793,117854,4488,693983,11152,701726,11710,769926,21183,139667,8925,25254,3100,14543,2095,7765,1505,41972,4162,50133,4484,630259,19348,88284,6131,59374,4674,32096,3354,209886,9607,240619,9871,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1431258,9523,1030876,17291,156961,5491,116568,4665,56727,3474,345797,9591,354823,8932,400382,15231,88091,6923,18274,2890,7212,1453,5579,1252,26717,3278,30309,3277,312291,14403,44209,3669,35528,3620,16887,2797,104068,7309,111599,6677,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,622825,4867,469590,7928,76584,3131,51313,2177,23589,1979,152579,4600,165525,4112,153235,6997,36577,4317,6349,1328,4156,1249,2436,1025,10967,1963,12669,1967,116658,6218,17685,2066,12858,1934,5260,991,36748,3252,44107,3322,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,614352,4284,458029,9140,75293,3210,51295,3193,25415,2078,148816,4823,157210,4520,156323,8007,36295,4140,5867,1347,2622,820,1830,684,12517,2189,13459,1641,120028,7566,17919,2048,15665,2125,6831,1435,39979,3553,39634,4022,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,866331,6086,621288,11213,105634,4867,68174,4009,33329,2951,205818,6632,208333,6087,245043,10455,46275,5310,6314,1497,4657,1323,2564,846,14172,2117,18568,2711,198768,8966,30018,3464,24499,2910,8783,1592,65553,4854,69915,4483,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,961910,10011,595011,14416,93171,4934,67546,3938,32663,2889,191186,7877,210445,6831,366899,13575,49049,5345,10772,2413,4480,1119,2183,781,12750,2127,18864,3423,317850,13244,47588,4143,35224,3811,16004,2698,104213,7527,114821,6692,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,250247,2715,175468,5445,27280,2018,17242,1700,8518,1236,58458,2924,63970,2846,74779,5493,22116,3182,3573,860,2191,948,1335,582,6191,1135,8826,2129,52663,4377,5350,1245,4659,1074,2573,887,18878,2419,21203,2294,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1227363,10671,881742,14568,146498,6025,101408,4453,47215,3140,281906,7858,304715,8949,345621,13767,65318,7887,11184,2924,8075,2018,4147,1362,19293,3224,22619,3688,280303,11981,34790,3498,26394,3553,12928,2543,95756,5977,110435,6962,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1336883,9257,975909,12626,162286,5494,115541,5338,52788,3400,312000,7947,333294,7731,360974,11878,65229,6415,11179,2627,5954,1472,3839,1335,20984,3092,23273,2853,295745,10903,38017,4291,26870,2569,12936,1878,102829,6498,115093,5424,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2280997,11110,1626036,19919,244059,6812,178213,6197,83429,4378,553364,11209,566971,10577,654961,18317,137745,8819,24118,3728,16298,2439,6092,1092,41625,4380,49612,4214,517216,16051,65224,5194,51078,4159,25641,2785,169703,7853,205570,9119,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1145645,5367,876710,10869,144760,4440,100521,3545,44904,2471,286864,6604,299661,7391,268935,9388,69222,5389,11489,1462,7184,1223,2524,651,22680,3143,25345,3245,199713,8682,26188,2613,21016,2116,10174,1419,64738,4513,77597,5590,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,612951,8297,354005,10266,54795,3684,41800,3021,19137,2273,115413,5299,122860,5423,258946,10492,40600,5456,7453,1908,4453,1556,1721,747,14295,3029,12678,2346,218346,10730,26664,2955,29480,3861,11698,1695,68436,4487,82068,4965,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1229458,7659,860283,13189,138957,4914,96878,3747,45230,3023,280219,6435,298999,7697,369175,12263,80140,7207,14676,2474,7999,1763,3587,912,25250,3993,28628,2919,289035,11753,41039,3635,34028,2884,14147,2685,96437,5351,103384,6132,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,185204,2648,137348,4272,22077,1736,15194,1461,7013,1263,43990,2358,49074,2342,47856,4082,11466,2246,2111,870,798,398,210,247,4049,1233,4298,1060,36390,4032,5628,1312,2507,814,2002,731,11352,1752,14901,2244,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,398485,3787,306334,5951,52564,2482,35587,2162,17140,1762,98462,3179,102581,3278,92151,5309,18582,1822,2655,697,2237,670,1290,416,4802,845,7598,1215,73569,4862,11384,1503,8705,1466,3285,909,25570,2505,24625,2373,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,535342,7544,381284,11248,65665,4099,42538,3732,20176,2437,132132,6078,120773,5112,154058,9518,38177,5617,7446,2229,3963,1579,2279,856,11047,1901,13442,2796,115881,8631,14039,2406,10695,1869,5694,1304,43101,4642,42352,4739,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,281553,3258,218305,4902,30832,1968,22706,1805,9538,1506,74662,3039,80567,3143,63248,4664,15649,2604,2070,732,1259,550,866,432,3996,1085,7458,1777,47599,4203,6933,1401,4037,1292,1553,640,15883,2142,19193,2383,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1952400,9371,1465628,15498,238408,7302,163716,5820,84961,5078,499811,9900,478732,9407,486772,15344,101549,8792,18316,3651,10346,2104,5395,1734,28694,4388,38798,3783,385223,14949,49231,4643,41148,3560,18952,2874,125626,7183,150266,8267,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,415931,6237,274811,9249,43901,3241,29990,2489,13444,1960,88886,4791,98590,4897,141120,8648,31122,4937,4317,1160,3726,1563,2451,913,8501,2024,12127,2480,109998,8105,15965,2521,9674,1539,6245,1544,37449,4196,40665,3992,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4011513,15775,2754012,26057,468601,10400,312502,8230,151728,7042,899716,14971,921465,12721,1257501,24591,224587,11457,42194,4193,26089,3152,13111,1819,64942,5811,78251,5090,1032914,24233,126611,7542,103588,7214,50444,4126,338624,12420,413647,14031,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1887014,11047,1297225,19536,216979,6920,158087,5842,74280,5116,422270,10206,425609,9839,589789,16957,111545,6975,17431,2638,14360,2196,6781,1831,34280,3593,38693,4113,478244,15717,62570,4735,52164,4629,27905,3267,162846,7341,172759,8079,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,126175,1346,99564,2942,16388,1263,9948,1104,5587,726,32490,1852,35151,1739,26611,2526,6034,1131,1517,618,521,232,229,130,1599,440,2168,597,20577,2513,3501,781,2056,646,783,309,6754,1241,7483,1087,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2493443,10457,1742811,18747,265242,7245,190459,5264,101322,5182,571310,9883,614478,10847,750632,18678,151062,10784,23535,3105,14743,2291,7079,1606,48266,4983,57439,5311,599570,17284,94983,5767,66243,4841,30964,2808,195859,7695,211521,8308,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,746246,6368,523940,10877,89431,3886,65256,2696,27710,2642,170296,6030,171247,5883,222306,10831,43115,3750,8263,1876,4457,1001,1937,635,13714,1885,14744,1791,179191,10624,28008,3297,20584,2466,10313,2200,57377,4772,62909,4978,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,760339,5666,553967,10919,91995,4495,60892,3198,32287,3343,183403,6739,185390,5651,206372,9749,48486,5761,6681,1558,4388,1250,2417,710,15990,3332,19010,2700,157886,8640,21988,2965,15166,1980,8143,1506,53362,4319,59227,5073,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2529290,12240,1815521,18703,272731,5528,196300,5401,95366,4522,593584,10823,657540,11045,713769,18335,140592,8152,24351,2505,13048,2175,5921,1253,41129,3803,56143,5150,573177,18433,77756,5775,56631,4311,29534,2944,183403,8010,225853,10258,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,224948,2904,154886,6076,25431,2129,16342,1973,8876,1769,49320,3371,54917,3102,70062,5878,11695,2735,2501,971,984,539,1044,703,2868,1066,4298,1328,58367,5456,8328,1596,4550,1193,1819,671,19848,2773,23822,2747,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,885338,6722,584282,12388,92755,4054,64980,3641,32058,3185,193591,6837,200898,6287,301056,13395,50049,5283,9040,2079,4259,1388,2589,899,14744,2520,19417,2559,251007,11924,37864,3437,29192,3574,15623,2397,79769,5734,88559,5793,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,170893,2040,125912,4119,19815,1398,13260,1314,7282,940,41398,2482,44157,2242,44981,4276,11780,2186,2026,697,1991,802,880,462,3206,816,3677,865,33201,3741,7251,1641,4488,1049,1639,609,9297,1595,10526,1645,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1214191,10097,830197,13325,136079,4490,99025,4619,46465,3421,268952,7637,279676,7817,383994,12975,68551,6973,12651,3615,6900,1679,3115,983,21878,2850,24007,2800,315443,11656,43480,4749,36096,4129,16200,2367,107392,5727,112275,7302,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5477428,23348,3945781,32491,676877,12265,475552,12541,224936,7467,1302500,19448,1265916,17831,1531647,30662,292591,15408,50887,5198,30325,3339,14396,2874,85770,7593,111213,7371,1239056,28598,180609,9785,137809,7907,68687,5927,411594,13599,440357,14193,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,679756,4940,576552,11095,114281,3441,75161,3178,33683,2612,184501,5529,168926,5078,103204,10296,28314,5545,5500,2729,3078,941,1593,861,8673,2245,9470,1993,74890,7743,8350,1774,7222,1652,3929,1392,25785,3490,29604,3564,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,122939,1503,86701,3499,12411,1305,9596,1145,3400,674,28668,2189,32626,1751,36238,3444,10693,1978,1254,682,862,560,365,229,3119,848,5093,1236,25545,3524,2962,1032,2392,732,1114,450,8702,1665,10375,1765,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1624461,9493,1196646,13498,202931,6258,141570,5789,64200,4780,393157,7893,394788,8259,427815,12972,80546,6319,15409,2681,7441,2018,3890,956,23275,2696,30531,3535,347269,12725,45473,3400,38468,4348,18584,2959,112119,6598,132625,6823,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1344264,6629,986791,15498,161114,5960,111273,4816,49699,3201,328989,8592,335716,8871,357473,14254,90690,8191,12046,2145,8456,1797,4339,1130,29760,5061,36089,3431,266783,11029,35228,3376,26865,3401,12736,2306,86371,6213,105583,5973,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,337693,3604,245828,5741,36785,2676,26686,2428,11189,1638,81325,4401,89843,3605,91865,5152,21731,3176,5040,1630,2491,945,1008,501,6280,1581,6912,1653,70134,4896,9242,1699,6297,1349,3212,789,24233,3123,27150,2675,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1193811,6052,873977,10467,136838,3728,94939,3086,45039,2488,289314,6095,307847,5740,319834,9676,75244,5596,12057,1737,6926,1153,3104,784,23130,2888,30027,3163,244590,10116,33258,3314,25819,2952,12336,1976,80916,4898,92261,4961,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,102048,2231,77886,3718,13255,1298,8214,1238,4191,886,23246,2034,28980,2188,24162,3334,8148,1858,1342,590,1311,583,207,199,2256,1085,3032,913,16014,2826,2258,756,1843,795,1129,503,5440,1327,5344,1459,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,812508,9163,480878,11816,64355,4653,52707,3725,24631,2480,166938,6419,172247,5688,331630,11171,36135,4043,8422,1611,4764,1099,2431,949,8428,1552,12090,1719,295495,10069,30462,2742,29300,2698,17071,1938,112007,5934,106655,5211,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
