GEO_ID,C08011_001E,C08011_001M,C08011_002E,C08011_002M,C08011_003E,C08011_003M,C08011_004E,C08011_004M,C08011_005E,C08011_005M,C08011_006E,C08011_006M,C08011_007E,C08011_007M,C08011_008E,C08011_008M,C08011_009E,C08011_009M,C08011_010E,C08011_010M,C08011_011E,C08011_011M,C08011_012E,C08011_012M,C08011_013E,C08011_013M,C08011_014E,C08011_014M,C08011_015E,C08011_015M,C08011_016E,C08011_016M,C08011_017E,C08011_017M,C08011_018E,C08011_018M,C08011_019E,C08011_019M,C08011_020E,C08011_020M,C08011_021E,C08011_021M,C08011_022E,C08011_022M,C08011_023E,C08011_023M,C08011_024E,C08011_024M,C08011_025E,C08011_025M,C08011_026E,C08011_026M,C08011_027E,C08011_027M,C08011_028E,C08011_028M,C08011_029E,C08011_029M,C08011_030E,C08011_030M,C08011_031E,C08011_031M,C08011_032E,C08011_032M,C08011_033E,C08011_033M,NAME,C08011_001EA,C08011_001MA,C08011_002EA,C08011_002MA,C08011_003EA,C08011_003MA,C08011_004EA,C08011_004MA,C08011_005MA,C08011_005EA,C08011_006EA,C08011_006MA,C08011_007MA,C08011_007EA,C08011_008EA,C08011_008MA,C08011_009MA,C08011_009EA,C08011_010EA,C08011_010MA,C08011_011EA,C08011_011MA,C08011_012EA,C08011_012MA,C08011_013EA,C08011_013MA,C08011_014EA,C08011_014MA,C08011_015EA,C08011_015MA,C08011_016MA,C08011_016EA,C08011_017MA,C08011_017EA,C08011_018EA,C08011_018MA,C08011_019EA,C08011_019MA,C08011_020MA,C08011_020EA,C08011_021MA,C08011_021EA,C08011_022MA,C08011_022EA,C08011_023EA,C08011_023MA,C08011_024EA,C08011_024MA,C08011_025EA,C08011_025MA,C08011_026MA,C08011_026EA,C08011_027MA,C08011_027EA,C08011_028MA,C08011_028EA,C08011_029MA,C08011_029EA,C08011_030EA,C08011_030MA,C08011_031MA,C08011_031EA,C08011_032MA,C08011_032EA,C08011_033MA,C08011_033EA,state
0400000US13,3952567,19823,128613,6757,117657,6165,174775,8519,360810,12010,423269,12646,639502,16062,550614,14417,439387,12994,216728,8763,901212,18535,2164350,14180,86266,5372,83322,4901,122944,6648,231796,10260,243376,8920,347099,11655,265363,9145,221717,9419,103924,6167,458543,12456,1788217,15283,42347,3930,34335,3752,51831,3874,129014,6756,179893,7958,292403,10202,285251,9142,217670,7891,112804,5291,442669,11966,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,557339,6920,32517,3728,35927,3657,37045,3242,67570,4649,66834,4430,84317,4806,52088,3705,41689,3349,19255,2290,120097,5309,302654,4701,21603,2721,25958,2877,24331,2331,42509,3445,37662,3166,38458,3192,24256,2440,18251,2099,9947,1703,59679,3569,254685,4862,10914,1939,9969,1736,12714,2121,25061,2515,29172,2740,45859,3004,27832,2443,23438,2547,9308,1232,60418,3916,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,623393,8925,23021,2552,18617,2277,30733,2754,46962,3445,60704,4254,94196,4854,102779,4702,66573,4768,35585,2970,144223,6580,343791,5058,16076,2307,13824,1929,19497,2296,32762,2720,37934,3122,56719,3681,53898,3054,32541,3168,12849,2008,67691,5158,279602,6261,6945,1328,4793,1100,11236,1532,14200,2171,22770,2219,37477,3447,48881,3141,34032,3608,22736,2106,76532,3829,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5599229,22199,237580,9690,217407,8893,302230,8966,545903,15553,596305,12745,793421,14018,692656,12675,588852,13042,269680,7563,1355195,21897,3023158,15223,173508,7635,155637,7225,211380,7555,355265,12240,340976,9828,414763,10180,299957,8119,266794,7758,113267,5131,691611,15690,2576071,16654,64072,4450,61770,4001,90850,5288,190638,8509,255329,8292,378658,9952,392699,8595,322058,9728,156413,6123,663584,13227,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2748844,15419,139146,6090,114704,4727,173286,6874,251176,7819,317572,8166,382723,8744,358132,9059,228576,7803,109899,5457,673630,11773,1483521,10130,95525,4555,82777,4147,112905,5283,166174,6455,187605,6358,196816,6053,154752,5926,103326,5194,45177,4206,338464,9811,1265323,13126,43621,3304,31927,2773,60381,4639,85002,3761,129967,4612,185907,5737,203380,6846,125250,6205,64722,3529,335166,7919,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1407818,10624,57712,3265,47896,3100,77644,3961,118929,5711,169757,6165,206378,5630,239732,6648,115270,4680,54448,3404,320052,8101,744357,7232,38248,2527,32622,2751,48212,3050,78763,5031,106091,4780,109590,5135,102837,4889,52731,3084,21783,2005,153480,6288,663461,6186,19464,2154,15274,1528,29432,1993,40166,2691,63666,3476,96788,3604,136895,4209,62539,3868,32665,2619,166572,4872,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1277044,10449,43321,3071,38148,3200,58240,3354,97331,4629,134366,5272,198128,6100,234893,6414,125101,5061,57586,4197,289930,8757,691953,6480,28133,2439,27731,2623,38427,2729,66065,3589,84830,4208,109502,4995,109730,4333,60563,4172,23493,2447,143479,6068,585091,7030,15188,1919,10417,1686,19813,1756,31266,2899,49536,3588,88626,4426,125163,4689,64538,3108,34093,3089,146451,6013,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1717008,14204,76675,5041,61571,3674,90116,4250,156029,6229,188866,6710,252571,8591,242564,7380,157851,7746,75435,3857,415330,10256,917461,9103,53561,4136,44052,3157,59633,3068,100066,4915,106459,4849,127183,5544,105335,5086,78020,5049,32695,2635,210457,7540,799547,8705,23114,2607,17519,1764,30483,2597,55963,3787,82407,4248,125388,5224,137229,5320,79831,4276,42740,3206,204873,6885,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1815477,14325,97924,5421,74702,4556,100093,5080,174018,7628,219943,8492,289690,9201,255108,8383,169156,6676,71123,4578,363720,10643,959232,11420,74444,4397,58124,4052,73882,4351,115055,5772,130125,6287,137722,6689,101228,5031,74518,4494,29544,3168,164590,8005,856245,10320,23480,2835,16578,2760,26211,2712,58963,4138,89818,4458,151968,6262,153880,6286,94638,5325,41579,4594,199130,7193,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,611592,6216,33897,3112,26180,2329,38851,3307,59291,3244,75369,4115,94786,4645,78029,3456,56668,3121,25394,2165,123127,5905,319914,4440,25647,2331,19891,2283,27763,2706,37937,2696,41246,2934,45831,3191,31248,2459,25044,2380,10252,1646,55055,3384,291678,5054,8250,1421,6289,1140,11088,1622,21354,1885,34123,2375,48955,3088,46781,2555,31624,2429,15142,1637,68072,4181,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2605961,14545,101680,7274,108516,6232,141770,6231,261113,8931,276336,8248,380402,11139,309505,9176,300188,8002,162584,7744,563867,12224,1361676,9344,75851,6443,78818,5493,93155,4949,160737,6404,151044,5882,191589,6495,132959,5264,131683,5803,68549,4800,277291,9087,1244285,11684,25829,2529,29698,2809,48615,3336,100376,6238,125292,4931,188813,7899,176546,7448,168505,6033,94035,4818,286576,7705,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2927997,17426,69201,4391,79344,5265,114543,7319,251796,9114,320829,7281,459623,11678,380814,9990,391784,10697,204608,6744,655455,14949,1541017,12252,52211,4028,59361,4534,82494,5775,168310,8753,186793,5691,250102,9687,173039,7261,178368,7203,78749,4608,311590,8979,1386980,12640,16990,1991,19983,2615,32049,3029,83486,4975,134036,5464,209521,7296,207775,6100,213416,8193,125859,5606,343865,10050,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4261721,19815,161031,6395,148062,6286,217059,6573,347254,8578,434929,9194,579147,11904,574343,11622,435435,9184,238230,6560,1126231,19894,2275085,14663,110352,4143,104235,5388,151189,5529,227434,6349,258118,7148,311535,8693,270596,8047,199021,6770,90861,4941,551744,13049,1986636,13495,50679,4080,43827,3784,65870,3916,119820,5283,176811,5347,267612,8021,303747,7782,236414,6433,147369,4972,574487,12511,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2474688,13045,88485,4910,81976,3983,138014,4972,217258,6637,289692,6433,373440,8137,366483,8249,235954,6926,117837,5512,565549,11062,1311521,9105,62678,4386,57214,3260,90031,3893,134641,5199,168097,5655,195136,6311,170088,5880,114578,4991,51358,3315,267700,8116,1163167,8734,25807,2299,24762,2145,47983,3229,82617,4105,121595,4443,178304,6147,196395,4906,121376,4857,66479,4087,297849,7437,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1160044,11452,59831,4586,43887,3530,72178,4686,124085,5916,157901,5830,184570,7487,163605,6591,82738,5242,39684,3853,231565,8762,610335,8138,44855,4023,32373,2922,49255,3844,81736,4869,91779,4633,85155,5073,64383,4324,37162,3854,13699,1788,109938,6288,549709,8069,14976,1971,11514,1708,22923,2549,42349,3425,66122,3609,99415,5327,99222,4720,45576,3588,25985,2994,121627,6213,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2586276,13615,90058,4534,94985,4899,146442,6279,248791,8353,291594,8402,403515,10380,370149,7684,233474,6270,120858,6182,586410,13057,1370722,8265,61444,3336,67206,3729,95648,4593,153651,6387,169506,6125,208752,6728,162600,6437,110247,4811,48720,3922,292948,8664,1215554,12104,28614,2933,27779,2754,50794,3693,95140,4913,122088,5011,194763,6992,207549,5798,123227,5165,72138,3922,293462,8571,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,428120,4881,10068,1384,10651,1712,18028,1869,25630,2312,40641,2649,59531,3647,91359,4256,48199,3190,27171,2483,96842,4450,231107,3062,6112,1087,7558,1246,10446,1474,18899,1834,25760,2150,36037,2978,47932,3196,23343,1914,10974,1794,44046,2621,197013,3946,3956,853,3093,973,7582,1190,6731,1249,14881,1597,23494,2043,43427,2590,24856,2237,16197,1848,52796,3197,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,844587,6817,28166,2341,22245,2060,42226,3239,66627,4338,93018,4201,127799,4286,154283,4776,80834,3853,37480,2913,191909,6303,452642,4190,19116,1979,14922,1770,25338,2030,44064,3396,59811,3648,71732,3525,71251,3468,39001,2576,12702,1899,94705,4249,391945,5084,9050,1048,7323,1019,16888,2067,22563,1967,33207,2322,56067,2563,83032,3717,41833,2963,24778,2596,97204,3668,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1103832,10619,80513,6109,55642,4233,59721,4375,109306,6662,88942,5028,142879,6884,111679,5963,99343,7887,50219,4475,305588,8887,622942,6956,56198,4776,43032,3510,41972,3310,75743,5506,54595,4301,73237,5368,49392,4097,46158,5141,22012,3216,160603,7337,480890,8236,24315,2855,12610,2101,17749,2739,33563,3355,34347,2978,69642,4466,62287,3731,53185,5114,28207,2919,144985,5663,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,639763,7188,23324,2670,22251,2696,33475,2820,59246,4125,80224,3709,97183,4438,94129,4013,65525,3513,31893,3176,132513,5711,343543,4767,18185,2355,16936,2379,24122,2351,42678,3886,47208,3027,49912,3269,43038,2897,29410,2862,12930,1905,59124,3527,296220,5419,5139,1015,5315,1163,9353,1466,16568,1689,33016,2831,47271,3054,51091,3197,36115,2323,18963,2065,73389,4247,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3864029,21268,105895,6398,103829,5582,144964,6266,315806,8744,380803,11525,569313,13646,515238,11474,533756,11652,307439,8786,886986,17769,2088763,11625,77856,5059,82936,4926,108099,5379,218039,6294,236005,9335,325046,10232,240162,6689,248389,8623,119294,4830,432937,11403,1775266,15693,28039,3092,20893,2425,36865,3058,97767,5211,144798,5827,244267,8469,275076,9358,285367,9311,188145,7967,454049,12259,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,792769,10313,27180,2813,21015,2532,35736,3398,72640,4909,83584,5706,118675,6212,137465,5656,86670,5556,37678,3456,172126,6436,427868,6967,19746,2343,15621,2268,24890,2792,49392,3898,53076,4212,64012,4482,60914,3911,40932,3798,16384,2303,82901,4827,364901,7439,7434,1433,5394,1166,10846,1902,23248,3219,30508,3193,54663,3476,76551,3884,45738,3739,21294,2337,89225,4699,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8131328,32512,210231,8649,200546,9753,279413,10198,620242,14543,750286,16452,1205614,20410,1065966,16697,1165213,19932,632641,14765,2001176,22357,4321442,23796,161314,7457,152284,8349,196674,7910,420572,10947,448023,12552,641346,15302,475782,10943,533783,14530,251866,8473,1039798,16828,3809886,23802,48917,4022,48262,4178,82739,4853,199670,8064,302263,9595,564268,13268,590184,11792,631430,12939,380775,10664,961378,16372,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3784036,20093,117991,6328,110496,6438,162526,8202,358431,11559,441153,13152,592115,11911,559723,12093,415987,11152,191367,7277,834247,13230,2054321,13420,84054,5803,80410,5893,112163,6261,237159,8502,267914,9704,318256,9211,261283,7662,200175,7599,81943,5434,410964,10162,1729715,15421,33937,3294,30086,2656,50363,4215,121272,6134,173239,7062,273859,7016,298440,8449,215812,7664,109424,4993,423283,9880,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
