GEO_ID,B25044G_001E,B25044G_001M,B25044G_002E,B25044G_002M,B25044G_003E,B25044G_003M,NAME,B25044G_001MA,B25044G_001EA,B25044G_002EA,B25044G_002MA,B25044G_003EA,B25044G_003MA,state
0400000US01,16382,1899,1543,568,14839,1803,Alabama,null,null,null,null,null,null,01
0400000US02,10526,1503,1124,436,9402,1451,Alaska,null,null,null,null,null,null,02
0400000US04,29438,2422,2511,841,26927,2402,Arizona,null,null,null,null,null,null,04
0400000US05,11161,1526,431,266,10730,1510,Arkansas,null,null,null,null,null,null,05
0400000US06,239780,7835,18176,2071,221604,7633,California,null,null,null,null,null,null,06
0400000US08,28032,2589,2135,706,25897,2410,Colorado,null,null,null,null,null,null,08
0400000US09,13854,1893,3411,1139,10443,1496,Connecticut,null,null,null,null,null,null,09
0400000US10,2740,556,388,267,2352,551,Delaware,null,null,null,null,null,null,10
0400000US11,3243,1027,1434,772,1809,628,District of Columbia,null,null,null,null,null,null,11
0400000US12,79048,4612,5661,1162,73387,4515,Florida,null,null,null,null,null,null,12
0400000US13,31369,3374,2288,968,29081,3135,Georgia,null,null,null,null,null,null,13
0400000US15,55963,3563,4136,951,51827,3429,Hawaii,null,null,null,null,null,null,15
0400000US16,7304,1570,1607,970,5697,1131,Idaho,null,null,null,null,null,null,16
0400000US17,42065,3027,5817,1342,36248,2854,Illinois,null,null,null,null,null,null,17
0400000US18,22555,2199,1887,591,20668,2200,Indiana,null,null,null,null,null,null,18
0400000US19,8003,1364,870,444,7133,1245,Iowa,null,null,null,null,null,null,19
0400000US20,14954,1489,1322,577,13632,1479,Kansas,null,null,null,null,null,null,20
0400000US21,11684,1664,1668,572,10016,1644,Kentucky,null,null,null,null,null,null,21
0400000US22,14188,1914,1782,711,12406,1650,Louisiana,null,null,null,null,null,null,22
0400000US23,5078,912,495,298,4583,864,Maine,null,null,null,null,null,null,23
0400000US24,23400,2745,2112,837,21288,2577,Maryland,null,null,null,null,null,null,24
0400000US25,21264,2285,3778,1033,17486,2085,Massachusetts,null,null,null,null,null,null,25
0400000US26,38975,2659,2979,708,35996,2460,Michigan,null,null,null,null,null,null,26
0400000US27,14491,1705,1466,672,13025,1592,Minnesota,null,null,null,null,null,null,27
0400000US28,7133,1668,435,259,6698,1650,Mississippi,null,null,null,null,null,null,28
0400000US29,24564,1938,2409,808,22155,1923,Missouri,null,null,null,null,null,null,29
0400000US30,4176,744,444,322,3732,659,Montana,null,null,null,null,null,null,30
0400000US31,5216,1068,187,210,5029,1087,Nebraska,null,null,null,null,null,null,31
0400000US32,15973,1990,1083,598,14890,1990,Nevada,null,null,null,null,null,null,32
0400000US33,3157,756,246,259,2911,708,New Hampshire,null,null,null,null,null,null,33
0400000US34,28542,3265,4319,988,24223,3004,New Jersey,null,null,null,null,null,null,34
0400000US35,14230,1962,1721,963,12509,1747,New Mexico,null,null,null,null,null,null,35
0400000US36,75905,4711,29178,2800,46727,3689,New York,null,null,null,null,null,null,36
0400000US37,33643,2983,2577,832,31066,2888,North Carolina,null,null,null,null,null,null,37
0400000US38,1411,555,155,170,1256,505,North Dakota,null,null,null,null,null,null,38
0400000US39,42200,3810,6528,1627,35672,3529,Ohio,null,null,null,null,null,null,39
0400000US40,64386,3456,6698,1568,57688,3398,Oklahoma,null,null,null,null,null,null,40
0400000US41,27680,2403,2253,657,25427,2453,Oregon,null,null,null,null,null,null,41
0400000US42,30416,2045,6056,1241,24360,2109,Pennsylvania,null,null,null,null,null,null,42
0400000US44,4109,1047,357,288,3752,1001,Rhode Island,null,null,null,null,null,null,44
0400000US45,12517,2057,2151,1000,10366,1771,South Carolina,null,null,null,null,null,null,45
0400000US46,2285,673,435,380,1850,572,South Dakota,null,null,null,null,null,null,46
0400000US47,18994,2480,1054,531,17940,2499,Tennessee,null,null,null,null,null,null,47
0400000US48,94441,4981,5381,1354,89060,4811,Texas,null,null,null,null,null,null,48
0400000US49,6380,1161,310,211,6070,1134,Utah,null,null,null,null,null,null,49
0400000US50,3216,500,346,189,2870,496,Vermont,null,null,null,null,null,null,50
0400000US51,31658,3438,2195,800,29463,3223,Virginia,null,null,null,null,null,null,51
0400000US53,55152,3892,4479,1004,50673,3911,Washington,null,null,null,null,null,null,53
0400000US54,5335,790,818,453,4517,729,West Virginia,null,null,null,null,null,null,54
0400000US55,14196,1523,1588,695,12608,1343,Wisconsin,null,null,null,null,null,null,55
0400000US56,2470,619,54,67,2416,628,Wyoming,null,null,null,null,null,null,56
0400000US72,58686,3577,11387,1420,47299,3321,Puerto Rico,null,null,null,null,null,null,72
