GEO_ID,B13008_001E,B13008_001M,B13008_002E,B13008_002M,B13008_003E,B13008_003M,B13008_004E,B13008_004M,B13008_005E,B13008_005M,B13008_006E,B13008_006M,B13008_007E,B13008_007M,B13008_008E,B13008_008M,B13008_009E,B13008_009M,B13008_010E,B13008_010M,B13008_011E,B13008_011M,B13008_012E,B13008_012M,B13008_013E,B13008_013M,B13008_014E,B13008_014M,B13008_015E,B13008_015M,B13008_016E,B13008_016M,B13008_017E,B13008_017M,B13008_018E,B13008_018M,B13008_019E,B13008_019M,B13008_020E,B13008_020M,B13008_021E,B13008_021M,B13008_022E,B13008_022M,B13008_023E,B13008_023M,NAME,B13008_001EA,B13008_001MA,B13008_002EA,B13008_002MA,B13008_003EA,B13008_003MA,B13008_004MA,B13008_004EA,B13008_005MA,B13008_005EA,B13008_006EA,B13008_006MA,B13008_007EA,B13008_007MA,B13008_008EA,B13008_008MA,B13008_009EA,B13008_009MA,B13008_010MA,B13008_010EA,B13008_011MA,B13008_011EA,B13008_012EA,B13008_012MA,B13008_013EA,B13008_013MA,B13008_014EA,B13008_014MA,B13008_015MA,B13008_015EA,B13008_016MA,B13008_016EA,B13008_017EA,B13008_017MA,B13008_018EA,B13008_018MA,B13008_019EA,B13008_019MA,B13008_020EA,B13008_020MA,B13008_021MA,B13008_021EA,B13008_022MA,B13008_022EA,B13008_023EA,B13008_023MA,state
0400000US13,2391789,5378,145284,7508,92950,5884,74708,5078,18242,2790,3569,1209,14673,2489,52334,4850,48668,4486,3666,1027,173,155,3493,1005,2246505,8456,1157152,12907,991708,12785,165444,6496,48537,4186,116907,6463,1089353,13073,1012676,13834,76677,5289,23411,2601,53266,4612,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,297897,1924,16618,2143,12191,1785,8972,1568,3219,1004,922,470,2297,814,4427,1007,3539,895,888,493,512,445,376,318,281279,2700,142626,4329,102638,4262,39988,2536,21652,2073,18336,1787,138653,3894,116655,4426,21998,3387,9802,1739,12196,2620,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,355431,2411,21079,2132,15837,1662,14574,1595,1263,497,387,315,876,440,5242,1259,4673,1198,569,476,0,256,569,476,334352,3218,188307,4557,171215,4396,17092,1907,5377,1200,11715,1555,146045,4538,138345,4434,7700,1600,2713,982,4987,1239,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3218142,5401,191336,7912,128713,6440,96395,5193,32318,3302,7834,1803,24484,3197,62623,5077,54076,4888,8547,2017,254,241,8293,1992,3026806,9153,1522644,13722,1182737,11865,339907,8241,137247,5825,202660,7834,1504162,12445,1356134,13513,148028,7186,50680,4095,97348,5864,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1536785,4140,85240,4639,56305,3810,51559,3553,4746,1139,745,391,4001,1048,28935,2805,27048,2691,1887,610,227,214,1660,577,1451545,6616,764909,10141,719795,9729,45114,2789,13746,1696,31368,2512,686636,9942,664848,9536,21788,2318,5188,1253,16600,2208,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,710015,2587,42816,3285,29971,2499,26915,2237,3056,847,796,412,2260,724,12845,1864,12364,1760,481,363,254,225,227,290,667199,4167,363655,6588,341438,6520,22217,1765,6094,1154,16123,1692,303544,6747,294672,6637,8872,1558,2026,604,6846,1381,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,678457,3095,40210,3319,29568,2586,25700,2318,3868,1051,1319,696,2549,778,10642,1798,10061,1715,581,386,215,256,366,290,638247,4411,348446,6146,316155,5848,32291,2470,10212,1511,22079,2384,289801,6159,276433,5953,13368,1780,4447,1063,8921,1405,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1042979,3703,58889,3873,40682,3601,38866,3479,1816,564,490,347,1326,446,18207,2176,17713,2212,494,336,121,127,373,301,984090,5143,549043,7710,529167,7653,19876,2030,6933,1052,12943,1744,435047,7453,426079,7235,8968,1697,3320,999,5648,1341,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1164192,3869,65174,4305,34827,3185,33418,3147,1409,456,484,256,925,417,30347,3282,29634,3194,713,502,183,233,530,457,1099018,6045,513800,10487,491651,10155,22149,2266,10440,1581,11709,1993,585218,9981,573996,9864,11222,1926,5740,1515,5482,1225,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,323324,1634,15089,1878,11337,1615,10574,1534,763,412,398,274,365,324,3752,834,3752,834,0,229,0,229,0,229,308235,2644,156076,4779,150328,4456,5748,1078,2265,616,3483,971,152159,4000,148348,3767,3811,939,1578,497,2233,805,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1444933,3765,79046,5028,53783,3763,40320,3215,13463,1822,4582,947,8881,1671,25263,3231,21769,3041,3494,1111,540,334,2954,1100,1365887,6219,663175,9098,538061,9478,125114,4979,53546,3695,71568,4716,702712,9896,631535,9654,71177,5605,26115,3200,45062,4832,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1615623,3892,81264,5736,61528,4453,45962,4136,15566,2220,5217,1148,10349,2002,19736,2638,15372,2175,4364,1324,1604,775,2760,1111,1534359,6130,748260,11000,584958,8978,163302,7246,66238,4791,97064,5171,786099,11061,686918,12025,99181,7314,31314,3362,67867,6934,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2526593,4566,144404,6206,96971,4642,82983,4081,13988,2333,4290,1475,9698,1872,47433,3877,45190,3806,2243,719,584,361,1659,702,2382189,8019,1180821,9964,1066839,9597,113982,5434,47929,3259,66053,4366,1201368,9927,1150634,10941,50734,3679,22357,2305,28377,3219,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1298146,3475,75641,4874,58526,4030,50726,3524,7800,1330,1703,708,6097,1153,17115,2220,14385,2161,2730,987,275,220,2455,947,1222505,6142,634389,7519,577750,6713,56639,3458,23537,2764,33102,2939,588116,8147,548273,7990,39843,3431,14357,1935,25486,3044,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,736744,3499,43321,4027,23913,2874,23276,2893,637,497,249,232,388,412,19408,2553,19067,2495,341,466,317,467,24,47,693423,5566,338670,7096,330388,6914,8282,1543,3811,955,4471,1097,354753,7641,351606,7488,3147,1056,713,394,2434,855,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1445964,3902,79016,4585,53248,3731,49278,3507,3970,1193,1721,781,2249,770,25768,2612,25042,2647,726,384,86,76,640,391,1366948,6100,711209,9864,670854,10279,40355,3279,13051,2044,27304,3196,655739,10300,637459,10900,18280,2541,7533,1771,10747,1814,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,226052,1881,12561,1718,8901,1317,8630,1323,271,234,109,161,162,174,3660,1068,3660,1068,0,231,0,231,0,231,213491,2133,114994,3211,111836,3281,3158,719,1306,429,1852,613,98497,3489,96861,3518,1636,624,897,430,739,413,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,427564,2172,29564,2234,22760,1896,20442,1826,2318,709,578,260,1740,675,6804,1295,6187,1217,617,416,119,105,498,392,398000,3074,212393,4633,192430,4316,19963,2053,6005,1067,13958,1639,185607,4517,175892,4101,9715,1920,3601,1139,6114,1445,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,595503,2599,34430,3181,24904,2784,17047,2227,7857,1658,1870,753,5987,1492,9526,1795,7425,1421,2101,1009,720,539,1381,916,561073,4396,292582,6539,204860,5697,87722,4172,26808,2743,60914,4185,268491,6938,230802,7242,37689,3162,15332,2207,22357,2968,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,328256,2042,14535,1667,11125,1511,9847,1419,1278,494,507,384,771,454,3410,840,3410,840,0,253,0,253,0,253,313721,2687,165362,3933,152037,3934,13325,1620,5653,1286,7672,1216,148359,3705,140361,3715,7998,1482,2658,887,5340,1516,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2170753,3935,119608,6822,91119,5782,59141,4041,31978,3815,10538,1643,21440,3229,28489,3523,21079,3249,7410,1653,1546,751,5864,1536,2051145,8064,1046615,12943,728019,10924,318596,8421,150512,6659,168084,8035,1004530,12096,834772,12524,169758,8725,69227,5078,100531,7467,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,477390,2662,27246,2705,16304,2300,13500,2046,2804,887,599,323,2205,843,10942,2155,9304,2019,1638,876,118,144,1520,857,450144,3979,216566,6293,183857,5856,32709,2653,8695,1500,24014,2429,233578,6387,216504,6297,17074,2570,4529,1119,12545,2243,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4847881,6499,247124,8123,172534,6915,119949,5983,52585,4510,19707,3240,32878,3081,74590,5312,56512,4458,18078,2420,4044,1293,14034,2132,4600757,11003,2167516,18784,1466997,15062,700519,13799,333965,10040,366554,12227,2433241,18529,1943813,19320,489428,13909,197935,7661,291493,11108,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2166134,5382,116804,5996,75564,4634,64699,4162,10865,2184,781,435,10084,2091,41240,3977,36617,3695,4623,1297,379,341,4244,1273,2049330,7212,1114616,10256,1006733,9854,107883,4620,28625,2581,79258,4336,934714,10986,880679,10702,54035,3601,14130,1866,39905,3155,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,151961,1296,8689,1328,6404,1191,6211,1163,193,169,0,203,193,169,2285,720,2285,720,0,203,0,203,0,203,143272,1829,77194,2152,74375,2036,2819,794,934,449,1885,707,66078,2286,65089,2487,989,676,302,210,687,665,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2832421,5353,156574,6313,106575,5378,99215,5329,7360,1334,1710,698,5650,1065,49999,3954,48750,3806,1249,589,245,326,1004,489,2675847,8218,1354896,14016,1285900,13053,68996,3834,27921,2761,41075,3063,1320951,13611,1288798,13029,32153,3425,12346,2191,19807,2525,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,872183,3823,55123,3545,37529,3134,33799,2868,3730,1018,508,301,3222,931,17594,2511,16530,2457,1064,484,226,158,838,440,817060,5235,439819,7163,405400,7063,34419,2046,9126,1316,25293,2011,377241,7891,363012,8345,14229,2102,3556,957,10673,1930,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,896416,2821,51176,3804,40284,3473,32766,3099,7518,1496,2194,744,5324,1259,10892,1656,9042,1545,1850,921,258,257,1592,900,845240,4664,427894,7257,361724,7552,66170,3356,17748,2250,48422,3282,417346,7388,383897,8109,33449,3269,10283,1781,23166,3145,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2974503,4925,152013,6117,101537,4884,90505,4542,11032,2144,3255,891,7777,1738,50476,3640,48326,3731,2150,853,736,437,1414,700,2822490,8227,1425660,14655,1315902,13721,109758,5835,44875,3764,64883,4326,1396830,14868,1338947,14850,57883,4471,24021,3416,33862,3200,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,266589,2063,14342,2250,9630,1746,6929,1530,2701,1043,674,414,2027,948,4712,1210,3891,1109,821,603,185,217,636,580,252247,3054,121943,4084,100362,3492,21581,2547,10442,1588,11139,2230,130304,3517,113904,3932,16400,3113,6410,1673,9990,2669,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1058086,3699,58762,4066,36607,3248,33994,3100,2613,1012,611,358,2002,838,22155,2951,20537,2759,1618,805,0,286,1618,805,999324,5583,512626,8868,479396,9282,33230,2938,8707,1384,24523,2653,486698,8911,472609,8602,14089,2153,3422,774,10667,1944,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,185823,1441,12344,1597,8088,1351,7796,1365,292,241,87,133,205,196,4256,996,4137,966,119,179,22,47,97,167,173479,2042,93018,2980,89423,3116,3595,984,896,358,2699,894,80461,3190,78572,3180,1889,833,765,446,1124,664,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1508041,3852,89825,5919,59757,4092,54248,3676,5509,1276,1226,729,4283,1262,30068,3864,28617,3895,1451,688,405,337,1046,577,1418216,6072,748557,9901,705015,9031,43542,3372,13249,1760,30293,2633,669659,10815,649710,11273,19949,2553,5161,1271,14788,2242,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5858687,8096,393363,10259,277839,8937,187897,7733,89942,5273,14399,1806,75543,4905,115524,6859,92784,5400,22740,3276,1951,761,20789,3316,5465324,13535,2961811,18827,2202450,19219,759361,11534,223528,9311,535833,10949,2503513,19934,2183610,18270,319903,11043,86546,5376,233357,9687,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,649720,2428,56659,3729,48053,3409,42586,3262,5467,1250,1531,734,3936,1025,8606,1759,7497,1705,1109,534,46,76,1063,527,593061,4150,331145,7081,291443,6360,39702,2488,11257,1685,28445,2391,261916,6836,243094,7301,18822,2500,5403,1401,13419,2087,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,152964,1234,6572,1017,4606,829,4366,790,240,187,125,136,115,135,1966,663,1887,620,79,134,0,211,79,134,146392,1691,72195,2558,68637,2447,3558,784,1377,433,2181,607,74197,2883,72361,2819,1836,682,857,493,979,421,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1910819,4716,104388,6067,80199,5349,64942,4731,15257,2415,4548,1026,10709,2089,24189,2331,21681,2300,2508,871,620,447,1888,713,1806431,7546,958172,10512,810046,9719,148126,5858,62093,3908,86033,4940,848259,10548,773084,10152,75175,4726,30326,3191,44849,4088,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1603514,4503,88105,4927,64133,4205,48348,3683,15785,2353,3513,958,12272,2048,23972,3209,19968,2842,4004,1269,1008,515,2996,1298,1515409,6884,778928,10978,626271,9466,152657,6023,60085,3782,92572,5316,736481,11734,659849,10447,76632,6953,26971,2946,49661,6002,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,430518,2119,17143,1935,11258,1721,10994,1690,264,232,126,164,138,163,5885,1251,5885,1251,0,266,0,266,0,266,413375,3115,224614,5437,221354,5271,3260,875,1217,425,2043,802,188761,4957,187538,4991,1223,583,575,368,648,473,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1376240,3000,75853,4334,53251,3202,48048,2931,5203,969,1581,534,3622,815,22602,2467,21883,2441,719,410,41,65,678,404,1300387,4894,665531,6992,625659,7198,39872,2838,13873,1689,25999,2537,634856,6990,613332,6598,21524,2377,7565,1371,13959,2194,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,125353,1308,7466,1229,5220,969,5033,920,187,188,0,258,187,188,2246,713,2028,698,218,278,0,258,218,278,117887,1824,65761,2740,63962,2830,1799,639,707,396,1092,526,52126,2383,51401,2417,725,418,228,198,497,361,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1007603,2323,51900,3438,30841,2615,29371,2554,1470,687,225,265,1245,610,21059,2419,20150,2430,909,515,52,94,857,508,955703,4272,428574,7251,410836,7209,17738,1939,6545,1203,11193,1755,527129,7504,512016,7595,15113,2145,4022,938,11091,1843,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
