GEO_ID,B24082_001E,B24082_001M,B24082_002E,B24082_002M,B24082_003E,B24082_003M,B24082_004E,B24082_004M,B24082_005E,B24082_005M,B24082_006E,B24082_006M,B24082_007E,B24082_007M,B24082_008E,B24082_008M,B24082_009E,B24082_009M,B24082_010E,B24082_010M,B24082_011E,B24082_011M,B24082_012E,B24082_012M,B24082_013E,B24082_013M,B24082_014E,B24082_014M,B24082_015E,B24082_015M,B24082_016E,B24082_016M,B24082_017E,B24082_017M,B24082_018E,B24082_018M,B24082_019E,B24082_019M,B24082_020E,B24082_020M,NAME,B24082_001MA,B24082_001EA,B24082_002MA,B24082_002EA,B24082_003MA,B24082_003EA,B24082_004EA,B24082_004MA,B24082_005EA,B24082_005MA,B24082_006EA,B24082_006MA,B24082_007MA,B24082_007EA,B24082_008MA,B24082_008EA,B24082_009EA,B24082_009MA,B24082_010EA,B24082_010MA,B24082_011EA,B24082_011MA,B24082_012MA,B24082_012EA,B24082_013MA,B24082_013EA,B24082_014MA,B24082_014EA,B24082_015EA,B24082_015MA,B24082_016EA,B24082_016MA,B24082_017EA,B24082_017MA,B24082_018MA,B24082_018EA,B24082_019MA,B24082_019EA,B24082_020EA,B24082_020MA,state
0400000US26,39904,518,39642,656,38465,688,50652,1216,37001,1718,46507,1009,46524,1116,51807,1046,27492,1490,10956,6053,23792,263,22246,216,22139,220,27972,2537,27981,879,31587,668,35531,1142,43170,1683,12818,951,10558,1528,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,38684,534,38497,656,37525,594,50698,985,37186,1583,43904,1730,43810,2515,49844,1931,30115,1134,7990,10451,25911,301,24602,430,24465,443,29329,2722,30062,756,30531,1023,35993,1060,36800,4565,16056,1032,8983,3207,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,28888,578,28885,778,27978,728,41446,7365,27496,5167,29950,1797,31084,1899,41938,4194,24722,2074,6522,4878,20157,394,18272,532,18103,529,25017,4273,21744,1626,25717,2028,25519,1242,34062,4021,11483,841,10305,2769,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,33437,497,33498,652,32468,508,50625,1764,35207,1518,37616,2437,31818,1430,47701,3169,25703,1183,6291,2095,22322,235,21302,260,21241,265,23879,2601,25535,981,27987,1185,25470,823,40259,2183,12554,1171,10014,4039,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,30447,565,28968,1395,27440,986,40109,5062,33132,4802,31716,1449,35859,2484,46338,1922,26892,1878,4048,4213,18366,690,16873,698,16631,717,23118,2717,22096,1871,23380,1917,25461,1746,33494,2124,10820,1138,6898,2731,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,31512,304,31100,356,30745,355,42527,4054,33227,3512,36392,1104,38990,4156,46468,1899,25229,1535,7857,7644,21485,353,20841,420,20825,422,21234,2709,23831,1784,26570,1657,27241,1953,38088,3729,11798,719,8692,4594,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,34346,952,32139,435,31733,451,53906,8654,32707,2906,52143,2089,48493,5218,50018,4670,36837,8940,19949,12493,26183,504,24994,581,24651,612,42357,9823,26674,4233,37598,1439,36327,2018,40968,3563,17444,2812,8264,5374,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,40943,604,41084,729,40505,736,55061,6923,40589,2899,44981,3526,42079,3663,46917,2511,31649,1412,3855,11598,26319,629,25177,761,24861,907,38144,4298,28734,2491,31813,2074,31530,1342,43494,5699,20193,2765,6179,4061,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,46186,410,45373,523,43570,897,62765,4056,41770,1182,52044,1074,57191,3102,53700,2059,40156,2179,27731,18935,31064,341,28764,704,28581,678,36031,4678,34000,1916,40338,887,39113,1505,45565,799,19973,2182,12847,3294,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,29637,984,26230,817,25387,854,44590,6307,38912,3673,30305,2055,35669,2925,55181,4632,29357,6094,6916,1130,20315,598,17743,872,17383,792,30543,2112,24212,2386,27297,3546,27500,2223,35173,2950,13206,2052,15772,5624,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,39571,623,36911,341,35985,348,52434,2332,37166,1163,49671,1215,50492,750,51495,905,31015,622,17314,8483,28821,306,26341,274,26203,267,32500,2649,31165,452,36662,591,37198,850,43381,1620,16632,661,10870,1824,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,31364,272,31032,334,30409,352,47064,1735,33304,1416,34590,933,35959,986,47462,2357,24970,1351,9912,3850,22753,324,21337,248,21198,253,27176,2673,26130,968,27976,915,29395,1151,35957,2229,15177,1227,22978,5585,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,31960,532,30795,759,30243,851,43692,6045,34577,3327,33354,2867,40503,1526,41939,2605,30954,1447,17981,19781,20765,417,19069,831,18973,795,30038,15305,22788,1399,26419,3599,26641,3493,30370,4942,13326,3664,7656,8492,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,36121,253,35645,299,35119,325,51224,1186,37028,1554,42995,1231,40369,1553,50603,1242,27448,1608,10522,4169,23366,244,21524,194,21482,189,24206,2714,27599,775,32057,611,33342,1516,41986,1024,13311,1199,12076,3747,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,30654,335,30457,416,30036,587,42030,2695,30691,1878,29030,1554,32246,1571,46726,1748,26411,955,8536,2022,20513,362,19100,564,18846,551,26355,2213,20413,1193,27860,1144,27872,874,34424,2742,12176,850,11696,3320,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,33792,755,32431,646,31805,507,49786,3233,33021,1845,45923,1791,40024,2435,51402,1951,28862,2237,15511,16295,21958,338,20767,392,20606,391,25093,3733,26254,1200,29818,2051,30118,2255,38128,4712,12210,805,10207,4650,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,36734,216,36118,231,35553,242,55768,3896,36236,1370,42345,829,42778,1762,51528,688,29974,1203,10896,2555,23757,246,22030,205,21939,204,27287,2615,27257,543,31743,636,33608,1213,41024,1494,12236,582,13111,1529,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,39332,1793,37000,1223,35839,1133,54208,7439,35342,3447,51237,4884,52668,6581,70729,7454,31707,2234,20649,33059,27024,712,24255,1030,24137,1064,29769,5802,32992,1845,37404,4881,41727,2395,44435,6354,24347,3111,3948,28217,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,31456,349,31164,414,30554,453,50533,2092,38289,3746,30862,1487,34539,1665,45309,2635,26382,1580,16275,30040,21964,279,20945,329,20764,332,30286,2883,22067,1405,27101,1002,27755,1329,36795,3077,14473,2443,7188,3144,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,30472,456,29705,1013,28563,1181,45232,5362,33441,2141,31857,2344,31039,1983,44609,3015,27628,3291,5455,2015,20716,458,18992,637,18815,647,30344,6742,25572,1605,25250,1515,23261,4024,34145,3628,13181,2412,13255,2333,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,31852,268,31007,308,30565,309,54101,6930,34728,1891,35932,888,34668,1876,52544,2957,31241,909,12543,6438,22195,290,21207,294,21138,291,30312,6028,25772,952,30222,981,27656,1207,39603,3569,15167,1221,7202,4384,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,31642,191,31218,224,30642,235,51720,942,30938,984,35802,621,35304,828,48776,1633,26579,632,13631,4345,22356,197,21087,251,20915,263,27771,3625,24006,876,30002,836,29458,784,40467,942,13142,866,9230,2506,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,33154,741,31933,498,30942,488,51864,2811,31929,3062,38515,2799,40436,2325,50159,2087,30658,2628,10583,8931,18577,611,17086,444,17006,469,22474,3530,22453,1428,21465,2360,27259,2241,36297,2454,10353,917,15191,9696,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,34209,1262,33551,1406,32302,896,50427,6620,37453,5501,36739,3778,45432,3309,49298,5026,28619,3360,10871,6959,23781,710,22452,812,22161,736,27500,6184,28382,2339,26031,1943,31963,2884,42156,3723,15977,2890,2499,0,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"2,500-",***,50
0400000US51,40157,330,37086,478,36194,485,57081,6333,41695,1818,40280,1320,37301,1973,71047,2062,31894,1564,10422,10029,27735,481,24734,434,24424,441,35912,3151,32408,1079,33183,979,30935,806,56736,2389,13923,1219,10655,6514,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,38982,859,37305,511,36443,478,52209,2603,37388,3611,48597,1958,42007,1126,50108,1765,31305,953,18958,14226,25414,350,23537,457,23267,460,33971,3851,29137,1849,33519,1942,33094,1723,41676,2105,16713,1030,6337,2821,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,31454,598,31169,708,30748,744,50327,3821,28838,3865,31662,1417,34282,2791,52002,3978,23343,2684,37262,15557,19566,633,16892,498,16766,508,24405,6453,22426,1219,30377,1848,27606,1921,41633,3317,10795,1068,5861,8066,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,36233,268,35876,332,35390,348,50229,2259,36702,1707,43601,1284,41447,1660,47642,1968,27305,1079,10663,2204,23975,252,22465,261,22406,263,25731,1450,27212,685,31031,917,31659,1193,38024,2935,14192,1998,9160,3917,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,36103,906,35478,1265,34748,1899,42058,2808,35176,9701,40617,3132,42626,6739,49727,6305,30719,2824,6788,5652,18835,1105,16479,843,16227,856,21532,4439,21881,1837,22990,2743,28334,3985,34980,3099,10141,2174,9136,4437,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,15666,267,14188,293,13938,279,20086,2134,18756,2587,14200,569,23480,555,36669,4478,11685,643,4141,10818,15304,338,12531,367,12429,301,19752,4007,14734,985,14779,742,22641,431,20656,2841,10695,920,4035,2536,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
