GEO_ID,C17021_001E,C17021_001M,C17021_002E,C17021_002M,C17021_003E,C17021_003M,C17021_004E,C17021_004M,C17021_005E,C17021_005M,C17021_006E,C17021_006M,C17021_007E,C17021_007M,C17021_008E,C17021_008M,C17021_009E,C17021_009M,C17021_010E,C17021_010M,C17021_011E,C17021_011M,C17021_012E,C17021_012M,C17021_013E,C17021_013M,C17021_014E,C17021_014M,C17021_015E,C17021_015M,NAME,C17021_001EA,C17021_001MA,C17021_002EA,C17021_002MA,C17021_003MA,C17021_003EA,C17021_004MA,C17021_004EA,C17021_005MA,C17021_005EA,C17021_006MA,C17021_006EA,C17021_007EA,C17021_007MA,C17021_008EA,C17021_008MA,C17021_009MA,C17021_009EA,C17021_010MA,C17021_010EA,C17021_011MA,C17021_011EA,C17021_012EA,C17021_012MA,C17021_013EA,C17021_013MA,C17021_014MA,C17021_014EA,C17021_015MA,C17021_015EA,state
0400000US16,1388730,1860,192390,10253,139202,8648,71980,7464,67222,7128,11409,3113,55813,6879,53188,4516,1196340,10561,1043903,11663,892867,15368,151036,11372,52000,6492,99036,8631,152437,6471,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12400389,4298,1483873,37827,1113145,36931,402860,25235,710285,28298,102568,11149,607717,27193,370728,12053,10916516,37301,9376071,42227,7508621,50491,1867450,34657,538268,22584,1329182,31588,1540445,23677,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6059510,4297,740371,25596,529992,22637,194814,14543,335178,20939,55926,5719,279252,19348,210379,9325,5319139,26438,4557892,31054,3754330,39574,803562,25318,244230,14313,559332,21246,761247,14831,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2853572,1685,310230,11991,201301,11128,79674,7467,121627,10435,23996,4555,97631,9028,108929,5556,2543342,12123,2145587,15475,1826530,19261,319057,11822,90489,8260,228568,9992,397755,9574,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2651109,1850,309561,14163,212484,13276,90109,9088,122375,9826,21708,4183,100667,8643,97077,5524,2341548,14165,2007224,17075,1681986,22824,325238,14895,96493,7772,228745,13790,334324,8844,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4042777,2726,680151,19958,501238,20322,237154,16336,264084,13598,39796,5539,224288,13075,178913,7531,3362626,20234,2909642,22854,2397141,24799,512501,19085,148485,12017,364016,16003,452984,10592,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4372948,2863,864277,27842,675592,26825,204156,17659,471436,20807,49697,7278,421739,20204,188685,8722,3508671,28020,3046122,31792,2331262,36289,714860,25653,170154,13190,544706,22110,462549,14543,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1275738,1742,160627,8456,105099,7967,43669,6538,61430,6210,16680,3295,44750,5246,55528,4248,1115111,8592,933668,10908,768735,14667,164933,10646,60426,6259,104507,9361,181443,7455,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5438712,3873,448038,25532,317806,22574,97758,10016,220048,18628,33165,5818,186883,16357,130232,8201,4990674,25358,4261251,30981,3285217,32676,976034,27469,255421,15986,720613,26225,729423,18534,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6165256,3092,637043,18803,414640,17930,129351,11537,285289,17330,43529,7650,241760,16407,222403,9548,5528213,19393,4623785,23086,3689277,35110,934508,27202,266662,16467,667846,26981,904428,17581,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9830885,3902,1299688,29070,948741,28789,328678,18494,620063,24857,107615,9770,512448,23196,350947,12344,8531197,28844,7300194,31452,5916916,42203,1383278,27338,397439,18303,985839,24486,1231003,20620,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4971644,2731,456642,17292,296723,15792,121161,11062,175562,11849,36158,4869,139404,10624,159919,6943,4515002,17636,3806355,23452,3190686,27580,615669,20364,204232,11291,411437,15293,708647,14488,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2812795,2363,600288,17034,472907,15930,128371,13018,344536,14861,41817,6457,302719,13931,127381,6107,2212507,16971,1957197,18769,1466767,23212,490430,16992,117739,11241,372691,15173,255310,8636,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5607978,2777,748023,24330,533236,22365,197479,13351,335757,17407,54893,6869,280864,15429,214787,7510,4859955,24500,4136412,28362,3352971,34826,783441,21886,226137,13826,557304,20389,723543,14290,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,907715,931,130441,9067,88766,8146,44941,6004,43825,5661,9517,2447,34308,5514,41675,3610,777274,9047,642999,10264,548935,10872,94064,7470,30695,4463,63369,6336,134275,6530,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1702182,1182,186178,9209,128214,7272,46181,4622,82033,6841,12377,2502,69656,6663,57964,4712,1516004,9322,1280834,11980,1090071,13442,190763,8983,59535,4315,131228,7852,235170,7926,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2364173,4289,262092,17190,196697,16578,95339,13900,101358,10822,21070,5038,80288,10098,65395,4954,2102081,17390,1758592,19194,1363320,23914,395272,19455,138999,12316,256273,14517,343489,11026,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1267761,1596,95090,8200,60807,7156,21271,3937,39536,6116,6132,2046,33404,5621,34283,2948,1172671,8456,998401,10898,834078,13027,164323,9263,52473,6434,111850,7951,174270,8769,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8500251,3414,738969,28648,545845,26900,198929,18063,346916,21666,53886,6386,293030,20828,193124,10533,7761282,29069,6764222,31014,5359483,37761,1404739,35909,411870,22289,992869,33968,997060,18862,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1878500,2741,347759,14465,263343,13378,108834,9862,154509,12654,28954,5566,125555,11688,84416,5881,1530741,14719,1308016,16719,1019792,21949,288224,15550,89912,10580,198312,11598,222725,7661,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18589066,5882,2565836,48309,1913060,45761,707286,31972,1205774,34613,183697,12157,1022077,32578,652776,14819,16023230,48463,13549342,52660,10214235,64786,3335107,58215,937331,32089,2397776,52252,2473888,27665,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8381074,4514,1262770,31640,943921,32448,337130,22633,606791,26632,96281,8614,510510,24459,318849,10580,7118304,32507,6085997,36703,4865159,43873,1220838,31944,355715,16320,865123,28567,1032307,17171,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,607265,750,68199,5148,39274,5200,14220,2787,25054,4059,4590,1433,20464,3933,28925,2278,539066,5127,443445,6679,388092,7359,55353,4717,20885,2719,34468,3774,95621,4523,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11117437,4857,1450650,33995,1041358,31012,347942,21493,693416,25415,113210,10762,580206,23855,409292,13483,9666787,34236,8222351,42809,6673477,46980,1548874,33045,427521,19006,1121353,27187,1444436,22810,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3420671,1885,564544,18582,419434,17752,172834,10331,246600,15698,43568,5929,203032,14740,145110,6624,2856127,18660,2463580,21440,2028668,24321,434912,16508,131664,10003,303248,12842,392547,9978,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3538430,3866,498854,17059,333091,15496,148082,12957,185009,11682,36944,4576,148065,10791,165763,8799,3039576,17702,2524191,21470,2086070,26872,438121,17741,148251,12145,289870,15284,515385,11824,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11936227,4561,1420396,29072,975350,25558,335652,23244,639698,21884,108009,9333,531689,19843,445046,12326,10515831,30334,8954338,37023,7232612,46197,1721726,38353,497487,22927,1224239,33807,1561493,21175,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1029258,1498,126150,10141,89048,9246,22298,5408,66750,8239,9378,2870,57372,7765,37102,3878,903108,10269,746736,13050,600205,15417,146531,10499,44523,6198,102008,8567,156372,7680,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4101201,2324,638643,18663,483267,18718,151684,11517,331583,16914,39509,6487,292074,15782,155376,8203,3462558,18753,2967839,23419,2323360,28486,644479,20450,160932,12249,483547,17922,494719,11874,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,742505,1194,101286,7087,71579,6961,27344,5118,44235,4818,8886,2284,35349,4859,29707,2382,641219,7181,541804,8203,459380,10090,82424,6298,28894,3822,53530,5062,99415,4093,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5787456,4147,899717,29355,665289,27714,271747,17126,393542,20177,57591,6848,335951,19080,234428,8930,4887739,29387,4208641,34726,3362341,40631,846300,28985,242686,17928,603614,22652,679098,16356,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,22190338,7205,3905148,61939,3210995,59794,1581274,48891,1629721,45055,265838,20068,1363883,42349,694153,20186,18285190,60768,16018064,72133,12804462,88614,3213602,54254,975061,38439,2238541,39570,2267126,34265,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2420872,1585,246047,13820,180269,12134,103712,9441,76557,7852,16628,3022,59929,7601,65778,5486,2174825,14089,1964849,17685,1704182,26107,260667,18565,88375,10437,172292,13439,209976,10393,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600532,630,68793,6131,42499,5538,16715,3752,25784,4421,5920,1757,19864,3898,26294,2541,531739,6113,434926,7004,353646,8866,81280,4905,27989,3919,53291,4661,96813,4595,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7309802,3296,728947,22704,504663,20676,172711,13007,331952,15969,49446,6256,282506,15139,224284,10042,6580855,23221,5609127,31435,4536968,39378,1072159,33202,301494,17620,770665,28556,971728,20780,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6118254,3839,729470,22357,489761,20618,216874,12400,272887,15043,52635,6628,220252,13725,239709,9705,5388784,22833,4490184,32411,3675722,37077,814462,27791,275923,15755,538539,21161,898600,19009,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1763891,2066,317240,14351,230826,13686,111503,10337,119323,9502,24173,4124,95150,8562,86414,4662,1446651,14859,1248726,16516,1049544,18000,199182,9285,61435,6937,137747,8383,197925,6538,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5355146,2478,545650,15445,360093,14299,118524,7637,241569,13745,43208,6426,198361,11864,185557,6910,4809496,15219,4028162,20866,3339115,27045,689047,19489,226406,13421,462641,16865,781334,14396,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,492923,844,46809,4352,28705,3858,13103,2900,15602,3279,3239,1258,12363,3170,18104,2468,446114,4509,373623,6218,316171,7673,57452,5871,24327,3570,33125,4541,72491,4215,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3829719,3997,1718373,29181,1521891,30965,783109,23838,738782,21263,103365,9279,635417,18180,196482,6939,2111346,29346,1950191,29251,1440754,27708,509437,19786,108390,8964,401047,16606,161155,7145,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
