GEO_ID,B25043_001E,B25043_001M,B25043_002E,B25043_002M,B25043_003E,B25043_003M,B25043_004E,B25043_004M,B25043_005E,B25043_005M,B25043_006E,B25043_006M,B25043_007E,B25043_007M,B25043_008E,B25043_008M,B25043_009E,B25043_009M,B25043_010E,B25043_010M,B25043_011E,B25043_011M,B25043_012E,B25043_012M,B25043_013E,B25043_013M,B25043_014E,B25043_014M,B25043_015E,B25043_015M,B25043_016E,B25043_016M,B25043_017E,B25043_017M,B25043_018E,B25043_018M,B25043_019E,B25043_019M,NAME,B25043_001EA,B25043_001MA,B25043_002MA,B25043_002EA,B25043_003MA,B25043_003EA,B25043_004MA,B25043_004EA,B25043_005MA,B25043_005EA,B25043_006EA,B25043_006MA,B25043_007EA,B25043_007MA,B25043_008MA,B25043_008EA,B25043_009MA,B25043_009EA,B25043_010MA,B25043_010EA,B25043_011EA,B25043_011MA,B25043_012EA,B25043_012MA,B25043_013MA,B25043_013EA,B25043_014MA,B25043_014EA,B25043_015MA,B25043_015EA,B25043_016MA,B25043_016EA,B25043_017EA,B25043_017MA,B25043_018EA,B25043_018MA,B25043_019MA,B25043_019EA,state
0400000US13,3320278,14891,2218217,18944,2160885,19109,324684,9918,1413965,13750,422236,6813,57332,4536,18580,2783,34452,3392,4300,1267,1102061,16638,923924,14883,389175,10469,444899,12169,89850,3740,178137,8808,99741,6161,72048,5518,6348,1680,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,430007,3658,256578,4620,252679,4550,15277,1704,161942,3942,75460,2934,3899,1002,650,440,2840,816,409,245,173429,5114,158413,5284,50354,3108,87032,4026,21027,2055,15016,2155,8011,1503,6399,1450,606,434,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,532135,3986,379948,6577,371552,6595,56891,2881,227109,5328,87552,2787,8396,1561,3511,1054,3928,865,957,503,152187,5032,140349,5146,66052,3598,59069,4042,15228,1934,11838,1585,7274,1283,4032,934,532,387,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4691020,12381,3277573,19759,3195731,19819,451328,9062,1998592,14535,745811,7654,81842,4903,33733,3159,42432,3332,5677,1333,1413447,16614,1230375,16573,460693,10327,580653,13519,189029,6490,183072,7530,102219,5933,71528,5534,9325,1947,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2443010,11121,1759089,16467,1708936,16826,247669,6388,1059342,12887,401925,5833,50153,3206,18875,2401,26320,1970,4958,1129,683921,13453,596340,11883,243689,5968,267901,8813,84750,3428,87581,5426,50967,3889,33321,3423,3293,970,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1200833,6448,877796,9351,858748,9685,117865,3530,521886,6726,218997,3815,19048,2107,8656,1410,8595,1580,1797,548,323037,6427,294111,6055,127103,4513,117301,4936,49707,2388,28926,2730,18527,2121,9301,1741,1098,466,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1071938,6448,744580,9549,722808,9636,99791,3810,448180,7639,174837,3389,21772,2326,8976,1564,11136,1594,1660,479,327358,8076,280181,7769,123996,4258,114929,5780,41256,2498,47177,3901,30724,3523,14602,1798,1851,613,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1653898,9151,1167973,12668,1122381,13353,145648,5441,706654,9444,270079,4698,45592,4433,14944,2349,27473,3224,3175,863,485925,9577,399028,8992,155401,5582,188610,6829,55017,3112,86897,6313,47738,4907,35750,3195,3409,1267,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1676599,9999,1136873,14727,1101244,14841,149842,6040,681474,10628,269928,5258,35629,3660,10739,2060,22238,2348,2652,719,539726,13040,456084,10836,178191,7533,221922,8735,55971,3290,83642,7612,45335,4834,33737,4469,4570,1627,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,542158,4476,389203,6053,383894,5865,38012,2285,254258,4830,91624,2008,5309,981,915,386,3585,787,809,394,152955,5619,139628,5462,48577,2918,64973,3997,26078,1808,13327,2155,7396,1528,5344,1349,587,448,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2085647,7404,1438614,13207,1415984,12846,166718,5930,949985,11246,299281,5601,22630,3053,7866,1691,13007,2489,1757,689,647033,13028,581057,12575,199893,7509,292552,9307,88612,4226,65976,5755,39698,4282,24440,3561,1838,624,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2448032,10748,1567885,15921,1549139,16072,156497,6080,1027240,14401,365402,6522,18746,2445,7877,1520,9899,1973,970,444,880147,14720,806900,14589,270871,7962,387123,11025,148906,5414,73247,5246,42264,4164,27567,3419,3416,1135,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3887994,12280,2903328,19112,2794017,19012,357104,7690,1783587,14233,653326,6388,109311,6531,45497,3788,58086,4328,5728,1020,984666,14105,835665,12937,328172,9894,373997,9782,133496,4731,149001,7357,87158,5041,56428,5374,5415,1357,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2020144,7496,1530659,9897,1500064,10119,231606,5608,970387,7730,298071,3674,30595,2530,16428,1785,13029,1730,1138,374,489485,9638,452425,8850,192814,6318,176369,6034,83242,2976,37060,3414,23810,2840,11854,2157,1396,649,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1084034,7745,757446,10943,712709,10762,89282,5038,435514,7715,187913,4019,44737,4239,14752,2008,26353,3342,3632,869,326588,7944,258688,7639,99914,5343,127307,5328,31467,2662,67900,5251,37110,4020,27929,3220,2861,836,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2285280,10457,1614217,14314,1578311,14517,218886,6900,972231,10851,387194,5120,35906,3156,13594,1947,19783,2258,2529,616,671063,13073,602608,12462,245533,8301,268141,8436,88934,3101,68455,4645,40589,3683,25598,2765,2268,745,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,368268,2828,254458,4764,247195,4830,28708,2350,156498,3695,61989,1729,7263,1390,3055,908,3573,966,635,472,113810,4404,102523,4422,41235,2701,47015,3308,14273,1369,11287,1688,6924,1403,3896,1090,467,313,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,695592,4475,474682,6469,462051,5925,62685,2574,282079,4796,117287,2741,12631,1647,4940,989,6670,978,1021,528,220910,5577,202293,5790,89895,4104,83624,3653,28774,2124,18617,2115,10278,1543,7595,1382,744,342,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,906719,6595,550125,8469,540981,8457,80848,4533,334723,7361,125410,3186,9144,1753,2589,911,5452,1196,1103,545,356594,7890,328868,7809,131179,5738,158603,5253,39086,3111,27726,3286,14201,2296,11771,2251,1754,722,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,497054,4541,362854,5819,358281,6171,36290,2601,248955,5330,73036,2859,4573,1101,1528,625,2201,809,844,439,134200,4792,123280,4786,41796,3106,59385,3343,22099,1862,10920,1729,6467,1459,3803,1143,650,477,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3141956,9862,2114072,15341,2090653,14724,207377,5928,1377291,12053,505985,6144,23419,2631,7756,1455,13091,1811,2572,1006,1027884,13709,918847,12923,262629,7909,494667,9278,161551,5426,109037,6913,57997,5087,45281,4877,5759,1177,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,727820,5484,504354,8037,477931,7714,59641,3764,296599,6304,121691,3368,26423,2631,6731,1750,14542,1844,5150,1005,223466,7239,195261,7341,79604,4177,94305,5845,21352,2437,28205,3520,15438,2484,11431,2315,1336,624,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7114431,15213,3936378,24667,3887422,24382,375745,10097,2535741,18411,975936,10190,48956,3462,18878,2318,25343,2613,4735,877,3178053,20688,2906072,18805,818115,12367,1556879,15931,531078,9213,271981,10149,146131,7729,109359,6668,16491,2726,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3409840,14997,2325140,18958,2265053,18822,310426,8798,1412344,14405,542283,6342,60087,4317,20174,2599,36054,3750,3859,996,1084700,16006,932539,14317,391663,10149,435186,10322,105690,4339,152161,8153,88355,6132,60256,5395,3550,1049,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,270437,2052,182490,3399,178063,3346,23460,1597,109167,2670,45436,1819,4427,1059,1496,532,2536,860,395,282,87947,3417,78031,3600,34646,2323,29347,2186,14038,1469,9916,1710,7850,1572,1905,718,161,143,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4507821,13987,3152610,19830,3082963,19767,395300,8146,1929849,14567,757814,6753,69647,5047,26622,3705,36815,3067,6210,1291,1355211,15969,1219266,15674,463346,10566,566470,9669,189450,4905,135945,7942,80199,6299,50703,3859,5043,1557,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1380595,8810,937051,10825,906016,10751,120866,5383,544868,8327,240282,4371,31035,2367,11009,1722,17271,1975,2755,636,443544,6948,379146,6805,164906,5542,167548,4931,46692,2873,64398,4480,36488,3453,25066,2543,2844,749,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1425340,7083,909113,10907,889091,11164,107872,5469,561172,7813,220047,4627,20022,2295,6105,1181,12204,2001,1713,585,516227,9154,469956,9529,198993,6497,207557,6087,63406,3146,46271,4230,27858,3083,16479,2402,1934,760,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4860140,14124,3474048,20820,3418402,20937,363785,8107,2159545,14861,895072,9326,55646,4186,19620,2507,30831,3068,5195,1351,1386092,17657,1271226,17350,434644,11168,581893,12903,254689,6028,114866,6507,67075,4575,40849,4275,6942,1770,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406089,2961,254639,4769,251325,4944,25390,2139,165560,4502,60375,2887,3314,836,1436,569,1535,645,343,278,151450,4785,139988,4901,47519,3373,66177,3334,26292,2256,11462,2475,7257,1773,3718,1404,487,455,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1635907,9252,1146620,13840,1106444,13843,137439,5352,686595,10295,282410,5155,40176,3969,12765,2353,23695,2901,3716,920,489287,10310,403819,8832,158408,6887,198428,6800,46983,2895,85468,6478,50393,5341,32895,3625,2180,833,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,310331,2851,214246,3793,209049,3680,31690,2093,126562,3009,50797,1599,5197,1208,2107,942,2788,732,302,195,96085,3191,86829,3353,34832,2365,34443,2677,17554,1421,9256,1641,6574,1364,2388,694,294,248,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2366130,12369,1638837,16782,1591970,16743,208206,6327,995605,12484,388159,5855,46867,4204,17418,2695,25304,2912,4145,1156,727293,13475,607106,11545,250197,8346,284005,8185,72904,3316,120187,7747,66775,5715,49348,5031,4064,1031,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7978095,18793,5162604,28008,5003405,29049,687198,13242,3216467,22668,1099740,11379,159199,7636,55205,4001,89148,5204,14846,2060,2815491,25661,2410414,24437,1057775,18719,1122128,17615,230511,6315,405077,12842,246134,10819,147350,8199,11593,1816,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,791929,4640,558769,7876,546249,7792,116923,4709,320846,5719,108480,2739,12520,2089,4752,1214,6516,1597,1252,474,233160,6586,218292,6553,124147,4867,77523,5059,16622,1752,14868,2160,9865,1614,4866,1279,137,137,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,248825,2206,176860,3377,175444,3377,16948,1381,118986,2734,39510,1594,1416,422,272,199,1008,349,136,116,71965,3084,68261,2850,27541,1647,30257,2577,10463,1235,3704,1141,1534,638,2090,876,80,89,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2889688,11234,2012391,18661,1978815,18948,248857,7264,1300081,12419,429877,6366,33576,3580,12789,2036,17691,2634,3096,1078,877297,13767,783558,13124,309601,9331,377595,9978,96362,4138,93739,6748,56091,5274,32324,3799,5324,1853,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2450474,8355,1584549,14207,1558691,13276,188117,7004,1026042,10960,344532,5162,25858,3714,10254,2203,13587,2364,2017,690,865925,11710,807012,11346,342190,8134,371715,8736,93107,4066,58913,4881,34295,4001,21757,3362,2861,857,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,740702,5802,558289,7108,544777,6806,60292,3386,329524,5435,154961,2981,13512,1840,5074,1480,6872,1361,1566,591,182413,6083,155172,5813,59260,3502,73160,4271,22752,2065,27241,2822,15356,2092,10568,1871,1317,556,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2219571,6843,1556441,11920,1527458,11933,197998,6116,983390,10295,346070,4790,28983,2276,12926,1797,13831,1580,2226,564,663130,10387,612993,10352,242699,5748,262125,8137,108169,3426,50137,4842,32326,3805,15949,2656,1862,832,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,204935,2466,146504,3363,142351,3491,18992,1856,91280,2899,32079,1140,4153,1072,768,586,2819,822,566,349,58431,3013,52212,3025,22449,1979,24183,2330,5580,829,6219,1648,3687,1399,2455,887,77,84,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1254318,8503,934479,10320,756147,10226,58889,3434,445289,8898,251969,6368,178332,5366,37546,2503,102711,4577,38075,2991,319839,7515,169851,5588,42382,3298,95601,4151,31868,2620,149988,6536,71538,4521,65271,3830,13179,1901,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
