GEO_ID,B23008_001E,B23008_001M,B23008_002E,B23008_002M,B23008_003E,B23008_003M,B23008_004E,B23008_004M,B23008_005E,B23008_005M,B23008_006E,B23008_006M,B23008_007E,B23008_007M,B23008_008E,B23008_008M,B23008_009E,B23008_009M,B23008_010E,B23008_010M,B23008_011E,B23008_011M,B23008_012E,B23008_012M,B23008_013E,B23008_013M,B23008_014E,B23008_014M,B23008_015E,B23008_015M,B23008_016E,B23008_016M,B23008_017E,B23008_017M,B23008_018E,B23008_018M,B23008_019E,B23008_019M,B23008_020E,B23008_020M,B23008_021E,B23008_021M,B23008_022E,B23008_022M,B23008_023E,B23008_023M,B23008_024E,B23008_024M,B23008_025E,B23008_025M,B23008_026E,B23008_026M,B23008_027E,B23008_027M,NAME,B23008_001EA,B23008_001MA,B23008_002EA,B23008_002MA,B23008_003EA,B23008_003MA,B23008_004EA,B23008_004MA,B23008_005EA,B23008_005MA,B23008_006EA,B23008_006MA,B23008_007EA,B23008_007MA,B23008_008EA,B23008_008MA,B23008_009EA,B23008_009MA,B23008_010EA,B23008_010MA,B23008_011MA,B23008_011EA,B23008_012EA,B23008_012MA,B23008_013EA,B23008_013MA,B23008_014EA,B23008_014MA,B23008_015EA,B23008_015MA,B23008_016MA,B23008_016EA,B23008_017MA,B23008_017EA,B23008_018EA,B23008_018MA,B23008_019EA,B23008_019MA,B23008_020EA,B23008_020MA,B23008_021MA,B23008_021EA,B23008_022MA,B23008_022EA,B23008_023EA,B23008_023MA,B23008_024EA,B23008_024MA,B23008_025EA,B23008_025MA,B23008_026MA,B23008_026EA,B23008_027MA,B23008_027EA,state
0400000US13,2189442,9659,777867,7849,504793,10203,265742,9040,210538,7346,15403,2127,13110,2292,273074,9104,50350,5319,42503,4858,7847,1775,222724,8518,165588,8694,57136,5157,1411575,9364,923015,11467,584800,13651,265480,9546,43478,5351,29257,4531,488560,12421,86068,5981,75228,5612,10840,1865,402492,12139,328421,11885,74071,7593,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,273778,4042,100214,2349,71956,3414,40468,3485,25971,3068,2245,1070,3272,892,28258,3238,6913,1515,6236,1444,677,478,21345,2919,15039,2459,6306,1954,173564,3365,126969,4899,84310,5182,30435,3573,6709,1543,5515,1275,46595,4303,11216,2293,10345,2207,871,458,35379,3717,29099,3140,6280,1574,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,350141,3323,119451,2707,90646,3262,42321,3460,43826,3386,2323,759,2176,775,28805,3095,7162,1898,6239,1700,923,591,21643,2607,17071,2339,4572,1181,230690,3074,178625,5339,110140,4867,55081,3280,8317,2265,5087,1549,52065,4743,13803,2314,12119,2168,1684,700,38262,4345,30252,3440,8010,2613,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3059466,9312,1032521,6244,724673,8966,388417,9697,293929,9796,19621,2941,22706,3093,307848,9138,60561,4670,51510,4105,9051,2321,247287,10283,184695,9333,62592,7279,2026945,9279,1408204,16320,901716,15952,411273,13327,55909,4880,39306,3825,618741,15679,109904,7476,95773,7493,14131,2042,508837,14759,413580,11921,95257,8908,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1494873,7341,493335,5713,334738,8304,189492,7337,124809,6527,9932,2084,10505,1902,158597,8726,34609,4243,30882,4079,3727,1253,123988,7666,91281,6761,32707,4224,1001538,7059,704284,12387,458979,12113,195619,8861,26430,3265,23256,3679,297254,12140,62071,5479,54272,5350,7799,1864,235183,10946,185718,8785,49465,6029,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,640047,3189,209276,3141,152689,4366,103024,4662,42409,3647,4397,1130,2859,806,56587,3914,13700,2582,11263,2007,2437,1705,42887,3216,31929,2624,10958,1783,430771,3479,319213,6377,241078,6292,59667,4027,13231,1763,5237,1422,111558,5625,25457,2972,21181,2836,4276,1615,86101,5153,70953,4497,15148,2509,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,636430,3190,215909,2997,154650,4309,88464,4815,57379,4447,4888,1045,3919,1026,61259,4006,11545,2137,9794,1940,1751,911,49714,3777,38599,3376,11115,2251,420521,3807,307667,7317,212756,6493,77021,6166,12479,2470,5411,1033,112854,6620,28252,3144,25839,2984,2413,915,84602,6290,72145,6067,12457,2206,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,912061,5664,308612,4117,212101,6266,120555,5793,72499,5126,8464,1563,10583,2686,96511,5639,17137,2599,13868,2492,3269,1081,79374,5490,56720,5291,22654,3057,603449,4985,417811,9121,243438,9184,124912,7342,24876,3028,24585,4407,185638,7635,38811,3852,29706,3685,9105,2278,146827,6810,111255,6999,35572,4350,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1047069,7052,356304,5726,197281,6773,115837,6590,67483,4053,7023,1512,6938,1729,159023,7329,26180,3542,21841,3499,4339,1618,132843,7057,95323,7183,37520,5052,690765,7603,406924,10802,244748,9181,120409,7847,21042,3357,20725,3392,283841,10558,40921,4664,33610,4268,7311,1976,242920,11347,191074,10798,51846,5811,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,256938,2881,77067,1696,54361,2426,30046,2356,19419,2490,3554,1339,1342,737,22706,2131,7847,1505,6682,1375,1165,987,14859,1822,10482,1648,4377,1215,179871,3069,122872,4385,85562,3922,26660,2606,8095,1673,2555,715,56999,4553,15691,2578,13830,2420,1861,778,41308,3741,31326,3586,9982,2190,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1306689,8223,433743,4932,300232,7194,176426,6894,110076,6763,6982,1291,6748,1595,133511,7549,30245,4312,26372,3943,3873,1469,103266,6724,81695,6117,21571,2757,872946,8069,592072,11825,408481,12315,147003,9227,20590,2696,15998,2408,280874,9532,48676,5899,41472,5703,7204,2422,232198,9235,196389,8574,35809,4987,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1391486,5731,457751,5123,338281,7211,194474,7606,122538,6460,9823,2946,11446,2589,119470,6974,24252,3399,19246,2845,5006,1952,95218,6754,62647,5390,32571,5009,933735,6326,651168,10503,441025,10737,164183,7579,27030,2941,18930,2740,282567,8829,48824,4528,41392,4401,7432,1854,233743,7863,175413,7293,58330,5232,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2384322,7586,749225,5828,515866,9365,283754,9196,198200,7624,18164,2855,15748,2243,233359,9039,53518,5014,44383,4680,9135,2225,179841,8329,132391,7283,47450,4309,1635097,7165,1128033,16143,726421,15335,312982,16211,53077,4732,35553,4654,507064,15216,100925,7528,86934,6817,13991,2405,406139,13302,319308,12410,86831,8070,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1175484,4645,386118,4124,292775,5233,189233,6140,87028,4939,9520,1814,6994,1485,93343,4980,25067,2605,21768,2351,3299,909,68276,4494,52386,3938,15890,2594,789366,4680,588341,9099,426073,9331,127218,7796,20870,2468,14180,2367,201025,8685,50463,5184,44721,4671,5742,1494,150562,7729,126425,7604,24137,3253,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,676452,6201,232545,4128,117817,4939,72127,4614,39207,3824,3620,970,2863,969,114728,5375,18326,3435,13941,2936,4385,1674,96402,5008,73178,5454,23224,3592,443907,4933,241574,7837,158421,6515,59389,4408,14786,2425,8978,1989,202333,7434,34271,4585,25532,4002,8739,2101,168062,7793,127739,6974,40323,4435,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1287597,6131,428222,4918,287444,6964,169657,6262,101316,4957,8457,1380,8014,1711,140778,6471,29686,3851,27641,3867,2045,726,111092,5753,85920,5964,25172,3053,859375,6292,584788,9667,399115,8599,145483,8070,24318,2836,15872,2633,274587,8776,58154,5465,50878,5270,7276,1729,216433,8430,175102,8147,41331,4566,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,191672,2089,61174,1832,44616,2642,26633,2857,16322,2385,763,308,898,525,16558,2109,3548,1086,3269,1038,279,250,13010,2118,9300,1668,3710,1311,130498,2329,93719,3048,61077,3506,24161,2862,4850,1242,3631,1036,36779,3277,9172,1609,8032,1580,1140,557,27607,3173,21170,2612,6437,1910,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,410707,2638,142029,2397,106596,3151,67791,3395,33669,2792,3377,968,1759,706,35433,2890,6684,1061,5942,1125,742,467,28749,2600,20943,2228,7806,1584,268678,3313,202107,4558,146677,4994,43071,3652,6642,1534,5717,1305,66571,4070,13400,1621,11310,1582,2090,695,53171,4002,42473,4000,10698,2055,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,570563,5952,190214,3955,131203,5469,62931,4740,61792,5580,3222,940,3258,886,59011,4517,17853,3509,14475,2836,3378,2123,41158,3534,30433,3502,10725,2055,380349,5050,255678,7884,155242,7656,80901,6238,11215,2316,8320,1798,124671,7446,27600,4073,24669,3697,2931,952,97071,7253,79419,6620,17652,3167,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,290038,2648,83845,1937,63945,3041,37601,2869,24043,2906,1231,471,1070,492,19900,2426,4554,1187,4467,1173,87,111,15346,2210,10160,1888,5186,1887,206193,2997,156012,3618,109393,4421,36752,3662,4925,1324,4942,1610,50181,4032,12281,2183,11193,2175,1088,552,37900,3525,31518,3368,6382,1588,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2050315,6629,674484,6663,496113,9784,257765,8149,210883,9575,17257,2875,10208,1551,178371,7816,40180,5236,35449,4818,4731,1591,138191,7753,99204,6843,38987,5458,1375831,7184,990139,11986,625752,14624,298748,13867,40423,4101,25216,3457,385692,12212,76844,6400,67417,6134,9427,2087,308848,11840,252405,12095,56443,5393,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,448507,5090,148358,4093,89143,4769,43607,3656,38359,3925,2867,1099,4310,1204,59215,4635,13329,2930,10942,2737,2387,1134,45886,4122,32076,3673,13810,2654,300149,5045,189014,7395,112207,7144,53791,4837,12217,2648,10799,2198,111135,6647,24117,3837,19599,3456,4518,1673,87018,6343,65415,5881,21603,3830,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4260736,11522,1421965,9567,960890,13931,481606,13852,411376,12620,36967,4783,30941,3542,461075,13101,98836,5918,86116,6360,12720,2203,362239,12078,239699,10284,122540,9289,2838771,11843,1846702,19749,1117913,17068,567756,15637,92090,6499,68943,5897,992069,19184,166334,9942,138967,9098,27367,4491,825735,18697,622695,20145,203040,9969,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1989285,8918,687276,7499,455862,9513,252126,8781,179571,8350,13388,2423,10777,1553,231414,8517,47090,4501,39912,4389,7178,1606,184324,7859,137187,7057,47137,4919,1302009,9141,853006,14410,550554,14571,240170,9847,36109,3961,26173,3460,449003,12829,82015,5177,69710,4985,12305,2478,366988,12196,297935,12747,69053,5369,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,129182,1106,42234,1043,31992,1624,22620,1768,8287,1360,497,220,588,351,10242,1456,2493,750,2321,729,172,150,7749,1296,4779,971,2970,929,86948,1426,67970,2389,52929,2503,11850,1468,2074,602,1117,422,18978,1928,4174,921,3842,900,332,201,14804,1861,11918,1589,2886,1251,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2606090,8029,856802,7107,565123,9398,326745,9026,203290,7597,15295,2199,19793,2952,291679,10014,54097,5088,45354,4721,8743,2471,237582,8461,175518,8966,62064,5392,1749288,8842,1194349,14428,780738,15767,328718,12515,47958,4448,36935,3860,554939,13162,116738,8394,101397,8056,15341,2747,438201,11848,340260,11382,97941,7382,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,785772,4791,276248,4371,185769,5820,95065,5011,78760,5538,6016,1500,5928,1412,90479,5174,18285,2275,15623,2347,2662,806,72194,4796,53006,5234,19188,3010,509524,5505,345872,8112,217125,8904,100208,6660,16130,2531,12409,2213,163652,7729,32086,3007,27611,3042,4475,856,131566,7772,103207,7138,28359,3550,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,791907,5175,259961,4384,189225,6461,96898,5813,81928,4463,6208,1670,4191,1253,70736,4525,16251,2373,14503,2307,1748,769,54485,4127,39034,3798,15451,2920,531946,5471,371379,8835,234607,8045,110761,5970,16382,2588,9629,1964,160567,8449,40496,4986,35608,4707,4888,1300,120071,7367,99118,7244,20953,2708,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2651386,8548,838077,7422,573094,8698,316431,8594,217935,8672,18581,2619,20147,3507,264983,8416,51896,4483,44941,3768,6955,2137,213087,8216,149564,7019,63523,5724,1813309,10103,1260565,15269,815827,15488,354711,12958,49981,3917,40046,4978,552744,15015,107654,7288,91839,7110,15815,2524,445090,14863,344721,14431,100369,8370,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,234629,2378,74722,2360,51129,3313,32245,3481,14720,2485,2478,1094,1686,1006,23593,2523,5638,1426,5040,1373,598,470,17955,2280,13106,2194,4849,1139,159907,3135,105727,4789,77361,5155,20284,2527,5514,1484,2568,1367,54180,5053,7526,2122,6381,1487,1145,1447,46654,4917,33807,4351,12847,2969,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,944994,5501,318282,5588,192271,6063,112287,5384,68116,4844,6933,1568,4935,1264,126011,6113,19670,2927,16989,2759,2681,910,106341,5796,80051,5524,26290,3693,626712,5266,397676,9620,257562,9734,105012,6052,22668,3003,12434,2355,229036,9609,40515,3979,35490,3886,5025,1302,188521,8767,154813,9201,33708,3566,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,175601,1840,61293,1955,40597,2277,29296,2141,8085,1499,1653,625,1563,687,20696,2458,5509,1341,5148,1283,361,304,15187,2330,12139,2014,3048,1023,114308,1743,85861,3335,65671,3802,13682,2161,3321,820,3187,1136,28447,3107,7393,1409,6789,1329,604,476,21054,2696,17832,2357,3222,1132,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1291018,6949,442102,5087,287016,7233,151750,6449,115663,6594,8435,1926,11168,3183,155086,6669,30562,5121,25380,4750,5182,1994,124524,6875,91362,5912,33162,4022,848916,8106,552662,10991,349422,11554,162125,8318,21858,2577,19257,2631,296254,10218,53116,4775,43504,3808,9612,2370,243138,8811,181732,8370,61406,6014,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
