GEO_ID,B08117_001E,B08117_001M,B08117_002E,B08117_002M,B08117_003E,B08117_003M,B08117_004E,B08117_004M,B08117_005E,B08117_005M,B08117_006E,B08117_006M,B08117_007E,B08117_007M,B08117_008E,B08117_008M,B08117_009E,B08117_009M,B08117_010E,B08117_010M,B08117_011E,B08117_011M,B08117_012E,B08117_012M,B08117_013E,B08117_013M,B08117_014E,B08117_014M,B08117_015E,B08117_015M,B08117_016E,B08117_016M,B08117_017E,B08117_017M,B08117_018E,B08117_018M,B08117_019E,B08117_019M,B08117_020E,B08117_020M,B08117_021E,B08117_021M,B08117_022E,B08117_022M,B08117_023E,B08117_023M,B08117_024E,B08117_024M,B08117_025E,B08117_025M,B08117_026E,B08117_026M,B08117_027E,B08117_027M,B08117_028E,B08117_028M,B08117_029E,B08117_029M,B08117_030E,B08117_030M,B08117_031E,B08117_031M,B08117_032E,B08117_032M,B08117_033E,B08117_033M,B08117_034E,B08117_034M,B08117_035E,B08117_035M,B08117_036E,B08117_036M,B08117_037E,B08117_037M,B08117_038E,B08117_038M,B08117_039E,B08117_039M,B08117_040E,B08117_040M,B08117_041E,B08117_041M,B08117_042E,B08117_042M,NAME,B08117_001MA,B08117_001EA,B08117_002MA,B08117_002EA,B08117_003EA,B08117_003MA,B08117_004EA,B08117_004MA,B08117_005EA,B08117_005MA,B08117_006MA,B08117_006EA,B08117_007MA,B08117_007EA,B08117_008MA,B08117_008EA,B08117_009EA,B08117_009MA,B08117_010EA,B08117_010MA,B08117_011MA,B08117_011EA,B08117_012MA,B08117_012EA,B08117_013MA,B08117_013EA,B08117_014EA,B08117_014MA,B08117_015EA,B08117_015MA,B08117_016EA,B08117_016MA,B08117_017MA,B08117_017EA,B08117_018MA,B08117_018EA,B08117_019MA,B08117_019EA,B08117_020EA,B08117_020MA,B08117_021EA,B08117_021MA,B08117_022MA,B08117_022EA,B08117_023MA,B08117_023EA,B08117_024MA,B08117_024EA,B08117_025EA,B08117_025MA,B08117_026EA,B08117_026MA,B08117_027EA,B08117_027MA,B08117_028MA,B08117_028EA,B08117_029MA,B08117_029EA,B08117_030MA,B08117_030EA,B08117_031EA,B08117_031MA,B08117_032EA,B08117_032MA,B08117_033MA,B08117_033EA,B08117_034MA,B08117_034EA,B08117_035MA,B08117_035EA,B08117_036EA,B08117_036MA,B08117_037EA,B08117_037MA,B08117_038MA,B08117_038EA,B08117_039MA,B08117_039EA,B08117_040MA,B08117_040EA,B08117_041EA,B08117_041MA,B08117_042EA,B08117_042MA,state
0400000US13,3548783,18699,396229,12916,1003516,20480,996461,17903,744139,15984,408438,10896,2872894,20701,269563,10881,807997,17293,833655,16248,621435,13606,340244,9623,370629,12612,80620,5950,119203,8558,88897,5773,49712,3823,32197,2944,71231,5105,14031,2387,25136,3673,16606,2755,8214,1828,7244,1587,41346,3717,7920,1993,12975,2699,9487,1685,6516,1293,4448,1116,52895,3660,13049,2001,15096,2305,12006,2112,8959,1605,3785,957,139788,6250,11046,2034,23109,2158,35810,3033,49303,3566,20520,2378,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,506117,6370,33138,2830,141403,7111,164958,5780,112103,4869,54515,3543,348893,6979,19031,2157,98157,5357,115710,5332,77429,3660,38566,3056,76496,3977,5843,1383,19511,2744,25966,2864,17814,2110,7362,1375,27800,2897,4858,1256,10571,1933,7173,1237,4312,933,886,331,15594,1900,1427,498,3880,896,4427,1036,3783,1561,2077,681,11101,1651,1047,647,3635,932,2820,812,1759,664,1840,741,26233,2790,932,440,5649,1088,8862,1579,7006,1270,3784,1060,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,542821,6961,52758,3325,145582,6239,197342,6221,100310,4988,46829,3826,416735,7136,36439,2628,112449,5247,155351,5703,76769,4520,35727,3016,62368,3769,9983,1709,17657,2036,20408,2082,9264,1291,5056,1143,4750,1063,644,569,923,646,1846,571,1035,398,302,220,15657,2500,2569,820,4511,1347,4320,1028,3049,1075,1208,466,12508,2004,1749,863,3384,1115,3108,738,2600,687,1667,731,30803,2833,1374,546,6658,1455,12309,1823,7593,1220,2869,860,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5011126,19486,450372,14572,1260051,15997,1534858,19822,1095149,15885,670696,12835,3790642,23626,284305,10307,979832,13847,1232557,17856,815382,14359,478566,9480,442031,12463,83899,5818,125711,7058,119785,6862,67305,4030,45331,3991,407061,11101,46232,4981,69037,5511,90034,5671,116505,6561,85253,4846,115262,7284,14550,2057,29258,3548,24523,2561,25515,3930,21416,3075,70536,4981,11892,1929,17913,3233,14401,1894,15138,2520,11192,1684,185594,7271,9494,1906,38300,3631,53558,3784,55304,3688,28938,2481,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2439747,14723,214437,7248,850824,12884,744777,13285,409174,9979,220535,7014,2045487,15931,147005,6181,713498,12626,643763,11724,352453,9721,188768,6714,214600,7192,42736,3024,79809,4665,52684,3604,23207,2269,16164,1901,21294,2968,3857,1072,7313,1892,5976,1573,2779,661,1369,604,41534,3144,6950,1662,13963,2295,9985,1282,5907,1178,4729,1008,34463,3727,7107,1422,13889,1965,8276,1904,3645,954,1546,755,82369,4936,6782,1457,22352,2019,24093,2093,21183,2809,7959,1278,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1250562,9069,76065,4033,403252,9476,419287,9248,243185,6211,108773,4250,1007663,10227,51021,3135,319648,7490,346454,8693,202839,6132,87701,3715,120251,4992,14810,2142,40240,3263,36616,2520,20106,2025,8479,1379,9011,1535,982,431,2347,681,2156,770,1214,512,2312,900,35389,2922,2543,733,13096,1509,9562,1547,5474,1190,4714,1080,17911,1985,3003,885,6388,1127,5194,1077,1548,516,1778,702,60337,3033,3706,741,21533,1833,19305,1728,12004,1272,3789,737,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1118309,8554,81089,3919,304475,9116,366198,7267,239390,6773,127157,4507,925714,9636,57111,3384,248946,8667,308196,6909,204432,6651,107029,4508,97255,4970,14632,2157,29559,2343,28716,2635,15410,1902,8938,1389,4354,1062,885,530,1937,698,518,291,603,433,411,248,25556,2572,2538,795,7540,1255,7208,1186,4182,904,4088,1367,15592,1996,3090,1023,4819,1038,3935,765,2270,691,1478,646,49838,3748,2833,786,11674,1393,17625,2131,12493,1647,5213,1160,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1520569,10888,159942,7382,522809,11398,451026,9378,229788,6544,157004,6136,1271183,11227,117285,6401,435267,9189,387749,8276,198596,6432,132286,5791,153363,6536,28236,2888,55388,4196,38074,3674,16427,2174,15238,1435,13583,2026,2828,973,5712,1425,3533,1040,718,456,792,391,23409,2914,4481,1321,7078,1556,5976,1441,3574,1017,2300,778,13336,1916,2114,728,4946,1093,3550,953,1070,430,1656,540,45695,2858,4998,967,14418,1933,12144,1697,9403,1334,4732,924,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1581674,12839,174829,7444,541189,12879,451111,11940,268168,7909,146377,6841,1299458,13664,122858,6094,442049,11895,382692,11215,226424,7221,125435,6489,158684,7887,27838,2491,57130,4320,39705,3058,24300,4034,9711,1526,26373,3882,5310,1412,12157,3030,6496,1717,1700,687,710,389,25764,4023,7804,2377,6925,1706,4933,1021,3026,952,3076,946,30730,3306,7845,1775,11757,2061,6626,1409,2959,1109,1543,625,40665,3348,3174,1066,11171,1544,10659,1499,9759,1607,5902,1314,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,551957,5486,29161,2451,191397,6574,169357,4846,108700,5062,53342,3335,445804,6387,21574,2346,154929,5833,139376,4357,87493,4222,42432,2643,49905,3458,4997,1002,18517,1932,14552,1891,8545,1503,3294,708,3166,713,361,346,1078,494,752,374,578,396,397,355,18931,2863,692,339,7083,1592,4868,1111,3937,1187,2351,1203,5992,1231,353,223,2070,512,1841,727,1179,464,549,257,28159,2755,1184,406,7720,1561,7968,1169,6968,1353,4319,1135,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2346923,13786,190708,9023,573465,13504,642911,13071,517006,12564,422833,9901,1763954,13200,110940,6830,429913,11730,500022,11345,401190,10741,321889,8331,233432,8859,39719,3531,65727,5025,59284,3771,40041,3785,28661,2342,186029,7817,21932,3032,42362,4585,44745,4387,37133,3057,39857,3341,41721,4400,7266,1927,11446,1736,8574,2022,6920,1364,7515,1421,26640,3429,4569,1773,7609,1560,5770,1412,3460,1065,5232,1447,95147,5911,6282,1341,16408,2396,24516,2709,28262,3021,19679,1954,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2666678,17011,182390,8719,657950,17033,672726,13110,649499,13077,504113,11978,2040863,18283,122273,7409,522625,14099,544035,12198,488336,10871,363594,9962,204362,8925,29491,3725,59155,4790,50726,4230,36692,3111,28298,2183,205548,7777,16364,2695,37655,3869,35854,3423,62105,4079,53570,3899,85608,6871,6664,1781,18819,2641,15389,2941,22003,4208,22733,3140,30627,3661,3620,1301,5412,1385,5342,1147,7346,1492,8907,1755,99670,5134,3978,1311,14284,2447,21380,2428,33017,2863,27011,2500,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3769984,18409,262250,9741,1050185,15663,1315794,16921,698146,11987,443609,10669,3206939,20765,191377,7950,874429,14054,1146159,15303,608631,11363,386343,10031,306314,9360,42001,3485,102277,5523,95367,5715,40883,3011,25786,2514,37927,3826,6316,1103,14040,2352,9747,2304,4016,921,3808,1097,56355,3207,7292,1394,18228,2195,14817,1795,8441,1403,7577,1251,34569,3000,5324,979,10749,1431,9735,1555,5793,1082,2968,861,127880,5621,9940,1594,30462,2653,39969,3162,30382,2478,17127,2117,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2206096,10584,118154,6116,551455,9431,761321,10964,530987,9715,244179,6696,1758206,11139,78044,4688,433364,8421,626078,10210,424174,8699,196546,5949,193818,6235,20003,2631,53009,3204,61961,3055,39792,3185,19053,1990,59882,4511,5933,1453,13409,2239,15280,2108,17518,2196,7742,1191,53212,3623,4858,994,17868,2391,14036,1599,10177,1707,6273,1099,25833,2477,2543,718,5676,966,7081,1089,6738,1374,3795,883,115145,4118,6773,1080,28129,2021,36885,2588,32588,2600,10770,1267,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1016808,11121,133830,5725,317487,10312,324436,10688,155475,6525,85580,4750,844987,11776,100129,5502,262359,9218,272698,10169,136056,6196,73745,4261,118409,6729,23091,2758,38735,3534,35360,3478,12331,1722,8892,1847,3900,1180,556,417,1796,736,1462,732,86,104,0,288,12455,2011,3004,868,4437,1196,2859,861,1472,717,683,319,16090,2599,4730,1487,5170,1270,4559,1264,1232,520,399,284,20967,2630,2320,946,4990,1061,7498,1587,4298,1092,1861,685,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2283879,12321,197887,7583,710622,13549,700379,13669,433787,11412,241204,7874,1878957,13827,140317,6944,573649,13327,589371,12056,366810,9940,208810,6863,226708,8008,33931,3100,79058,4778,64616,4386,32369,3232,16734,1767,26935,2920,6365,1794,9841,1742,6294,1188,3283,1022,1152,430,34254,3456,5929,1042,12523,1820,7002,1409,5056,1095,3744,918,25824,2504,4526,1259,9327,1628,6470,1254,3990,963,1511,536,91201,4508,6819,1189,26224,2419,26626,2261,22279,2281,9253,1574,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
