GEO_ID,B23002H_001E,B23002H_001M,B23002H_002E,B23002H_002M,B23002H_003E,B23002H_003M,B23002H_004E,B23002H_004M,B23002H_005E,B23002H_005M,B23002H_006E,B23002H_006M,B23002H_007E,B23002H_007M,B23002H_008E,B23002H_008M,B23002H_009E,B23002H_009M,B23002H_010E,B23002H_010M,B23002H_011E,B23002H_011M,B23002H_012E,B23002H_012M,B23002H_013E,B23002H_013M,B23002H_014E,B23002H_014M,B23002H_015E,B23002H_015M,B23002H_016E,B23002H_016M,B23002H_017E,B23002H_017M,B23002H_018E,B23002H_018M,B23002H_019E,B23002H_019M,B23002H_020E,B23002H_020M,B23002H_021E,B23002H_021M,B23002H_022E,B23002H_022M,B23002H_023E,B23002H_023M,B23002H_024E,B23002H_024M,B23002H_025E,B23002H_025M,B23002H_026E,B23002H_026M,B23002H_027E,B23002H_027M,B23002H_028E,B23002H_028M,B23002H_029E,B23002H_029M,B23002H_030E,B23002H_030M,B23002H_031E,B23002H_031M,B23002H_032E,B23002H_032M,B23002H_033E,B23002H_033M,B23002H_034E,B23002H_034M,B23002H_035E,B23002H_035M,B23002H_036E,B23002H_036M,B23002H_037E,B23002H_037M,B23002H_038E,B23002H_038M,B23002H_039E,B23002H_039M,B23002H_040E,B23002H_040M,B23002H_041E,B23002H_041M,B23002H_042E,B23002H_042M,B23002H_043E,B23002H_043M,B23002H_044E,B23002H_044M,B23002H_045E,B23002H_045M,B23002H_046E,B23002H_046M,B23002H_047E,B23002H_047M,B23002H_048E,B23002H_048M,B23002H_049E,B23002H_049M,B23002H_050E,B23002H_050M,B23002H_051E,B23002H_051M,B23002H_052E,B23002H_052M,B23002H_053E,B23002H_053M,B23002H_054E,B23002H_054M,B23002H_055E,B23002H_055M,B23002H_056E,B23002H_056M,B23002H_057E,B23002H_057M,B23002H_058E,B23002H_058M,B23002H_059E,B23002H_059M,B23002H_060E,B23002H_060M,B23002H_061E,B23002H_061M,B23002H_062E,B23002H_062M,B23002H_063E,B23002H_063M,B23002H_064E,B23002H_064M,B23002H_065E,B23002H_065M,B23002H_066E,B23002H_066M,B23002H_067E,B23002H_067M,B23002H_068E,B23002H_068M,B23002H_069E,B23002H_069M,B23002H_070E,B23002H_070M,B23002H_071E,B23002H_071M,B23002H_072E,B23002H_072M,B23002H_073E,B23002H_073M,B23002H_074E,B23002H_074M,B23002H_075E,B23002H_075M,B23002H_076E,B23002H_076M,B23002H_077E,B23002H_077M,B23002H_078E,B23002H_078M,B23002H_079E,B23002H_079M,NAME,B23002H_001EA,B23002H_001MA,B23002H_002EA,B23002H_002MA,B23002H_003MA,B23002H_003EA,B23002H_004MA,B23002H_004EA,B23002H_005MA,B23002H_005EA,B23002H_006EA,B23002H_006MA,B23002H_007EA,B23002H_007MA,B23002H_008MA,B23002H_008EA,B23002H_009MA,B23002H_009EA,B23002H_010MA,B23002H_010EA,B23002H_011EA,B23002H_011MA,B23002H_012EA,B23002H_012MA,B23002H_013EA,B23002H_013MA,B23002H_014MA,B23002H_014EA,B23002H_015MA,B23002H_015EA,B23002H_016MA,B23002H_016EA,B23002H_017EA,B23002H_017MA,B23002H_018EA,B23002H_018MA,B23002H_019MA,B23002H_019EA,B23002H_020MA,B23002H_020EA,B23002H_021MA,B23002H_021EA,B23002H_022EA,B23002H_022MA,B23002H_023EA,B23002H_023MA,B23002H_024EA,B23002H_024MA,B23002H_025MA,B23002H_025EA,B23002H_026MA,B23002H_026EA,B23002H_027MA,B23002H_027EA,B23002H_028EA,B23002H_028MA,B23002H_029EA,B23002H_029MA,B23002H_030MA,B23002H_030EA,B23002H_031MA,B23002H_031EA,B23002H_032MA,B23002H_032EA,B23002H_033EA,B23002H_033MA,B23002H_034EA,B23002H_034MA,B23002H_035EA,B23002H_035MA,B23002H_036MA,B23002H_036EA,B23002H_037MA,B23002H_037EA,B23002H_038MA,B23002H_038EA,B23002H_039EA,B23002H_039MA,B23002H_040EA,B23002H_040MA,B23002H_041MA,B23002H_041EA,B23002H_042MA,B23002H_042EA,B23002H_043MA,B23002H_043EA,B23002H_044EA,B23002H_044MA,B23002H_045EA,B23002H_045MA,B23002H_046EA,B23002H_046MA,B23002H_047MA,B23002H_047EA,B23002H_048MA,B23002H_048EA,B23002H_049MA,B23002H_049EA,B23002H_050EA,B23002H_050MA,B23002H_051EA,B23002H_051MA,B23002H_052MA,B23002H_052EA,B23002H_053MA,B23002H_053EA,B23002H_054MA,B23002H_054EA,B23002H_055EA,B23002H_055MA,B23002H_056EA,B23002H_056MA,B23002H_057EA,B23002H_057MA,B23002H_058MA,B23002H_058EA,B23002H_059MA,B23002H_059EA,B23002H_060MA,B23002H_060EA,B23002H_061EA,B23002H_061MA,B23002H_062EA,B23002H_062MA,B23002H_063MA,B23002H_063EA,B23002H_064MA,B23002H_064EA,B23002H_065MA,B23002H_065EA,B23002H_066EA,B23002H_066MA,B23002H_067EA,B23002H_067MA,B23002H_068EA,B23002H_068MA,B23002H_069MA,B23002H_069EA,B23002H_070MA,B23002H_070EA,B23002H_071MA,B23002H_071EA,B23002H_072EA,B23002H_072MA,B23002H_073EA,B23002H_073MA,B23002H_074MA,B23002H_074EA,B23002H_075MA,B23002H_075EA,B23002H_076MA,B23002H_076EA,B23002H_077EA,B23002H_077MA,B23002H_078EA,B23002H_078MA,B23002H_079EA,B23002H_079MA,state
0400000US01,2494163,2720,1206795,2112,76120,2842,39215,2531,0,270,39215,2531,31017,2317,8198,1547,36905,2970,98705,1673,79051,2649,1053,641,77998,2680,70104,2900,7894,1371,19654,2348,649204,1451,579052,4302,7815,1501,571237,4266,549300,4441,21937,2521,70152,4236,185882,377,120465,3284,506,374,119959,3340,117308,3354,2651,728,65417,3291,64411,2471,19528,1839,19004,1805,524,328,44883,2293,132473,2547,15828,1926,15415,1923,413,281,116645,2720,1287368,2063,72131,2699,32164,2473,46,79,32118,2472,25494,2430,6624,1337,39967,2439,95607,1678,68856,2362,213,246,68643,2353,62093,2325,6550,1609,26751,2007,660474,1175,461470,6861,692,428,460778,6820,437043,6988,23735,2026,199004,6793,198282,9,95607,3324,139,166,95468,3325,92676,3304,2792,708,102675,3325,75230,2709,14406,1469,14036,1423,370,242,60824,2840,185644,2692,9668,1320,9429,1306,239,183,175976,2585,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,334592,1047,173657,911,13115,854,5662,1116,0,233,5662,1116,4487,963,1175,539,7453,1165,16021,576,13666,1092,1062,449,12604,1099,11070,1058,1534,580,2355,826,101522,502,93395,1236,3936,748,89459,1481,84536,1960,4923,981,8127,1183,27721,275,18576,1178,0,233,18576,1178,17510,1201,1066,545,9145,1153,5598,739,2002,511,1789,449,213,192,3596,648,9680,733,1225,400,1225,400,0,233,8455,727,160935,745,12294,817,7073,868,0,233,7073,868,6036,934,1037,528,5221,844,12751,765,9549,812,180,148,9369,823,8266,886,1103,550,3202,753,97475,650,75210,2127,300,202,74910,2132,72432,2245,2478,555,22265,2055,22904,193,13639,1018,0,233,13639,1018,13269,1031,370,249,9265,1026,5198,533,1505,498,1482,503,23,38,3693,552,10313,537,790,287,790,287,0,233,9523,532,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2867210,3840,1394955,2601,81029,2244,45930,2758,110,128,45820,2747,37944,2690,7876,1445,35099,2597,102498,1509,85820,2666,2029,777,83791,2761,75729,2844,8062,1492,16678,2416,716345,1315,645885,4943,7638,1301,638247,5228,614501,5967,23746,3154,70460,4941,214616,373,139111,3659,118,141,138993,3663,133522,3578,5471,1228,75505,3616,86448,3093,23782,2466,22900,2353,882,392,62666,3009,194019,3055,20693,2113,19653,2002,1040,461,173326,2961,1472255,2679,75663,2508,41543,2620,0,291,41543,2620,34821,2532,6722,1277,34120,2596,104851,1526,79994,3271,627,448,79367,3293,74444,3244,4923,1156,24857,3214,717256,1278,541550,5712,980,458,540570,5727,517014,5799,23556,2999,175706,5519,235139,605,122441,3871,0,291,122441,3871,118413,3859,4028,939,112698,3928,94360,3111,17900,1743,17635,1731,265,183,76460,3459,244986,3035,15960,2188,15380,2147,580,402,229026,3355,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1669667,2426,808936,2001,55459,2726,30229,2756,189,172,30040,2739,24397,2625,5643,1054,25230,2251,64546,2027,54878,2346,436,375,54442,2427,48368,2885,6074,1374,9668,2027,424516,1334,375548,3715,2426,663,373122,3859,357702,3988,15420,2147,48968,3381,124888,276,77228,2518,309,247,76919,2550,74377,2497,2542,715,47660,2478,47081,1731,15431,1802,14889,1786,542,314,31650,1817,92446,1675,10851,1319,10305,1301,546,372,81595,1836,860731,1578,48919,2194,25503,2376,134,164,25369,2357,21334,2255,4035,1173,23416,1934,66233,1895,48135,1938,93,112,48042,1950,43814,2048,4228,1130,18098,1742,431417,1427,319284,5704,505,373,318779,5780,302973,5331,15806,2214,112133,5529,133717,213,70980,2708,0,260,70980,2708,68324,2691,2656,791,62737,2696,53173,1974,12138,1431,11690,1408,448,255,41035,1820,127272,1995,7461,1220,7331,1205,130,124,119811,2390,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12555904,9728,6131434,6264,363345,5051,150054,5169,853,580,149201,5273,117326,4976,31875,2574,213291,6266,423169,2778,338141,5950,6868,1409,331273,6092,297254,5926,34019,3106,85028,5627,3334237,2803,2986926,11538,33174,3056,2953752,12156,2816054,11936,137698,6763,347311,10529,977558,1068,699407,6870,371,217,699036,6869,668684,7015,30352,2354,278151,6768,299708,5214,115106,4511,110621,4083,4485,1046,184602,4563,733417,5174,101350,4368,98204,4354,3146,827,632067,5271,6424470,6306,349386,4703,160273,5277,0,293,160273,5277,132868,5546,27405,2843,189113,5962,427381,2303,315502,5653,1765,880,313737,5367,284731,5465,29006,3021,111879,5084,3291831,3578,2432404,13866,3297,743,2429107,14022,2313066,15293,116041,6378,859427,13447,1010535,1231,585758,8796,0,293,585758,8796,563947,8266,21811,2534,424777,8787,338107,6083,85589,4083,82136,3800,3453,1160,252518,5664,1007230,6158,68667,3534,65923,3454,2744,678,938563,5857,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2627451,3089,1296574,2125,80516,2057,40397,2511,147,141,40250,2509,32355,2432,7895,1375,40119,2779,105905,1468,89472,2664,1658,616,87814,2736,80323,2830,7491,1583,16433,2644,763360,1341,708068,3696,7853,1298,700215,4047,671827,4965,28388,3325,55292,3473,181025,247,132827,2294,227,168,132600,2340,126949,2566,5651,987,48198,2286,53563,2026,18692,1898,18125,1897,567,309,34871,2112,112205,2007,19331,1811,18549,1806,782,381,92874,1956,1330877,2092,75787,2167,40274,2295,0,274,40274,2295,33523,2065,6751,1221,35513,2364,104762,1702,85484,2609,122,123,85362,2604,79327,2857,6035,1323,19278,2234,754951,1548,606153,4641,1352,466,604801,4544,574488,5159,30313,3447,148798,4648,185295,209,114977,2902,96,121,114881,2908,110928,2902,3953,816,70318,2888,61102,2399,15754,1391,15246,1377,508,321,45348,2535,148980,2363,11315,1259,10960,1234,355,204,137665,2358,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2065140,2660,988473,1615,62416,1556,30339,1984,0,274,30339,1984,23557,1832,6782,1134,32077,2241,64282,338,51814,2105,379,256,51435,2107,46911,2270,4524,947,12468,2079,541532,752,495885,4217,2961,927,492924,4109,473661,4540,19263,1997,45647,4216,156471,104,120113,2573,0,274,120113,2573,115293,2550,4820,924,36358,2547,43012,2049,18274,1453,17524,1420,750,423,24738,1778,120760,2035,18461,1732,18025,1745,436,277,102299,2561,1076667,2197,57890,1829,29426,2325,0,274,29426,2325,24528,2137,4898,1095,28464,2340,63281,355,49272,1913,59,101,49213,1921,45197,2038,4016,1054,14009,2012,558903,944,441204,4416,179,181,441025,4420,423947,4883,17078,2285,117699,4585,167180,172,110980,2775,0,274,110980,2775,106645,3005,4335,918,56200,2776,51656,2121,15206,1394,15016,1384,190,160,36450,2140,177757,2134,13793,1516,13144,1486,649,420,163964,2645,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,466360,1329,225037,769,12877,659,6740,808,0,262,6740,808,5409,734,1331,562,6137,816,17548,262,14552,893,348,321,14204,969,12704,1041,1500,595,2996,893,120255,330,109835,1471,1384,674,108451,1684,104920,1946,3531,979,10420,1382,34507,262,23783,1311,51,83,23732,1321,22967,1248,765,374,10724,1311,12674,1146,4106,767,4106,767,0,262,8568,1035,27176,1146,3611,729,3511,701,100,106,23565,1061,241323,913,11075,789,5165,1151,0,262,5165,1151,4518,1057,647,320,5910,1262,17555,262,12714,1466,0,262,12714,1466,11824,1260,890,512,4841,1466,124448,303,98918,2107,48,84,98870,2129,94837,2252,4033,1038,25530,2127,37357,86,21162,1313,0,262,21162,1313,20897,1333,265,198,16195,1305,12567,1208,3028,608,2993,599,35,41,9539,1154,38321,1208,3083,594,2934,612,149,124,35238,1140,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,138346,970,68490,488,1292,240,258,183,0,286,258,183,258,183,0,286,1034,193,5031,217,4047,495,0,286,4047,495,3809,517,238,185,984,453,45410,482,42826,922,771,376,42055,979,41141,1106,914,405,2584,785,9194,76,7191,504,39,65,7152,514,7008,517,144,148,2003,499,2840,452,2152,463,1985,462,167,165,688,333,4723,452,1289,449,1289,449,0,286,3434,496,69856,595,830,194,108,92,0,286,108,92,108,92,0,286,722,190,6431,191,4942,440,0,286,4942,440,4845,438,97,78,1489,393,43985,547,36800,1116,42,69,36758,1120,35760,1225,998,375,7185,1070,9374,213,6526,555,0,286,6526,555,6326,595,200,207,2848,557,2494,401,877,370,780,336,97,158,1617,401,6742,401,887,445,887,445,0,286,5855,521,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,8939702,7713,4309810,5164,242649,4000,120493,3930,485,515,120008,3941,97728,4267,22280,2292,122156,4556,290716,2330,242459,4400,5337,1178,237122,4572,215434,5482,21688,3128,48257,3885,2069683,2205,1854912,7690,21020,2494,1833892,7945,1768215,9219,65677,4935,214771,7971,681254,901,445734,6509,598,280,445136,6556,429479,6584,15657,2468,235520,6580,286453,5299,79550,4198,76369,4193,3181,932,206903,5309,739055,5421,77368,4076,74518,3877,2850,813,661687,6049,4629892,4521,231218,4394,113732,4387,126,202,113606,4382,95545,4398,18061,2619,117486,5042,285255,3197,220465,4939,971,384,219494,4969,201800,5025,17694,2845,64790,4585,2102319,2865,1567307,11746,3162,714,1564145,11778,1496155,12207,67990,4498,535012,11873,745598,995,387656,5677,194,189,387462,5661,373215,5810,14247,1557,357942,5716,313520,5681,65622,3223,62147,2968,3475,1312,247898,5834,951982,5666,55088,3860,52111,3813,2977,869,896894,6720,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
