GEO_ID,C17002_001E,C17002_001M,C17002_002E,C17002_002M,C17002_003E,C17002_003M,C17002_004E,C17002_004M,NAME,C17002_001EA,C17002_001MA,C17002_002MA,C17002_002EA,C17002_003EA,C17002_003MA,C17002_004EA,C17002_004MA,state
0400000US32,2364173,4289,262092,17190,433925,19831,1668156,21104,Nevada,null,null,null,null,null,null,null,null,32
0400000US33,1267761,1596,95090,8200,153507,10580,1019164,12022,New Hampshire,null,null,null,null,null,null,null,null,33
0400000US34,8500251,3414,738969,28648,1080603,33240,6680679,33133,New Jersey,null,null,null,null,null,null,null,null,34
0400000US35,1878500,2741,347759,14465,438030,17603,1092711,18723,New Mexico,null,null,null,null,null,null,null,null,35
0400000US36,18589066,5882,2565836,48309,2975617,54636,13047613,58089,New York,null,null,null,null,null,null,null,null,36
0400000US37,8381074,4514,1262770,31640,1674059,33055,5444245,38450,North Carolina,null,null,null,null,null,null,null,null,37
0400000US38,607265,750,68199,5148,110221,5747,428845,6542,North Dakota,null,null,null,null,null,null,null,null,38
0400000US39,11117437,4857,1450650,33995,1862415,34629,7804372,44768,Ohio,null,null,null,null,null,null,null,null,39
0400000US40,3420671,1885,564544,18582,737944,20101,2118183,23353,Oklahoma,null,null,null,null,null,null,null,null,40
0400000US41,3538430,3866,498854,17059,676008,23333,2363568,26382,Oregon,null,null,null,null,null,null,null,null,41
0400000US42,11936227,4561,1420396,29072,2023877,38152,8491954,45439,Pennsylvania,null,null,null,null,null,null,null,null,42
0400000US44,1029258,1498,126150,10141,133241,8929,769867,11383,Rhode Island,null,null,null,null,null,null,null,null,44
0400000US45,4101201,2324,638643,18663,863022,22284,2599536,23848,South Carolina,null,null,null,null,null,null,null,null,45
0400000US46,742505,1194,101286,7087,144468,6980,496751,8652,South Dakota,null,null,null,null,null,null,null,null,46
0400000US47,5787456,4147,899717,29355,1179697,25611,3708042,36574,Tennessee,null,null,null,null,null,null,null,null,47
0400000US48,22190338,7205,3905148,61939,4763920,65549,13521270,74868,Texas,null,null,null,null,null,null,null,null,48
0400000US49,2420872,1585,246047,13820,502684,17967,1672141,21662,Utah,null,null,null,null,null,null,null,null,49
0400000US50,600532,630,68793,6131,92904,6090,438835,7788,Vermont,null,null,null,null,null,null,null,null,50
0400000US51,7309802,3296,728947,22704,1041617,27081,5539238,33229,Virginia,null,null,null,null,null,null,null,null,51
0400000US53,6118254,3839,729470,22357,1005711,32414,4383073,35068,Washington,null,null,null,null,null,null,null,null,53
0400000US54,1763891,2066,317240,14351,382260,12810,1064391,16781,West Virginia,null,null,null,null,null,null,null,null,54
0400000US55,5355146,2478,545650,15445,860535,18700,3948961,25079,Wisconsin,null,null,null,null,null,null,null,null,55
0400000US56,492923,844,46809,4352,88115,6643,357999,7073,Wyoming,null,null,null,null,null,null,null,null,56
0400000US72,3829719,3997,1718373,29181,1043315,24698,1068031,22304,Puerto Rico,null,null,null,null,null,null,null,null,72
