GEO_ID,C23008_001E,C23008_001M,C23008_002E,C23008_002M,C23008_003E,C23008_003M,C23008_004E,C23008_004M,C23008_005E,C23008_005M,C23008_006E,C23008_006M,C23008_007E,C23008_007M,C23008_008E,C23008_008M,C23008_009E,C23008_009M,C23008_010E,C23008_010M,C23008_011E,C23008_011M,C23008_012E,C23008_012M,C23008_013E,C23008_013M,C23008_014E,C23008_014M,C23008_015E,C23008_015M,C23008_016E,C23008_016M,C23008_017E,C23008_017M,C23008_018E,C23008_018M,C23008_019E,C23008_019M,NAME,C23008_001EA,C23008_001MA,C23008_002MA,C23008_002EA,C23008_003MA,C23008_003EA,C23008_004MA,C23008_004EA,C23008_005MA,C23008_005EA,C23008_006EA,C23008_006MA,C23008_007EA,C23008_007MA,C23008_008MA,C23008_008EA,C23008_009MA,C23008_009EA,C23008_010MA,C23008_010EA,C23008_011EA,C23008_011MA,C23008_012EA,C23008_012MA,C23008_013MA,C23008_013EA,C23008_014EA,C23008_014MA,C23008_015MA,C23008_015EA,C23008_016MA,C23008_016EA,C23008_017EA,C23008_017MA,C23008_018EA,C23008_018MA,C23008_019EA,C23008_019MA,state
0400000US13,2189442,9659,777867,7849,504793,10203,265742,9040,210538,7346,15403,2127,13110,2292,273074,9104,208091,9322,64983,4939,1411575,9364,923015,11467,584800,13651,265480,9546,43478,5351,29257,4531,488560,12421,403649,12355,84911,7630,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,273778,4042,100214,2349,71956,3414,40468,3485,25971,3068,2245,1070,3272,892,28258,3238,21275,2811,6983,2043,173564,3365,126969,4899,84310,5182,30435,3573,6709,1543,5515,1275,46595,4303,39444,3649,7151,1650,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,350141,3323,119451,2707,90646,3262,42321,3460,43826,3386,2323,759,2176,775,28805,3095,23310,2708,5495,1300,230690,3074,178625,5339,110140,4867,55081,3280,8317,2265,5087,1549,52065,4743,42371,4055,9694,2727,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3059466,9312,1032521,6244,724673,8966,388417,9697,293929,9796,19621,2941,22706,3093,307848,9138,236205,9207,71643,7455,2026945,9279,1408204,16320,901716,15952,411273,13327,55909,4880,39306,3825,618741,15679,509353,12911,109388,9003,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1494873,7341,493335,5713,334738,8304,189492,7337,124809,6527,9932,2084,10505,1902,158597,8726,122163,7896,36434,4621,1001538,7059,704284,12387,458979,12113,195619,8861,26430,3265,23256,3679,297254,12140,239990,9818,57264,6195,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,640047,3189,209276,3141,152689,4366,103024,4662,42409,3647,4397,1130,2859,806,56587,3914,43192,3050,13395,2388,430771,3479,319213,6377,241078,6292,59667,4027,13231,1763,5237,1422,111558,5625,92134,4979,19424,2616,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,636430,3190,215909,2997,154650,4309,88464,4815,57379,4447,4888,1045,3919,1026,61259,4006,48393,3787,12866,2399,420521,3807,307667,7317,212756,6493,77021,6166,12479,2470,5411,1033,112854,6620,97984,6615,14870,2414,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,912061,5664,308612,4117,212101,6266,120555,5793,72499,5126,8464,1563,10583,2686,96511,5639,70588,5373,25923,3087,603449,4985,417811,9121,243438,9184,124912,7342,24876,3028,24585,4407,185638,7635,140961,7880,44677,4665,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1047069,7052,356304,5726,197281,6773,115837,6590,67483,4053,7023,1512,6938,1729,159023,7329,117164,7474,41859,5374,690765,7603,406924,10802,244748,9181,120409,7847,21042,3357,20725,3392,283841,10558,224684,10453,59157,6182,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,256938,2881,77067,1696,54361,2426,30046,2356,19419,2490,3554,1339,1342,737,22706,2131,17164,1955,5542,1632,179871,3069,122872,4385,85562,3922,26660,2606,8095,1673,2555,715,56999,4553,45156,4455,11843,2292,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1306689,8223,433743,4932,300232,7194,176426,6894,110076,6763,6982,1291,6748,1595,133511,7549,108067,6846,25444,3131,872946,8069,592072,11825,408481,12315,147003,9227,20590,2696,15998,2408,280874,9532,237861,9208,43013,5022,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1391486,5731,457751,5123,338281,7211,194474,7606,122538,6460,9823,2946,11446,2589,119470,6974,81893,5950,37577,5008,933735,6326,651168,10503,441025,10737,164183,7579,27030,2941,18930,2740,282567,8829,216805,8470,65762,5563,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2384322,7586,749225,5828,515866,9365,283754,9196,198200,7624,18164,2855,15748,2243,233359,9039,176774,8251,56585,4653,1635097,7165,1128033,16143,726421,15335,312982,16211,53077,4732,35553,4654,507064,15216,406242,14028,100822,8449,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1175484,4645,386118,4124,292775,5233,189233,6140,87028,4939,9520,1814,6994,1485,93343,4980,74154,4715,19189,2625,789366,4680,588341,9099,426073,9331,127218,7796,20870,2468,14180,2367,201025,8685,171146,8577,29879,3343,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,676452,6201,232545,4128,117817,4939,72127,4614,39207,3824,3620,970,2863,969,114728,5375,87119,5933,27609,4145,443907,4933,241574,7837,158421,6515,59389,4408,14786,2425,8978,1989,202333,7434,153271,6475,49062,4887,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1287597,6131,428222,4918,287444,6964,169657,6262,101316,4957,8457,1380,8014,1711,140778,6471,113561,6648,27217,3137,859375,6292,584788,9667,399115,8599,145483,8070,24318,2836,15872,2633,274587,8776,225980,8360,48607,4928,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,191672,2089,61174,1832,44616,2642,26633,2857,16322,2385,763,308,898,525,16558,2109,12569,1756,3989,1318,130498,2329,93719,3048,61077,3506,24161,2862,4850,1242,3631,1036,36779,3277,29202,2838,7577,1995,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,410707,2638,142029,2397,106596,3151,67791,3395,33669,2792,3377,968,1759,706,35433,2890,26885,2550,8548,1655,268678,3313,202107,4558,146677,4994,43071,3652,6642,1534,5717,1305,66571,4070,53783,4063,12788,1974,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,570563,5952,190214,3955,131203,5469,62931,4740,61792,5580,3222,940,3258,886,59011,4517,44908,4285,14103,3010,380349,5050,255678,7884,155242,7656,80901,6238,11215,2316,8320,1798,124671,7446,104088,6691,20583,3261,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,290038,2648,83845,1937,63945,3041,37601,2869,24043,2906,1231,471,1070,492,19900,2426,14627,2159,5273,1892,206193,2997,156012,3618,109393,4421,36752,3662,4925,1324,4942,1610,50181,4032,42711,3791,7470,1800,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2050315,6629,674484,6663,496113,9784,257765,8149,210883,9575,17257,2875,10208,1551,178371,7816,134653,7600,43718,5294,1375831,7184,990139,11986,625752,14624,298748,13867,40423,4101,25216,3457,385692,12212,319822,11990,65870,5686,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,448507,5090,148358,4093,89143,4769,43607,3656,38359,3925,2867,1099,4310,1204,59215,4635,43018,4019,16197,2982,300149,5045,189014,7395,112207,7144,53791,4837,12217,2648,10799,2198,111135,6647,85014,6390,26121,4160,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4260736,11522,1421965,9567,960890,13931,481606,13852,411376,12620,36967,4783,30941,3542,461075,13101,325815,11796,135260,9430,2838771,11843,1846702,19749,1117913,17068,567756,15637,92090,6499,68943,5897,992069,19184,761662,21375,230407,11018,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1989285,8918,687276,7499,455862,9513,252126,8781,179571,8350,13388,2423,10777,1553,231414,8517,177099,7507,54315,5128,1302009,9141,853006,14410,550554,14571,240170,9847,36109,3961,26173,3460,449003,12829,367645,13340,81358,5857,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,129182,1106,42234,1043,31992,1624,22620,1768,8287,1360,497,220,588,351,10242,1456,7100,1217,3142,968,86948,1426,67970,2389,52929,2503,11850,1468,2074,602,1117,422,18978,1928,15760,1647,3218,1281,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2606090,8029,856802,7107,565123,9398,326745,9026,203290,7597,15295,2199,19793,2952,291679,10014,220872,9813,70807,5681,1749288,8842,1194349,14428,780738,15767,328718,12515,47958,4448,36935,3860,554939,13162,441657,12264,113282,7999,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,785772,4791,276248,4371,185769,5820,95065,5011,78760,5538,6016,1500,5928,1412,90479,5174,68629,5349,21850,3122,509524,5505,345872,8112,217125,8904,100208,6660,16130,2531,12409,2213,163652,7729,130818,7212,32834,3558,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,791907,5175,259961,4384,189225,6461,96898,5813,81928,4463,6208,1670,4191,1253,70736,4525,53537,3924,17199,3117,531946,5471,371379,8835,234607,8045,110761,5970,16382,2588,9629,1964,160567,8449,134726,8158,25841,3147,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2651386,8548,838077,7422,573094,8698,316431,8594,217935,8672,18581,2619,20147,3507,264983,8416,194505,7591,70478,6001,1813309,10103,1260565,15269,815827,15488,354711,12958,49981,3917,40046,4978,552744,15015,436560,14661,116184,8461,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,234629,2378,74722,2360,51129,3313,32245,3481,14720,2485,2478,1094,1686,1006,23593,2523,18146,2454,5447,1312,159907,3135,105727,4789,77361,5155,20284,2527,5514,1484,2568,1367,54180,5053,40188,4434,13992,3106,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,944994,5501,318282,5588,192271,6063,112287,5384,68116,4844,6933,1568,4935,1264,126011,6113,97040,5910,28971,3752,626712,5266,397676,9620,257562,9734,105012,6052,22668,3003,12434,2355,229036,9609,190303,9951,38733,3682,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,175601,1840,61293,1955,40597,2277,29296,2141,8085,1499,1653,625,1563,687,20696,2458,17287,2271,3409,1050,114308,1743,85861,3335,65671,3802,13682,2161,3321,820,3187,1136,28447,3107,24621,2714,3826,1306,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1291018,6949,442102,5087,287016,7233,151750,6449,115663,6594,8435,1926,11168,3183,155086,6669,116742,6149,38344,4560,848916,8106,552662,10991,349422,11554,162125,8318,21858,2577,19257,2631,296254,10218,225236,9455,71018,6494,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5906855,15511,2110744,13574,1431505,16850,685779,16283,661849,18043,33792,3642,50085,6096,679239,16035,500026,14820,179213,11006,3796111,15096,2598913,27059,1512416,23058,886644,20557,102748,8826,97105,6843,1197198,24013,964678,21353,232520,12402,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,710227,3522,272786,3511,229188,4828,101627,5382,116765,4175,6847,2068,3949,1077,43598,5186,34952,4526,8646,1853,437441,4616,356532,7975,205216,8085,134128,6952,11296,2506,5892,1898,80909,7403,70400,7238,10509,1819,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,126703,1165,36439,911,25822,1753,16716,1591,8104,1364,574,392,428,279,10617,1562,7922,1282,2695,1049,90264,1226,61690,2845,45367,2800,12722,2312,2710,961,891,369,28574,2965,23974,2564,4600,1687,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1707959,6800,578793,7009,414768,9894,236605,8706,152372,7901,10855,1986,14936,3703,164025,7003,123722,6918,40303,5078,1129166,7553,794155,10625,520894,10921,224144,10129,26743,2918,22374,2683,335011,10336,276245,10820,58766,5043,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1392286,5849,447818,5196,327485,7725,164631,7012,139140,6338,10938,2245,12776,2307,120333,6201,94047,6052,26286,3095,944468,6995,668796,12028,410030,12801,206374,10857,29607,3673,22785,3293,275672,11289,224394,10789,51278,4737,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,354351,3188,109412,2304,76087,3491,40975,2992,28979,2939,2400,934,3733,1212,33325,3090,22455,2643,10870,1976,244939,3641,172754,5297,97824,5451,52925,4666,10702,1925,11303,2286,72185,4297,49066,4321,23119,3296,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1231349,4656,391611,3639,279889,5309,176330,4939,87088,4424,8394,1460,8077,1279,111722,5459,88222,5322,23500,3024,839738,5117,600123,7973,433519,9362,124623,7635,22971,2356,19010,2679,239615,6607,195851,7971,43764,5060,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,107255,1487,36328,1516,25968,2225,14661,2107,10332,1826,758,507,217,191,10360,1864,8434,1793,1926,831,70927,1662,52511,2925,36079,2954,13081,2186,2377,1037,974,509,18416,2727,16318,2546,2098,920,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,930244,5783,290255,4344,151792,6282,81111,5683,54095,4841,5255,1318,11331,2200,138463,5798,72794,4771,65669,4225,639989,5595,348796,9109,161411,8224,119086,6905,22598,3256,45701,5278,291193,9618,170846,8680,120347,6446,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
