GEO_ID,C18026_001E,C18026_001M,C18026_002E,C18026_002M,C18026_003E,C18026_003M,C18026_004E,C18026_004M,C18026_005E,C18026_005M,C18026_006E,C18026_006M,C18026_007E,C18026_007M,C18026_008E,C18026_008M,C18026_009E,C18026_009M,C18026_010E,C18026_010M,C18026_011E,C18026_011M,C18026_012E,C18026_012M,C18026_013E,C18026_013M,C18026_014E,C18026_014M,C18026_015E,C18026_015M,NAME,C18026_001EA,C18026_001MA,C18026_002MA,C18026_002EA,C18026_003EA,C18026_003MA,C18026_004EA,C18026_004MA,C18026_005EA,C18026_005MA,C18026_006EA,C18026_006MA,C18026_007MA,C18026_007EA,C18026_008EA,C18026_008MA,C18026_009EA,C18026_009MA,C18026_010EA,C18026_010MA,C18026_011EA,C18026_011MA,C18026_012MA,C18026_012EA,C18026_013MA,C18026_013EA,C18026_014EA,C18026_014MA,C18026_015EA,C18026_015MA,state
0400000US25,4099748,4904,360137,7556,8744,1461,1754,638,6990,1455,351393,7487,152331,6020,199062,6976,3739611,6536,244650,10190,46529,3518,198121,9525,3494961,11638,2796265,16160,698696,13121,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6449302,5452,678068,8715,18542,2196,2884,794,15658,2078,659526,9070,283574,7624,375952,8271,5771234,7462,461200,10818,76698,4014,384502,10432,5310034,13263,4038985,16106,1271049,15285,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3328870,3599,336617,5553,7911,1597,1968,569,5943,1495,328706,5325,181430,5075,147276,4765,2992253,4732,163571,6243,44098,3315,119473,5145,2828682,7700,2345776,11071,482906,7808,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1818313,4065,199807,5661,7234,1344,594,456,6640,1269,192573,5752,65022,4284,127551,4156,1618506,5570,197159,7055,25679,2660,171480,6219,1421347,8768,1078658,10848,342689,9156,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3687040,4633,371467,7002,10052,1587,1869,636,8183,1577,361415,7070,176136,6071,185279,5937,3315573,5947,291818,8686,50454,3337,241364,8490,3023755,10087,2411136,15016,612619,12093,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,609212,1842,57552,2288,1790,744,624,456,1166,522,55762,2231,28056,2193,27706,2023,551660,1979,38989,3018,9243,1771,29746,2826,512671,3381,412155,4961,100516,4045,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1101899,2675,112270,3216,3231,773,872,544,2359,653,109039,3343,62948,2986,46091,2573,989629,3123,61031,3923,14907,1759,46124,3378,928598,4654,773440,6112,155158,5605,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1551999,2875,146934,4102,1868,722,90,73,1778,725,145066,4267,68091,3754,76975,4486,1405065,3686,76582,4053,13151,1984,63431,3584,1328483,5299,1031815,7771,296668,7488,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,854287,2007,80544,2770,2317,889,386,293,1931,869,78227,2653,43746,2852,34481,2422,773743,2491,50846,3706,12193,1746,38653,3056,722897,4430,602696,5671,120201,4320,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5536531,4641,546189,6319,12959,1955,1956,633,11003,1841,533230,6452,205714,7108,327516,6741,4990342,5985,266597,8361,56417,4806,210180,7046,4723745,9685,3687796,18111,1035949,15766,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1225270,3242,145436,5200,3651,1084,1302,746,2349,754,141785,5271,58303,4123,83482,4828,1079834,4794,91012,5107,15369,2588,75643,4142,988822,7379,745868,9744,242954,8072,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12269828,7849,1171655,11561,26577,3028,3343,877,23234,2908,1145078,11334,381311,9071,763767,12183,11098173,9951,747322,15784,123776,6119,623546,14304,10350851,18926,7862863,30131,2487988,26262,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5485373,7055,514640,9420,11935,1715,2053,694,9882,1686,502705,9506,218164,8154,284541,7642,4970733,9061,423861,11048,65069,4344,358792,9650,4546872,12679,3563292,17439,983580,16299,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,400862,1524,40430,1696,876,472,161,124,715,440,39554,1604,23042,1595,16512,1331,360432,1831,19085,1592,5191,1033,13894,1094,341347,2334,288392,3072,52955,2945,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7284244,6066,733091,8624,19459,2434,2832,710,16627,2412,713632,8914,335250,7884,378382,8219,6551153,7831,536372,10911,95110,4327,441262,9628,6014781,12899,4695432,20517,1319349,17902,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2227286,4530,237331,6119,8549,1598,1450,653,7099,1297,228782,5852,105658,4752,123124,4810,1989955,5924,191213,6137,30103,2571,161110,5907,1798742,8076,1391994,12029,406748,9719,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2359978,3554,229236,5478,6751,1529,1222,563,5529,1388,222485,5747,96134,4896,126351,4982,2130742,5428,169680,6741,36760,3633,132920,6057,1961062,8843,1526612,11340,434450,9098,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7760620,5727,748636,8957,20175,2090,3337,826,16838,1996,728461,9404,317851,7528,410610,9132,7011984,8457,558406,11995,93559,4755,464847,12157,6453578,14426,5050061,21790,1403517,17725,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,674348,2575,57199,2783,2053,841,421,402,1632,651,55146,2778,26177,2574,28969,2302,617149,3072,48448,3400,9364,1410,39084,2961,568701,4662,462125,6259,106576,4995,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2690402,4194,261836,5785,8867,1751,1517,888,7350,1531,252969,5691,102473,4387,150496,5358,2428566,5388,233273,7131,30913,2936,202360,6511,2195293,9196,1688894,14029,506399,11725,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,478509,1551,51920,2234,986,392,245,162,741,366,50934,2337,28343,2059,22591,1792,426589,2285,24889,2163,6825,1042,18064,1630,401700,2834,335638,3650,66062,3236,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3857312,5535,368909,7187,11411,1698,1978,772,9433,1518,357498,7560,156918,5826,200580,6933,3488403,6444,366683,9896,49419,2708,317264,10009,3121720,11129,2418604,14411,703116,12479,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,14417382,10884,1561671,15549,28750,3316,2903,786,25847,3079,1532921,15531,578342,13860,954579,14816,12855711,13397,822480,16148,141352,7456,681128,13518,12033231,20130,9122310,29165,2910921,25179,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1551680,2477,186674,4574,4490,1028,1460,569,3030,877,182184,4553,105224,3643,76960,3690,1365006,4366,72911,4190,18455,1834,54456,3617,1292095,5949,1022234,7581,269861,7121,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,410222,1157,38497,1936,1261,442,199,158,1062,415,37236,1951,20736,1538,16500,1456,371725,1963,27161,2215,5856,1131,21305,1904,344564,2828,284540,4022,60024,3675,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4823588,7718,469664,9219,11564,2031,3694,1199,7870,1735,458100,9368,200391,6292,257709,8894,4353924,9329,291704,9062,55210,3608,236494,7545,4062220,13151,3238326,16739,823894,13442,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4124279,5722,415991,7799,11086,1541,2019,834,9067,1293,404905,7911,169354,7158,235551,7358,3708288,7677,277194,8197,57005,3540,220189,7671,3431094,10608,2657048,13942,774046,13159,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1168648,2715,107346,3679,2949,817,156,190,2793,770,104397,3683,38997,3092,65400,2949,1061302,2994,152953,6074,14717,1741,138236,5775,908349,6327,667853,7507,240496,6502,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3563399,3629,363497,5562,8158,1288,2032,590,6126,1028,355339,5741,193545,5657,161794,5475,3199902,5160,193127,5258,42555,3010,150572,4933,3006775,7674,2442040,12192,564735,10363,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,334774,2040,34517,2029,255,169,49,86,206,149,34262,2046,20000,1853,14262,1468,300257,2001,21994,2216,5900,1239,16094,1844,278263,2820,228389,4003,49874,3233,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2473928,2665,296609,4172,9871,1646,390,356,9481,1642,286738,4331,44554,3062,242184,4049,2177319,3953,282648,6876,23772,2435,258876,6732,1894671,8157,1112876,13213,781795,11899,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
