GEO_ID,B18030_001E,B18030_001M,B18030_002E,B18030_002M,B18030_003E,B18030_003M,B18030_004E,B18030_004M,B18030_005E,B18030_005M,B18030_006E,B18030_006M,B18030_007E,B18030_007M,B18030_008E,B18030_008M,B18030_009E,B18030_009M,B18030_010E,B18030_010M,B18030_011E,B18030_011M,B18030_012E,B18030_012M,B18030_013E,B18030_013M,B18030_014E,B18030_014M,B18030_015E,B18030_015M,B18030_016E,B18030_016M,B18030_017E,B18030_017M,B18030_018E,B18030_018M,B18030_019E,B18030_019M,B18030_020E,B18030_020M,B18030_021E,B18030_021M,B18030_022E,B18030_022M,B18030_023E,B18030_023M,B18030_024E,B18030_024M,B18030_025E,B18030_025M,B18030_026E,B18030_026M,B18030_027E,B18030_027M,B18030_028E,B18030_028M,B18030_029E,B18030_029M,B18030_030E,B18030_030M,B18030_031E,B18030_031M,B18030_032E,B18030_032M,B18030_033E,B18030_033M,B18030_034E,B18030_034M,B18030_035E,B18030_035M,B18030_036E,B18030_036M,B18030_037E,B18030_037M,B18030_038E,B18030_038M,B18030_039E,B18030_039M,B18030_040E,B18030_040M,B18030_041E,B18030_041M,B18030_042E,B18030_042M,B18030_043E,B18030_043M,B18030_044E,B18030_044M,B18030_045E,B18030_045M,B18030_046E,B18030_046M,B18030_047E,B18030_047M,B18030_048E,B18030_048M,B18030_049E,B18030_049M,B18030_050E,B18030_050M,B18030_051E,B18030_051M,B18030_052E,B18030_052M,B18030_053E,B18030_053M,B18030_054E,B18030_054M,B18030_055E,B18030_055M,NAME,B18030_001MA,B18030_001EA,B18030_002EA,B18030_002MA,B18030_003EA,B18030_003MA,B18030_004EA,B18030_004MA,B18030_005EA,B18030_005MA,B18030_006EA,B18030_006MA,B18030_007MA,B18030_007EA,B18030_008EA,B18030_008MA,B18030_009EA,B18030_009MA,B18030_010EA,B18030_010MA,B18030_011EA,B18030_011MA,B18030_012MA,B18030_012EA,B18030_013EA,B18030_013MA,B18030_014EA,B18030_014MA,B18030_015EA,B18030_015MA,B18030_016EA,B18030_016MA,B18030_017EA,B18030_017MA,B18030_018MA,B18030_018EA,B18030_019EA,B18030_019MA,B18030_020EA,B18030_020MA,B18030_021EA,B18030_021MA,B18030_022EA,B18030_022MA,B18030_023MA,B18030_023EA,B18030_024EA,B18030_024MA,B18030_025EA,B18030_025MA,B18030_026EA,B18030_026MA,B18030_027EA,B18030_027MA,B18030_028MA,B18030_028EA,B18030_029MA,B18030_029EA,B18030_030EA,B18030_030MA,B18030_031EA,B18030_031MA,B18030_032EA,B18030_032MA,B18030_033MA,B18030_033EA,B18030_034MA,B18030_034EA,B18030_035EA,B18030_035MA,B18030_036EA,B18030_036MA,B18030_037EA,B18030_037MA,B18030_038MA,B18030_038EA,B18030_039MA,B18030_039EA,B18030_040MA,B18030_040EA,B18030_041EA,B18030_041MA,B18030_042EA,B18030_042MA,B18030_043MA,B18030_043EA,B18030_044MA,B18030_044EA,B18030_045MA,B18030_045EA,B18030_046EA,B18030_046MA,B18030_047EA,B18030_047MA,B18030_048EA,B18030_048MA,B18030_049EA,B18030_049MA,B18030_050EA,B18030_050MA,B18030_051MA,B18030_051EA,B18030_052EA,B18030_052MA,B18030_053EA,B18030_053MA,B18030_054EA,B18030_054MA,B18030_055EA,B18030_055MA,state
0400000US13,8074472,4987,1158006,19658,533352,11712,49091,4001,13737,2397,35354,3367,23449,2667,5910,1485,17539,2308,322996,9349,70159,5552,252837,8366,137816,3940,15500,1928,122316,4361,624654,12843,28680,3088,11693,2097,16987,2234,17064,2237,5555,1469,11509,1859,359754,10993,102154,6440,257600,8733,219156,5093,43140,3099,176016,5058,6916466,19994,3396520,12379,660217,6521,117473,8126,542744,9305,277229,8070,49027,4817,228202,7351,2255696,11031,167982,9230,2087714,12149,203378,4154,13161,1477,190217,4062,3519946,13893,650907,6298,122137,7273,528770,8830,271661,7970,63112,5449,208549,6933,2346225,12807,276570,9915,2069655,13559,251153,4739,28994,2635,222159,4586,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1122962,2714,144607,6982,69388,3854,4047,986,839,473,3208,837,2624,779,482,374,2142,646,37925,2701,7450,1645,30475,2555,24792,1925,2403,811,22389,1965,75219,4807,2886,996,709,590,2177,733,1171,551,295,259,876,485,34912,3222,7844,1189,27068,2846,36250,2508,5322,1305,30928,2159,978355,7814,476311,4617,85594,1610,10789,2153,74805,2397,36037,1921,3549,1205,32488,2143,309045,3319,18260,2154,290785,3336,45635,1971,2836,676,42799,1918,502044,5013,80488,1705,10332,2062,70156,2676,34015,1916,6519,1769,27496,2203,325323,3550,28412,2343,296911,3858,62218,2610,4508,907,57710,2543,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1281457,2327,199820,7025,100087,4236,8424,1328,2111,711,6313,1164,4659,1393,1144,452,3515,1310,56244,3131,12573,1989,43671,2724,30760,2122,2446,709,28314,2107,99733,4561,5162,986,2217,922,2945,756,3167,912,992,384,2175,815,52867,3741,13086,1961,39781,3100,38537,2015,5115,1015,33422,1901,1081637,7534,534790,5151,104741,2366,17896,2340,86845,2541,47924,3134,8441,1888,39483,2888,341464,3812,28019,2843,313445,4207,40661,2025,2056,553,38605,2138,546847,4843,100986,1942,14903,2113,86083,3036,48903,2191,12070,1812,36833,2052,350196,3903,43622,2878,306574,4306,46762,1928,3717,782,43045,2005,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11499638,4290,1460046,19512,668523,13600,70548,4436,18545,2247,52003,3954,29299,2596,6429,1434,22870,2233,355888,9323,69975,5036,285913,7766,212788,6375,20415,2658,192373,5690,791523,12533,40377,3154,13458,2122,26919,2530,22037,3076,5533,1666,16504,2568,389997,9669,99901,5701,290096,8757,339112,6215,49238,3658,289874,6027,10039592,20060,4938518,13417,922856,5857,139313,7936,783543,9079,392268,6883,52882,4258,339386,6605,3238342,10916,226073,9428,3012269,13259,385052,6545,18561,2383,366491,6529,5101074,13470,907392,6203,130743,8265,776649,8763,383470,7102,76741,5691,306729,5958,3311011,11384,341601,10580,2969410,14896,499201,6028,39833,2760,459368,6236,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5635150,3562,875918,15391,414557,9786,43957,3764,11885,2217,32072,2985,20519,1892,4239,922,16280,1702,229517,6836,47732,3778,181785,5967,120564,3794,9385,1643,111179,3377,461361,9346,24048,2645,7666,1793,16382,1890,14970,1904,4933,1215,10037,1651,245610,7051,65325,4115,180285,5591,176733,4532,22573,1942,154160,4271,4759232,14962,2342588,10073,448481,5769,62751,5102,385730,7058,184438,3868,26178,2742,158260,4337,1523448,7384,103544,5603,1419904,8350,186221,3963,7810,1330,178411,4043,2416644,9761,446991,4738,68646,5333,378345,6537,177079,4907,36233,3371,140846,4735,1548921,8254,158697,7612,1390224,11204,243653,4598,18243,1835,225410,4136,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2670986,2194,380656,7748,183356,6120,15113,2010,2878,737,12235,1907,7014,1086,1501,581,5513,835,100587,4495,20132,2226,80455,4129,60642,2071,3588,897,57054,2192,197300,4858,8635,1332,2378,779,6257,1083,6447,1069,2091,725,4356,932,94634,4194,26211,2383,68423,4032,87584,2611,12313,1365,75271,2740,2290330,7979,1128636,6123,187818,2569,21342,2890,166476,3128,90950,3127,14852,2096,76098,3168,740171,5000,44902,3067,695269,5363,109697,2192,5335,1050,104362,2455,1161694,5680,186936,2802,24834,2854,162102,3753,79218,3489,19097,2332,60121,3078,751296,4874,66448,3237,684848,5587,144244,2633,10434,1171,133810,2802,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2458229,2289,351106,9027,166922,6045,13296,2073,2595,889,10701,1757,6359,1106,1366,619,4993,965,90343,4450,19092,2565,71251,3727,56924,2782,4975,1011,51949,2555,184184,6099,7288,1247,1700,702,5588,950,4042,937,1206,584,2836,671,96405,5068,24002,2064,72403,4682,76449,2805,10176,1215,66273,2731,2107123,9349,1041108,6750,192329,3367,24484,2786,167845,3435,86241,3669,12623,1948,73618,3634,676148,4821,48056,3534,628092,5845,86390,2670,2782,969,83608,2920,1066015,6638,187937,2728,24509,2797,163428,3551,81958,3077,18195,2579,63763,2853,685755,6386,68597,3638,617158,7004,110365,2767,6838,1014,103527,2771,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3765918,3021,799043,10941,381903,7240,32401,2703,11815,2135,20586,2192,12564,2008,4477,1166,8087,1579,235900,6840,68470,4072,167430,6294,101038,2701,14023,1697,87015,2959,417140,7812,20779,2538,7780,1483,12999,2111,12122,1969,5596,1300,6526,1471,244504,7136,81790,4112,162714,6041,139735,3773,27517,2147,112218,3621,2966875,11459,1450862,8645,271119,3736,54093,4522,217026,5430,119604,4944,19992,2950,99612,4486,950697,8049,80516,5135,870181,8680,109442,2708,7693,1247,101749,2969,1516013,8815,260164,3899,55809,3624,204355,4679,113600,4176,26958,3018,86642,3561,996579,8041,129354,6406,867225,8895,145670,3632,16589,1792,129081,3880,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4043670,3973,734478,14042,351705,8881,37071,2936,13922,1877,23149,2445,16344,2214,4171,1195,12173,1992,205808,6945,50607,3654,155201,6450,92482,3231,10451,1839,82031,3417,382773,9317,21410,2813,7852,1393,13558,2194,11466,1688,4053,962,7413,1420,209746,6940,67658,4116,142088,5575,140151,4332,30461,2375,109690,4470,3309192,13560,1583357,9392,309790,4400,84186,5926,225604,6577,153022,5859,36666,3589,116356,6253,1003819,8753,100668,6745,903151,10086,116726,3330,9827,1578,106899,3196,1725835,9628,308243,3638,82444,5901,225799,6579,147695,5626,43117,3921,104578,5173,1120373,8427,196208,8105,924165,9960,149524,4416,23083,2030,126441,3668,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1206082,1999,217213,6655,112027,4333,12796,1541,2508,814,10288,1355,4312,1104,886,446,3426,939,63916,3429,15340,1803,48576,2895,31003,1541,3629,872,27374,1555,105186,4507,4585,1169,1818,765,2767,855,3165,720,1151,492,2014,505,58552,3670,17620,1831,40932,3239,38884,2058,7154,1087,31730,1998,988869,7156,472897,4848,72387,2219,11580,1683,60807,2262,35854,2036,5834,1108,30020,1972,316278,3911,19167,2107,297111,3843,48378,1616,2224,588,46154,1652,515972,4897,76246,2049,11904,1811,64342,2750,36038,2057,7411,1355,28627,1758,340638,3908,31967,2743,308671,4576,63050,2078,6295,1086,56755,2331,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5038482,4017,644815,13610,292716,10037,35371,3751,6599,1797,28772,3180,13437,2136,1506,762,11931,1986,158203,7797,26952,3343,131251,6796,85705,3740,7070,1654,78635,3665,352099,9465,19497,2455,4835,1846,14662,1861,11353,2113,2595,1086,8758,1761,180790,6465,38616,4321,142174,5981,140459,4393,18579,2300,121880,4207,4393667,13441,2116926,9618,393020,5529,32812,4173,360208,6141,168829,4803,15215,2689,153614,5123,1383789,8149,59477,5557,1324312,9593,171288,3612,7083,1384,164205,3545,2276741,10014,389017,3890,44811,5545,344206,6474,163740,4432,21977,3473,141763,4605,1511986,7020,100902,6495,1411084,8863,211998,4697,14107,1607,197891,4625,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5767686,3213,783080,16925,352239,10350,38663,3265,8773,1810,29890,2569,15596,2072,2255,750,13341,1868,181596,8368,37264,4652,144332,7065,116384,4079,12112,1892,104272,4108,430841,11745,20962,2714,4248,1068,16714,2377,10692,1634,2059,618,8633,1446,218320,8451,63233,4524,155087,7626,180867,5552,29560,2913,151307,5133,4984606,17145,2432581,10369,407108,4029,51578,5395,355530,6063,176256,5496,24718,3599,151538,5402,1633667,9142,92580,6593,1541087,10891,215550,4172,11017,1766,204533,3745,2552025,12287,404417,4403,51724,4129,352693,5559,157593,4900,22819,3234,134774,4046,1706028,9366,140631,7620,1565397,11047,283987,5548,23898,2246,260089,5709,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9183062,4006,1435174,18547,668726,11708,72050,4623,22350,2455,49700,4020,33191,2349,8014,1611,25177,1804,373853,8447,79629,4644,294224,7709,189632,4155,15053,1897,174579,3915,766448,12238,42941,4689,13665,1883,29276,4266,23387,2362,6672,1735,16715,1762,404586,8741,111521,5785,293065,7531,295534,6053,40499,3087,255035,6385,7747888,19229,3804514,12592,717436,5283,116440,6451,600996,7370,311943,5972,56268,4229,255675,6091,2461233,10007,186687,7163,2274546,10841,313902,4022,14458,1519,299444,3843,3943374,11942,706831,5678,127462,7337,579369,8859,309547,5806,65882,5215,243665,5878,2531562,10086,273473,7651,2258089,11302,395434,6051,29436,2702,365998,5479,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4636343,2815,567370,11298,268749,6988,26444,2101,3531,807,22913,1949,13270,1486,1744,522,11526,1474,144763,5696,23014,2161,121749,5101,84272,2993,6673,913,77599,2923,298621,7423,15423,2024,3532,1034,11891,1725,11036,2036,3049,1263,7987,1294,152060,5629,38460,3798,113600,4365,120102,3524,18999,1642,101103,3314,4068973,11358,2026419,7569,347600,3628,36068,3589,311532,4133,161939,3941,23076,2955,138863,4182,1350643,7287,75315,5074,1275328,7872,166237,2835,6918,996,159319,2878,2042554,8041,340688,2945,37150,3454,303538,4338,150372,3989,26242,2846,124130,4202,1344787,6296,91133,5230,1253654,7431,206707,3610,15405,1447,191302,3663,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2596240,3166,547423,11408,253295,7077,21394,2343,9712,1594,11682,1629,9841,1846,3478,1006,6363,1343,148547,5617,44609,3873,103938,4739,73513,2950,8511,1249,65002,3018,294128,8033,13142,2157,5947,1677,7195,1171,8904,1655,3806,1154,5098,1052,162434,6689,59527,4170,102907,5565,109648,3042,28732,2440,80916,3218,2048817,11839,985485,7662,203818,4044,55679,4147,148139,4661,90004,4101,21152,2628,68852,3596,625202,6697,61978,5017,563224,6474,66461,2480,4504,1119,61957,2656,1063332,8059,202111,3357,60440,4702,141671,4548,91058,3487,28508,3136,62550,3320,682323,8095,120540,6093,561783,9231,87840,3244,11761,1747,76079,3027,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5225121,3650,904564,12716,431102,8559,36696,2878,13060,2101,23636,2340,17596,2163,4241,1150,13355,1981,243717,7591,54433,4365,189284,6355,133093,3191,10310,1380,122783,2912,473462,8137,19902,1991,5612,1267,14290,1766,12713,1994,5722,1473,6991,1275,261841,6717,73055,4753,188786,5576,179006,4111,28241,2318,150765,3829,4320557,13838,2102040,9291,378973,3987,64340,5265,314633,5859,176499,5192,31036,3804,145463,4975,1368163,8199,98002,5385,1270161,9120,178405,3340,7912,1212,170493,3334,2218517,8567,381372,3260,62163,4507,319209,5011,164659,5227,36621,3080,128038,4849,1441852,8236,150725,6560,1291127,10113,230634,4377,19528,1882,211106,4309,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,851738,1269,141881,4765,73292,3015,6330,1217,1889,780,4441,1005,2563,678,446,255,2117,655,41260,2252,8828,1782,32432,2332,23139,1336,1605,497,21534,1292,68589,3692,2997,843,1234,533,1763,678,1889,601,703,399,1186,488,35649,2685,9159,1665,26490,2563,28054,1656,4559,834,23495,1675,709857,4773,347491,3213,55111,1415,10037,1687,45074,2075,26830,1441,4473,999,22357,1511,233594,2480,22241,2428,211353,3412,31956,1313,1575,494,30381,1314,362366,4336,57024,1597,11840,1962,45184,1844,26270,1605,6431,1045,19839,1774,241157,3423,31193,2885,209964,4391,37915,1616,3332,688,34583,1631,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1573834,2011,221025,7124,107104,4435,9963,1504,2522,708,7441,1219,4441,902,909,474,3532,755,57087,3597,11838,1947,45249,2930,35613,1626,2348,700,33265,1639,113921,4565,5923,1386,1680,765,4243,925,3465,800,1149,415,2316,618,56060,3143,14286,1877,41774,2694,48473,2048,7847,1174,40626,1947,1352809,7680,667001,5113,119873,2484,15204,1963,104669,2710,54184,2309,6773,1256,47411,2105,434958,4386,26306,2598,408652,5095,57986,1674,2686,604,55300,1821,685808,5088,118259,2186,15101,1678,103158,2599,50180,2376,9397,1468,40783,2023,441524,3739,39279,2815,402245,4381,75845,1931,6694,934,69151,1925,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2192942,3058,261561,8146,120409,5439,11366,2110,1740,1195,9626,1610,3942,990,564,396,3378,908,63917,3715,11041,1850,52876,3501,41184,2664,3100,895,38084,2485,141152,5327,7488,1361,1463,908,6025,1167,2936,851,541,375,2395,777,76937,4482,15547,2150,61390,3779,53791,2837,5936,1324,47855,2943,1931381,8182,984944,5630,179464,2795,24235,3273,155229,4202,73920,3003,9382,2348,64538,3272,647701,4029,45570,4972,602131,5579,83859,2702,6109,1553,77750,2890,946437,6075,174949,2790,24601,3326,150348,4456,66136,3420,12936,2241,53200,3305,616510,5349,62684,4727,553826,6500,88842,2819,7969,1867,80873,2973,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1192911,1836,166728,6383,81029,4137,9774,1356,1311,609,8463,1260,2628,745,688,482,1940,629,44309,3316,7393,1520,36916,2806,24318,1758,1807,685,22511,1759,85699,4160,5117,1186,1061,619,4056,969,3035,864,706,443,2329,751,45503,2917,9559,1481,35944,3032,32044,1869,4206,931,27838,1991,1026183,6133,504765,4057,86510,1770,6798,1508,79712,2170,37823,2017,4069,1393,33754,1843,338125,3656,11093,2137,327032,4242,42307,1703,1766,663,40541,1732,521418,4400,85902,1820,6408,1475,79494,2162,37058,2051,5064,1211,31994,1944,345806,3733,20459,2727,325347,4216,52652,1850,3512,905,49140,1875,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7916117,3873,948665,16273,418144,9276,38066,3195,7401,1903,30665,3266,20424,2364,3561,1255,16863,2026,217668,5950,29459,3109,188209,5900,141986,4620,12054,2177,129932,4221,530521,9930,23478,2891,4762,1371,18716,2534,12909,1997,2097,815,10812,1744,250132,8241,53154,4205,196978,6986,244002,5748,31933,2965,212069,5694,6967452,17573,3409022,10143,632032,4622,68763,5212,563269,6829,261538,4940,28699,3735,232839,6470,2216938,7485,106813,7467,2110125,11481,298514,4609,16021,2300,282493,4911,3558430,10501,618000,4842,66598,5762,551402,7125,251318,4737,28042,3543,223276,5823,2305604,8930,169359,9728,2136245,10787,383508,5456,31080,3509,352428,6835,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
