GEO_ID,B19113I_001E,B19113I_001M,NAME,B19113I_001MA,B19113I_001EA,state
0400000US01,32249,4513,Alabama,null,null,01
0400000US02,47289,9397,Alaska,null,null,02
0400000US04,35005,1158,Arizona,null,null,04
0400000US05,32079,3417,Arkansas,null,null,05
0400000US06,41368,406,California,null,null,06
0400000US08,36475,1406,Colorado,null,null,08
0400000US09,38562,2305,Connecticut,null,null,09
0400000US10,41509,7088,Delaware,null,null,10
0400000US11,41790,6676,District of Columbia,null,null,11
0400000US12,39646,993,Florida,null,null,12
0400000US13,36746,1469,Georgia,null,null,13
0400000US15,54803,6627,Hawaii,null,null,15
0400000US16,28946,2017,Idaho,null,null,16
0400000US17,42801,1317,Illinois,null,null,17
0400000US18,37581,3151,Indiana,null,null,18
0400000US19,29705,4011,Iowa,null,null,19
0400000US20,35242,2034,Kansas,null,null,20
0400000US21,32309,6234,Kentucky,null,null,21
0400000US22,43570,3710,Louisiana,null,null,22
0400000US23,31348,3270,Maine,null,null,23
0400000US24,53455,2816,Maryland,null,null,24
0400000US25,31599,2700,Massachusetts,null,null,25
0400000US26,42194,2616,Michigan,null,null,26
0400000US27,37215,3482,Minnesota,null,null,27
0400000US28,33164,4911,Mississippi,null,null,28
0400000US29,43018,4865,Missouri,null,null,29
0400000US30,32450,7626,Montana,null,null,30
0400000US31,36389,2583,Nebraska,null,null,31
0400000US32,41583,1358,Nevada,null,null,32
0400000US33,55892,15546,New Hampshire,null,null,33
0400000US34,43581,2256,New Jersey,null,null,34
0400000US35,35289,1024,New Mexico,null,null,35
0400000US36,36204,877,New York,null,null,36
0400000US37,29638,1709,North Carolina,null,null,37
0400000US38,48201,16270,North Dakota,null,null,38
0400000US39,37911,2467,Ohio,null,null,39
0400000US40,31771,2246,Oklahoma,null,null,40
0400000US41,31386,2368,Oregon,null,null,41
0400000US42,28634,2310,Pennsylvania,null,null,42
0400000US44,29177,6171,Rhode Island,null,null,44
0400000US45,32701,3773,South Carolina,null,null,45
0400000US46,36187,9966,South Dakota,null,null,46
0400000US47,33416,1635,Tennessee,null,null,47
0400000US48,32123,425,Texas,null,null,48
0400000US49,35598,1932,Utah,null,null,49
0400000US50,51941,51217,Vermont,null,null,50
0400000US51,49132,2015,Virginia,null,null,51
0400000US53,31640,1057,Washington,null,null,53
0400000US54,28736,11745,West Virginia,null,null,54
0400000US55,36006,2690,Wisconsin,null,null,55
0400000US56,39977,9746,Wyoming,null,null,56
0400000US72,19987,437,Puerto Rico,null,null,72
