GEO_ID,C09001_001E,C09001_001M,C09001_002E,C09001_002M,C09001_003E,C09001_003M,C09001_004E,C09001_004M,C09001_005E,C09001_005M,C09001_006E,C09001_006M,C09001_007E,C09001_007M,C09001_008E,C09001_008M,C09001_009E,C09001_009M,C09001_010E,C09001_010M,C09001_011E,C09001_011M,C09001_012E,C09001_012M,C09001_013E,C09001_013M,C09001_014E,C09001_014M,C09001_015E,C09001_015M,C09001_016E,C09001_016M,C09001_017E,C09001_017M,C09001_018E,C09001_018M,C09001_019E,C09001_019M,C09001_020E,C09001_020M,C09001_021E,C09001_021M,C09001_022E,C09001_022M,C09001_023E,C09001_023M,C09001_024E,C09001_024M,C09001_025E,C09001_025M,C09001_026E,C09001_026M,C09001_027E,C09001_027M,NAME,C09001_001MA,C09001_001EA,C09001_002MA,C09001_002EA,C09001_003EA,C09001_003MA,C09001_004EA,C09001_004MA,C09001_005EA,C09001_005MA,C09001_006MA,C09001_006EA,C09001_007MA,C09001_007EA,C09001_008EA,C09001_008MA,C09001_009EA,C09001_009MA,C09001_010EA,C09001_010MA,C09001_011MA,C09001_011EA,C09001_012MA,C09001_012EA,C09001_013EA,C09001_013MA,C09001_014EA,C09001_014MA,C09001_015EA,C09001_015MA,C09001_016EA,C09001_016MA,C09001_017MA,C09001_017EA,C09001_018EA,C09001_018MA,C09001_019EA,C09001_019MA,C09001_020EA,C09001_020MA,C09001_021EA,C09001_021MA,C09001_022MA,C09001_022EA,C09001_023EA,C09001_023MA,C09001_024EA,C09001_024MA,C09001_025EA,C09001_025MA,C09001_026EA,C09001_026MA,C09001_027EA,C09001_027MA,state
0400000US13,2352675,2340,2336090,4213,1526121,18364,280650,8112,181385,7562,84494,5128,246077,9578,248754,7627,250104,8601,234657,5879,147550,9844,23855,3440,19305,4012,8893,2008,22830,2598,21694,2999,23392,3233,27581,3260,662419,17043,111212,7000,74047,5786,34145,3288,102194,6007,104232,5878,117843,6671,118746,5535,16585,3472,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,298571,515,297371,769,219135,6039,40964,2590,27900,2597,12544,1830,32511,2448,33303,2417,37727,2571,34186,1829,18082,3253,2142,715,2758,970,523,322,2675,941,2660,1006,3669,1193,3655,935,60154,5794,8980,1796,7067,1455,3346,1092,10235,1764,8440,1322,10831,1702,11255,1607,1200,661,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,372936,865,370087,1339,284167,6893,47991,2294,32403,2206,15439,1464,43850,2818,45419,2555,49726,3236,49339,2039,22136,3542,3311,1053,3115,1152,488,325,3959,1072,3558,950,4603,1175,3102,795,63784,6123,9681,1490,8543,1916,3457,906,9989,1783,9267,1459,11508,1941,11339,1780,2849,958,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3231586,1774,3213682,3356,2247758,21045,382292,8239,261657,6790,125216,4740,364829,8968,371051,8595,378134,9523,364579,6024,183653,10259,32928,3612,19851,2380,9793,1548,27640,3222,26677,3093,31039,3226,35725,3532,782271,21179,122573,7716,76883,5002,38846,3549,120754,6972,133921,7191,147776,8211,141518,5723,17904,2892,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1593016,1558,1575212,3851,1105766,16766,173616,5551,124857,4548,61227,3631,184873,6220,182972,6425,192860,6552,185361,4199,110820,8110,21490,3095,9353,1697,7111,1445,18390,2635,16307,2259,18649,2979,19520,2028,358626,15294,55189,3605,41204,3831,19512,3048,57520,4928,58071,4402,65731,5159,61399,3792,17804,3349,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,667926,1122,662956,1673,491343,7452,81410,3194,53841,2159,25042,2165,80979,3406,77508,3302,84828,3285,87735,2338,41704,4624,7328,1492,4667,1303,2603,1021,5800,1157,6658,1360,7111,1609,7537,1539,129909,6497,20222,2091,14555,2139,6053,1045,20637,2312,20513,2075,24450,2389,23479,2024,4970,1347,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,671447,1517,665791,2217,487266,8741,81865,3280,54329,3205,27105,2168,77500,3947,79396,3606,82435,3670,84636,2446,41755,4240,7159,1465,3151,878,1983,680,6546,1420,7324,1314,7312,1213,8280,1292,136770,8108,22432,2340,16824,2095,7816,1475,23281,2825,21644,2434,22522,2945,22251,2173,5656,1455,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,976111,1751,966448,2769,673565,10276,116194,5169,74423,4046,36330,2963,110342,4217,110955,4841,113629,4300,111692,3348,57166,5784,7607,1721,6204,1552,2914,904,8784,1819,8879,1720,11795,1843,10983,1880,235717,9964,37034,3821,28227,3137,12010,1976,40634,3462,36562,3887,39432,3281,41818,3366,9663,2339,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1140628,1654,1131954,2495,665821,14843,107480,5016,76956,4619,35677,3051,108546,5095,105312,5478,118625,5085,113225,4045,64112,6647,14075,2681,5945,1331,3142,828,8702,1743,8491,1641,11374,2251,12383,2540,402021,14817,65432,4710,47738,4385,20846,2816,66540,5753,62796,4451,68072,5227,70597,3883,8674,2080,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,276219,729,271427,1832,187647,5469,29540,1949,18172,1711,8963,1240,28899,1849,32614,2382,32562,2181,36897,1685,26490,3741,4205,897,2776,1249,1422,608,4254,959,3554,912,5211,1428,5068,1163,57290,4521,6614,1429,5200,1144,2726,926,9123,1748,10847,1643,11099,1549,11681,1419,4792,1666,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1397663,1456,1387213,2605,948085,15500,160870,6106,109396,4321,50337,3324,147870,6100,151516,5821,167385,7397,160711,4390,87061,9321,14555,3134,10075,2125,5585,1732,11227,1819,14449,3145,13537,2316,17633,2899,352067,13899,50941,4674,33534,3684,16682,2935,54429,4994,59458,4365,70072,6323,66951,4015,10450,2344,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1450671,1111,1440919,2808,1021069,12927,172604,5900,119532,5343,55597,3559,163845,6333,161689,6327,176157,6288,171645,4410,81992,6929,13285,2667,7322,1687,5145,1615,11980,1798,14032,2284,12785,1939,17443,2457,337858,11950,47954,4855,32820,2994,15427,2151,50797,4842,61574,4066,65106,4162,64180,4050,9752,2532,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2512663,1526,2493851,2886,1716564,19585,264300,7083,188098,6228,87873,4499,284208,7122,292746,8245,299374,6373,299965,6308,169556,10418,28950,4275,19051,2584,7570,1306,26008,4050,26256,2778,29319,2808,32402,3098,607731,17470,85324,5972,61801,4763,28757,2899,95192,6115,100043,5540,120897,6091,115717,5298,18812,2450,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1226719,1324,1215558,2392,910455,10625,152585,4458,105025,3582,46493,2454,147717,4152,147181,4662,155189,4853,156265,4006,79505,5924,13818,1682,8420,1383,2965,730,12728,2178,12346,1876,13414,1881,15814,2275,225598,8758,31127,2818,24258,2386,11869,1643,34526,2734,37615,3141,41502,3731,44701,3198,11161,1995,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743946,1319,738267,1907,402693,10764,66644,4163,46601,3267,22964,2362,63175,4254,66333,3776,70414,3704,66562,3533,53875,6623,9209,2063,6116,1792,2917,1001,9034,2111,9057,2155,9894,2114,7648,1771,281699,10533,40925,3678,39136,4247,14175,1837,41927,3645,45149,3732,49272,4015,51115,3098,5679,1555,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1371144,1835,1357881,2919,920122,12683,150706,4955,103763,4071,48488,3174,144530,4542,154081,5119,156031,6150,162523,3906,96548,7495,17822,2766,9778,2058,4238,996,15386,2873,13950,2186,17453,2217,17921,2245,341211,12064,54251,3530,40359,3393,16732,2704,52479,4276,57648,3437,59456,4801,60286,3405,13263,2254,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,203730,1130,201991,1560,145804,4344,23936,1831,15998,1502,7395,1355,23353,1772,23572,1680,24476,1768,27074,1512,13563,2343,2398,872,1143,504,363,286,2682,1049,2017,698,2395,734,2565,769,42624,4279,6829,1305,3349,861,2165,749,6704,1356,6277,1166,8718,1524,8582,1431,1739,1116,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,428932,846,427227,1087,321794,5750,56187,2459,37168,2203,18118,1781,52151,2830,50700,2356,54138,2399,53332,1859,21826,1989,2986,782,2585,704,1356,413,2464,594,3315,660,3671,747,5449,915,83607,5491,13812,1667,9712,1594,3641,898,14369,1854,14298,1703,12851,1607,14924,1618,1705,527,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,618805,616,612014,2230,423018,10446,75501,4633,49553,4017,21520,2470,72176,3891,70385,4483,70621,3880,63262,2809,50323,6732,9363,2165,5233,1735,3224,1504,7605,1692,7482,1834,8262,1938,9154,2253,138673,8819,18309,2774,13254,2236,6229,1352,24104,2998,26674,3096,26488,3258,23615,2756,6791,2147,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,302900,824,299937,1563,227923,4763,32544,2017,23653,1871,10341,1569,37321,2219,39914,2129,41660,2581,42490,1414,18013,2954,2577,884,1347,562,1159,548,2079,699,2514,715,3288,989,5049,1300,54001,4342,8161,1547,4707,1353,1817,711,7794,1329,10139,1887,10982,1767,10401,1299,2963,1186,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2154683,724,2141843,2693,1543085,15797,252306,7296,174421,5770,89547,5228,262219,7911,260620,7755,256062,7520,247910,4688,125981,10174,22012,3750,12192,2169,6151,1724,17338,2837,18639,3830,21695,2861,27954,3439,472777,16094,66505,5716,51993,4187,23334,3036,68474,4826,82384,6095,88544,6577,91543,4716,12840,2597,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,486361,939,481522,2183,306313,10492,50643,3376,33301,2717,16165,2430,46427,3099,52863,3543,51768,3427,55146,3358,39508,6120,6218,1396,4578,1614,2774,1070,5458,1570,5170,1209,6573,1563,8737,1987,135701,9452,21585,2857,14117,2000,7390,1686,22253,2998,23176,2586,24697,2966,22483,2546,4839,1931,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4519771,2443,4489984,4192,2944923,26848,514739,10596,337056,9046,162122,7318,464113,10838,487671,10384,494295,9813,484927,7905,292879,14454,53706,4634,33635,3533,17891,2293,40989,4061,43093,4711,48095,3566,55470,4024,1252182,24915,172803,7979,129484,7079,61928,4118,188868,8450,216511,10084,241473,9564,241115,7613,29787,3976,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2132017,2371,2114824,4645,1395217,19127,238490,6984,170879,6185,78811,4986,224257,7160,221195,8048,234042,8104,227543,5489,138200,8284,21479,2895,16612,2267,7900,1945,20526,2509,22156,2802,24408,3182,25119,2785,581407,17156,84169,5330,64954,4830,33859,3633,96683,6498,97572,5114,103495,6154,100675,4114,17193,4053,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,135263,488,134126,628,103300,2821,16968,1264,10323,1168,5682,753,16262,1284,17363,1355,17673,1237,19029,857,7852,1333,1705,671,662,278,240,133,1410,413,961,357,1483,465,1391,403,22974,2731,4078,833,2567,755,862,317,3601,1011,3756,641,3731,740,4379,732,1137,394,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2753608,1980,2732445,4659,1859605,19144,289416,7770,204341,5741,108710,5180,295383,8054,310081,7409,327084,8140,324590,5797,178954,11202,27287,3092,17439,2540,8075,1638,29553,3381,28943,2943,32013,3440,35644,3268,693886,16871,115051,5417,78276,5138,36867,3343,109820,5607,110533,5530,121525,6343,121814,5176,21163,3722,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,848413,1220,841806,2046,575926,11306,97144,4130,72119,3177,30612,2708,97955,4255,88538,4425,95386,4120,94172,3561,55874,4744,10142,2116,5800,1215,2305,633,9089,1600,8381,1539,8926,1496,11231,1785,210006,10795,34604,3616,23492,2687,11480,2279,34809,3587,32875,2949,33683,3455,39063,2537,6607,1545,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,846461,1385,834500,3397,596593,10644,101070,4403,67047,3238,35079,3597,94901,4169,100576,5024,100357,4627,97563,3424,58427,6211,8282,1751,5024,1342,2745,783,9386,2066,9286,2014,10465,2293,13239,1725,179480,9394,25250,3021,17560,2202,9367,1593,31784,3381,28082,3088,33560,4052,33877,2884,11961,3169,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2799774,1313,2775404,3697,1912803,18641,292946,5296,209297,5238,100312,4664,301273,6972,320791,7750,346393,8361,341791,6236,174959,8767,31841,3322,15392,2156,7726,1596,25024,3319,28317,2730,31865,3650,34794,3531,687642,18443,101817,5629,70149,4724,35272,3241,99334,5591,116656,5151,128364,7732,136050,5630,24370,3535,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,244331,968,243434,1126,164060,6173,27020,2092,17845,1976,9116,1792,26473,2864,25806,2770,29090,2511,28710,1593,13810,3042,2665,998,1353,695,1044,703,1764,827,1817,796,2601,897,2566,853,65564,6110,9486,1604,5551,1408,2609,869,10054,1718,12025,1845,13691,2211,12148,1581,897,620,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1022204,1453,1015056,2233,638830,12883,103405,4348,70284,3694,34630,3442,105316,5419,104962,4603,113582,5055,106651,3438,60952,5874,10499,2211,4992,1333,2795,869,9348,2196,8429,1504,10673,2128,14216,2217,315274,11544,51337,3751,36874,3734,19257,2692,46960,4233,49939,3484,54321,4400,56586,3167,7148,1674,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,186245,584,183717,1289,131963,4339,20692,1429,13765,1329,7772,1012,21263,1732,22837,1700,23183,1777,22451,1309,13663,2374,2264,706,2364,875,880,462,1921,539,1923,506,2026,596,2285,588,38091,3828,8338,1658,5632,1128,1748,618,5561,1328,4701,969,5501,994,6610,1063,2528,1083,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1382806,2305,1371096,3351,908461,13184,151735,4963,108161,5166,51784,3674,141278,5249,149762,6345,151400,5918,154341,4439,89820,8780,15875,3812,8190,1709,4433,1309,14656,2478,14061,2432,16726,2589,15879,2025,372815,11010,57589,4609,43768,4363,18974,2529,60537,3983,63367,4546,64426,5068,64154,4286,11710,2734,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
