GEO_ID,B19013A_001E,B19013A_001M,NAME,B19013A_001MA,B19013A_001EA,state
0400000US01,42638,706,Alabama,null,null,01
0400000US02,62001,2053,Alaska,null,null,02
0400000US04,46603,635,Arizona,null,null,04
0400000US05,37748,762,Arkansas,null,null,05
0400000US06,57145,399,California,null,null,06
0400000US08,52286,654,Colorado,null,null,08
0400000US09,65347,1088,Connecticut,null,null,09
0400000US10,55427,1691,Delaware,null,null,10
0400000US11,77534,4365,District of Columbia,null,null,11
0400000US12,45312,324,Florida,null,null,12
0400000US13,51990,469,Georgia,null,null,13
0400000US15,60606,2037,Hawaii,null,null,15
0400000US16,42236,941,Idaho,null,null,16
0400000US17,54058,448,Illinois,null,null,17
0400000US18,45943,457,Indiana,null,null,18
0400000US19,44195,511,Iowa,null,null,19
0400000US20,44839,748,Kansas,null,null,20
0400000US21,38507,573,Kentucky,null,null,21
0400000US22,44237,834,Louisiana,null,null,22
0400000US23,43149,1000,Maine,null,null,23
0400000US24,68501,934,Maryland,null,null,24
0400000US25,60120,688,Massachusetts,null,null,25
0400000US26,48969,537,Michigan,null,null,26
0400000US27,53792,477,Minnesota,null,null,27
0400000US28,41187,759,Mississippi,null,null,28
0400000US29,44182,538,Missouri,null,null,29
0400000US30,40354,774,Montana,null,null,30
0400000US31,45299,756,Nebraska,null,null,31
0400000US32,51262,789,Nevada,null,null,32
0400000US33,56782,1076,New Hampshire,null,null,33
0400000US34,67364,777,New Jersey,null,null,34
0400000US35,40548,785,New Mexico,null,null,35
0400000US36,54600,452,New York,null,null,36
0400000US37,45392,490,North Carolina,null,null,37
0400000US38,41645,773,North Dakota,null,null,38
0400000US39,46390,362,Ohio,null,null,39
0400000US40,39790,698,Oklahoma,null,null,40
0400000US41,43880,577,Oregon,null,null,41
0400000US42,46967,356,Pennsylvania,null,null,42
0400000US44,54252,1216,Rhode Island,null,null,44
0400000US45,46074,558,South Carolina,null,null,45
0400000US46,41668,916,South Dakota,null,null,46
0400000US47,41688,418,Tennessee,null,null,47
0400000US48,46057,354,Texas,null,null,48
0400000US49,49074,1017,Utah,null,null,49
0400000US50,45831,1223,Vermont,null,null,50
0400000US51,58895,730,Virginia,null,null,51
0400000US53,50678,491,Washington,null,null,53
0400000US54,33825,833,West Virginia,null,null,54
0400000US55,49244,485,Wisconsin,null,null,55
0400000US56,47169,1610,Wyoming,null,null,56
0400000US72,17339,349,Puerto Rico,null,null,72
