GEO_ID,C24040_001E,C24040_001M,C24040_002E,C24040_002M,C24040_003E,C24040_003M,C24040_004E,C24040_004M,C24040_005E,C24040_005M,C24040_006E,C24040_006M,C24040_007E,C24040_007M,C24040_008E,C24040_008M,C24040_009E,C24040_009M,C24040_010E,C24040_010M,C24040_011E,C24040_011M,C24040_012E,C24040_012M,C24040_013E,C24040_013M,C24040_014E,C24040_014M,C24040_015E,C24040_015M,C24040_016E,C24040_016M,C24040_017E,C24040_017M,C24040_018E,C24040_018M,C24040_019E,C24040_019M,C24040_020E,C24040_020M,C24040_021E,C24040_021M,C24040_022E,C24040_022M,C24040_023E,C24040_023M,C24040_024E,C24040_024M,C24040_025E,C24040_025M,C24040_026E,C24040_026M,C24040_027E,C24040_027M,C24040_028E,C24040_028M,C24040_029E,C24040_029M,C24040_030E,C24040_030M,C24040_031E,C24040_031M,C24040_032E,C24040_032M,C24040_033E,C24040_033M,C24040_034E,C24040_034M,C24040_035E,C24040_035M,C24040_036E,C24040_036M,C24040_037E,C24040_037M,C24040_038E,C24040_038M,C24040_039E,C24040_039M,C24040_040E,C24040_040M,C24040_041E,C24040_041M,C24040_042E,C24040_042M,C24040_043E,C24040_043M,C24040_044E,C24040_044M,C24040_045E,C24040_045M,C24040_046E,C24040_046M,C24040_047E,C24040_047M,C24040_048E,C24040_048M,C24040_049E,C24040_049M,C24040_050E,C24040_050M,C24040_051E,C24040_051M,C24040_052E,C24040_052M,C24040_053E,C24040_053M,C24040_054E,C24040_054M,C24040_055E,C24040_055M,NAME,C24040_001EA,C24040_001MA,C24040_002EA,C24040_002MA,C24040_003MA,C24040_003EA,C24040_004MA,C24040_004EA,C24040_005MA,C24040_005EA,C24040_006EA,C24040_006MA,C24040_007EA,C24040_007MA,C24040_008MA,C24040_008EA,C24040_009MA,C24040_009EA,C24040_010MA,C24040_010EA,C24040_011EA,C24040_011MA,C24040_012EA,C24040_012MA,C24040_013MA,C24040_013EA,C24040_014MA,C24040_014EA,C24040_015MA,C24040_015EA,C24040_016MA,C24040_016EA,C24040_017EA,C24040_017MA,C24040_018EA,C24040_018MA,C24040_019MA,C24040_019EA,C24040_020MA,C24040_020EA,C24040_021EA,C24040_021MA,C24040_022EA,C24040_022MA,C24040_023EA,C24040_023MA,C24040_024MA,C24040_024EA,C24040_025MA,C24040_025EA,C24040_026EA,C24040_026MA,C24040_027MA,C24040_027EA,C24040_028EA,C24040_028MA,C24040_029EA,C24040_029MA,C24040_030EA,C24040_030MA,C24040_031EA,C24040_031MA,C24040_032EA,C24040_032MA,C24040_033EA,C24040_033MA,C24040_034EA,C24040_034MA,C24040_035EA,C24040_035MA,C24040_036EA,C24040_036MA,C24040_037EA,C24040_037MA,C24040_038MA,C24040_038EA,C24040_039MA,C24040_039EA,C24040_040EA,C24040_040MA,C24040_041EA,C24040_041MA,C24040_042MA,C24040_042EA,C24040_043MA,C24040_043EA,C24040_044MA,C24040_044EA,C24040_045MA,C24040_045EA,C24040_046EA,C24040_046MA,C24040_047EA,C24040_047MA,C24040_048MA,C24040_048EA,C24040_049MA,C24040_049EA,C24040_050MA,C24040_050EA,C24040_051EA,C24040_051MA,C24040_052EA,C24040_052MA,C24040_053MA,C24040_053EA,C24040_054MA,C24040_054EA,C24040_055MA,C24040_055EA,state
0400000US13,2837351,21894,1680166,16433,31714,3337,27626,3141,4088,1162,239027,9200,283325,7578,99834,6232,178729,9333,154526,7231,128537,7040,25989,2559,54661,4313,92626,5143,61058,3938,31568,3128,181662,6936,111221,5345,1893,821,68548,5311,110434,5538,53245,4089,57189,4340,76251,5698,17239,2430,59012,5228,72089,5383,105288,6673,1157185,14249,4586,1165,4307,1104,279,258,24375,3457,124158,7131,30205,2692,133278,6767,46403,3686,37252,3264,9151,1681,36975,4102,125906,6124,94172,5362,31734,3209,108226,6090,71750,4437,1530,583,34946,4124,332646,10628,121657,6516,210989,8376,64089,4881,9982,1728,54107,4807,46413,4324,79925,5198,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,372881,8538,216033,5218,3298,932,3250,936,48,81,28485,3281,9396,1766,9628,1701,20116,2279,16255,2134,12993,1980,3262,980,5226,1182,14779,1936,6976,1266,7803,1452,21557,2302,11824,1543,126,133,9607,1918,18759,2093,9057,1420,9702,1569,31098,3512,5385,1422,25713,2767,9530,1502,27906,2878,156848,5082,880,411,880,411,0,264,3891,1041,3925,893,3821,1155,19619,2336,6658,1293,6121,1239,537,277,2480,828,15970,1740,10039,1505,5931,1129,14675,2122,9010,1511,56,92,5609,1213,43216,3087,17320,2165,25896,2423,20440,2582,2550,721,17890,2507,7458,1629,13815,1906,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,388105,7757,238780,5281,21112,2432,20320,2405,792,304,31984,3201,40619,2957,11241,1742,26352,2202,15188,1985,11760,1935,3428,721,5216,1181,10597,1495,6914,1198,3683,941,22615,2130,13673,1821,75,103,8867,1392,18792,1944,10532,1348,8260,1356,10474,2216,4233,1486,6241,1477,9522,1695,15068,1532,149325,4656,2633,682,2318,662,315,271,2836,697,12820,1671,3689,818,17256,2132,4196,997,2873,869,1323,490,3045,753,14117,1796,11021,1528,3096,1087,13524,2042,8012,1469,357,244,5155,1371,45722,2600,13252,1418,32470,2397,10644,1786,2025,603,8619,1656,6025,1483,12818,1564,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3851609,26234,2280390,16733,37016,2509,30755,2516,6261,1074,221330,9183,474373,11781,132198,5819,211523,8304,199995,9001,173497,8475,26498,2315,61901,4560,171539,6375,126984,5388,44555,3637,240038,8757,160489,5941,2129,581,77420,6234,197523,7822,90897,4844,106626,5560,125198,7742,27035,2636,98163,7541,93612,5569,114144,5595,1571219,17199,5997,1062,4933,958,1064,457,20827,2341,186765,6449,47509,3635,146606,5974,60629,4219,52702,4038,7927,1520,44920,3661,186278,6915,151238,6056,35040,3700,165174,7343,109977,6259,2493,738,52704,3953,463046,11259,134674,5480,328372,10135,87527,6085,19359,2919,68168,4931,74326,5021,81615,4860,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1898302,17708,1133899,12488,22696,2144,18092,1861,4604,993,116165,5425,357894,7845,63156,4361,105723,5214,89486,5089,72835,4954,16651,2091,20110,2242,52350,3065,34457,2604,17893,2331,74777,4610,45956,3418,1185,618,27636,2826,90164,4144,42143,2845,48021,3470,49581,3771,13461,1677,36120,3338,45484,3532,46313,3031,764403,10932,4137,774,3804,738,333,231,11083,1565,129648,4827,19246,2032,86936,4272,22825,2248,19295,2160,3530,693,17923,2222,78726,5048,63796,4198,14930,2279,49347,3154,31240,2496,821,443,17286,2383,234068,7608,58473,3152,175595,6871,42728,3729,7812,1476,34916,3275,29485,2750,38251,2902,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,974189,10129,573382,7845,37199,2197,35985,2169,1214,420,61339,3474,142643,4869,30958,2082,59291,3671,47431,3737,37263,3340,10168,1486,11488,1498,34619,2927,27990,2259,6629,1618,34144,2666,22084,2046,219,198,11841,1707,47630,2892,25316,2315,22314,1871,20062,2415,6801,1359,13261,2007,22058,2149,24520,2197,400807,6070,4995,1015,4822,992,173,158,3628,735,54495,3064,11239,1666,42700,2981,11270,1657,8528,1407,2742,705,9539,1105,50699,2407,45707,2251,4992,920,24446,1910,16489,1614,251,205,7706,1141,135173,4796,37955,3016,97218,3936,18355,1851,4899,885,13456,1621,16578,1872,17690,1657,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,879858,10448,528647,6830,31344,2200,25059,1845,6285,1105,55995,3816,118177,5211,29170,2728,50873,3663,41979,2808,31895,2446,10084,1615,16793,2035,28780,2923,19366,1986,9414,2292,42969,3291,28710,2866,383,265,13876,1738,46418,2923,22934,1976,23484,2230,18255,2318,4502,965,13753,2181,19127,2193,28767,2761,351211,7006,4272,782,3546,752,726,372,4321,712,37170,3015,7820,1308,36850,2818,9411,1359,6823,936,2588,887,11483,1779,34143,2552,28617,2450,5526,1103,26138,2659,18619,2070,241,208,7278,1242,119750,4132,36241,2814,83509,4037,22754,2833,4647,1155,18107,2451,15490,2292,21609,2212,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1164868,11941,684884,8709,33944,3073,18515,2147,15429,2170,81185,5345,170564,6614,31680,2670,64095,4040,60482,3917,48036,3721,12446,1666,13430,1945,30184,2557,20708,2145,9476,1308,46939,3256,27158,2614,561,377,19220,2484,59054,3563,26234,2375,32820,2903,26628,2867,7425,1180,19203,2719,28804,2856,37895,2819,479984,8495,3217,911,2584,874,633,299,6945,1163,63149,3774,12606,1947,52799,3819,14657,1788,11996,1707,2661,690,9357,1955,44680,2970,37880,2679,6800,1425,31536,2984,20846,2434,681,383,10009,1729,156764,6851,43979,3162,112785,5076,30662,2748,4381,936,26281,2794,20578,2230,33034,3093,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1218881,15384,692908,11626,38568,2654,11539,1604,27029,2507,88040,6275,107420,5600,36314,3595,68378,5409,58933,4139,47056,3864,11877,1693,13651,1885,34342,3556,21427,2827,12915,2269,58334,4878,35321,3249,471,498,22542,3428,63181,3985,27246,2830,35935,3138,39346,3917,12050,1806,27296,3659,33654,3566,52747,4385,525973,9651,4792,1103,1670,714,3122,950,7716,1371,26516,3072,12731,2026,65228,5100,15546,2661,11697,2564,3849,1031,9725,1909,45847,3311,39405,3054,6442,1339,40013,3524,26744,3185,184,185,13085,2005,188080,7015,57644,4144,130436,6008,42617,4675,11438,1754,31179,4418,24017,3067,43145,3440,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,400143,6543,230729,5049,7103,1159,6858,1149,245,209,32173,2549,42434,2678,12311,1987,30394,2505,15365,1643,11757,1467,3608,761,5047,890,11930,1714,8403,1341,3527,896,15417,1930,10276,1598,35,59,5106,917,25266,2271,11063,1604,14203,1765,9664,1636,2900,766,6764,1351,9643,1353,13982,1500,169414,4694,936,337,936,337,0,229,1979,556,12425,1692,3564,846,20273,2215,3946,1006,3276,965,670,327,3152,702,18221,1820,15503,1689,2718,666,11449,1694,8283,1506,175,220,2991,861,68103,3570,18744,1741,49359,3393,10715,1906,1619,776,9096,1703,6292,1314,8359,1234,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1849605,16215,1047451,10772,8719,1565,7458,1436,1261,521,134870,5864,93100,4471,42567,4090,94592,4854,73040,6123,61048,5803,11992,1658,32071,2786,71338,4366,44785,3529,26553,3075,168002,5768,125985,4730,689,380,41328,3939,97738,5183,46004,3789,51734,3748,47979,4134,11691,1660,36288,3792,47333,3690,136102,6286,802154,10862,1051,500,868,483,183,162,17319,2165,39336,3638,13738,2064,62418,4431,20146,2292,16879,2190,3267,961,21152,2199,78653,4075,61739,3821,16914,2079,106680,5312,82461,4730,266,227,23953,2612,232879,8250,72426,4053,160453,7410,40913,3350,8290,1434,32623,3057,43618,3931,124251,5135,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1980488,17602,1172563,12175,5479,1200,4475,1149,1004,544,132267,6604,190154,7548,60615,3841,117663,5436,67951,4350,53907,3928,14044,2080,38458,3368,99274,5123,76410,4878,22864,2461,160917,6735,116548,5711,1933,672,42436,3701,133781,7368,63906,4653,69875,5166,57701,5422,11439,2017,46262,4772,43502,3133,64801,3834,807925,13085,943,531,760,456,183,279,9257,2160,76270,5790,18362,2468,73836,4737,16798,2006,14069,1905,2729,803,24993,2512,94280,5080,78191,4872,16089,1992,94295,5382,72641,4532,1653,504,20001,2900,283935,9472,91610,5554,192325,7633,43565,4690,8262,1658,35303,4500,33581,3439,37810,3065,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2785681,18467,1654639,13767,24936,1918,20758,1817,4178,787,154409,6841,532299,10567,84253,4581,157271,6694,97280,4654,74326,4290,22954,2223,35294,3286,70346,3946,46955,3517,23391,1947,149066,7146,96905,5612,857,364,51304,4172,142642,5562,61420,3694,81222,4765,68109,4179,18700,1922,49409,3916,64197,4166,74537,4123,1131042,12551,4521,1137,3904,1140,617,359,14873,1991,180809,6766,30720,2579,120399,4815,36848,3355,27817,2736,9031,1548,23051,2201,107650,4633,88084,4463,19566,1821,95539,4387,61627,3226,1347,627,32565,3019,352255,9190,92142,4791,260113,8355,64083,4369,13521,1599,50562,4353,43842,3403,56452,3312,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1646882,11373,975999,8262,36593,2048,33321,1917,3272,817,101014,3928,221617,6009,55202,3368,97278,4572,66178,4072,54211,3254,11967,1741,23673,2389,68062,3679,50307,2990,17755,2315,94788,4293,64531,3553,1212,378,29045,2883,90215,3738,39185,2786,51030,3118,43849,3135,13440,1585,30409,2714,38569,3263,38961,3043,670883,8325,4910,631,4816,626,94,81,10671,1383,92475,3984,18501,2097,74636,4435,18201,2050,15759,1949,2442,570,17358,2152,82893,3902,70108,3504,12785,1742,63334,3478,44340,2986,1505,448,17489,2373,193357,5736,43356,2798,150001,5238,35575,2493,9590,1211,25985,2121,28748,3026,30224,1969,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,798012,12451,455320,8387,18852,2518,13450,2193,5402,1345,52014,3783,103413,6049,25518,2653,43600,3820,41191,3604,32373,3349,8818,1732,9712,1788,17511,1966,12425,1680,5086,1073,27592,3124,15675,2032,0,288,11917,2250,40291,3435,18561,2552,21730,2379,20316,2458,10635,2078,9681,1843,22644,2700,32666,3437,342692,8476,2463,856,1825,801,638,381,4519,1145,43450,3603,7309,1695,39067,4179,9123,1792,7136,1579,1987,733,5799,1286,27196,2378,23853,2270,3343,827,17131,2251,12071,1798,263,315,4797,1188,123393,5316,38643,3122,84750,4802,26553,2999,11230,1713,15323,2512,12286,1916,24403,2671,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1800022,14346,1041726,9013,29362,2480,26133,2212,3229,719,125015,5600,200016,7432,55642,4197,106213,4958,89018,4996,72226,4598,16792,2043,30160,3214,68463,4341,48722,3402,19741,2615,91679,4903,58605,3677,951,341,32123,2998,93858,5420,40782,3465,53076,4269,49269,3565,14213,1878,35056,3000,45501,2901,57530,3689,758296,9773,4852,982,4580,938,272,205,9677,1673,79878,4764,19968,2106,84832,4003,23902,2573,19403,2502,4499,952,24784,2643,83558,4121,68620,3944,14938,1925,58577,3982,40952,3445,758,297,16867,1989,241033,7529,68836,4220,172197,6913,46365,4340,9866,2006,36499,3882,32517,2741,48353,2869,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,272622,6672,163785,4522,18011,1449,13726,1214,4285,901,22513,2376,14052,1732,7343,1313,22102,2430,13839,1476,10752,1316,3087,687,2844,679,7325,1370,4592,1113,2733,902,12802,1397,9487,1214,0,231,3315,851,15882,1756,6710,1223,9172,1645,8298,1334,2629,719,5669,1137,7796,1270,10978,1544,108837,4210,4499,772,3897,721,602,295,2287,723,4668,1121,2001,833,13328,1917,2218,651,1790,569,428,285,2575,705,11635,1363,9300,1360,2335,719,7282,1351,5406,1188,68,112,1808,781,34032,2624,7973,1173,26059,2472,8358,1426,2272,732,6086,1210,5171,1089,10783,1655,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,585465,7560,349146,5486,30133,1956,29045,1870,1088,341,38993,2867,57799,3082,20896,2374,35478,2757,35703,2225,28828,2096,6875,1015,6812,1130,24632,2512,20169,2206,4463,1033,25318,2171,16899,1649,229,173,8190,1431,29440,2536,14762,1865,14678,1498,14374,2300,2945,822,11429,2014,13016,1877,16552,1745,236319,4629,3196,570,3107,559,89,119,3614,834,23057,2284,6403,1048,25191,2376,8613,1506,7013,1363,1600,482,5076,936,30824,2094,28286,2089,2538,643,17569,1635,11717,1181,288,294,5564,1108,79084,3416,20865,2074,58219,2786,12354,1508,2101,580,10253,1410,8999,1300,12339,1445,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,809435,10547,483260,7548,10520,1735,2583,862,7937,1350,87896,6128,33753,3789,20428,2827,45814,3677,33404,3856,27040,3821,6364,1313,8390,1603,26113,2901,12328,2005,13785,2196,47614,4080,24090,2511,212,314,23312,2940,28535,3114,13714,2011,14821,2045,98724,4940,43785,3654,54939,3973,16777,3198,25292,2741,326175,7518,1844,659,849,494,995,452,11914,2330,11148,2139,9073,1664,35787,3430,9542,1547,8087,1602,1455,585,6471,1979,29765,2902,19417,2527,10348,1377,29267,3449,18323,2511,47,77,10897,2003,63922,4458,18165,2055,45757,4176,87598,5073,36684,3411,50914,4580,12693,1759,17151,2415,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,434366,6449,262954,5337,2635,898,2561,883,74,90,38133,3650,56962,3627,15831,2114,30329,2598,14219,1771,10197,1579,4022,877,6292,1164,14516,1769,9625,1590,4891,854,27972,2582,19769,2289,123,153,8080,1484,20439,1675,10377,1374,10062,1401,12183,1674,3088,848,9095,1546,10226,1780,13217,1860,171412,4501,1355,640,1267,634,88,110,2087,563,21785,2122,5377,1005,21336,2196,2624,807,2209,687,415,276,5870,1115,16802,1871,13268,1703,3534,914,14427,1676,10109,1362,53,73,4265,1090,52386,3615,17308,2143,35078,2746,10049,1747,3123,934,6926,1360,7660,1438,9654,1315,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2723080,22023,1621813,14560,7624,1805,6700,1815,924,344,155287,6205,222447,8551,95153,5496,157769,6571,135396,7352,114848,7085,20548,2699,66353,4427,171479,7321,134863,6793,36616,3326,205921,7581,148301,6299,1845,533,55775,4501,145228,6649,62892,4077,82336,4909,89727,5277,26658,2891,63069,4472,68807,5435,100622,4849,1101267,14454,1760,670,1662,653,98,130,12582,1922,121414,6367,38780,3642,100498,6337,40205,3612,36053,3476,4152,904,39677,3423,128759,6341,106166,5578,22593,2385,126011,6716,91699,5652,1784,677,32528,3373,323716,9496,91202,4691,232514,9126,61963,4492,19052,2388,42911,3944,42892,3566,63010,4515,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,524698,11053,308387,7941,21897,2388,10294,1626,11603,1669,45522,3943,23891,3102,14152,1814,29910,2854,21171,2450,15433,2300,5738,1191,7705,1628,12716,1992,6310,1544,6406,1498,36783,3196,26623,2758,366,349,9794,2010,32473,2936,16291,2152,16182,2201,18852,3054,6535,1668,12317,2529,12826,2015,30489,2746,216311,6808,3247,762,1832,591,1415,591,3589,890,8886,1481,3761,1112,27879,3662,3670,861,2386,718,1284,531,4052,1289,16627,2460,12527,2072,4100,1239,20156,2075,14957,1628,123,144,5076,1327,77496,4669,27641,2821,49855,3540,19103,2767,4286,912,14817,2652,7817,1558,20028,2523,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
