GEO_ID,B14004_001E,B14004_001M,B14004_002E,B14004_002M,B14004_003E,B14004_003M,B14004_004E,B14004_004M,B14004_005E,B14004_005M,B14004_006E,B14004_006M,B14004_007E,B14004_007M,B14004_008E,B14004_008M,B14004_009E,B14004_009M,B14004_010E,B14004_010M,B14004_011E,B14004_011M,B14004_012E,B14004_012M,B14004_013E,B14004_013M,B14004_014E,B14004_014M,B14004_015E,B14004_015M,B14004_016E,B14004_016M,B14004_017E,B14004_017M,B14004_018E,B14004_018M,B14004_019E,B14004_019M,B14004_020E,B14004_020M,B14004_021E,B14004_021M,B14004_022E,B14004_022M,B14004_023E,B14004_023M,B14004_024E,B14004_024M,B14004_025E,B14004_025M,B14004_026E,B14004_026M,B14004_027E,B14004_027M,B14004_028E,B14004_028M,B14004_029E,B14004_029M,B14004_030E,B14004_030M,B14004_031E,B14004_031M,B14004_032E,B14004_032M,B14004_033E,B14004_033M,NAME,B14004_001MA,B14004_001EA,B14004_002EA,B14004_002MA,B14004_003EA,B14004_003MA,B14004_004MA,B14004_004EA,B14004_005EA,B14004_005MA,B14004_006MA,B14004_006EA,B14004_007EA,B14004_007MA,B14004_008EA,B14004_008MA,B14004_009MA,B14004_009EA,B14004_010EA,B14004_010MA,B14004_011MA,B14004_011EA,B14004_012MA,B14004_012EA,B14004_013EA,B14004_013MA,B14004_014EA,B14004_014MA,B14004_015MA,B14004_015EA,B14004_016MA,B14004_016EA,B14004_017MA,B14004_017EA,B14004_018EA,B14004_018MA,B14004_019EA,B14004_019MA,B14004_020MA,B14004_020EA,B14004_021MA,B14004_021EA,B14004_022MA,B14004_022EA,B14004_023EA,B14004_023MA,B14004_024EA,B14004_024MA,B14004_025EA,B14004_025MA,B14004_026MA,B14004_026EA,B14004_027MA,B14004_027EA,B14004_028MA,B14004_028EA,B14004_029EA,B14004_029MA,B14004_030EA,B14004_030MA,B14004_031EA,B14004_031MA,B14004_032EA,B14004_032MA,B14004_033MA,B14004_033EA,state
0400000US13,6853654,3604,3318200,4587,169657,8064,1120,668,94262,5563,40923,3304,33352,4075,46499,4344,286,295,19478,3351,13501,2414,13234,1884,3102044,10572,197641,2965,307338,7539,602513,7589,1994552,5950,3535454,4890,242982,8197,581,345,117861,6010,66123,4453,58417,3449,71704,4972,216,229,26894,2682,24238,3812,20356,2284,3220768,9985,185343,3257,270465,7184,576284,7580,2188676,5970,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,989280,756,482970,1119,24998,1912,211,144,14201,1397,4826,1055,5760,1083,9749,1618,0,264,4467,1213,2662,861,2620,782,448223,2698,25474,894,38792,1953,72051,2098,311906,1793,506310,1118,34095,2758,860,537,16634,2078,8810,1291,7791,1378,11414,2055,174,226,4731,1275,3154,1046,3355,983,460801,3484,22974,1142,31845,1904,61090,1733,344892,2098,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1087412,1357,536416,1454,29058,2691,101,170,15243,2074,7677,1179,6037,1014,8381,1246,0,256,4951,779,1979,709,1451,499,498977,2936,32899,862,52107,2332,84623,1982,329348,1733,550996,1668,35865,2386,0,256,17477,1710,8909,1332,9479,1407,11248,1807,0,256,6845,1321,1105,556,3298,1013,503883,3278,31714,962,49044,2113,81839,2085,341286,2433,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9754093,2702,4717693,3204,255254,7802,1800,984,153213,5705,57743,3982,42498,3454,112488,6647,301,243,54063,4634,32599,3358,25525,2372,4349951,10785,274233,2027,367673,7000,785690,6050,2922355,5377,5036400,3382,330262,8424,1217,1028,159733,6550,83118,4776,86194,4662,144426,6119,209,215,65670,4020,42359,3761,36188,2530,4561712,11098,267568,2372,328532,7622,743808,6459,3221804,5941,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4770011,2206,2316856,2925,120537,5437,404,391,69406,3906,31537,3024,19190,2862,28751,2868,185,176,14790,2253,6635,1172,7141,1343,2167568,5698,139202,1991,191625,5193,368732,4221,1468009,4310,2453155,2865,156886,4650,206,197,79769,3463,40668,3769,36243,3097,39240,3167,34,59,17815,2040,9043,1535,12348,1342,2257029,5936,129624,1915,170228,3525,358248,4337,1598929,3557,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2314614,1510,1129853,2007,52692,3300,306,235,34589,2544,11019,1504,6778,1165,17412,2061,0,221,9160,1514,4814,907,3438,903,1059749,3770,61185,1251,93929,3242,166752,2695,737883,2493,1184761,2004,74833,3866,296,217,39985,2495,18919,2567,15633,1744,22771,2074,0,221,11606,1457,5708,1305,5457,966,1087157,4815,58212,1071,78328,2775,157767,2963,792850,2673,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2107069,1769,1030800,2336,67309,3568,109,130,39298,2976,17467,2180,10435,1556,15445,1995,0,240,5321,1222,5922,1463,4202,798,948046,4453,58650,1521,88919,3066,155414,3230,645063,2849,1076269,2194,82951,3796,54,92,45113,2533,18711,2141,19073,1921,16346,1981,52,86,6355,1077,5308,1276,4631,918,976972,4439,57035,1311,80338,3177,150219,3042,689380,3190,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3249055,2069,1568987,3024,76955,4499,204,276,45900,3347,18766,2408,12085,1677,17789,2339,0,270,7772,1568,5088,1279,4929,1108,1474243,6049,87383,1862,132371,4311,247234,3625,1007255,3287,1680068,2893,109595,5208,277,269,57194,3415,28885,2900,23239,2308,22066,2552,136,137,9247,1711,5881,1338,6802,1408,1548407,6611,78533,1676,114233,3887,239819,4003,1115822,4002,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3446929,2264,1635020,2812,89615,5139,582,353,57914,4338,21999,2857,9120,1413,18806,2877,69,113,8929,1860,4298,1250,5510,1683,1526599,6229,101746,1954,159322,5357,249558,4498,1015973,3866,1811909,2782,126919,6728,419,261,70929,3961,30902,4017,24669,2960,30524,3588,28,57,14608,2352,9114,2084,6774,1603,1654466,7319,94966,1797,145558,4729,258708,6039,1155234,4293,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1062493,835,513416,1352,19525,2094,43,75,10377,1506,3871,816,5234,989,7137,1528,41,72,3403,884,1781,900,1912,632,486754,2873,28020,428,41203,1804,64163,1282,353368,1680,549077,1151,32946,2657,79,104,11870,1417,9404,1375,11593,1424,11384,1573,0,229,6168,1239,1617,599,3599,802,504747,2721,26856,516,34897,1583,61065,1600,381929,1787,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4310819,1916,2043311,1997,114289,5989,1079,538,60239,3934,28725,3078,24246,2822,42967,3606,194,170,17531,2403,13028,2219,12214,1769,1886055,7269,124855,1579,167535,4958,284353,4076,1309312,4080,2267508,2000,157854,7978,953,410,75108,5592,39959,3846,41834,3493,62744,5174,45,75,21916,2757,19086,2738,21697,2962,2046910,8281,120038,1451,137710,5440,296734,5153,1492428,4703,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4987751,1817,2387051,2177,83944,6119,84,98,46451,4311,19618,2533,17791,2731,89389,5643,418,261,40747,3834,31107,3363,17117,2210,2213718,8391,130645,1476,163803,5324,363134,4841,1556136,4459,2600700,2260,118633,6203,405,445,52217,4027,32385,3317,33626,2927,106176,5564,316,261,50904,3672,30466,3586,24490,2402,2375891,8011,123694,1303,134807,5148,367506,4694,1749884,3935,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7805489,1906,3769008,2579,242406,8137,1004,474,140988,5395,59260,4256,41154,2836,54788,4944,115,131,25467,2979,14123,1957,15083,2469,3471814,8273,229646,1720,286927,5011,544589,4939,2410652,4484,4036481,2759,310643,8474,1082,456,158514,5733,79984,4383,71063,4022,68074,3885,209,322,29412,2651,18856,2182,19597,1853,3657764,9847,220513,1479,257285,6500,531976,4898,2647990,5951,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3982744,1795,1960779,2596,103720,5652,78,90,63366,3735,22440,3025,17836,2008,27950,2710,114,128,13800,2278,7438,1404,6598,1144,1829109,6363,112014,1128,164169,3680,307421,3447,1245505,3294,2021965,2146,128579,5288,337,205,71477,3450,30929,2461,25836,2209,47010,3093,44,72,21588,2507,11596,1549,13782,1595,1846376,5170,107028,1247,136555,3831,291315,3419,1311478,3164,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2206975,2230,1043126,2843,50017,4152,197,218,31944,2921,11052,2085,6824,1461,8464,1762,141,157,3776,1190,2159,969,2388,764,984645,5393,62279,2370,107907,3836,157854,4685,656605,3770,1163849,2427,83721,4637,369,286,44610,3494,23857,2674,14885,1984,12384,1943,61,100,4137,1134,4374,1416,3812,943,1067744,5734,63718,2188,90752,3764,165180,3549,748094,3256,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4505334,2252,2169316,2761,96201,4606,171,279,59922,3766,21220,2606,14888,1541,36961,3303,221,286,18670,2398,9693,1558,8377,1481,2036154,5856,125114,1757,190235,3678,329105,3690,1391700,3349,2336018,2823,136567,5590,583,373,72376,3824,31913,2243,31695,2939,48121,4093,56,91,22141,2430,12841,1706,13083,2002,2151330,7869,118423,1441,167818,5025,329426,3240,1535663,4334,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,745582,1290,368333,1659,18639,2087,111,122,10310,1774,5660,1073,2558,663,3440,1334,0,231,1752,1025,880,513,808,496,346254,2708,19899,703,32703,1934,49283,1419,244369,1818,377249,1228,22973,2043,56,92,11377,1452,5498,1190,6042,948,4133,1105,0,231,2603,969,581,372,949,336,350143,2344,18595,446,28630,1782,46895,1807,256023,1877,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1352270,1210,663408,1725,37873,3203,38,51,23617,2482,8221,1308,5997,1146,10226,1739,40,67,4654,1264,3467,970,2065,575,615309,3977,38765,921,58463,2514,103635,2500,414446,2192,688862,1619,49818,3186,407,335,25945,2063,12329,1735,11137,1476,12669,2100,0,216,5733,1258,3732,1086,3204,798,626375,3896,34976,954,49796,2141,95518,2435,446085,2023,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1859500,999,936913,1502,47254,4057,86,101,24197,2778,11887,2551,11084,1358,10725,2203,0,297,3181,1201,3161,977,4383,1277,878934,4838,49382,1075,80050,2717,166853,3431,582649,2433,922587,1496,53961,4051,570,276,26524,2784,13089,2258,13778,1680,12137,2000,69,110,3324,956,3387,1103,5357,1174,856489,5113,46917,1200,70277,3011,159981,3279,579314,2560,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1028259,1243,502283,1259,15894,2294,156,149,9526,1793,3281,1137,2931,813,9755,1463,0,253,4628,975,2088,713,3039,770,476634,2687,29864,784,38554,2159,66026,2158,342190,1460,525976,1213,27425,2409,104,136,14179,1877,5849,1613,7293,1029,16413,1876,0,253,6404,1121,3061,994,6948,1270,482138,3061,28549,618,28601,2064,64873,2014,360115,1719,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6737812,1396,3227114,2077,139372,5818,761,335,87801,4541,24856,2451,25954,2422,83111,5403,343,277,45023,3519,18883,3234,18862,2236,3004631,7178,189033,1380,223666,5444,467573,3881,2124359,3742,3510698,1813,190280,7412,1117,562,100996,5588,41114,3659,47053,3323,97438,4991,678,431,49155,3810,19526,1922,28079,2940,3222980,8864,179136,1605,193344,6700,458678,4475,2391822,4319,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1488578,2123,719340,2552,48589,3730,350,260,26599,3022,11880,1915,9760,1388,6430,1322,0,282,2397,1025,1267,536,2766,721,664321,4546,44324,2007,68141,2951,101979,3263,449877,2579,769238,2094,71909,4356,216,219,31269,3176,18296,2280,22128,2209,9271,1737,0,282,2195,1027,2244,691,4832,1228,688058,5216,42849,1779,61300,3240,97117,3333,486792,2845,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14924034,2722,7087053,3473,307459,8460,1934,744,186572,6451,68820,5354,50133,3220,213771,8403,817,347,109816,5878,61050,4655,42088,3748,6565823,10381,399122,1958,509536,8590,1101494,6685,4555671,5814,7836981,3303,403744,10781,2632,830,206881,7969,98933,4742,95298,5855,269979,9041,922,503,128748,5741,72011,4852,68298,4621,7163258,14954,383103,1738,447450,9604,1111857,6861,5220848,7776,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6636024,3733,3200232,4892,168572,6559,652,438,89262,4667,43543,3736,35115,3022,41665,4352,62,106,16058,2926,13821,2176,11724,1681,2989995,9625,182514,3709,257086,5763,544332,7289,2006063,6474,3435792,4605,246510,8168,1535,667,107211,5397,69092,4655,68672,4830,52289,4009,81,114,18347,2516,15889,2227,17972,2589,3136993,10223,172156,3367,222171,6280,514425,6906,2228241,6384,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,499470,611,247300,1079,14338,1528,18,33,8218,999,3627,835,2475,628,2062,613,0,203,1131,441,539,309,392,227,230900,1987,13145,455,21408,1468,37633,1430,158714,1140,252170,996,21102,1621,0,203,12526,1183,4138,921,4438,749,2361,659,31,46,1284,491,472,242,574,297,228707,1714,11894,317,15800,1214,33929,1294,167084,1025,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
