GEO_ID,B10061_001E,B10061_001M,B10061_002E,B10061_002M,B10061_003E,B10061_003M,B10061_004E,B10061_004M,B10061_005E,B10061_005M,B10061_006E,B10061_006M,B10061_007E,B10061_007M,B10061_008E,B10061_008M,B10061_009E,B10061_009M,B10061_010E,B10061_010M,B10061_011E,B10061_011M,B10061_012E,B10061_012M,B10061_013E,B10061_013M,B10061_014E,B10061_014M,B10061_015E,B10061_015M,B10061_016E,B10061_016M,B10061_017E,B10061_017M,B10061_018E,B10061_018M,B10061_019E,B10061_019M,NAME,B10061_001EA,B10061_001MA,B10061_002MA,B10061_002EA,B10061_003MA,B10061_003EA,B10061_004EA,B10061_004MA,B10061_005EA,B10061_005MA,B10061_006EA,B10061_006MA,B10061_007MA,B10061_007EA,B10061_008MA,B10061_008EA,B10061_009MA,B10061_009EA,B10061_010EA,B10061_010MA,B10061_011EA,B10061_011MA,B10061_012MA,B10061_012EA,B10061_013MA,B10061_013EA,B10061_014MA,B10061_014EA,B10061_015EA,B10061_015MA,B10061_016EA,B10061_016MA,B10061_017MA,B10061_017EA,B10061_018MA,B10061_018EA,B10061_019MA,B10061_019EA,state
0400000US13,193219,8097,139690,5834,63397,4111,27817,3418,16442,2844,11375,1720,35580,3271,26124,3007,9456,1632,76293,4513,53529,4974,29792,3987,11030,2492,6869,1850,4161,1338,18762,3604,16787,3582,1975,857,23737,3599,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,53462,4007,41708,3705,10246,1792,3303,1074,2268,950,1035,460,6943,1476,4200,1220,2743,915,31462,3271,11754,1921,3987,974,2038,745,1404,616,634,428,1949,778,1345,658,604,343,7767,1558,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,19735,2457,15341,2132,7944,1587,4291,1113,2348,787,1943,668,3653,974,2686,882,967,469,7397,1357,4394,1360,2301,995,791,521,567,451,224,270,1510,866,1455,866,55,85,2093,856,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,239281,9398,181906,9162,70708,4813,22589,2792,11922,2002,10667,1644,48119,4366,32973,3777,15146,1920,111198,6988,57375,4509,28666,2895,9661,1624,6510,1424,3151,929,19005,2807,15689,2623,3316,1177,28709,3300,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,98394,7031,80494,6387,39229,4137,16424,3539,10439,2962,5985,1418,22805,2580,16567,2412,6238,1370,41265,4210,17900,2708,9731,1977,4550,1523,3613,1318,937,617,5181,1348,4521,1280,660,435,8169,1846,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,31131,3486,25114,3118,13550,2657,5426,1184,3255,892,2171,695,8124,2409,6760,2332,1364,574,11564,1673,6017,1431,3148,1127,1592,817,1183,696,409,333,1556,535,1312,484,244,284,2869,999,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,39372,3330,32005,3194,15254,2686,5274,1240,3120,961,2154,683,9980,2223,8249,1966,1731,864,16751,2070,7367,1149,3719,886,1457,609,707,497,750,444,2262,793,2044,769,218,329,3648,1089,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,82199,5036,63407,4099,33253,3085,17348,2765,10612,2160,6736,1586,15905,2359,12080,2092,3825,954,30154,3191,18792,2854,10919,2359,5792,1588,4356,1372,1436,671,5127,1445,4827,1457,300,278,7873,1595,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,115164,6745,86906,5781,46411,5026,17509,2517,10700,1978,6809,1316,28902,3985,21171,3603,7731,1688,40495,3697,28258,3906,17162,3039,5837,1899,3604,1615,2233,852,11325,2464,9267,2335,2058,845,11096,2094,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,13410,2045,11696,1892,4375,1142,2487,937,1216,691,1271,555,1888,682,1573,604,315,208,7321,1554,1714,714,817,502,384,277,244,233,140,133,433,421,315,384,118,154,897,583,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,117654,7778,85575,5762,30112,3183,11339,2234,4870,1401,6469,1745,18773,2373,12767,2110,6006,1324,55463,4791,32079,4576,14012,2358,5482,1498,3022,920,2460,1164,8530,1875,7510,1881,1020,481,18067,3908,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,98304,8122,76073,6502,18986,2589,5377,1270,2429,872,2948,744,13609,2394,8503,2203,5106,1274,57087,5752,22231,3057,8991,2131,4264,1254,2697,1148,1567,663,4727,1713,4141,1677,586,335,13240,2462,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,154402,7868,126298,7212,58211,5420,20659,2812,10868,2014,9791,1487,37552,4344,28502,3916,9050,1253,68087,4407,28104,3027,11629,1900,4096,1022,2904,836,1192,475,7533,1742,5947,1597,1586,692,16475,2526,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,49719,4010,40486,3408,15326,1845,6120,1187,3883,988,2237,646,9206,1586,7204,1467,2002,573,25160,3128,9233,1803,4729,1388,2011,890,1480,869,531,388,2718,1134,2534,1141,184,159,4504,994,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,89412,5974,69132,5332,41604,4176,18340,2783,10444,2174,7896,1433,23264,3307,16854,2765,6410,1879,27528,3327,20280,2571,11960,1968,3924,1247,3149,1145,775,509,8036,1518,7255,1488,781,496,8320,1457,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,99482,6801,76965,5899,36925,3496,17775,2105,9750,1487,8025,1297,19150,2748,13609,2277,5541,1267,40040,4572,22517,3682,11818,2946,5220,2391,4131,2234,1089,527,6598,1748,5623,1776,975,499,10699,2213,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,12088,1769,9019,1467,4729,962,2180,757,1278,535,902,407,2549,678,1569,682,980,554,4290,1147,3069,1049,2065,888,649,392,413,261,236,234,1416,785,977,560,439,494,1004,528,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,18818,2297,13562,1850,5784,1113,2331,802,1463,660,868,417,3453,1000,2561,907,892,430,7778,1380,5256,1230,2885,947,1225,543,984,536,241,203,1660,766,1592,764,68,113,2371,733,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,51473,4210,36375,3595,14900,2524,4906,1436,2126,891,2780,1071,9994,2290,6701,2207,3293,949,21475,2777,15098,2310,6598,1813,1791,751,1111,632,680,441,4807,1432,3397,1088,1410,928,8500,1733,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,16732,2317,14395,2054,4018,1142,1122,478,681,365,441,284,2896,1062,2034,785,862,601,10377,1797,2337,931,1384,598,486,384,369,363,117,137,898,511,539,370,359,390,953,591,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,169052,8505,125726,7633,37577,4392,10289,1948,4523,1168,5766,1348,27288,3534,17338,3061,9950,1812,88149,6253,43326,4750,19563,2979,8243,1913,4157,1254,4086,1308,11320,2444,9720,2322,1600,595,23763,3943,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,48087,4319,38361,3889,20421,3009,8376,2043,5030,1498,3346,940,12045,2171,8638,1714,3407,1128,17940,2165,9726,2084,5574,1476,3054,1025,2264,877,790,451,2520,957,2353,940,167,155,4152,1189,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,368942,11536,227204,8037,67391,5775,21268,3818,12157,3176,9111,2220,46123,4026,28388,3637,17735,2398,159813,7725,141738,8197,56471,5217,18026,2925,8566,2114,9460,1748,38445,4279,28984,3855,9461,2353,85267,6196,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,165345,7705,119536,6073,56914,4838,30634,4091,18789,2989,11845,2388,26280,2471,19164,2377,7116,1542,62622,5257,45809,4760,25235,3797,9713,1966,6818,1666,2895,978,15522,3064,13547,2909,1975,824,20574,2262,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,5083,1096,3954,1055,2344,719,1141,435,717,398,424,183,1203,593,1010,576,193,158,1610,676,1129,460,454,196,159,142,110,117,49,88,295,170,274,161,21,37,675,414,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,189401,8204,148457,6813,67045,5239,31839,3615,21378,3161,10461,1694,35206,3493,24851,2892,10355,1668,81412,4961,40944,4195,21080,2668,9703,1842,6459,1535,3244,1140,11377,1903,10049,1766,1328,590,19864,2952,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,71850,4387,55365,3287,33750,3043,16322,2045,9137,1751,7185,1199,17428,2244,12980,2038,4448,1022,21615,2492,16485,2710,10680,2146,4956,1725,3275,1433,1681,817,5724,1392,5135,1323,589,362,5805,1205,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,51852,4240,40638,3857,20478,2573,9728,1910,5844,1511,3884,1187,10750,1638,7132,1465,3618,974,20160,2719,11214,1900,4542,1273,1659,653,1289,616,370,243,2883,1112,2563,1075,320,247,6672,1516,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,197705,9208,156721,8367,57693,3778,22871,2793,12833,2090,10038,1565,34822,2801,25225,2676,9597,1534,99028,6991,40984,4214,20007,3036,8138,1687,4877,1142,3261,1129,11869,2741,9924,2182,1945,1048,20977,3063,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,15705,2586,11730,1972,2365,1061,665,557,358,341,307,319,1700,796,1590,776,110,128,9365,1739,3975,1546,1439,901,652,573,652,573,0,284,787,697,787,697,0,284,2536,1357,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,90978,5706,69414,4598,36039,3375,16779,2183,7770,1624,9009,1712,19260,2695,14442,2434,4818,1202,33375,3646,21564,2962,11618,1854,4506,1088,2544,821,1962,736,7112,1474,5854,1315,1258,626,9946,2323,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,8132,1397,5001,1069,3465,978,1318,529,537,357,781,387,2147,794,1781,723,366,320,1536,510,3131,879,1735,672,594,344,337,235,257,238,1141,574,964,507,177,233,1396,565,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,124366,7545,94960,6135,51077,4779,24707,3407,15116,2675,9591,1688,26370,3465,21310,3259,5060,902,43883,4191,29406,3995,17304,2856,7722,1957,6026,2068,1696,638,9582,2324,8384,2162,1198,555,12102,2260,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,584885,18665,451400,15290,205968,9944,71789,5169,40525,3819,31264,2876,134179,7956,100542,7854,33637,3367,245432,10505,133485,8484,73576,7078,24317,3544,17725,2731,6592,1816,49259,5720,42297,5241,6962,1856,59909,5295,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,43998,3725,36044,3100,15500,2128,4376,1167,1744,653,2632,880,11124,1697,7601,1465,3523,944,20544,2242,7954,1897,3726,1339,1620,924,1418,888,202,223,2106,903,1680,840,426,307,4228,1098,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,6334,1051,5226,1007,1523,549,525,337,302,215,223,233,998,486,791,450,207,183,3703,909,1108,625,637,495,453,465,453,465,0,211,184,177,184,177,0,211,471,308,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,132669,7444,98847,5814,39952,4366,16994,3240,9211,2403,7783,1500,22958,2579,15736,2450,7222,1049,58895,4336,33822,4488,16506,2688,7380,1893,4421,1471,2959,1088,9126,2070,7270,1898,1856,894,17316,3351,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,85051,5517,66719,4560,25572,2678,11745,1925,5922,1393,5823,1104,13827,1881,9603,1733,4224,960,41147,4153,18332,2752,7395,1692,3136,1178,2269,903,867,631,4259,1261,3991,1228,268,194,10937,2161,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,29718,2883,25938,2691,14263,2276,6673,1712,4196,1344,2477,840,7590,1473,4694,1045,2896,1064,11675,1399,3780,1225,2154,846,1160,636,1005,566,155,177,994,484,875,440,119,132,1626,783,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,61176,4267,46988,3847,20608,2539,7888,1391,4865,1109,3023,797,12720,2096,10135,1923,2585,627,26380,2437,14188,2255,7242,1727,2613,1234,2240,1173,373,248,4629,1290,4059,1245,570,376,6946,1693,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,7045,1330,5758,1168,3234,1007,1988,860,1653,797,335,206,1246,620,882,508,364,297,2524,728,1287,630,659,453,224,206,77,92,147,187,435,394,435,394,0,258,628,479,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,131355,6766,109530,6395,53818,4444,15855,2122,7562,1330,8293,1543,37963,3704,23374,2856,14589,1804,55712,3762,21825,2851,12204,2008,3541,1164,2908,1079,633,406,8663,1603,6602,1431,2061,770,9621,1696,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
