GEO_ID,B22005H_001E,B22005H_001M,B22005H_002E,B22005H_002M,B22005H_003E,B22005H_003M,NAME,B22005H_001MA,B22005H_001EA,B22005H_002MA,B22005H_002EA,B22005H_003MA,B22005H_003EA,state
0400000US01,1275427,8561,78938,4539,1196489,8838,Alabama,null,null,null,null,null,null,01
0400000US02,171480,2659,7391,1103,164089,2726,Alaska,null,null,null,null,null,null,02
0400000US04,1525366,10064,66161,4937,1459205,10860,Arizona,null,null,null,null,null,null,04
0400000US05,865886,7328,73140,3946,792746,7228,Arkansas,null,null,null,null,null,null,05
0400000US06,6527575,19282,142179,8202,6385396,21808,California,null,null,null,null,null,null,06
0400000US08,1406424,8003,45860,3177,1360564,8111,Colorado,null,null,null,null,null,null,08
0400000US09,1049898,7526,27393,2389,1022505,7745,Connecticut,null,null,null,null,null,null,09
0400000US10,235708,3339,9633,1513,226075,3420,Delaware,null,null,null,null,null,null,10
0400000US11,88603,2210,1051,555,87552,2089,District of Columbia,null,null,null,null,null,null,11
0400000US12,4809704,18359,199234,8440,4610470,20138,Florida,null,null,null,null,null,null,12
0400000US13,2101393,11078,96665,5478,2004728,12569,Georgia,null,null,null,null,null,null,13
0400000US15,133017,3085,4986,957,128031,3222,Hawaii,null,null,null,null,null,null,15
0400000US16,478624,3916,30951,2918,447673,4735,Idaho,null,null,null,null,null,null,16
0400000US17,3372437,11152,141833,6570,3230604,13003,Illinois,null,null,null,null,null,null,17
0400000US18,2101279,10736,146522,6272,1954757,12396,Indiana,null,null,null,null,null,null,18
0400000US19,1122882,6560,71567,4012,1051315,8215,Iowa,null,null,null,null,null,null,19
0400000US20,909368,6624,46519,2754,862849,6861,Kansas,null,null,null,null,null,null,20
0400000US21,1482291,8359,173244,5440,1309047,10180,Kentucky,null,null,null,null,null,null,21
0400000US22,1092075,8564,121050,5313,971025,9074,Louisiana,null,null,null,null,null,null,22
0400000US23,524458,4640,57063,3523,467395,5001,Maine,null,null,null,null,null,null,23
0400000US24,1311089,7587,31888,2799,1279201,7930,Maryland,null,null,null,null,null,null,24
0400000US25,2032335,10529,69552,4921,1962783,11238,Massachusetts,null,null,null,null,null,null,25
0400000US26,3125943,11083,202612,6211,2923331,12768,Michigan,null,null,null,null,null,null,26
0400000US27,1815413,7765,62031,3901,1753382,8141,Minnesota,null,null,null,null,null,null,27
0400000US28,681510,6330,56758,4190,624752,7187,Mississippi,null,null,null,null,null,null,28
0400000US29,1932873,9929,163312,7041,1769561,11240,Missouri,null,null,null,null,null,null,29
0400000US30,336070,3043,22764,2598,313306,3731,Montana,null,null,null,null,null,null,30
0400000US31,614944,4019,30488,2239,584456,4521,Nebraska,null,null,null,null,null,null,31
0400000US32,615200,6364,18934,2118,596266,6220,Nevada,null,null,null,null,null,null,32
0400000US33,472572,4609,21531,2222,451041,4910,New Hampshire,null,null,null,null,null,null,33
0400000US34,2132886,10157,36066,3820,2096820,11094,New Jersey,null,null,null,null,null,null,34
0400000US35,371904,4555,17392,1946,354512,4755,New Mexico,null,null,null,null,null,null,35
0400000US36,4681581,15312,237334,7337,4444247,17654,New York,null,null,null,null,null,null,36
0400000US37,2447454,13964,124148,5984,2323306,15254,North Carolina,null,null,null,null,null,null,37
0400000US38,253002,2208,13253,1502,239749,2777,North Dakota,null,null,null,null,null,null,38
0400000US39,3792256,13523,248717,7586,3543539,15012,Ohio,null,null,null,null,null,null,39
0400000US40,1045251,8369,94317,5147,950934,9698,Oklahoma,null,null,null,null,null,null,40
0400000US41,1231978,7543,127914,5898,1104064,8786,Oregon,null,null,null,null,null,null,41
0400000US42,4129850,13491,222417,6924,3907433,14611,Pennsylvania,null,null,null,null,null,null,42
0400000US44,339653,3110,12727,1492,326926,3518,Rhode Island,null,null,null,null,null,null,44
0400000US45,1125901,9202,55900,4506,1070001,9934,South Carolina,null,null,null,null,null,null,45
0400000US46,283673,2782,14846,1867,268827,3149,South Dakota,null,null,null,null,null,null,46
0400000US47,1883810,11615,190723,7699,1693087,13032,Tennessee,null,null,null,null,null,null,47
0400000US48,4476126,15148,209518,7257,4266608,15471,Texas,null,null,null,null,null,null,48
0400000US49,686019,5178,35786,3409,650233,6319,Utah,null,null,null,null,null,null,49
0400000US50,240581,2197,19656,1975,220925,2346,Vermont,null,null,null,null,null,null,50
0400000US51,2069595,11080,84318,5148,1985277,12666,Virginia,null,null,null,null,null,null,51
0400000US53,2003977,8721,144091,6915,1859886,11519,Washington,null,null,null,null,null,null,53
0400000US54,703795,5935,82333,4786,621462,7043,West Virginia,null,null,null,null,null,null,54
0400000US55,1974830,7890,72741,3840,1902089,8188,Wisconsin,null,null,null,null,null,null,55
0400000US56,187067,2475,9536,1530,177531,2674,Wyoming,null,null,null,null,null,null,56
0400000US72,16816,1852,2826,777,13990,1657,Puerto Rico,null,null,null,null,null,null,72
