GEO_ID,C18012_001E,C18012_001M,C18012_002E,C18012_002M,C18012_003E,C18012_003M,C18012_004E,C18012_004M,C18012_005E,C18012_005M,C18012_006E,C18012_006M,C18012_007E,C18012_007M,C18012_008E,C18012_008M,C18012_009E,C18012_009M,C18012_010E,C18012_010M,C18012_011E,C18012_011M,C18012_012E,C18012_012M,C18012_013E,C18012_013M,C18012_014E,C18012_014M,C18012_015E,C18012_015M,C18012_016E,C18012_016M,C18012_017E,C18012_017M,C18012_018E,C18012_018M,C18012_019E,C18012_019M,C18012_020E,C18012_020M,C18012_021E,C18012_021M,C18012_022E,C18012_022M,C18012_023E,C18012_023M,C18012_024E,C18012_024M,C18012_025E,C18012_025M,C18012_026E,C18012_026M,C18012_027E,C18012_027M,C18012_028E,C18012_028M,C18012_029E,C18012_029M,NAME,C18012_001EA,C18012_001MA,C18012_002MA,C18012_002EA,C18012_003MA,C18012_003EA,C18012_004MA,C18012_004EA,C18012_005EA,C18012_005MA,C18012_006EA,C18012_006MA,C18012_007EA,C18012_007MA,C18012_008EA,C18012_008MA,C18012_009EA,C18012_009MA,C18012_010MA,C18012_010EA,C18012_011EA,C18012_011MA,C18012_012EA,C18012_012MA,C18012_013EA,C18012_013MA,C18012_014EA,C18012_014MA,C18012_015MA,C18012_015EA,C18012_016EA,C18012_016MA,C18012_017EA,C18012_017MA,C18012_018EA,C18012_018MA,C18012_019EA,C18012_019MA,C18012_020MA,C18012_020EA,C18012_021MA,C18012_021EA,C18012_022EA,C18012_022MA,C18012_023EA,C18012_023MA,C18012_024EA,C18012_024MA,C18012_025MA,C18012_025EA,C18012_026MA,C18012_026EA,C18012_027EA,C18012_027MA,C18012_028EA,C18012_028MA,C18012_029EA,C18012_029MA,state
0400000US13,2142658,5635,52680,3795,7765,1978,2343,1058,5422,1449,44915,3528,15479,2048,17475,2390,9177,1998,2784,988,2089978,7371,1041626,5142,211285,7150,47391,3417,163894,6958,830341,9258,180393,7380,301608,10569,180010,9967,168330,6424,1048352,5298,274319,8897,43762,3844,230557,8466,774033,10128,126464,7822,237784,8444,202574,7545,207211,6830,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,248610,2418,5322,1147,845,423,152,144,693,387,4477,1108,964,627,2509,873,858,473,146,123,243288,2753,123062,2054,29552,2245,5784,1130,23768,1908,93510,2835,8930,1819,42451,2936,26547,2483,15582,2249,120226,1598,35224,2428,3404,717,31820,2297,85002,2704,4678,1233,32618,2630,27308,2380,20398,1752,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,329626,2270,11529,2233,1341,476,449,426,892,487,10188,2063,2374,1160,4881,1496,2701,905,232,236,318097,3466,159197,2256,37217,2612,8071,1288,29146,2419,121980,2949,24376,2624,47120,3670,33370,2445,17114,1730,158900,2375,40180,2646,6524,1262,33656,2290,118720,2976,18348,2482,38802,3119,40505,2949,21065,2022,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2867723,3878,57864,4729,12523,1877,4071,1304,8452,1592,45341,4246,11938,1869,18237,2471,11496,2092,3670,1009,2809859,5650,1415692,4352,357848,8851,65227,4501,292621,8981,1057844,9579,174807,8662,353503,9176,269328,8603,260206,7713,1394167,4151,401315,9254,55775,3997,345540,8439,992852,10301,138213,7362,275970,9486,272061,8269,306608,7880,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1355845,4048,41846,3577,6125,1419,2497,875,3628,1142,35721,3357,9968,1827,14415,2198,10103,2012,1235,657,1313999,5455,661966,3865,154173,5705,33562,2381,120611,5269,507793,6998,91119,5697,200466,7615,128768,4994,87440,5036,652033,3447,173090,5117,28469,2176,144621,4435,478943,5465,69411,4473,163868,7121,140897,6086,104767,4949,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,631480,2834,15014,2123,2436,688,780,407,1656,567,12578,1907,3263,1057,5188,1167,3646,829,481,260,616466,3481,311522,2184,76506,3348,17770,1849,58736,3408,235016,3700,28818,2832,85521,4045,72174,3056,48503,3045,304944,2417,89362,4016,14111,1475,75251,3824,215582,4380,19882,2668,58291,3677,75285,3383,62124,3732,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,613002,3627,13051,2083,1629,634,202,157,1427,593,11422,1803,2468,862,5580,1167,2552,901,822,395,599951,4061,300278,2749,82595,3872,16516,1570,66079,3919,217683,3983,32845,3232,74852,4650,65668,3614,44318,2859,299673,2935,87582,3727,12806,1440,74776,3520,212091,4378,27151,2543,65991,4094,63167,3309,55782,2515,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,906383,3720,42099,3303,6089,1498,1518,761,4571,1142,36010,3024,10918,1657,16678,2300,7483,1841,931,458,864284,4624,432717,3388,94009,4919,18949,1929,75060,4578,338708,5115,63189,4699,140661,5066,84866,5267,49992,2957,431567,3723,114563,5333,16080,1840,98483,5042,317004,6393,46083,4230,114621,5931,90499,5005,65801,3342,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1022664,4523,33934,3658,3977,959,968,501,3009,838,29957,3547,10314,1728,11873,2426,5494,1381,2276,821,988730,5110,477571,4301,117667,5908,27569,2864,90098,5489,359904,6780,75527,4783,145437,7077,90710,6002,48230,3657,511159,3581,147979,6352,23843,3021,124136,6057,363180,7241,56982,5005,132629,7020,101786,6091,71783,3791,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,247034,1838,10182,1571,1194,569,30,37,1164,562,8988,1465,2433,870,4491,1026,1424,568,640,522,236852,2223,117545,1939,24719,2070,6420,986,18299,2079,92826,2767,8722,1457,42488,2897,25998,2571,15618,1749,119307,1309,33898,2428,5460,1028,28438,2169,85409,2397,6270,1226,31146,2743,27426,2403,20567,1669,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1149278,3114,23948,3341,3898,1337,1308,788,2590,946,20050,2747,5343,1431,7996,1730,4853,1163,1858,755,1125330,4719,551647,3411,136995,6772,21315,2669,115680,6355,414652,6809,69847,5770,147935,7106,96217,5426,100653,5082,573683,2868,172929,6715,19789,2875,153140,7119,400754,7175,46509,4411,113779,6595,102614,5835,137852,4813,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1329616,2639,28001,3016,4673,1168,1547,647,3126,958,23328,2810,6332,1853,8817,1506,6398,1620,1781,701,1301615,3796,649319,2978,168076,6616,31796,2233,136280,6799,481243,6592,61528,4790,161070,7058,101732,5170,156913,6007,652296,2679,188492,6913,24704,2382,163788,6304,463804,7672,40024,4367,117582,6168,104018,5768,202180,6435,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2144191,3519,61006,3857,11881,1909,3163,756,8718,1797,49125,3637,13949,2150,19473,2300,12603,1863,3100,967,2083185,4979,1038847,3223,289794,6978,53967,3335,235827,6743,749053,7205,116547,5548,280418,7730,210059,6972,142029,5624,1044338,4431,325226,6864,43744,2607,281482,6983,719112,8154,91963,5747,221492,7983,229138,6821,176519,5223,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1140135,2821,24352,2764,4508,1136,1629,640,2879,937,19844,2610,4755,1492,7318,1349,5884,1093,1887,770,1115783,4108,568374,2954,139033,5035,33371,2281,105662,4959,429341,5040,46385,3223,133806,5371,139168,5182,109982,4215,547409,3181,158697,4909,25247,2264,133450,4235,388712,5127,31788,2648,89898,4586,137076,5086,129950,4797,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,643270,3903,25699,3083,3337,986,832,484,2505,866,22362,2940,8534,1754,8493,1844,4554,1152,781,460,617571,4710,298033,3273,66374,4262,18544,2227,47830,4122,231659,5900,53047,4310,85621,5487,62904,4280,30087,3062,319538,3119,90522,4577,15495,1651,75027,4219,229016,4910,41732,3258,76215,4846,70100,4261,40969,3580,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1260195,3116,41533,4191,5376,1286,1597,636,3779,1077,36157,3690,11182,2023,14683,2354,8928,1677,1364,565,1218662,5406,605842,3407,139046,5255,31666,2538,107380,4996,466796,6218,76515,5050,186158,6643,117164,5846,86959,4667,612820,4014,162775,5572,25801,2400,136974,5551,450045,6186,58873,3791,149526,5902,132110,4799,109536,4671,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,194224,1920,5080,1429,1225,855,141,149,1084,849,3855,1061,1009,529,1279,690,967,576,600,458,189144,2362,95668,1599,23326,1895,6276,858,17050,1801,72342,2277,7749,1707,29180,2404,23327,2194,12086,1506,93476,1352,23634,2041,3860,828,19774,1971,69842,2361,5790,1084,24927,2165,22353,2094,16772,1710,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,391267,2056,11065,1935,2585,1224,797,474,1788,1110,8480,1544,1547,627,4114,1136,1894,791,925,435,380202,2786,193457,2280,47577,2778,9521,1324,38056,2841,145880,3332,21464,1880,48134,3068,47088,2901,29194,2425,186745,1727,54374,2886,7324,865,47050,2884,132371,3127,14980,2132,33838,2732,43379,3085,40174,2469,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,562943,2845,9207,1851,1085,420,144,138,941,404,8122,1791,2803,1176,2113,787,2500,975,706,440,553736,3044,282756,1995,50048,4394,8684,1897,41364,3722,232708,4605,57212,4270,94128,5600,52238,3807,29130,2440,270980,2100,53679,4330,7730,1663,45949,4094,217301,4596,52807,4250,75060,5040,55413,3567,34021,3459,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,245581,1824,8315,1572,1005,406,0,253,1005,406,7310,1563,1817,937,2745,875,2078,728,670,417,237266,2294,118857,1592,25340,2005,6068,1189,19272,2147,93517,2585,11424,1838,35611,2811,23077,2232,23405,2325,118409,1395,34472,2576,5843,1016,28629,2466,83937,2838,7891,1650,24618,2439,26042,2115,25386,2294,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1725790,2673,31591,3375,4821,1176,1471,567,3350,990,26770,2966,6444,2049,12107,1958,6003,1255,2216,799,1694199,4446,848407,3140,219959,6190,45812,3467,174147,6160,628448,6138,87001,6031,212333,7570,140874,6665,188240,6894,845792,2572,244241,7677,35418,3082,208823,8154,601551,7172,71809,5921,162412,6598,139589,5480,227741,5811,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,420344,3496,13584,1954,2631,755,976,481,1655,628,10953,1759,2469,868,4426,1252,3295,1100,763,655,406760,4079,200949,2712,54089,3789,13272,2147,40817,3369,146860,4307,35584,3343,60564,4133,34138,3063,16574,2046,205811,2456,62100,4070,9260,1544,52840,3832,143711,4946,31524,3734,50250,4150,40570,3734,21367,1983,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4092924,4411,101999,5744,17340,2603,6050,1368,11290,1921,84659,5282,23371,2872,33022,3556,19185,2283,9081,1619,3990925,7418,1981398,5597,511246,10688,90355,4534,420891,10489,1470152,11229,239724,8228,470633,11435,343031,9122,416764,9547,2009527,5350,576568,10805,77929,4373,498639,11487,1432959,11661,194272,8607,372173,11322,344079,9768,522435,9244,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1886976,7183,52724,4479,10978,2196,3177,1177,7801,1864,41746,4132,13363,2168,17377,2636,8859,1726,2147,789,1834252,8259,916705,6723,197994,6471,42186,3593,155808,6441,718711,8516,157734,6875,253603,9132,167766,6535,139608,6715,917547,4834,241926,6958,36086,3436,205840,6807,675621,8494,106197,5891,196228,7730,193277,7088,179919,5613,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,137843,1410,2181,653,150,130,76,89,74,93,2031,649,194,151,955,377,702,433,180,155,135662,1445,68746,1113,16300,1526,3216,612,13084,1378,52446,1950,4545,1096,18097,1520,18897,1877,10907,1621,66916,1079,21086,1266,2816,606,18270,1298,45830,1681,2683,612,12653,1314,16935,1548,13559,1278,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2409479,4691,77950,5481,11692,2240,3528,1136,8164,1762,66258,4777,21335,2692,26781,3332,14544,2277,3598,1051,2331529,7586,1160576,3962,285053,7506,60796,3319,224257,7607,875523,7581,124401,6641,357052,8480,219990,7727,174080,6056,1170953,5651,331515,7969,52309,3048,279206,7813,839438,7901,102367,5175,297917,8238,231327,6835,207827,6869,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,791268,3980,28380,3052,4557,1121,972,372,3585,1056,23823,2736,4965,1108,11605,1795,5597,1785,1656,821,762888,4634,382706,2884,93101,4853,21221,2223,71880,4499,289605,4740,55089,3663,112212,4755,77497,4637,44807,3351,380182,3609,107898,4081,18632,1838,89266,3804,272284,5186,44134,3756,98289,4484,76865,3654,52996,3230,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,821815,3291,27991,3310,4734,1482,845,594,3889,1243,23257,3134,4535,1076,10161,1682,6820,1965,1741,664,793824,4789,402309,3122,92532,5133,19385,2190,73147,4786,309777,5617,63785,5283,103019,4861,81799,4826,61174,3225,391515,3453,98242,4759,12433,1633,85809,5062,293273,4973,42292,2903,89704,4837,89551,4946,71726,3786,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2421119,3292,65946,4632,9390,1508,3469,989,5921,1063,56556,4317,11643,1889,26490,3261,14164,2247,4259,1122,2355173,5679,1172003,4487,296107,8422,56694,3512,239413,7767,875896,9073,112961,5904,354387,8446,203394,7304,205154,7529,1183170,3915,334202,7254,45109,3163,289093,7655,848968,8116,85984,4248,297743,9694,210732,6265,254509,7353,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,218100,1461,6855,1670,1372,710,433,404,939,612,5483,1521,801,504,2615,1139,1928,861,139,133,211245,2344,104560,1659,25346,2550,3215,665,22131,2472,79214,3069,14633,2586,26865,3197,18522,2239,19194,2442,106685,1418,32626,2139,3592,825,29034,2291,74059,2598,9030,1832,18993,2050,21036,2643,25000,2469,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
