GEO_ID,B13010_001E,B13010_001M,B13010_002E,B13010_002M,B13010_003E,B13010_003M,B13010_004E,B13010_004M,B13010_005E,B13010_005M,B13010_006E,B13010_006M,B13010_007E,B13010_007M,B13010_008E,B13010_008M,B13010_009E,B13010_009M,B13010_010E,B13010_010M,B13010_011E,B13010_011M,B13010_012E,B13010_012M,B13010_013E,B13010_013M,B13010_014E,B13010_014M,B13010_015E,B13010_015M,B13010_016E,B13010_016M,B13010_017E,B13010_017M,B13010_018E,B13010_018M,B13010_019E,B13010_019M,NAME,B13010_001EA,B13010_001MA,B13010_002EA,B13010_002MA,B13010_003MA,B13010_003EA,B13010_004MA,B13010_004EA,B13010_005EA,B13010_005MA,B13010_006EA,B13010_006MA,B13010_007EA,B13010_007MA,B13010_008MA,B13010_008EA,B13010_009MA,B13010_009EA,B13010_010MA,B13010_010EA,B13010_011EA,B13010_011MA,B13010_012EA,B13010_012MA,B13010_013MA,B13010_013EA,B13010_014MA,B13010_014EA,B13010_015MA,B13010_015EA,B13010_016EA,B13010_016MA,B13010_017EA,B13010_017MA,B13010_018EA,B13010_018MA,B13010_019EA,B13010_019MA,state
0400000US13,2391789,5378,145284,7508,92950,5884,11191,2120,20530,2583,61229,4621,52334,4850,30033,4064,11629,1971,10672,1835,2246505,8456,1157152,12907,90089,6022,166077,7727,900986,13944,1089353,13073,252780,9621,226027,9152,610546,11316,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,297897,1924,16618,2143,12191,1785,766,444,1939,707,9486,1583,4427,1007,1625,615,1265,613,1537,480,281279,2700,142626,4329,8335,1589,16562,1985,117729,4195,138653,3894,25210,2956,21230,2033,92213,4667,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,355431,2411,21079,2132,15837,1662,2732,795,5145,1187,7960,1365,5242,1259,3418,1053,1068,527,756,423,334352,3218,188307,4557,17163,1782,37285,2906,133859,4081,146045,4538,37754,3502,35449,3559,72842,3418,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3218142,5401,191336,7912,128713,6440,13682,2360,20218,2767,94813,5535,62623,5077,31566,4017,14026,2053,17031,2716,3026806,9153,1522644,13722,101315,5859,183818,7719,1237511,13655,1504162,12445,301105,10753,272531,8648,930526,13032,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1536785,4140,85240,4639,56305,3810,7514,1592,10935,1632,37856,2897,28935,2805,16860,2312,5854,1110,6221,1185,1451545,6616,764909,10141,48063,3848,97664,5447,619182,9212,686636,9942,159607,7494,142617,5953,384412,8509,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,710015,2587,42816,3285,29971,2499,2863,853,6353,994,20755,2174,12845,1864,7209,1399,3394,799,2242,773,667199,4167,363655,6588,21813,2355,44924,2565,296918,6049,303544,6747,68809,4583,68855,3751,165880,6002,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,678457,3095,40210,3319,29568,2586,3598,1089,8144,1566,17826,1939,10642,1798,6492,1316,2052,724,2098,782,638247,4411,348446,6146,23865,2522,51226,3696,273355,5404,289801,6159,63991,3593,63217,4663,162593,6027,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1042979,3703,58889,3873,40682,3601,8854,2295,9273,1560,22555,2150,18207,2176,10748,1751,4896,1345,2563,744,984090,5143,549043,7710,64231,4052,91850,4222,392962,7349,435047,7453,120587,6050,96444,5531,218016,6202,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1164192,3869,65174,4305,34827,3185,6782,1609,7080,1448,20965,2514,30347,3282,19382,2787,4808,1159,6157,1701,1099018,6045,513800,10487,55513,3745,77938,5070,380349,9066,585218,9981,184704,8239,134607,8457,265907,8767,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,323324,1634,15089,1878,11337,1615,1677,668,1972,694,7688,1366,3752,834,2015,627,939,467,798,361,308235,2644,156076,4779,9333,1445,19547,2007,127196,4575,152159,4000,35711,3068,30240,3076,86208,3952,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1444933,3765,79046,5028,53783,3763,3304,991,5627,1263,44852,3816,25263,3231,9311,1752,5872,1767,10080,1918,1365887,6219,663175,9098,29509,3901,56507,4594,577159,8880,702712,9896,98238,7723,108478,7009,495996,11503,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1615623,3892,81264,5736,61528,4453,4691,1179,5672,1472,51165,4006,19736,2638,9656,2152,4151,1148,5929,1328,1534359,6130,748260,11000,42939,4007,58310,4361,647011,10432,786099,11061,138011,8102,117538,7420,530550,10837,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2526593,4566,144404,6206,96971,4642,10340,1439,15889,2033,70742,3911,47433,3877,27511,3281,9568,2083,10354,1658,2382189,8019,1180821,9964,78438,4105,140478,5847,961905,10203,1201368,9927,282363,9901,223866,9282,695139,13676,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1298146,3475,75641,4874,58526,4030,5218,1415,9740,1562,43568,3522,17115,2220,9194,1738,3702,997,4219,904,1222505,6142,634389,7519,23699,2645,57157,3028,553533,8095,588116,8147,102217,5031,109564,6008,376335,7366,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,736744,3499,43321,4027,23913,2874,3465,980,7379,1718,13069,2232,19408,2553,12188,2200,3992,1226,3228,1011,693423,5566,338670,7096,43019,3581,62097,4820,233554,6580,354753,7641,122605,6106,95882,5924,136266,7005,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1445964,3902,79016,4585,53248,3731,7871,1586,10526,1748,34851,2695,25768,2612,13889,1904,7126,1326,4753,1294,1366948,6100,711209,9864,55791,3460,99410,5150,556008,8599,655739,10300,154162,7504,145797,7008,355780,7593,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,226052,1881,12561,1718,8901,1317,1193,526,3523,879,4185,858,3660,1068,2042,820,831,629,787,658,213491,2133,114994,3211,9331,1412,19895,2009,85768,3643,98497,3489,27390,2652,26900,2530,44207,2967,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,427564,2172,29564,2234,22760,1896,2437,749,4473,930,15850,1559,6804,1295,4019,981,1463,526,1322,417,398000,3074,212393,4633,10513,1514,29624,2478,172256,4239,185607,4517,39502,3052,39740,2798,106365,4281,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,595503,2599,34430,3181,24904,2784,3287,1458,5895,1375,15722,2238,9526,1795,4469,1362,2104,811,2953,743,561073,4396,292582,6539,24797,3094,42383,3924,225402,6668,268491,6938,47834,4153,57936,6027,162721,7267,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,328256,2042,14535,1667,11125,1511,723,574,1212,576,9190,1428,3410,840,1648,757,668,411,1094,495,313721,2687,165362,3933,4822,1150,10817,1753,149723,4400,148359,3705,22575,2642,25516,2558,100268,4053,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2170753,3935,119608,6822,91119,5782,6810,1151,9557,2207,74752,5052,28489,3523,13143,2693,5385,1171,9961,1884,2051145,8064,1046615,12943,54212,4748,98186,6690,894217,11029,1004530,12096,133110,8963,146276,9817,725144,13369,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,477390,2662,27246,2705,16304,2300,3973,1115,4350,1400,7981,1401,10942,2155,6746,1617,2586,1022,1610,752,450144,3979,216566,6293,22103,2275,48979,4577,145484,5488,233578,6387,66783,4656,59579,5129,107216,5939,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4847881,6499,247124,8123,172534,6915,22146,3376,25553,3166,124835,6092,74590,5312,36925,3559,14493,1859,23172,3137,4600757,11003,2167516,18784,197991,9657,290228,10494,1679297,16619,2433241,18529,479581,12653,414259,14689,1539401,22367,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2166134,5382,116804,5996,75564,4634,11297,1915,17575,2679,46692,3741,41240,3977,25143,3137,10003,1995,6094,1306,2049330,7212,1114616,10256,109793,6612,176292,7802,828531,10758,934714,10986,236002,8628,203377,8625,495335,9567,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,151961,1296,8689,1328,6404,1191,744,474,1356,438,4304,1005,2285,720,938,370,817,451,530,355,143272,1829,77194,2152,3079,819,10293,1194,63822,1957,66078,2286,14558,1812,14981,1738,36539,1980,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2832421,5353,156574,6313,106575,5378,13839,2046,19052,2286,73684,4157,49999,3954,28940,3140,11302,1725,9757,1896,2675847,8218,1354896,14016,93242,6659,165364,7430,1096290,13151,1320951,13611,305882,9072,257043,9613,758026,11037,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,872183,3823,55123,3545,37529,3134,6279,1311,12225,1609,19025,2108,17594,2511,11184,2057,4049,1078,2361,637,817060,5235,439819,7163,45920,3624,79723,3728,314176,7287,377241,7891,111968,5780,85415,5818,179858,7146,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,896416,2821,51176,3804,40284,3473,4938,1476,8447,1811,26899,2578,10892,1656,6542,1410,1969,652,2381,909,845240,4664,427894,7257,38381,3800,65065,4885,324448,7640,417346,7388,107325,6026,89608,4941,220413,6901,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2974503,4925,152013,6117,101537,4884,9466,1742,18498,2275,73573,4000,50476,3640,28480,3038,9484,1586,12512,1643,2822490,8227,1425660,14655,88611,5724,172737,6700,1164312,12718,1396830,14868,302653,11266,269395,10871,824782,13184,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,266589,2063,14342,2250,9630,1746,1119,717,1309,674,7202,1479,4712,1210,2754,930,914,493,1044,630,252247,3054,121943,4084,8626,1974,8713,1464,104604,4135,130304,3517,26411,2971,18901,2781,84992,4069,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1058086,3699,58762,4066,36607,3248,7155,1721,8008,1800,21444,2243,22155,2951,12648,2390,6194,1516,3313,840,999324,5583,512626,8868,47884,4320,83645,5016,381097,7658,486698,8911,121327,6228,119535,6731,245836,7808,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,185823,1441,12344,1597,8088,1351,739,432,2111,802,5238,1160,4256,996,2917,806,917,406,422,264,173479,2042,93018,2980,5850,1247,11656,1371,75512,2773,80461,3190,20689,2102,19057,2030,40715,2041,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1508041,3852,89825,5919,59757,4092,10583,1838,15270,2247,33904,3396,30068,3864,14467,2615,7367,2018,8234,1674,1418216,6072,748557,9901,76653,5615,118108,5037,553796,9708,669659,10815,170304,7824,157041,8371,342314,9043,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5858687,8096,393363,10259,277839,8937,64696,5544,73054,5180,140089,6434,115524,6859,59768,5268,26719,3021,29037,2879,5465324,13535,2961811,18827,383966,11970,548841,12589,2029004,18914,2503513,19934,627933,14855,581120,15516,1294460,19660,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,649720,2428,56659,3729,48053,3409,6727,1309,14420,2045,26906,2699,8606,1759,2732,872,2166,1065,3708,1242,593061,4150,331145,7081,22028,2472,61858,3518,247259,6078,261916,6836,54219,4760,49113,4893,158584,5540,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,152964,1234,6572,1017,4606,829,831,468,667,290,3108,670,1966,663,1025,553,283,209,658,373,146392,1691,72195,2558,4221,935,7263,1315,60711,2373,74197,2883,14205,1689,15492,1769,44500,2843,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1910819,4716,104388,6067,80199,5349,8017,1856,14252,1968,57930,4394,24189,2331,10344,1911,5100,1175,8745,1572,1806431,7546,958172,10512,54219,4845,99058,4839,804895,11094,848259,10548,151403,6396,145625,7854,551231,10091,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1603514,4503,88105,4927,64133,4205,9809,2038,13825,2116,40499,3115,23972,3209,12088,2253,6514,1555,5370,1029,1515409,6884,778928,10978,55564,3956,99637,5658,623727,9666,736481,11734,152247,6646,145157,8357,439077,9674,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,430518,2119,17143,1935,11258,1721,2048,711,2285,752,6925,1367,5885,1251,3605,1013,1302,625,978,416,413375,3115,224614,5437,27860,3094,41060,2999,155694,5307,188761,4957,61589,4240,40917,3612,86255,4277,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1376240,3000,75853,4334,53251,3202,4115,933,9695,1394,39441,2528,22602,2467,12741,1974,5793,1213,4068,782,1300387,4894,665531,6992,31343,2510,67386,3531,566802,6857,634856,6990,127404,5628,128448,5193,379004,7714,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,125353,1308,7466,1229,5220,969,615,407,1439,671,3166,773,2246,713,1055,475,542,382,649,405,117887,1824,65761,2740,3788,988,6991,1256,54982,2607,52126,2383,11324,1429,13655,1723,27147,2189,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1007603,2323,51900,3438,30841,2615,13632,1381,8111,1418,9098,1563,21059,2419,16008,2191,3437,896,1614,521,955703,4272,428574,7251,160382,6796,113816,4762,154376,5650,527129,7504,263827,6787,131536,6330,131766,5760,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
