GEO_ID,C16005_001E,C16005_001M,C16005_002E,C16005_002M,C16005_003E,C16005_003M,C16005_004E,C16005_004M,C16005_005E,C16005_005M,C16005_006E,C16005_006M,C16005_007E,C16005_007M,C16005_008E,C16005_008M,C16005_009E,C16005_009M,C16005_010E,C16005_010M,C16005_011E,C16005_011M,C16005_012E,C16005_012M,C16005_013E,C16005_013M,C16005_014E,C16005_014M,C16005_015E,C16005_015M,C16005_016E,C16005_016M,C16005_017E,C16005_017M,C16005_018E,C16005_018M,C16005_019E,C16005_019M,C16005_020E,C16005_020M,C16005_021E,C16005_021M,C16005_022E,C16005_022M,C16005_023E,C16005_023M,C16005_024E,C16005_024M,C16005_025E,C16005_025M,C16005_026E,C16005_026M,C16005_027E,C16005_027M,C16005_028E,C16005_028M,C16005_029E,C16005_029M,NAME,C16005_001EA,C16005_001MA,C16005_002EA,C16005_002MA,C16005_003EA,C16005_003MA,C16005_004EA,C16005_004MA,C16005_005MA,C16005_005EA,C16005_006EA,C16005_006MA,C16005_007EA,C16005_007MA,C16005_008EA,C16005_008MA,C16005_009EA,C16005_009MA,C16005_010MA,C16005_010EA,C16005_011MA,C16005_011EA,C16005_012MA,C16005_012EA,C16005_013MA,C16005_013EA,C16005_014EA,C16005_014MA,C16005_015EA,C16005_015MA,C16005_016MA,C16005_016EA,C16005_017MA,C16005_017EA,C16005_018MA,C16005_018EA,C16005_019EA,C16005_019MA,C16005_020EA,C16005_020MA,C16005_021EA,C16005_021MA,C16005_022EA,C16005_022MA,C16005_023EA,C16005_023MA,C16005_024MA,C16005_024EA,C16005_025EA,C16005_025MA,C16005_026EA,C16005_026MA,C16005_027EA,C16005_027MA,C16005_028EA,C16005_028MA,C16005_029MA,C16005_029EA,state
0400000US13,8125787,3431,7341218,17211,7043180,17604,198231,9026,145871,7918,52360,4364,62705,4761,52121,4645,10584,1854,28039,3459,22720,3213,5319,1391,9063,2103,8092,2019,971,648,784569,17192,141153,8451,355058,9148,79386,6421,275672,9095,140799,9257,87717,6697,53082,6205,113241,5794,52079,4701,61162,5704,34318,4783,24742,3974,9576,2213,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1148331,472,937865,9771,837771,10527,14150,2194,11769,2060,2381,827,6147,1457,5483,1353,664,355,79397,5415,59513,4571,19884,2745,400,345,248,244,152,252,210466,9763,35431,3041,8116,2190,3523,1013,4593,1916,7753,1723,5656,1350,2097,733,158770,8935,55951,4451,102819,7368,396,352,396,352,0,264,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1289728,1117,1214380,5112,1150492,5804,47623,3705,38634,3476,8989,1438,7270,1371,5890,1203,1380,529,3891,889,3594,845,297,223,5104,1327,4514,1152,590,467,75348,4984,14491,2457,46172,4270,11003,2317,35169,3835,7413,2003,4907,1323,2506,1065,5633,1323,2363,843,3270,1203,1639,1040,741,629,898,479,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11541146,1763,9859954,26535,8899079,26652,677198,17507,512969,15770,164229,9765,213866,7847,181356,7334,32510,3097,43116,3624,36985,3159,6131,1378,26695,5173,23872,4510,2823,1354,1681192,26516,165123,7552,771217,17529,195841,9201,575376,18326,456959,19281,237121,11462,219838,14062,237125,9272,125570,6759,111555,6688,50768,6804,30354,4654,20414,3761,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5663249,2027,5425086,7533,5208295,10017,122737,5719,92929,5524,29808,2829,80410,6129,59107,5538,21303,3062,8988,1367,7476,1377,1512,698,4656,1248,3893,1269,763,387,238163,7480,43890,4268,107886,5273,25012,2903,82874,4761,39160,4093,24784,2768,14376,2692,39340,2972,18145,2374,21195,2182,7887,2378,4770,1377,3117,1469,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2679362,1413,2577742,5717,2492742,6091,52720,3148,38613,2991,14107,1992,25719,3525,21033,3257,4686,960,5032,1565,4027,1491,1005,708,1529,746,1392,727,137,140,101620,5357,21452,2876,37623,3453,8231,1510,29392,3293,18954,3531,11367,2057,7587,1910,20305,1902,8713,1407,11592,1707,3286,1138,1873,785,1413,779,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2474976,1383,2322408,5657,2221206,6852,71558,4132,52342,3867,19216,2293,22167,2431,17592,1999,4575,1118,4887,1117,4091,1062,796,440,2590,967,2310,941,280,154,152568,5343,20663,2641,78825,3896,22762,3499,56063,3674,18417,2746,12176,2206,6241,1469,28810,2397,13114,2170,15696,1984,5853,1846,2892,988,2961,1501,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3787480,1985,3690269,5618,3615808,8362,43656,3346,30307,3084,13349,1992,23505,3482,15282,2433,8223,2538,4728,1282,3917,1284,811,402,2572,969,2346,932,226,201,97211,5004,23345,2851,31124,3009,8960,1548,22164,2519,21447,3464,13565,2729,7882,2094,17813,1988,9467,1654,8346,1872,3482,1241,1835,748,1647,894,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4070976,1871,3950672,6589,3704966,10696,64918,4654,48836,3701,16082,2930,165870,6853,134520,5850,31350,3097,10022,1812,8294,1732,1728,796,4896,2746,2354,1161,2542,2114,120304,6405,24390,2659,43900,3599,18821,2153,25079,3037,18159,2888,13437,2083,4722,1482,27888,2737,10334,1642,17554,2506,5967,2604,4096,1647,1871,1446,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1216504,715,1177957,3553,1108612,5195,9268,1668,7480,1597,1788,607,55765,3622,45352,3211,10413,1411,2822,1190,2184,1388,638,665,1490,432,1321,389,169,135,38547,3447,16014,1721,1450,619,706,401,744,528,13551,2170,8489,1594,5062,1266,4725,1000,1949,803,2776,1019,2807,1362,624,453,2183,1111,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5079545,1425,4445183,13694,4202935,12691,123299,6670,96173,6117,27126,3042,75263,5690,64325,5332,10938,1620,27598,2709,20946,2459,6652,1345,16088,2615,14012,2545,2076,687,634362,13918,141365,9846,170448,6373,51310,5044,119138,6654,134988,9739,85394,6448,49594,6007,129964,5734,62555,4583,67409,4746,57597,6237,41348,4702,16249,2995,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5787790,985,4906411,19927,4435787,22916,239975,9456,163653,8845,76322,6295,178337,8417,151470,7527,26867,3204,39234,4115,31426,4019,7808,1483,13078,4012,11982,3952,1096,626,881379,19780,176029,9527,158772,7868,53203,6781,105569,6975,347589,16529,161581,9616,186008,13446,158940,6954,62921,4797,96019,6269,40049,5958,24999,4228,15050,3107,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9214148,1661,8618635,14657,8254768,20538,166851,6818,122456,6802,44395,3602,123980,5799,102675,5364,21305,2095,24499,2568,17761,2306,6738,1359,48537,6956,42061,6196,6476,1916,595513,14405,141525,9031,103075,5337,30712,3133,72363,5185,155167,7118,91079,4584,64088,4781,101965,4965,48513,3654,53452,4412,93781,8968,44474,4632,49307,6515,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4652645,1843,4341209,8803,4148453,9837,83890,4551,62604,3911,21286,2605,55874,3379,45870,2926,10004,1396,34223,2746,25502,2910,8721,1759,18769,2730,14804,2623,3965,1094,311436,8791,66943,5069,74993,4445,23103,2742,51890,4104,47174,5032,28854,3293,18320,3229,83199,3933,32444,2998,50755,3305,39127,5581,18954,3235,20173,3504,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2613859,1661,2571180,4682,2524742,5307,26490,2681,20173,2520,6317,1572,10201,1746,7738,1344,2463,1027,4327,1276,3601,1111,726,481,5420,1054,3485,883,1935,855,42679,4429,8951,1677,18378,2652,4281,1269,14097,2468,6225,1680,5029,1442,1196,625,8540,1937,3714,1261,4826,1242,585,426,566,422,19,31,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5253164,2150,5062345,10495,4934046,10870,73800,4972,57036,4464,16764,1790,41591,4470,32308,3876,9283,1771,10530,2000,8391,1686,2139,855,2378,864,1824,704,554,508,190819,10286,39407,4525,53082,4679,20159,3576,32923,2994,47146,6136,26982,3336,20164,4929,40427,3006,19410,2234,21017,2673,10757,2955,7382,2252,3375,1218,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,856752,866,840446,2236,811443,3785,9423,1496,7115,1337,2308,603,10402,1902,8753,1710,1649,731,653,358,641,357,12,20,8525,1636,8431,1631,94,169,16306,1953,9561,1543,1419,533,905,449,514,365,3653,1020,2905,825,748,441,1615,511,589,324,1026,409,58,124,58,124,0,231,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1584316,984,1489349,4606,1427099,5612,44602,3728,33142,3035,11460,1742,13158,1831,10558,1514,2600,717,2107,672,1800,664,307,245,2383,1029,2155,932,228,249,94967,4210,13966,1983,51685,2530,9577,1693,42108,2406,11363,2585,6289,1532,5074,1665,13278,2510,6046,1540,7232,1986,4675,1427,2109,973,2566,880,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2208391,1108,1797873,10466,1576364,11332,179597,8455,143311,8734,36286,4377,20373,3062,16022,2569,4351,1386,15645,2293,12761,2064,2884,761,5894,1560,5432,1582,462,236,410518,10144,53392,4085,237628,6911,62800,4867,174828,7592,37632,4321,26602,3231,11030,2417,74552,3866,40211,3688,34341,3019,7314,2005,3947,1264,3367,1444,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1198995,1145,1127870,4348,1073516,5832,14777,2624,12026,2179,2751,1044,36215,3330,30590,3274,5625,1104,1733,569,1517,525,216,165,1629,750,1516,744,113,111,71125,4535,21003,2467,8070,1950,3592,1482,4478,1813,26038,3545,16734,2482,9304,2198,12060,1804,6680,1580,5380,1470,3954,1542,1942,960,2012,1280,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7940313,1136,6291562,22474,5492470,26111,510673,15439,384461,14052,126212,7478,206363,10760,179768,9601,26595,2325,56055,4969,46204,4761,9851,1479,26001,3788,21476,3337,4525,1348,1648751,22494,272588,12081,564015,13614,176955,7719,387060,12029,459767,15940,253661,10264,206106,10892,281607,9332,154776,6823,126831,5995,70774,6743,48009,5559,22765,3367,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1755649,1718,1589973,8882,1103425,11864,368273,9396,315482,9578,52791,4159,10754,1690,9360,1626,1394,549,1915,667,1539,584,376,262,105606,5036,76764,5733,28842,3610,165676,8633,18716,2504,124929,8334,31212,3294,93717,7450,8699,1560,6311,1318,2388,809,11747,2069,5056,1264,6691,1800,1585,939,1010,784,575,439,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17407992,1631,13437430,35902,11467254,35819,1248910,15989,940804,16709,308106,12311,517986,15702,415847,13889,102139,9233,132445,9185,106201,7963,26244,3363,70835,6052,62762,5672,8073,1708,3970562,35564,1028978,27219,1190891,16434,367891,12781,823000,17192,1005968,27488,504841,17656,501127,17057,591886,13735,219379,10406,372507,12717,152839,9579,91764,6792,61075,5805,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7810389,2904,7256429,11904,6998491,14208,180421,8282,131728,7399,48693,4696,48500,4889,40255,4386,8245,1866,20707,2804,15907,2197,4800,1580,8310,1497,7092,1505,1218,555,553960,12379,89771,6591,296863,6730,69286,4930,227577,7599,77954,8909,51774,5081,26180,5742,68297,4294,29941,2970,38356,3341,21075,3440,12845,2634,8230,2202,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,573060,642,561336,1819,535818,3240,6611,1241,4491,923,2120,720,15180,1535,12420,1424,2760,615,739,502,664,475,75,93,2988,831,2933,823,55,52,11724,1740,4735,1095,1136,541,632,531,504,317,4180,1303,2415,911,1765,595,1241,520,657,354,584,280,432,339,249,205,183,185,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10420402,2054,10038362,10126,9692294,16969,150880,6666,110455,5260,40425,3253,153863,8918,115355,7457,38508,3330,16450,2167,13027,1996,3423,958,24875,5451,21467,5317,3408,907,382040,10062,91780,4358,57145,4186,19687,2263,37458,3519,109371,6568,65860,4223,43511,4116,77410,4210,37164,3197,40246,3045,46334,5896,27481,5185,18853,3322,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3188478,1471,3033958,6212,2910013,8055,80036,4823,62176,4444,17860,2741,13474,1953,11109,1772,2365,621,9491,1784,7381,1580,2110,746,20944,3403,16196,3035,4748,1489,154520,6200,21694,2530,84801,4133,20450,2408,64351,4179,17948,3715,12201,2444,5747,2178,26258,2158,11632,1600,14626,1969,3819,1287,2903,1131,916,612,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3334045,1462,2992817,9992,2816249,13821,116710,6855,88074,6660,28636,2992,34363,3386,28056,3084,6307,1237,20202,1899,15281,1794,4921,1107,5293,1211,4936,1182,357,288,341228,9901,54042,4270,162459,6877,38260,4130,124199,6861,54909,5738,31653,3681,23256,3836,64124,4113,22638,2666,41486,4066,5694,1903,3045,1078,2649,1250,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11253570,1604,10658680,17656,10077307,19825,297197,10432,209200,8825,87997,6862,236105,11005,182527,9257,53578,4146,30635,3157,24691,2781,5944,1371,17436,3072,13941,2308,3495,1693,594890,17602,148980,8729,101717,8182,34023,3389,67694,7110,175297,10396,99222,7061,76075,6906,134457,5408,53418,3718,81039,5477,34439,5214,18680,3238,15759,3484,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,968612,753,838839,7029,750371,7719,41158,3720,32197,3188,8961,2109,40513,3602,33200,3368,7313,1567,5826,1252,4863,1265,963,536,971,560,971,560,0,284,129773,6990,21622,2838,51075,3748,13875,2008,37200,3499,40920,5184,18734,2879,22186,3403,12725,1478,4569,991,8156,1040,3431,1102,2147,752,1284,638,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
