GEO_ID,B99162_001E,B99162_002E,B99162_003E,B99162_004E,B99162_005E,B99162_006E,B99162_007E,NAME,B99162_001EA,B99162_002EA,B99162_003EA,B99162_004EA,B99162_005EA,B99162_006EA,B99162_007EA,state
0400000US01,4150183,3977527,172656,13716,2789,10927,158940,Alabama,null,null,null,null,null,null,null,01
0400000US02,592520,512178,80342,1578,338,1240,78764,Alaska,null,null,null,null,null,null,null,02
0400000US04,5370067,3899889,1470178,44701,23040,21661,1425477,Arizona,null,null,null,null,null,null,null,04
0400000US05,2515066,2365754,149312,8983,3193,5790,140329,Arkansas,null,null,null,null,null,null,null,05
0400000US06,32599457,18808277,13791180,399972,237729,162243,13391208,California,null,null,null,null,null,null,null,06
0400000US08,4223659,3505917,717742,33014,10358,22656,684728,Colorado,null,null,null,null,null,null,null,08
0400000US09,3183775,2579473,604302,27965,8465,19500,576337,Connecticut,null,null,null,null,null,null,null,09
0400000US10,763189,675223,87966,5032,1482,3550,82934,Delaware,null,null,null,null,null,null,null,10
0400000US11,477395,402580,74815,3489,895,2594,71326,District of Columbia,null,null,null,null,null,null,null,11
0400000US12,16270161,12141842,4128319,131516,60431,71085,3996803,Florida,null,null,null,null,null,null,null,12
0400000US13,8125787,7184333,941454,49627,22475,27152,891827,Georgia,null,null,null,null,null,null,null,13
0400000US15,1148331,873202,275129,14485,6308,8177,260644,Hawaii,null,null,null,null,null,null,null,15
0400000US16,1289728,1164983,124745,6295,1827,4468,118450,Idaho,null,null,null,null,null,null,null,16
0400000US17,11541146,9064202,2476944,109281,44427,64854,2367663,Illinois,null,null,null,null,null,null,null,17
0400000US18,5663249,5252185,411064,29703,8210,21493,381361,Indiana,null,null,null,null,null,null,null,18
0400000US19,2679362,2514194,165168,13876,2717,11159,151292,Iowa,null,null,null,null,null,null,null,19
0400000US20,2474976,2241869,233107,13728,3268,10460,219379,Kansas,null,null,null,null,null,null,null,20
0400000US21,3787480,3639153,148327,12302,2027,10275,136025,Kentucky,null,null,null,null,null,null,null,21
0400000US22,4070976,3729356,341620,19379,6959,12420,322241,Louisiana,null,null,null,null,null,null,null,22
0400000US23,1216504,1124626,91878,5162,1530,3632,86716,Maine,null,null,null,null,null,null,null,23
0400000US24,5079545,4344300,735245,39748,12320,27428,695497,Maryland,null,null,null,null,null,null,null,24
0400000US25,5787790,4611816,1175974,64317,25309,39008,1111657,Massachusetts,null,null,null,null,null,null,null,25
0400000US26,9214148,8396293,817855,52372,10659,41713,765483,Michigan,null,null,null,null,null,null,null,26
0400000US27,4652645,4215396,437249,39433,9454,29979,397816,Minnesota,null,null,null,null,null,null,null,27
0400000US28,2613859,2533693,80166,6469,1237,5232,73697,Mississippi,null,null,null,null,null,null,null,28
0400000US29,5253164,4973453,279711,22317,3771,18546,257394,Missouri,null,null,null,null,null,null,null,29
0400000US30,856752,821004,35748,4266,615,3651,31482,Montana,null,null,null,null,null,null,null,30
0400000US31,1584316,1441065,143251,9738,2068,7670,133513,Nebraska,null,null,null,null,null,null,null,31
0400000US32,2208391,1629756,578635,19944,8049,11895,558691,Nevada,null,null,null,null,null,null,null,32
0400000US33,1198995,1094519,104476,8846,1706,7140,95630,New Hampshire,null,null,null,null,null,null,null,33
0400000US34,7940313,5765058,2175255,89687,36276,53411,2085568,New Jersey,null,null,null,null,null,null,null,34
0400000US35,1755649,1122141,633508,17581,7208,10373,615927,New Mexico,null,null,null,null,null,null,null,35
0400000US36,17407992,12496232,4911760,209117,104121,104996,4702643,New York,null,null,null,null,null,null,null,36
0400000US37,7810389,7088262,722127,36386,13870,22516,685741,North Carolina,null,null,null,null,null,null,null,37
0400000US38,573060,540553,32507,3683,253,3430,28824,North Dakota,null,null,null,null,null,null,null,38
0400000US39,10420402,9784074,636328,56687,11566,45121,579641,Ohio,null,null,null,null,null,null,null,39
0400000US40,3188478,2931707,256771,11225,3187,8038,245546,Oklahoma,null,null,null,null,null,null,null,40
0400000US41,3334045,2870291,463754,21643,6379,15264,442111,Oregon,null,null,null,null,null,null,null,41
0400000US42,11253570,10226287,1027283,85031,21769,63262,942252,Pennsylvania,null,null,null,null,null,null,null,42
0400000US44,968612,771993,196619,8415,2527,5888,188204,Rhode Island,null,null,null,null,null,null,null,44
0400000US45,3835500,3610879,224621,15203,3759,11444,209418,South Carolina,null,null,null,null,null,null,null,45
0400000US46,692220,650386,41834,4023,640,3383,37811,South Dakota,null,null,null,null,null,null,null,46
0400000US47,5422454,5119021,303433,20760,4603,16157,282673,Tennessee,null,null,null,null,null,null,null,47
0400000US48,20403745,13556986,6846759,156562,83266,73296,6690197,Texas,null,null,null,null,null,null,null,48
0400000US49,2191308,1887062,304246,12151,5332,6819,292095,Utah,null,null,null,null,null,null,null,49
0400000US50,570045,541001,29044,2503,128,2375,26541,Vermont,null,null,null,null,null,null,null,50
0400000US51,6826604,5961886,864718,44342,18168,26174,820376,Virginia,null,null,null,null,null,null,null,51
0400000US53,5751180,4830739,920441,40239,14381,25858,880202,Washington,null,null,null,null,null,null,null,53
0400000US54,1672814,1635784,37030,6280,881,5399,30750,West Virginia,null,null,null,null,null,null,null,54
0400000US55,5035768,4630732,405036,38662,13164,25498,366374,Wisconsin,null,null,null,null,null,null,null,55
0400000US56,464197,436979,27218,2548,104,2444,24670,Wyoming,null,null,null,null,null,null,null,56
0400000US72,3609858,165262,3444596,36731,27072,9659,3407865,Puerto Rico,null,null,null,null,null,null,null,72
