GEO_ID,B25081_001E,B25081_001M,B25081_002E,B25081_002M,B25081_003E,B25081_003M,B25081_004E,B25081_004M,B25081_005E,B25081_005M,B25081_006E,B25081_006M,B25081_007E,B25081_007M,B25081_008E,B25081_008M,NAME,B25081_001EA,B25081_001MA,B25081_002MA,B25081_002EA,B25081_003MA,B25081_003EA,B25081_004MA,B25081_004EA,B25081_005EA,B25081_005MA,B25081_006EA,B25081_006MA,B25081_007MA,B25081_007EA,B25081_008MA,B25081_008EA,state
0400000US16,379948,6577,264314,5961,68630,3251,21079,1936,47551,3128,2798,660,192886,6124,115634,3841,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3277573,19759,2265586,18653,534931,10425,94883,4870,440048,9637,22179,2279,1708476,17120,1011987,11984,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1759089,16467,1221232,14115,300632,7673,68469,3474,232163,6370,11391,1674,909209,12489,537857,8635,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,877796,9351,544219,6900,117932,4346,32232,2501,85700,3498,6231,1457,420056,6702,333577,5886,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,744580,9549,483960,6967,96883,3996,26579,2417,70304,3293,3283,740,383794,6961,260620,5996,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1167973,12668,738499,10563,180086,6043,41071,2481,139015,5188,9356,1683,549057,9169,429474,8979,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1136873,14727,662139,11341,108348,5259,31305,2788,77043,3967,4848,1119,548943,10779,474734,9671,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,389203,6053,248269,5493,61880,3205,6807,884,55073,3021,2293,611,184096,5260,140934,3497,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1438614,13207,1100282,13463,305614,8517,65802,4009,239812,6929,16943,2461,777725,11161,338332,6751,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1567885,15921,1128667,14519,315223,7573,39710,3415,275513,7504,12574,2027,800870,14091,439218,8983,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2903328,19112,2006152,16869,535026,9209,81343,4392,453683,8993,21243,2761,1449883,14043,897176,11701,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1530659,9897,1092254,9864,314646,7195,67749,3289,246897,6426,13523,1434,764085,9781,438405,6424,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,757446,10943,434214,10380,56239,3344,17212,1990,39027,2825,3052,804,374923,9440,323232,7693,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1614217,14314,1070777,12718,211748,6003,53002,3053,158746,5753,7030,1619,851999,13073,543440,9303,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,254458,4764,150744,4470,30003,2141,10030,1385,19973,1806,1440,400,119301,4254,103714,3688,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,474682,6469,300240,4821,68906,2940,19642,1635,49264,2883,2635,747,228699,4740,174442,4422,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,550125,8469,427452,8369,107622,3993,30222,2725,77400,3525,5145,1417,314685,7747,122673,4548,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,362854,5819,254938,5548,64705,3334,8102,1116,56603,2986,2211,713,188022,5867,107916,3836,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2114072,15341,1493048,14524,393671,8613,49445,3760,344226,8244,14298,1708,1085079,13541,621024,8141,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,504354,8037,304493,7059,49599,2764,18549,1985,31050,2358,2973,889,251921,6818,199861,5337,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3936378,24667,2560299,22041,581914,12600,68485,3882,513429,11284,25622,2698,1952763,19805,1376079,13806,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2325140,18958,1575633,17491,433095,9549,83765,4646,349330,8970,16765,2430,1125773,16494,749507,10797,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,182490,3399,98142,3460,16987,1269,4615,800,12372,1206,928,368,80227,3266,84348,2452,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3152610,19830,2173185,16367,625013,10084,120824,4805,504189,9256,22115,2079,1526057,16131,979425,11658,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,937051,10825,566189,8703,84145,4068,34808,2586,49337,3171,4009,908,478035,8532,370862,7326,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,909113,10907,643979,10117,181353,6009,51565,2963,129788,5090,7687,1309,454939,8637,265134,6617,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3474048,20820,2167383,18698,551400,11336,95930,4724,455470,10721,24859,2890,1591124,16900,1306665,12870,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,254639,4769,183882,4699,52203,3536,7540,1837,44663,3037,1304,472,130375,4388,70757,3210,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1146620,13840,733099,11390,163939,5396,36647,2980,127292,4870,5885,1092,563275,10641,413521,8209,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,214246,3793,124887,3665,24543,1950,5489,1014,19054,1908,1128,532,99216,3629,89359,2663,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1638837,16782,1040985,13076,212368,7134,61762,4292,150606,5817,9005,1656,819612,13226,597852,10421,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5162604,28008,3237790,22075,338986,7411,142913,4723,196073,5855,12922,1726,2885882,21369,1924814,16138,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,558769,7876,417906,6932,118722,4546,44361,2710,74361,3423,5042,1342,294142,6167,140863,4144,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,176860,3377,118472,3524,29232,2052,3679,639,25553,2030,683,321,88557,3325,58388,2287,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2012391,18661,1473937,15274,427149,10132,95145,4891,332004,9413,19044,2498,1027744,15065,538454,10349,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1584549,14207,1145499,12668,314899,7208,86753,5657,228146,5846,13594,1965,817006,11700,439050,8780,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,558289,7108,282640,6199,50053,2640,9177,1541,40876,2394,1957,817,230630,6056,275649,5288,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1556441,11920,1055747,11256,308220,6609,62359,3526,245861,5864,11895,1185,735632,10009,500694,7387,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,146504,3363,89462,3375,19657,1835,8979,1162,10678,1330,739,401,69066,3515,57042,2508,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,934479,10320,362385,6377,22094,2009,16948,1774,5146,969,1862,581,338429,5964,572094,9093,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
