GEO_ID,B17004_001E,B17004_001M,B17004_002E,B17004_002M,B17004_003E,B17004_003M,B17004_004E,B17004_004M,B17004_005E,B17004_005M,B17004_006E,B17004_006M,B17004_007E,B17004_007M,B17004_008E,B17004_008M,B17004_009E,B17004_009M,B17004_010E,B17004_010M,B17004_011E,B17004_011M,B17004_012E,B17004_012M,B17004_013E,B17004_013M,B17004_014E,B17004_014M,B17004_015E,B17004_015M,B17004_016E,B17004_016M,B17004_017E,B17004_017M,B17004_018E,B17004_018M,B17004_019E,B17004_019M,NAME,B17004_001MA,B17004_001EA,B17004_002EA,B17004_002MA,B17004_003EA,B17004_003MA,B17004_004MA,B17004_004EA,B17004_005MA,B17004_005EA,B17004_006MA,B17004_006EA,B17004_007MA,B17004_007EA,B17004_008MA,B17004_008EA,B17004_009MA,B17004_009EA,B17004_010EA,B17004_010MA,B17004_011EA,B17004_011MA,B17004_012MA,B17004_012EA,B17004_013MA,B17004_013EA,B17004_014EA,B17004_014MA,B17004_015EA,B17004_015MA,B17004_016EA,B17004_016MA,B17004_017MA,B17004_017EA,B17004_018MA,B17004_018EA,B17004_019EA,B17004_019MA,state
0400000US13,6716449,5748,842167,21414,322642,11828,36754,4545,128830,7901,157058,7725,519525,13232,36630,3557,191000,8551,291895,9286,5874282,22085,2924134,12873,1721672,16283,681121,14117,521341,9408,2950148,14596,1170365,13717,866430,16552,913353,11316,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,971888,1776,88255,5371,35330,3062,3429,1105,12201,1826,19700,2174,52925,3655,2702,1116,18719,2426,31504,2942,883633,6051,439004,3440,236132,5014,109645,4336,93227,3130,444629,4180,163657,4966,132842,5252,148130,4486,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1065781,2130,133281,6625,54679,4075,8884,1652,26549,3078,19246,2186,78602,4164,5992,1267,39150,2912,33460,2827,932500,6973,470241,4232,241573,5004,145582,5281,83086,3180,462259,4401,148402,4542,169133,5372,144724,4189,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9569706,5829,1007379,24003,394482,12162,41725,3751,155849,8465,196908,8692,612897,15971,38654,4578,229583,9530,344660,11010,8562327,24867,4229193,12782,2317996,15521,1109468,14756,801729,9974,4333134,16832,1593728,17678,1369309,19598,1370097,15086,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4675844,4185,505010,15953,198888,7980,19309,2536,90555,5364,89024,5132,306122,10813,16254,2261,133797,6204,156071,6795,4170834,16998,2069309,8601,1157880,12754,510952,10815,400477,7593,2101525,12103,778395,11394,661081,10227,662049,8803,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2274774,2651,227193,7952,90599,4450,8848,1460,47915,3137,33836,2543,136594,5469,9142,1699,65549,3712,61903,3809,2047581,8115,1020622,5052,585943,7548,254564,6395,180115,4181,1026959,5683,403828,6455,340013,7041,283118,5091,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2066579,2700,218188,8669,89174,5542,12117,1915,42917,3766,34140,3464,129014,5066,9927,1658,60053,3658,59034,3697,1848391,9004,921550,5942,541064,6460,224932,6088,155554,4281,926841,5433,354431,7095,305826,7070,266584,5503,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3190892,3466,483023,13240,195219,7362,16261,2158,67582,5162,111376,5817,287804,8014,14972,2457,97412,5594,175420,6701,2707869,13500,1342859,7610,699807,8764,331489,8917,311563,6950,1365010,8230,481758,8014,406695,7975,476557,6783,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3381306,3944,577182,17845,212563,9485,21562,3320,76742,5455,114259,7128,364619,10933,36514,4238,135985,7022,192120,7550,2804124,17707,1388359,10211,709146,11809,362750,9928,316463,7741,1415765,10050,511079,9867,411251,11379,493435,9265,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1044172,1920,118678,6215,47080,3288,3300,914,21426,2231,22354,2247,71598,4047,2527,811,29344,2656,39727,2844,925494,6370,456268,3720,236119,5124,129185,4826,90964,2942,469226,4009,170710,4730,164824,4943,133692,4468,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4226872,3803,314222,16156,117341,8024,8170,1546,49854,5027,59317,5177,196881,10643,9152,1907,79482,5979,108247,7220,3912650,16496,1881630,8305,1091976,10720,458770,9660,330884,7900,2031020,11250,831365,10845,626604,11602,573051,11582,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4902825,3933,462546,14347,180048,9182,10323,2159,70090,5233,99635,7477,282498,9913,9540,2362,97487,6321,175471,7928,4440279,15188,2163753,9808,1205342,12532,561219,12300,397192,7390,2276526,10464,825544,13162,776270,12878,674712,9658,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7648988,4913,887631,18278,360148,10038,27947,2879,152523,6184,179678,7773,527483,13167,34189,3167,216961,8375,276333,10160,6761357,19289,3328023,10559,1692866,13168,905375,12984,729782,9301,3433334,13754,1139142,12663,1136540,15254,1157652,11935,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3909618,3185,330165,11874,136832,6243,16176,1937,68042,3756,52614,4074,193333,7658,10873,1353,87163,4789,95297,5053,3579453,12285,1786862,7225,994445,8975,506607,8574,285810,5685,1792591,7539,682544,8719,662863,10467,447184,6868,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2165089,3541,397383,11038,144454,6898,11905,1963,49976,4590,82573,5150,252929,7631,20999,2780,82399,5512,149531,6174,1767706,10741,877486,6754,464899,9039,210848,7566,201739,5599,890220,7959,335525,8411,252431,7841,302264,6354,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4417605,3908,520056,16129,206164,8862,19679,2251,90321,5220,96164,5819,313892,10303,26281,2968,127617,6167,159994,7512,3897549,16375,1918824,9007,1065420,8718,468209,9002,385195,7291,1978725,10481,761276,10044,595932,11937,621517,8476,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,733004,1838,94708,5901,39266,3290,5396,1135,20161,2327,13709,1750,55442,3771,3348,950,27956,2358,24138,2468,638296,6096,322491,3863,166063,4502,96195,3627,60233,2086,315805,4123,109063,4169,116245,4584,90497,3257,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1326972,1847,129641,6748,50989,4008,7067,1059,23679,2551,20243,2772,78652,4378,6223,1244,34413,2364,38016,2971,1197331,6745,598814,4307,357916,5847,150966,4885,89932,2689,598517,4595,239509,4694,203630,4753,155378,4465,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1824808,2776,181379,10906,75766,6500,10644,2848,28719,3285,36403,4444,105613,6073,5790,1314,38651,3356,61172,5751,1643429,11055,843501,6807,494079,7386,199155,6400,150267,4630,799928,6206,332461,7779,216360,6065,251107,6858,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1008002,1799,70322,5386,26816,3076,2097,714,11040,1947,13679,2207,43506,3543,2034,748,18278,2218,23194,2664,937680,5327,464752,3227,268523,5187,119594,4475,76635,3562,472928,3657,175407,4686,170636,5082,126885,3328,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6612823,3954,512272,18856,196607,10333,22428,3606,69398,5713,104781,7446,315665,12555,23247,3587,94274,6380,198144,9543,6100551,19549,2967401,11091,1659751,15777,733704,14628,573946,9051,3133150,13261,1121044,15117,964311,15200,1047795,13867,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1461552,2899,236641,9705,102022,6118,13306,2222,45063,4421,43653,3646,134619,6587,10796,2192,50843,3697,72980,5224,1224911,9856,603791,6844,311002,7474,156703,6423,136086,5867,621120,6491,214147,6953,199119,7285,207854,6198,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14657158,7243,1796339,30727,704132,19270,69614,5607,228523,11246,405995,13089,1092207,18343,56944,3768,320126,10301,715137,15646,12860819,29436,6242933,18497,3347122,26266,1531303,21091,1364508,16207,6617886,18108,2436068,23038,1929364,19598,2252454,17223,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6509817,4651,859010,18343,334152,9106,35543,3381,144613,7119,153996,6202,524858,13087,39274,3872,205409,8862,280175,8726,5650807,18583,2800775,9831,1569427,12661,684170,11411,547178,10290,2850032,12950,1068810,14128,870954,15733,910268,11066,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,491701,950,52333,3504,21621,2059,2544,654,12727,1688,6350,1016,30712,2517,1615,438,14830,2219,14267,1443,439368,3710,221528,2324,130652,2830,58245,2715,32631,1590,217840,2749,84991,3028,77661,3113,55188,2181,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8726275,5564,993683,21578,397465,12015,32581,3043,171850,8340,193034,7791,596218,13723,31056,2555,237027,9465,328135,10210,7732592,22132,3785961,12683,2047279,14785,958768,13867,779914,9011,3946631,14003,1421275,13322,1265474,15029,1259882,12921,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2681385,3387,390680,11473,154866,6220,19102,2141,67342,4494,68422,4003,235814,7719,17195,2503,91267,4774,127352,5914,2290705,12021,1139900,6464,635893,8777,269278,7206,234729,4981,1150805,8244,418048,8828,339662,8007,393095,5551,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2811107,3127,360950,12217,154138,7773,15356,2532,79663,5496,59119,4244,206812,6885,11731,1926,94536,5299,100545,4788,2450157,11906,1223374,8019,629834,9696,343548,9609,249992,5147,1226783,7176,383440,7029,430605,8493,412738,6522,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9524795,4925,1009500,20491,390271,11911,29047,2432,148502,7919,212722,9104,619229,12976,30480,3235,220720,8221,368029,10265,8515295,21018,4155555,12406,2204528,13882,1034524,13547,916503,9683,4359740,12910,1552606,14732,1323042,13403,1484092,12718,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,816796,1987,84019,6056,30038,3433,1610,572,11045,1974,17383,2558,53981,4140,2521,964,21213,3032,30247,3215,732777,6155,356558,3399,194577,4404,91404,4135,70577,2589,376219,4400,137194,5102,124111,4834,114914,3688,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3210268,3548,432572,11574,159813,7254,14340,1906,62785,5545,82688,5119,272759,7256,20621,2926,95595,4657,156543,5641,2777696,12562,1364778,8213,753509,10154,309721,8421,301548,7247,1412918,7268,526164,9247,413299,9187,473455,7774,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,581470,1340,71068,4601,28603,2149,2901,759,14529,1603,11173,1418,42465,3227,2853,727,19378,2182,20234,2137,510402,4535,256216,2364,147453,2826,67025,2932,41738,1914,254186,3227,108401,3236,83218,3632,62567,2229,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4581198,4278,636395,18620,248593,9923,23672,3372,95014,5982,129907,6837,387802,12146,23056,3300,134161,7673,230585,8564,3944803,19148,1955049,9601,1080674,11930,470651,11924,403724,8011,1989754,13080,743109,10855,592041,10613,654604,10069,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16635988,9169,2490499,39761,1025262,22664,195550,8367,416946,14353,412766,12799,1465237,22279,118495,7568,521501,16481,825241,16618,14145489,41864,7097819,24353,4088185,23798,1734837,20207,1274797,13268,7047670,23763,2628580,22236,2085735,22397,2333355,24440,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1761685,2337,171891,8573,68299,4416,10852,1932,35769,2991,21678,2674,103592,6044,6011,1447,56442,4644,41139,3401,1589794,8897,804302,4584,449989,6358,239995,6463,114318,4064,785492,6245,242912,7300,304165,6685,238415,5791,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,487737,1105,50682,3809,21785,2186,1820,573,10373,1547,9592,1394,28897,2302,1134,398,12810,1487,14953,1447,437055,4086,215102,2480,117672,2650,61048,2707,36382,1770,221953,2513,88336,2931,79233,2854,54384,2305,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5724719,5370,513313,15605,194547,8326,18257,2664,80550,4792,95740,6228,318766,10143,20994,2942,119640,6016,178132,8195,5211406,15556,2563506,9799,1524205,13652,590023,12445,449278,8415,2647900,10627,1066309,11626,790711,11628,790880,11348,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4843069,4348,532860,14626,227583,8678,17727,2298,107528,5938,102328,5636,305277,9306,13513,2103,132313,6146,159451,6566,4310209,16460,2155963,9633,1115047,13085,618160,13325,422756,8568,2154246,10496,708657,11152,763041,11647,682548,9190,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1436566,2413,232567,10481,95667,5730,7069,1417,32501,3239,56097,4240,136900,6610,7968,1540,40704,3495,88228,4995,1203999,10795,597703,6217,289845,5521,135048,5651,172810,4973,606296,6654,197058,5392,156231,6191,253007,6012,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4242791,2861,387926,10698,151295,6445,13763,1646,75193,4573,62339,3676,236631,7221,14773,1560,109003,4664,112855,5392,3854865,11627,1924463,7367,1059935,10327,517206,8766,347322,6033,1930402,8041,727135,10111,671172,8556,532095,7722,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,396693,1379,35623,3260,13553,1750,1490,553,7355,1516,4708,994,22070,2068,1647,532,11475,1491,8948,1530,361070,3653,183186,2212,102792,2904,51896,3074,28498,1910,177884,2329,62632,2619,67383,2973,47869,2221,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2956779,2573,1238531,21451,533994,11518,75337,4440,134782,5882,323875,9203,704537,12447,33398,2792,112873,5304,558266,11142,1718248,21579,846444,11428,424173,8401,158073,5843,264198,6450,871804,12352,317442,7558,166595,6133,387767,8612,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
