GEO_ID,B05003A_001E,B05003A_001M,B05003A_002E,B05003A_002M,B05003A_003E,B05003A_003M,B05003A_004E,B05003A_004M,B05003A_005E,B05003A_005M,B05003A_006E,B05003A_006M,B05003A_007E,B05003A_007M,B05003A_008E,B05003A_008M,B05003A_009E,B05003A_009M,B05003A_010E,B05003A_010M,B05003A_011E,B05003A_011M,B05003A_012E,B05003A_012M,B05003A_013E,B05003A_013M,B05003A_014E,B05003A_014M,B05003A_015E,B05003A_015M,B05003A_016E,B05003A_016M,B05003A_017E,B05003A_017M,B05003A_018E,B05003A_018M,B05003A_019E,B05003A_019M,B05003A_020E,B05003A_020M,B05003A_021E,B05003A_021M,B05003A_022E,B05003A_022M,B05003A_023E,B05003A_023M,NAME,B05003A_001EA,B05003A_001MA,B05003A_002EA,B05003A_002MA,B05003A_003MA,B05003A_003EA,B05003A_004MA,B05003A_004EA,B05003A_005EA,B05003A_005MA,B05003A_006EA,B05003A_006MA,B05003A_007EA,B05003A_007MA,B05003A_008MA,B05003A_008EA,B05003A_009MA,B05003A_009EA,B05003A_010EA,B05003A_010MA,B05003A_011EA,B05003A_011MA,B05003A_012EA,B05003A_012MA,B05003A_013MA,B05003A_013EA,B05003A_014MA,B05003A_014EA,B05003A_015MA,B05003A_015EA,B05003A_016EA,B05003A_016MA,B05003A_017EA,B05003A_017MA,B05003A_018MA,B05003A_018EA,B05003A_019MA,B05003A_019EA,B05003A_020MA,B05003A_020EA,B05003A_021EA,B05003A_021MA,B05003A_022EA,B05003A_022MA,B05003A_023MA,B05003A_023EA,state
0400000US13,5516920,16610,2737444,10830,669469,5878,654192,4913,15277,2568,2598,1110,12679,2293,2067975,7731,1935142,5538,132833,8217,37422,4356,95411,7248,2779476,8045,638893,5267,624558,5278,14335,2704,1792,652,12543,2738,2140583,4759,2025101,4958,115482,5840,43491,3521,71991,4331,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,308912,3775,161938,2490,28687,1423,28005,1367,682,514,17,29,665,507,133251,1729,123905,1908,9346,1506,3456,864,5890,1467,146974,2080,24921,1056,24388,1134,533,376,178,162,355,322,122053,1427,110777,1793,11276,1498,5112,909,6164,1285,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1281279,5046,638306,2774,171955,1915,169030,2116,2925,1140,526,336,2399,1046,466351,1916,444454,1760,21897,2451,6356,1446,15541,2378,642973,3447,161123,1989,157333,1940,3790,1271,569,435,3221,1287,481850,1968,463606,2089,18244,2393,7001,1457,11243,1960,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8986032,26972,4428259,14899,1080612,6633,1048259,6338,32353,3620,5965,1492,26388,3331,3347647,10987,2944311,12063,403336,13796,182869,8407,220467,11740,4557773,14524,1029143,7404,997360,8304,31783,3793,7472,1643,24311,3807,3528630,9317,3153002,11085,375628,10776,192378,7087,183250,9078,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5247604,9258,2583137,5615,669798,2974,665098,3135,4700,1027,1141,522,3559,962,1913339,4016,1863594,3588,49745,3841,16877,1935,32868,3559,2664467,5090,633291,3089,628269,3276,5022,1468,1326,541,3696,1323,2031176,2757,1987084,3592,44092,3040,20683,2221,23409,2179,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2675878,5760,1317654,3739,309065,1802,305400,1844,3665,1016,637,309,3028,1021,1008589,2669,985944,2559,22645,2883,6459,1181,16186,2599,1358224,2561,291958,1580,289696,1733,2262,613,766,375,1496,529,1066266,1587,1046268,2025,19998,1935,7313,1171,12685,1651,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2269482,7705,1116105,4309,274477,2355,270281,2341,4196,1228,772,417,3424,1136,841628,3076,814313,2796,27315,3024,9047,1470,18268,2729,1153377,4507,265325,3049,263120,2988,2205,578,295,237,1910,541,888052,2184,863683,2354,24369,2326,9231,1226,15138,2183,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3646690,4706,1787852,3813,434607,2494,431438,2467,3169,1021,1002,458,2167,893,1353245,2338,1331490,2715,21755,2497,8054,1445,13701,2221,1858838,3022,409383,2418,405696,2449,3687,1026,1318,594,2369,865,1449455,1541,1430838,2570,18617,2258,8147,1417,10470,1786,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2795263,4781,1375897,3011,325781,1723,324122,1930,1659,725,551,387,1108,496,1050116,2417,1025026,3881,25090,3766,11012,2093,14078,2821,1419366,3141,306965,2076,305756,1994,1209,615,415,416,794,391,1112401,1940,1084899,2739,27502,2502,15718,1769,11784,1846,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1239525,1627,604638,1064,133315,861,132711,919,604,334,199,143,405,287,471323,700,461712,1486,9611,1404,5983,997,3628,954,634887,839,127089,599,126864,613,225,156,117,117,108,104,507798,669,491517,2028,16281,1873,10362,1346,5919,1160,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3356489,11434,1639806,6663,396094,3178,387868,3297,8226,1776,2164,730,6062,1584,1243712,4737,1157285,3631,86427,5706,38148,2497,48279,5684,1716683,6328,378517,3066,370324,2784,8193,1553,2340,998,5853,1294,1338166,4199,1246078,4076,92088,5315,48865,3473,43223,4097,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5156426,16197,2500516,8782,584532,4672,567128,4799,17404,3419,3230,962,14174,3352,1915984,6229,1704374,10329,211610,10262,98218,5348,113392,7783,2655910,8591,551686,3790,537852,4796,13834,2287,4052,1193,9782,2011,2104224,6227,1894341,9874,209883,8690,107413,5458,102470,7137,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7890608,9349,3891949,6003,957555,3157,938586,3503,18969,2342,6304,1457,12665,1869,2934394,4224,2778714,6305,155680,7305,81348,4577,74332,5364,3998659,4522,907797,3460,893043,3435,14754,1813,4602,1153,10152,1468,3090862,2951,2938447,6532,152415,6848,87117,4781,65298,4989,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4390040,8022,2172607,4873,513211,1902,506900,2216,6311,1423,2244,845,4067,1194,1659396,3938,1614514,3871,44882,4248,18218,2897,26664,3517,2217433,4038,489606,2279,484650,2662,4956,1057,1992,615,2964,826,1727827,2511,1684406,3091,43421,3052,20375,2009,23046,2637,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1716444,3238,846680,3176,198313,2185,197403,2186,910,360,409,292,501,287,648367,2442,638685,1793,9682,2478,3329,1083,6353,2178,869764,2681,187753,2162,187198,2239,555,443,31,52,524,422,682011,1376,674097,1520,7914,1491,4205,1089,3709,1112,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4760327,6544,2335932,4099,562307,2267,555772,2656,6535,1671,1785,647,4750,1529,1773625,2853,1735000,4045,38625,4097,16782,2225,21843,3125,2424395,3443,532680,1850,525580,2218,7100,1726,2538,880,4562,1444,1891715,2141,1849285,3874,42430,3677,18933,2132,23497,3149,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,824721,1654,410047,1228,88522,782,88224,830,298,207,87,135,211,150,321525,880,318074,1188,3451,842,1878,617,1573,663,414674,1522,85044,940,84618,945,426,291,258,236,168,207,329630,1005,322111,1760,7519,1243,4777,1000,2742,766,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1529471,4113,756083,3086,188070,1883,183696,2067,4374,1206,719,416,3655,1136,568013,1935,545869,1735,22144,2394,6799,1439,15345,2031,773388,2371,178203,1846,175395,1819,2808,812,673,450,2135,644,595185,1304,575627,1631,19558,1763,7170,1137,12388,1665,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1811535,14452,925244,8736,222181,5216,208973,5280,13208,2452,2036,1146,11172,2216,703063,4751,585861,5278,117202,5985,38483,4015,78719,5532,886291,7359,210783,4374,200320,4510,10463,1992,1345,952,9118,1816,675508,4100,569236,4348,106272,5445,39814,3078,66458,5154,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1214616,2852,598874,1891,146508,1214,144489,1367,2019,723,1018,529,1001,461,452366,1289,435184,2383,17182,2296,10895,1779,6287,1353,615742,1778,137571,1119,135188,1612,2383,1002,1107,558,1276,644,478171,1125,454891,2723,23280,2637,12018,1506,11262,2313,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5954926,20073,2899340,11839,706053,5552,682634,5875,23419,2948,7449,1825,15970,2650,2193287,8946,1863057,9973,330230,11312,179945,8156,150285,7689,3055586,11106,671254,6228,649281,6084,21973,3024,7026,1831,14947,2660,2384332,7055,2046533,9917,337799,10156,200177,6897,137622,7530,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1311829,12607,635636,6970,154061,3809,148935,4015,5126,1485,394,278,4732,1450,481575,4910,435579,4871,45996,4446,13545,2006,32451,3917,676193,7510,150011,4223,144047,4294,5964,1794,131,146,5833,1792,526182,4724,478222,5352,47960,3577,17487,1811,30473,3426,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12508643,32831,6092411,18234,1409716,7612,1362104,8934,47612,4769,13774,2017,33838,4117,4682695,13970,3973809,13932,708886,15724,372400,10265,336486,12401,6416232,17540,1340432,8062,1298903,9192,41529,4578,15880,2897,25649,3512,5075800,11625,4341254,14937,734546,14219,429264,10780,305282,11471,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6005471,14055,2960525,10278,707452,5739,692974,4962,14478,2857,1715,571,12763,2777,2253073,6374,2128481,4707,124592,7613,29467,3113,95125,7066,3044946,7277,668404,5262,653012,5010,15392,2560,2522,943,12870,2472,2376542,3467,2276604,3849,99938,4932,33375,3010,66563,4031,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,557952,893,278045,855,59839,388,59692,366,147,116,101,113,46,51,218206,717,215722,1050,2484,648,1136,416,1348,462,279907,780,56588,410,56447,433,141,143,83,128,58,58,223319,595,219422,1076,3897,1123,1879,581,2018,988,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9408020,7843,4602091,4387,1115891,2485,1108174,2656,7717,1347,2812,820,4905,1256,3486200,3218,3406974,4473,79226,4841,47390,3402,31836,3352,4805929,4857,1066388,2870,1059067,2829,7321,1449,2717,820,4604,1155,3739541,2882,3649147,4110,90394,3554,55327,3024,35067,2795,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2589660,6911,1268605,4224,294530,2217,289702,2358,4828,1331,313,219,4515,1321,974075,2967,945096,2424,28979,3066,8028,1564,20951,2616,1321055,4122,281657,2788,277242,2835,4415,1145,424,265,3991,1128,1039398,2117,1012027,2263,27371,2836,7607,1278,19764,2509,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3089729,11119,1521017,6211,354712,3276,344627,3329,10085,2341,1008,495,9077,2333,1166305,4197,1087945,4416,78360,5036,24090,2939,54270,4649,1568712,6292,336487,3516,326381,3858,10106,1993,1647,669,8459,1956,1232225,3756,1158548,4225,73677,4906,28093,2998,45584,3952,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10132144,12741,4932497,7318,1127233,3355,1114309,3891,12924,2730,4207,1337,8717,2263,3805264,5175,3682396,8165,122868,7484,69321,4482,53547,4890,5199647,7072,1075260,3840,1063668,3975,11592,2028,3798,962,7794,1979,4124387,4650,3989035,7325,135352,6918,83429,4741,51923,4877,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,856314,7005,410635,4033,93778,1801,91837,1778,1941,933,614,296,1327,837,316857,2895,290912,3018,25945,2985,14698,2121,11247,2008,445679,3975,89883,2145,88438,2172,1445,706,485,302,960,686,355796,2556,327239,3608,28557,3425,17112,2100,11445,2505,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2774429,5665,1361840,3942,314731,2546,309373,2658,5358,1167,747,343,4611,1088,1047109,2603,1006595,3585,40514,4160,10269,1438,30245,3766,1412589,3477,300515,2350,295406,2527,5109,1558,737,575,4372,1537,1112074,1980,1074365,3808,37709,3989,14889,1966,22820,3451,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,656165,1642,325359,1296,76065,1067,74655,1293,1410,721,232,319,1178,633,249294,824,246170,901,3124,826,1047,374,2077,797,330806,1188,72679,921,71373,1574,1306,1074,116,125,1190,1069,258127,710,254578,1188,3549,1124,1536,562,2013,949,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4625715,6230,2276232,4735,525223,3006,517037,3137,8186,1891,928,531,7258,1877,1751009,3486,1698834,3616,52175,4275,14776,2335,37399,3691,2349483,3668,488069,2566,482930,2752,5139,1189,750,468,4389,1089,1861414,2626,1818914,4073,42500,3937,15427,1920,27073,3222,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16021256,50737,7943663,30235,2187665,15583,2073428,15113,114237,8344,7932,1584,106305,8373,5755998,19796,4829844,20345,926154,18580,248243,9328,677911,17873,8077593,25697,2081016,14325,1976085,15656,104931,7565,9097,1705,95834,7687,5996577,14697,5144690,16912,851887,17258,262473,9694,589414,14721,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2178777,8570,1088123,4591,334565,2623,327264,2615,7301,1974,2531,1609,4770,1317,753558,3090,705977,3357,47581,3534,14015,1637,33566,3313,1090654,4860,315277,2551,309836,2678,5441,1474,1384,955,4057,1249,775377,3021,729736,2813,45641,3121,16559,2298,29082,2781,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,581874,769,286371,581,65024,424,64651,519,373,248,161,165,212,195,221347,389,214400,1151,6947,1092,3337,607,3610,907,295503,580,61301,434,60810,507,491,313,349,268,142,138,234202,309,226275,1238,7927,1234,4847,886,3080,720,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5259281,11462,2590461,7989,615670,4795,600324,4962,15346,2601,3817,1022,11529,2221,1974791,4980,1844210,5262,130581,5675,46840,3283,83741,5938,2668820,6949,586486,4959,573236,5319,13250,2302,3131,901,10119,2195,2082334,3909,1942490,5815,139844,5910,65428,4205,74416,5064,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4988017,12740,2473370,7128,572612,3334,552670,4612,19942,3662,4117,1028,15825,3451,1900758,4976,1765735,7001,135023,5512,47101,3494,87922,5259,2514647,6891,547197,3939,528005,4353,19192,2935,2695,957,16497,2749,1967450,4275,1822241,7188,145209,6639,60692,3440,84517,5516,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1682489,2330,822672,2229,182526,1836,182332,1830,194,172,17,31,177,169,640146,1169,635531,1510,4615,1074,2910,874,1705,619,859817,2237,172149,1855,172088,1856,61,107,61,107,0,266,687668,1160,681963,1698,5705,1290,3414,898,2291,850,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4734357,7461,2343243,4377,538590,1920,533839,2020,4751,1061,1376,564,3375,924,1804653,3518,1755303,3064,49350,3893,18803,1542,30547,3630,2391114,3993,513952,2270,509834,2282,4118,875,828,284,3290,811,1877162,2451,1833537,3350,43625,3188,22468,1957,21157,2519,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,457681,2447,229328,1494,51469,941,51038,851,431,293,89,111,342,282,177859,1141,174346,1085,3513,1116,1188,447,2325,1021,228353,1921,49197,1205,48876,1203,321,265,41,69,280,256,179156,1241,175833,1302,3323,860,1773,606,1550,633,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
