GEO_ID,B12002H_001E,B12002H_001M,B12002H_002E,B12002H_002M,B12002H_003E,B12002H_003M,B12002H_004E,B12002H_004M,B12002H_005E,B12002H_005M,B12002H_006E,B12002H_006M,B12002H_007E,B12002H_007M,B12002H_008E,B12002H_008M,B12002H_009E,B12002H_009M,B12002H_010E,B12002H_010M,B12002H_011E,B12002H_011M,B12002H_012E,B12002H_012M,B12002H_013E,B12002H_013M,NAME,B12002H_001EA,B12002H_001MA,B12002H_002EA,B12002H_002MA,B12002H_003MA,B12002H_003EA,B12002H_004MA,B12002H_004EA,B12002H_005EA,B12002H_005MA,B12002H_006EA,B12002H_006MA,B12002H_007MA,B12002H_007EA,B12002H_008MA,B12002H_008EA,B12002H_009MA,B12002H_009EA,B12002H_010EA,B12002H_010MA,B12002H_011EA,B12002H_011MA,B12002H_012EA,B12002H_012MA,B12002H_013EA,B12002H_013MA,state
0400000US01,2535053,1368,1229307,1262,278539,5535,779382,7915,15112,2223,31264,2306,125010,6260,1305746,1217,215084,4480,766530,8666,23100,2426,147603,3552,153429,6752,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,341169,505,176894,581,50894,2189,99386,2542,2483,728,2387,563,21744,1890,164275,440,35365,2069,92053,3059,4219,1080,9320,1357,23318,2354,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2911531,2057,1418284,1469,373736,8051,825612,10059,16234,2300,41345,3019,161357,7011,1493247,1249,303151,6765,797803,10662,22808,3004,147234,4875,222251,7318,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1697341,1357,823470,1268,181902,4475,511704,5978,14935,2757,22936,2298,91993,4492,873871,1057,139274,4297,504232,6938,17486,1870,97473,3791,115406,5770,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12751835,6851,6233357,4259,1860724,15245,3480949,21055,93291,6207,164866,5082,633527,14707,6518478,4530,1509335,15480,3328732,21083,114717,6753,657003,9005,908691,13314,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2672054,1683,1319591,1423,386632,5960,764922,9068,12926,1594,26001,2286,129110,6564,1352463,1464,314043,7052,745936,9079,18584,2043,96211,3102,177689,6475,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2100362,2222,1006143,1330,279259,5913,599651,7943,6762,1289,30459,2512,90012,4691,1094219,1167,247820,5114,602409,6728,10829,1858,115588,4620,117573,4551,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,474135,1120,228968,565,59459,2378,138392,3207,3186,865,7635,1210,20296,1874,245167,573,51116,2633,136283,3166,4084,1057,24160,1656,29524,2039,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,138834,998,68655,490,34819,1621,27101,1613,658,391,795,347,5282,956,70179,615,34041,1687,25700,1799,518,301,3279,714,6641,1049,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,9069752,5074,4376585,3652,1089141,12216,2569849,14232,63230,5202,150227,5975,504138,11163,4693167,3068,858570,10984,2525812,16901,79417,5160,582258,9525,647110,12905,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,4248918,3725,2075348,3071,526116,9419,1278025,11344,22005,2762,42775,2492,206427,7659,2173570,2591,404805,6743,1275719,11050,31468,2993,198756,5814,262822,8185,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,245235,795,127666,697,36681,2477,72454,2941,1896,890,2245,738,14390,1863,117569,486,23459,1904,66375,2636,1046,390,9969,1031,16720,1794,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,961920,766,472875,618,119233,4008,290034,5447,5059,1333,10260,1387,48289,3285,489045,668,96349,3611,284389,4771,6546,1220,39071,2057,62690,3806,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6670782,3133,3226425,2045,920081,10320,1910545,13217,29915,2758,87552,4136,278332,8141,3444357,2009,783945,8410,1877460,11851,37612,2959,369086,7250,376254,8684,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4089191,2321,1985843,1737,523604,7032,1184383,10251,20833,2465,50995,3271,206028,6761,2103348,1906,436767,7430,1167889,10533,27944,2664,209673,4685,261075,8183,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2148910,1036,1045203,788,280949,5537,631743,6446,9279,1388,25272,1945,97960,4649,1103707,715,228160,4701,629610,7570,13018,1875,111455,3044,121464,4893,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1761133,1259,857117,982,223462,4523,521206,6113,9072,1616,21475,1873,81902,3936,904016,988,183135,3876,514543,6369,11977,1646,85432,2468,108929,4959,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2921835,1201,1412953,1642,353403,5863,844970,8996,22440,2385,35562,2597,156578,6531,1508882,1765,281122,7025,845464,8148,34672,3275,161750,5087,185874,6584,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2213731,1670,1078168,1393,287731,6249,644002,7330,14556,1710,29697,2769,102182,5536,1135563,1478,236318,6438,620660,9640,21865,2298,125117,4328,131603,6456,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1025524,709,494915,466,135797,3358,282882,4535,4764,982,13622,1635,57850,3137,530609,414,116428,3733,285777,5415,6511,1303,53162,2718,68731,3815,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2629953,1464,1269412,836,347667,5822,758917,7874,20544,2057,35203,2613,107081,5635,1360541,984,305639,5094,751237,7732,28675,3618,136689,3672,138301,6005,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4061911,6941,1940780,3962,617238,9862,1092430,10261,23412,2565,56961,2884,150739,6340,2121131,3596,557898,8442,1072030,12417,37908,3710,227261,5469,226034,8144,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6235826,1928,3040793,1547,865711,8976,1784782,12875,24203,2265,79660,3848,286437,7659,3195033,971,712075,7064,1768374,11920,35765,3332,311541,5623,367278,9324,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3513305,3971,1722737,2373,513810,7959,1014843,9828,14498,1673,35654,2371,143932,5954,1790568,1772,428677,6952,1011924,8409,15331,1866,150860,3616,183776,5273,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1379621,908,670286,1307,150645,4593,422198,7005,9597,2045,17336,1797,70510,5154,709335,1311,115762,3814,415623,6485,17144,2692,79009,2927,81797,5033,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3804731,1023,1845181,1128,486612,6545,1096018,9541,22396,2885,46491,3203,193664,7327,1959550,1040,404141,6840,1092339,10588,34630,3188,193347,4557,235093,7314,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,676648,420,334970,396,87582,3044,197094,3910,3892,983,8757,897,37645,2469,341678,485,66312,2707,197022,4219,4605,1174,30367,1835,43372,3005,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1181279,911,575939,518,159722,3503,344585,4915,5316,1049,13800,1256,52516,3041,605340,655,127196,3495,345356,4438,6457,1284,61283,2723,65048,3498,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1180561,947,593672,1012,164728,5488,324344,6506,7689,1554,17218,1927,79693,5210,586889,984,113751,4860,307473,6818,12153,2306,59808,3382,93704,4046,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,972755,1065,474556,925,130540,3684,279933,4317,5731,1272,10492,1301,47860,3154,498199,499,114960,3312,268959,5126,5332,1164,43006,2543,65942,3261,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4376658,3365,2096459,2042,601128,8264,1264337,9565,23389,2844,67885,4052,139720,5523,2280199,1931,523501,8500,1240960,12948,34660,2885,270592,6488,210486,6243,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,686937,1292,330073,1278,77967,3590,199726,4664,4240,1096,9328,991,38812,3564,356864,1151,67980,3367,192887,5078,4197,1534,33959,2701,57841,3420,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9337962,3890,4485271,2216,1406356,13433,2522174,17057,72857,4529,143376,6346,340508,9589,4852691,2622,1222468,13222,2488029,17794,102095,6308,561479,8603,478620,10718,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4690900,1678,2271069,2117,554186,7981,1406944,9369,52853,4353,53055,3480,204031,6389,2419831,1904,441963,7539,1391311,10236,70513,5096,250908,5489,265136,7984,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,461032,352,228281,280,67264,2182,135170,2733,1020,377,5090,810,19737,1704,232751,264,49872,2081,133955,2651,2038,611,25320,1147,21566,1721,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7533713,1713,3643071,1380,1001737,10628,2142555,13694,44184,3375,97912,4418,356683,10596,3890642,1286,844173,7833,2113660,14179,59937,4404,407373,7334,465499,9637,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
