GEO_ID,C17001_001E,C17001_001M,C17001_002E,C17001_002M,C17001_003E,C17001_003M,C17001_004E,C17001_004M,C17001_005E,C17001_005M,C17001_006E,C17001_006M,C17001_007E,C17001_007M,C17001_008E,C17001_008M,C17001_009E,C17001_009M,C17001_010E,C17001_010M,C17001_011E,C17001_011M,C17001_012E,C17001_012M,C17001_013E,C17001_013M,C17001_014E,C17001_014M,C17001_015E,C17001_015M,C17001_016E,C17001_016M,C17001_017E,C17001_017M,C17001_018E,C17001_018M,C17001_019E,C17001_019M,NAME,C17001_001EA,C17001_001MA,C17001_002EA,C17001_002MA,C17001_003EA,C17001_003MA,C17001_004EA,C17001_004MA,C17001_005MA,C17001_005EA,C17001_006EA,C17001_006MA,C17001_007EA,C17001_007MA,C17001_008EA,C17001_008MA,C17001_009EA,C17001_009MA,C17001_010MA,C17001_010EA,C17001_011EA,C17001_011MA,C17001_012EA,C17001_012MA,C17001_013EA,C17001_013MA,C17001_014EA,C17001_014MA,C17001_015EA,C17001_015MA,C17001_016MA,C17001_016EA,C17001_017EA,C17001_017MA,C17001_018EA,C17001_018MA,C17001_019EA,C17001_019MA,state
0400000US13,8789109,4638,1266205,32470,534049,17505,234022,10990,271366,10708,28661,2340,732156,19931,235280,11380,424742,12045,72134,3896,7522904,32298,3768390,17960,949264,11480,2506593,10833,312533,2914,3754514,20348,902076,11613,2454263,12159,398175,4209,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1233771,1082,121418,9261,52162,4621,18969,2866,27954,2742,5239,1062,69256,5735,18427,3228,40999,3331,9830,1398,1112353,9358,557969,4483,133877,2821,358904,2850,65188,1120,554384,6296,122911,3846,342835,3406,88638,1562,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1388730,1860,192390,10253,86384,5580,34666,3187,47216,3977,4502,910,106006,6081,30260,3169,66914,3677,8832,1287,1196340,10561,604662,5519,152964,3227,384779,3939,66919,1016,591678,6626,148142,3828,367069,3721,76467,1342,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12400389,4298,1483873,37827,637434,18522,263316,11786,335142,11526,38976,3425,846439,23352,261413,12412,495955,13664,89071,4673,10916516,37301,5431682,17986,1364441,11552,3508377,11803,558864,3659,5484834,23679,1302454,12282,3433138,14075,749242,4943,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6059510,4297,740371,25596,317627,11406,131370,7460,169062,6964,17195,1935,422744,16894,129126,7734,252802,9604,40816,2422,5319139,26438,2657793,12543,666985,8550,1701218,7223,289590,2078,2661346,17380,631673,8144,1650103,9928,379570,2351,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2853572,1685,310230,11991,131492,6055,44680,3819,77889,3946,8923,1381,178738,7984,47547,3861,108444,4894,22747,1552,2543342,12123,1274287,6659,292737,4119,820134,4207,161416,1514,1269055,7762,273993,3901,785981,4732,209081,2013,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2651109,1850,309561,14163,135458,7966,50594,4400,77107,5097,7757,1366,174103,8188,49190,4586,107899,4533,17014,1502,2341548,14165,1174574,8289,287397,4717,751620,5336,135557,1449,1166974,8466,272759,4756,724415,5122,169800,1740,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4042777,2726,680151,19958,293624,10612,107020,6677,164888,6585,21716,2239,386527,12050,108881,6077,233540,6526,44106,2701,3362626,20234,1684304,11363,389508,6718,1106032,7037,188764,2368,1678322,12228,354846,6362,1082177,6749,241299,2977,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4372948,2863,864277,27842,362390,14367,166095,9383,176017,8358,20278,2460,501887,15884,153000,7976,295343,9525,53544,3015,3508671,28020,1746450,14839,410122,9554,1147398,8621,188930,2623,1762221,15811,394612,8417,1131478,9029,236131,3187,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1275738,1742,160627,8456,67261,4316,22837,2192,38571,2880,5853,1047,93366,5258,24035,2693,55882,3426,13449,1488,1115111,8592,554051,4518,113163,2320,367360,3057,73528,1177,561060,5589,108249,2843,364326,3701,88485,1561,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5438712,3873,448038,25532,179242,11145,68432,6253,96657,6938,14153,2082,268796,16895,79778,8662,156332,9557,32686,2682,4990674,25358,2439925,11076,633552,6685,1563533,7043,242840,2239,2550749,16716,593295,9013,1637683,9501,319771,3078,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6165256,3092,637043,18803,268499,10480,97947,6192,147423,7948,23129,2538,368544,12600,96347,6407,218739,8779,53458,3835,5528213,19393,2720950,10690,635598,6609,1776547,8362,308805,2763,2807263,13044,603175,6727,1792692,8820,411396,3913,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9830885,3902,1299688,29070,566370,14896,229603,8767,307256,8903,29511,2333,733318,19228,229701,9250,433682,11108,69935,3916,8531197,28844,4241316,15139,1039840,9246,2727453,8946,474023,2739,4289881,18949,978821,9068,2690027,11275,621033,4133,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4971644,2731,456642,17292,199919,8895,69329,5172,116999,5690,13591,1249,256723,10790,70472,5220,151847,6909,34404,2045,4515002,17636,2267455,9582,549472,5773,1481065,6036,236918,1379,2247547,10085,519242,4822,1435900,6879,292405,2175,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2812795,2363,600288,17034,245955,10064,111274,5769,121666,6310,13015,1521,354333,10935,114874,6008,198966,6376,40493,2981,2212507,16971,1105915,9928,260087,6270,718869,6272,126959,1898,1106592,10601,246350,5685,703247,6813,156995,3104,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5607978,2777,748023,24330,328338,13346,135228,8020,174888,7706,18222,1821,419685,13850,120818,6392,251098,9002,47769,2956,4859955,24500,2404899,13333,554199,8033,1557424,7937,293276,2142,2455056,14185,536967,7060,1556218,9167,361871,3256,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,907715,931,130441,9067,56999,4800,20234,2718,33585,3191,3180,665,73442,5473,20151,2727,45400,3341,7891,1108,777274,9047,393525,5264,81967,2957,259643,3394,51915,831,383749,5516,78442,2486,247229,3756,58078,1235,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1702182,1182,186178,9209,79794,5070,31881,2589,42879,3765,5034,868,106384,6009,31034,2917,60809,3356,14541,1535,1516004,9322,762257,5539,185605,2969,488087,4034,88565,973,753747,6041,175618,2978,468352,3519,109777,1574,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2364173,4289,262092,17190,117512,9672,45542,5741,62761,5423,9209,1759,144580,9222,44106,5507,86569,5205,13905,2212,2102081,17390,1079214,10482,263739,6494,699641,5644,115834,2032,1022867,9680,248310,6254,645829,5263,128728,2471,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1267761,1596,95090,8200,40840,4592,15786,2613,21481,2753,3573,894,54250,4650,12258,2100,34274,3163,7718,1254,1172671,8456,585234,4757,138025,2790,384157,2815,63052,1019,587437,5218,132106,2611,378353,3251,76978,1322,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8500251,3414,738969,28648,311599,14415,128474,8329,155050,9351,28075,3414,427370,18150,123525,8809,240832,11017,63013,5079,7761282,29069,3815538,14808,961686,8621,2441427,9510,412425,3379,3945744,18410,919822,9153,2461425,11053,564497,4961,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1878500,2741,347759,14465,156778,8222,60894,4787,84097,5504,11787,1406,190981,9395,63409,4886,109480,5465,18092,1775,1530741,14719,760913,8849,182131,5455,489482,5850,89300,1699,769828,9731,171227,5373,490095,5821,108506,1993,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18589066,5882,2565836,48309,1097916,29105,443003,16940,558840,18412,96073,5566,1467920,26385,422099,13903,839772,15933,206049,6929,16023230,48463,7861243,27896,1830976,16405,5151726,18361,878541,5825,8161987,26924,1757484,14329,5214293,16207,1190210,6953,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8381074,4514,1262770,31640,536032,14907,223157,10951,280603,8359,32272,2647,726738,19776,225542,10784,418137,10727,83059,2882,7118304,32507,3562583,15069,858454,10553,2321147,8773,382982,3352,3555721,20949,794897,12159,2273262,11123,487562,3359,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,607265,750,68199,5148,30416,2825,10024,1799,17562,1851,2830,535,37783,3259,7872,1364,22089,2327,7822,1042,539066,5127,272022,3122,58277,1880,179377,2140,34368,562,267044,3434,56710,1392,168699,2462,41635,985,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11117437,4857,1450650,33995,628433,17270,254050,9362,339974,11134,34409,2558,822217,20857,251592,10121,485269,12811,85356,3919,9666787,34236,4775608,18337,1129973,9626,3080280,12086,565355,3059,4891179,20530,1079824,10642,3065491,12452,745864,4040,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3420671,1885,564544,18582,243826,9333,97759,5263,130900,5878,15167,1626,320718,11613,94658,6507,191791,7227,34269,2530,2856127,18660,1429893,9617,329048,5693,923545,6328,177300,2046,1426234,12445,314123,6819,897084,7632,215027,2681,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3538430,3866,498854,17059,225667,9650,79095,4635,135972,7328,10600,1420,273187,10576,73047,6154,176496,6583,23644,2157,3039576,17702,1523907,10291,342441,5463,995975,7493,185491,1966,1515669,11022,330199,6336,957797,6657,227673,2315,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11936227,4561,1420396,29072,593269,16983,225946,9369,322892,11121,44431,3062,827127,18196,234670,9738,480092,12235,112365,4548,10515831,30334,5185366,16876,1183768,10182,3316682,10945,684916,3170,5330465,19537,1112470,10497,3305241,12717,912754,4569,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1029258,1498,126150,10141,51411,4941,23460,3122,24239,3095,3712,836,74739,6519,23434,3384,43796,3849,7509,1368,903108,10269,443964,5183,98817,3277,291485,3187,53662,1042,459144,6699,95216,3499,288850,4298,75078,1495,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4101201,2324,638643,18663,260952,10318,111281,6283,133491,6650,16180,1605,377691,11599,117720,6328,217544,6750,42427,2901,3462558,18753,1718609,10969,401892,6393,1119243,7033,197474,1964,1743949,11227,378551,6033,1115891,6992,249507,2768,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,742505,1194,101286,7087,43802,3437,16524,2080,24136,1912,3142,578,57484,4558,16721,2404,32567,2696,8196,887,641219,7181,323246,3481,76516,2118,206058,2019,40672,689,317973,4776,72956,2603,195937,2722,49080,954,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5787456,4147,899717,29355,386296,15675,152811,8279,204727,9010,28758,2830,513421,17871,138121,8670,310994,10917,64306,3561,4887739,29387,2439828,15490,551496,8951,1616724,9232,271608,2937,2447911,18094,517244,8815,1586686,11220,343981,3494,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,22190338,7205,3905148,61939,1744631,35193,786867,20501,866302,20343,91462,4493,2160517,33786,761202,17130,1217707,19892,181608,5863,18285190,60768,9214857,35278,2392828,20386,5983288,20763,838741,4825,9070333,33428,2279567,17177,5754728,20207,1036038,6401,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2420872,1585,246047,13820,105947,6543,40256,4111,61757,4334,3934,727,140100,9257,39598,4355,91155,5752,9347,1152,2174825,14089,1105689,6783,335924,4322,681258,4603,88507,874,1069136,9293,316681,4395,648695,5727,103760,1327,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600532,630,68793,6131,31698,3318,10819,1943,18327,1970,2552,565,37095,3517,9375,1693,22955,2122,4765,714,531739,6113,263318,3471,56380,2011,175268,2063,31670,608,268421,3460,54237,1829,176356,2105,37828,679,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7309802,3296,728947,22704,304713,11739,120917,7191,159651,7222,24145,2565,424234,14466,117395,7939,251293,8212,55546,3670,6580855,23221,3257295,12871,787091,8206,2143628,8520,326576,2651,3323560,14729,764379,8493,2142400,8461,416781,4314,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6118254,3839,729470,22357,329091,12297,113772,6674,195907,7943,19412,2626,400379,12869,105442,6499,258112,8377,36825,2669,5388784,22833,2709609,12875,628865,8216,1798650,7853,282094,2697,2679175,13003,601344,6127,1732388,8895,345443,2741,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1763891,2066,317240,14351,136774,8160,45888,4324,80844,5458,10042,1479,180466,8332,49493,3748,110443,5726,20530,1849,1446651,14859,725247,8548,145091,4610,476024,5650,104132,1650,721404,8764,132160,4171,457563,5763,131681,2049,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5355146,2478,545650,15445,231505,8227,89755,4960,127467,5945,14283,1377,314145,10078,87077,5148,192185,6229,34883,2180,4809496,15219,2410863,8535,557837,4769,1576832,6403,276194,1659,2398633,10814,535454,5600,1514075,6669,349104,2395,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,492923,844,46809,4352,19358,2294,6295,1319,11303,1579,1760,602,27451,2659,6016,1121,18236,2084,3199,807,446114,4509,226597,2751,50237,1816,151259,1880,25101,603,219517,2890,48026,1367,142330,2112,29161,974,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3829719,3997,1718373,29181,779667,14881,277726,7049,419340,9977,82601,3060,938706,17271,265965,8359,544114,10627,128627,3458,2111346,29346,1047297,14465,229559,6959,692826,9974,124912,3061,1064049,17259,220294,8302,700623,10626,143132,3461,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
