GEO_ID,B18003_001E,B18003_001M,B18003_002E,B18003_002M,B18003_003E,B18003_003M,B18003_004E,B18003_004M,B18003_005E,B18003_005M,B18003_006E,B18003_006M,B18003_007E,B18003_007M,B18003_008E,B18003_008M,B18003_009E,B18003_009M,B18003_010E,B18003_010M,B18003_011E,B18003_011M,B18003_012E,B18003_012M,B18003_013E,B18003_013M,B18003_014E,B18003_014M,B18003_015E,B18003_015M,B18003_016E,B18003_016M,B18003_017E,B18003_017M,B18003_018E,B18003_018M,B18003_019E,B18003_019M,B18003_020E,B18003_020M,B18003_021E,B18003_021M,B18003_022E,B18003_022M,B18003_023E,B18003_023M,B18003_024E,B18003_024M,B18003_025E,B18003_025M,B18003_026E,B18003_026M,B18003_027E,B18003_027M,B18003_028E,B18003_028M,B18003_029E,B18003_029M,B18003_030E,B18003_030M,B18003_031E,B18003_031M,B18003_032E,B18003_032M,B18003_033E,B18003_033M,NAME,B18003_001EA,B18003_001MA,B18003_002EA,B18003_002MA,B18003_003MA,B18003_003EA,B18003_004MA,B18003_004EA,B18003_005EA,B18003_005MA,B18003_006EA,B18003_006MA,B18003_007EA,B18003_007MA,B18003_008MA,B18003_008EA,B18003_009MA,B18003_009EA,B18003_010MA,B18003_010EA,B18003_011EA,B18003_011MA,B18003_012EA,B18003_012MA,B18003_013MA,B18003_013EA,B18003_014MA,B18003_014EA,B18003_015MA,B18003_015EA,B18003_016EA,B18003_016MA,B18003_017EA,B18003_017MA,B18003_018MA,B18003_018EA,B18003_019MA,B18003_019EA,B18003_020MA,B18003_020EA,B18003_021MA,B18003_021EA,B18003_022EA,B18003_022MA,B18003_023EA,B18003_023MA,B18003_024MA,B18003_024EA,B18003_025MA,B18003_025EA,B18003_026MA,B18003_026EA,B18003_027EA,B18003_027MA,B18003_028EA,B18003_028MA,B18003_029MA,B18003_029EA,B18003_030MA,B18003_030EA,B18003_031MA,B18003_031EA,B18003_032MA,B18003_032EA,B18003_033EA,B18003_033MA,state
0400000US13,8094915,4412,3941892,6200,721328,5120,9210,1754,712118,5279,300678,7799,4389,1184,296289,8020,2578692,7220,89427,4616,2489265,8694,222855,3132,35110,2483,187745,3682,118339,2039,32168,2477,86171,2671,4153023,5229,688010,5570,7700,1530,680310,5695,288725,7788,2805,989,285920,7914,2705979,7451,72238,4552,2633741,8893,260697,2459,26117,2358,234580,2887,209612,2772,50057,2873,159555,3495,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1126390,2568,546836,2346,90778,1295,1150,556,89628,1345,38661,1930,501,351,38160,2020,346970,2371,10118,1524,336852,2775,35396,657,3698,853,31698,908,35031,349,8698,1047,26333,1057,579554,1848,85665,1360,690,374,84975,1420,35186,1978,190,143,34996,1938,360235,2194,5501,1125,354734,2249,41897,408,2682,810,39215,844,56571,523,10036,1376,46535,1503,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1286091,1388,637323,1903,115611,1859,1726,770,113885,1934,52583,3098,1111,640,51472,3057,397708,2579,18997,2234,378711,3602,41948,647,7287,1296,34661,1374,29473,541,10802,1113,18671,1195,648768,1758,108336,1615,1307,536,107029,1670,52070,2272,862,443,51208,2254,403063,2423,9028,1352,394035,2622,44346,697,4291,923,40055,1139,40953,552,12370,1281,28583,1265,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11529905,2458,5622985,3747,1009348,4331,11407,1871,997941,4988,421567,7060,5061,954,416506,7117,3594230,6166,94574,5069,3499656,7463,333268,1389,34165,2941,299103,3010,264572,1252,60680,2972,203892,3116,5906920,3677,962092,4771,11176,2149,950916,5004,405507,6385,5174,1287,400333,6554,3701008,6125,74341,4483,3626667,7613,416356,1769,30043,2730,386313,2958,421957,1559,83148,4309,338809,4277,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5659078,2123,2769945,3085,505238,3610,5964,1257,499274,4021,204957,3904,3657,1146,201300,3910,1752965,3985,64167,3808,1688798,5324,173419,1023,23339,1791,150080,2017,133366,816,35042,2296,98324,2298,2889133,3090,482167,3486,5748,1414,476419,3386,192049,4550,2656,797,189393,4690,1794531,4061,46555,3586,1747976,5037,208380,1098,16177,1817,192203,2136,212006,1044,45943,2434,166063,2404,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2677072,1593,1314161,2473,205100,1952,2201,739,202899,2022,97964,3029,1076,407,96888,3006,840758,2931,31520,3080,809238,4394,89755,632,9933,1049,79822,1226,80584,493,19232,1451,61352,1564,1362911,2188,199488,2082,1655,545,197833,2222,85665,3629,1002,355,84663,3666,845930,3457,17683,2047,828247,3823,110219,1041,7001,1074,103218,1572,121609,597,25904,1501,95705,1548,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2465776,1816,1211922,2803,209517,2488,2163,669,207354,2488,92600,3741,944,346,91656,3703,766491,3577,29010,2699,737481,4015,77300,1108,9756,1335,67544,1379,66014,958,17496,1418,48518,1816,1253854,2489,198880,2488,1639,643,197241,2580,86000,2877,585,328,85415,2876,782160,3421,19389,2237,762771,3962,90381,1004,8789,1536,81592,1655,96433,906,19503,1447,76930,1620,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3778043,2498,1838635,4000,309390,3028,5960,1301,303430,3101,132168,4925,3818,1295,128350,4992,1186597,4566,69458,4039,1117139,5461,128893,1075,22330,1888,106563,2118,81587,842,25819,1718,55768,1810,1939408,3232,287198,3089,6552,1318,280646,3218,125722,3955,2237,808,123485,4063,1241083,4418,50496,3027,1190587,5363,153415,1290,17342,1772,136073,2255,131990,864,36157,1955,95833,1972,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4056826,3085,1941965,3906,353764,3352,6481,1324,347283,3461,169366,5683,2981,1157,166385,5645,1209627,5866,63028,4767,1146599,7449,124897,1801,19303,1959,105594,2489,84311,1454,23674,1916,60637,2075,2114861,3084,335906,2846,4495,1195,331411,2867,159161,5427,1657,547,157504,5465,1330119,4837,42274,3270,1287845,5761,153039,1665,16603,1867,136436,2494,136636,1608,35480,2141,101156,2532,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1212400,1201,588805,1907,89064,1425,1588,468,87476,1495,40166,1855,517,256,39649,1861,380194,2044,18240,1968,361954,3007,44862,382,7694,1077,37168,1120,34519,385,9968,1127,24551,1187,623595,1487,83268,1374,939,461,82329,1443,39203,2037,399,271,38804,2066,399190,1647,9988,1451,389202,2291,49451,331,3205,636,46246,726,52483,269,10169,1177,42314,1162,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5054250,2973,2418321,3220,437070,3294,5161,1300,431909,3547,182266,4653,1683,909,180583,4770,1541992,4591,38214,3345,1503778,5264,146422,1275,13319,1752,133103,2202,110571,1143,23715,1885,86856,2128,2635929,2247,415603,3121,4932,1545,410671,3294,175093,4652,1253,511,173840,4552,1692776,4414,32069,2957,1660707,5301,175673,1269,10870,1785,164803,2240,176784,1232,36339,2978,140445,3267,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5781501,1718,2791348,2538,452299,3144,4348,1211,447951,3514,191852,5534,2272,702,189580,5475,1815263,4567,43620,3339,1771643,5999,173824,1340,17507,1886,156317,1968,158110,1160,35373,2428,122737,2724,2990153,2410,432666,3050,5048,1287,427618,3222,168285,4846,2067,834,166218,4790,1924348,4161,40313,4399,1884035,6120,209906,1260,14436,1850,195470,2097,254948,1041,54415,3502,200533,3699,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9208964,1955,4485829,2774,802075,3469,9548,1311,792527,3834,345134,5961,3813,856,341321,6064,2835086,4952,89575,4800,2745511,6947,271368,1396,33300,2045,238068,2392,232166,1019,55644,2694,176522,2794,4723135,3115,763085,3507,7984,1240,755101,3589,332934,5697,4510,1097,328424,5700,2936148,5085,72738,3945,2863410,6628,330923,1465,22681,2199,308242,2516,360045,1167,77371,3222,282674,3217,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4649215,2089,2301954,2908,380830,2744,4309,974,376521,2915,175209,3894,1907,528,173302,3856,1495406,3613,41813,3088,1453593,5140,138992,883,13219,1069,125773,1352,111517,718,27782,1982,83735,2054,2347261,3029,362197,2586,2777,893,359420,2594,161408,4257,1431,468,159977,4266,1496847,3413,26012,2207,1470835,3926,158103,932,8605,1151,149498,1477,168706,882,36923,1991,131783,2058,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2604545,2326,1244373,3621,230805,3227,4117,1146,226688,3428,99845,4268,1813,725,98032,4282,773749,4700,46126,3474,727623,5314,86334,1824,16817,2175,69517,2235,53640,1555,20740,2004,32900,1783,1360172,2830,217965,2893,3595,1083,214370,2831,99962,3503,1930,789,98032,3440,844757,3632,33713,3068,811044,4920,108761,1632,13280,1641,95481,2147,88727,1566,25218,1725,63509,1941,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5243737,2609,2543656,3077,426183,3265,3991,811,422192,3340,194095,5291,3221,914,190874,5385,1611880,4973,73031,4259,1538849,5752,178973,1085,28603,2420,150370,2706,132525,1113,35728,2139,96797,2187,2700081,3158,409376,2688,3634,806,405742,2668,177372,4853,2679,773,174693,4888,1703693,4564,47617,3627,1656076,6317,210433,1327,17919,1813,192514,2246,199207,1009,45275,2511,153932,2559,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,854024,1024,422192,1607,62850,1220,1679,828,61171,1472,29393,1498,809,441,28584,1440,274854,1567,15349,2048,259505,2385,32223,541,5683,755,26540,823,22872,291,7750,993,15122,918,431832,1703,60898,1492,399,334,60499,1479,28159,1579,282,215,27877,1587,276806,1714,7794,1392,269012,2373,34443,621,3747,803,30696,793,31526,411,8258,1135,23268,1148,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1577160,1703,776251,2277,131982,1935,1547,544,130435,2022,58625,2236,677,302,57948,2265,492045,2526,15250,1456,476795,2924,50196,612,5880,734,44316,883,43403,515,12193,1163,31210,1292,800909,2087,125362,1756,1308,551,124054,1892,53645,2171,852,395,52793,2195,497584,2157,9947,1341,487637,2527,59634,580,3910,861,55724,834,64684,645,14775,1336,49909,1512,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2203258,1526,1110914,2057,196391,1879,1508,595,194883,1924,77862,2903,1006,545,76856,3026,711618,2441,16157,2248,695461,2894,78805,865,6394,1202,72411,1336,46238,808,10221,1483,36017,1506,1092344,1785,187192,2205,2271,964,184921,2386,69072,3357,292,244,68780,3351,693447,2675,16233,2410,677214,3570,81047,928,5220,1213,75827,1322,61586,757,13898,1628,47688,1599,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1196601,1387,587888,1892,98378,1379,801,407,97577,1456,40451,2043,256,271,40195,2042,382434,1784,10706,1795,371728,2432,38222,354,4849,927,33373,982,28403,325,6840,1011,21563,1004,608713,1270,92615,1536,1124,496,91491,1585,40093,2315,542,338,39551,2207,391309,2313,7396,1444,383913,2742,42304,422,3092,694,39212,769,42392,321,9069,1049,33323,1040,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7932031,1974,3835480,2699,678412,3178,5906,1469,672506,3544,281962,4538,1613,574,280349,4613,2434606,4231,51848,4229,2382758,6288,235359,1569,20177,2186,215182,2760,205141,1212,40163,2624,164978,2869,4096551,2234,649078,3215,5205,1178,643873,3391,264227,4855,2311,882,261916,4735,2555736,4070,46746,3710,2508990,4971,294288,1592,19571,2231,274717,2942,333222,1686,64344,4081,268878,3817,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1747052,2589,847243,3376,148610,2264,2629,1246,145981,2626,75549,3871,2239,968,73310,3961,521997,4029,25394,3284,496603,5501,60246,1499,9148,1222,51098,1694,40841,1282,13482,1451,27359,1670,899809,2458,145487,1967,1381,698,144106,1960,69887,3240,1551,646,68336,3370,557837,2599,19453,2018,538384,3338,69358,1230,6937,1161,62421,1459,57240,1151,14607,1610,42633,1797,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17391535,3086,8342351,4498,1410057,4959,16852,2209,1393205,4977,599491,8977,8510,1184,590981,8942,5358189,6595,141817,5633,5216372,9128,527952,1634,51337,3500,476615,3585,446662,1434,98656,4270,348006,4388,9049184,3470,1340777,4937,12880,2377,1327897,5383,572164,6724,5736,1059,566428,6757,5739984,5915,122315,5603,5617669,7791,670637,1666,54801,3265,615836,3544,725622,1551,150830,5465,574792,5771,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7771820,4550,3770756,6395,670757,4854,9007,1621,661750,5014,268170,6875,4637,1312,263533,6682,2416575,6823,98953,5034,2317622,7911,248531,2198,34259,2706,214272,3068,166723,1813,46424,2374,120299,2814,4001064,5101,629815,4533,6454,1446,623361,4618,246470,6534,3075,1071,243395,6442,2554158,6441,73493,4653,2480665,8106,302295,2141,27856,2401,274439,3397,268326,1893,65239,3088,203087,3383,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,568876,1127,281226,1169,41808,711,389,252,41419,787,20288,1305,206,171,20082,1356,181932,1584,7227,1240,174705,2162,19154,379,2496,580,16658,587,18044,254,5432,602,12612,537,287650,1209,39551,840,566,358,38985,962,20142,1244,466,295,19676,1228,178500,1516,4592,873,173908,1789,22398,348,1353,386,21045,552,27059,356,6144,830,20915,838,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
