GEO_ID,B19130_001E,B19130_001M,B19130_002E,B19130_002M,B19130_003E,B19130_003M,B19130_004E,B19130_004M,B19130_005E,B19130_005M,B19130_006E,B19130_006M,B19130_007E,B19130_007M,B19130_008E,B19130_008M,B19130_009E,B19130_009M,B19130_010E,B19130_010M,B19130_011E,B19130_011M,B19130_012E,B19130_012M,B19130_013E,B19130_013M,B19130_014E,B19130_014M,B19130_015E,B19130_015M,B19130_016E,B19130_016M,B19130_017E,B19130_017M,B19130_018E,B19130_018M,B19130_019E,B19130_019M,B19130_020E,B19130_020M,B19130_021E,B19130_021M,B19130_022E,B19130_022M,B19130_023E,B19130_023M,B19130_024E,B19130_024M,B19130_025E,B19130_025M,B19130_026E,B19130_026M,B19130_027E,B19130_027M,B19130_028E,B19130_028M,B19130_029E,B19130_029M,NAME,B19130_001EA,B19130_001MA,B19130_002EA,B19130_002MA,B19130_003MA,B19130_003EA,B19130_004MA,B19130_004EA,B19130_005MA,B19130_005EA,B19130_006EA,B19130_006MA,B19130_007EA,B19130_007MA,B19130_008MA,B19130_008EA,B19130_009MA,B19130_009EA,B19130_010MA,B19130_010EA,B19130_011EA,B19130_011MA,B19130_012EA,B19130_012MA,B19130_013EA,B19130_013MA,B19130_014MA,B19130_014EA,B19130_015MA,B19130_015EA,B19130_016MA,B19130_016EA,B19130_017MA,B19130_017EA,B19130_018EA,B19130_018MA,B19130_019EA,B19130_019MA,B19130_020EA,B19130_020MA,B19130_021MA,B19130_021EA,B19130_022MA,B19130_022EA,B19130_023EA,B19130_023MA,B19130_024EA,B19130_024MA,B19130_025EA,B19130_025MA,B19130_026MA,B19130_026EA,B19130_027MA,B19130_027EA,B19130_028EA,B19130_028MA,B19130_029EA,B19130_029MA,state
0400000US01,73560071300,1065333152,63522269200,1129721278,793302900,85842894,8061508100,489635302,14864247700,683074868,18073419600,807013295,7850605200,463954726,5127574200,261459149,5937001500,408493783,2814610100,230749319,10037802100,430161062,2873036300,264365022,170682900,44017703,510408900,85716978,761732800,135776432,753754700,149329856,226890100,75098101,155661300,44290371,162497100,47828246,131408500,39492541,7164765800,352230314,328312000,76564488,1070374900,99982814,1763766700,193518446,1760513200,182172140,660385200,98156536,364027000,54118204,620659700,90514290,596727200,66805751,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,12579034500,577905287,10742786800,549278249,202422800,53357244,1474939600,168737896,2957614600,369060355,3437800600,315083182,1239286900,182851926,707580900,153427459,556174000,87779597,166967500,42475117,1836247600,179739759,697454500,105640324,36352200,20938032,116328500,46275549,182645400,53562205,231111800,71782859,61020300,32084902,23400000,18275422,39923200,22159071,6673100,3070219,1138793200,139218054,43388900,17815051,165307000,43358121,331724200,93976291,356139200,71654717,66574500,34972032,49018800,19212578,81429500,37884581,45211100,20051026,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,98367545800,1529013366,83637987400,1477287580,1619000100,318642937,11372755200,400844095,20094437600,679245028,21953496000,926456132,8698269900,763003179,6967798100,496359610,8376585700,480375864,4555644900,310857856,14729558400,591408016,5142314700,383677126,369166100,79627468,1071721000,161892792,1478037800,215869951,1247052700,209951505,323321300,75508278,223065700,69139308,250984500,87663626,178965700,37284088,9587243700,379091899,490842400,117215682,1772366200,156021825,2560086100,231491538,2290267700,155864900,770570100,133926001,487481100,97511887,619282500,92935339,596347500,100176438,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,40371844200,772395474,34751443300,751643911,653304800,81429392,5129088300,267847849,7994475900,418499908,8937291700,444736535,3810813200,313595599,2981908100,229537654,3680520900,263220333,1564040400,125262738,5620400900,337780938,1709660700,168612483,101673900,32907783,240424500,52061232,495092500,89747020,521522800,125269911,131102200,40587898,50269800,19179777,116710400,26708366,52864500,17863085,3910740200,255366090,156232800,42479995,572490700,79185860,1148036400,120811311,965092600,170837178,265908900,53776087,226998300,67292386,295159600,49352176,280820900,55365810,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,683834009500,4454993485,574140808200,4628341995,5714514100,431606872,73193629900,1446397536,150032051300,2525582172,162707398500,3216916931,67193119800,1846123787,44847257200,1566405369,46353175800,1233432357,24099661600,780126602,109693201300,1680263966,41603142100,1101712487,2773944800,287913700,9210573800,681166292,10503224600,607932440,10826905300,646569610,3302381800,349059076,1787927900,247918573,1562869200,170447183,1635314800,241055214,68090059200,1283036184,2473707100,266334232,9262958300,434549388,16634114500,601552557,19140778800,700523611,6235338600,473588099,3953732300,393136075,5550601200,416739478,4838828300,302891316,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,91021076800,1441500975,80222227300,1447106497,973551000,127981192,11482777000,508420403,20861976700,873881253,22566055300,846676908,10210864200,617689696,5596496400,340759994,5900674900,386464818,2629831700,227158394,10798849400,510276532,4396208100,388159117,298232400,103556989,901208700,182058366,1187147800,182559376,1410580200,260752472,224708700,60697249,145297000,70394288,127155200,38380354,101878300,35493585,6402641400,305640315,281689700,67124662,1116106800,136491160,1797141100,186893494,1711564000,168958605,541825300,83861665,285774300,65486760,369570100,64491324,298970100,49135863,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,89867318100,1835671404,78828713900,1817668733,375028800,115157864,7358505100,462679574,21212845000,1072574854,24670169500,1084890734,9312970600,641860541,6736329700,513383102,5971541300,421478363,3191323900,448650821,11038604200,523051781,3631935200,333035900,160783700,48857125,705660100,181268788,861843300,193187058,1061651900,176393156,366684900,100936588,107710500,42864124,155351900,61652493,212249100,52978160,7406668900,398301407,184487100,59596099,845150400,108824088,1912164100,201528131,2303985800,233262503,694443200,148603892,361432900,66808622,528010300,85967480,576995100,98858478,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,16904279700,646141494,14311280400,585956878,149859900,51369018,1754562600,187803736,3566559300,238813012,3867091600,320734249,1662865600,213607301,1250034600,254850066,1358948500,168630242,701358400,91814598,2592999200,277121760,813940700,212934923,45999600,20764783,94523800,35771996,276471700,196456541,228917600,58054531,57600400,28857989,26983100,21216389,47244700,34085076,36199900,28692486,1779058500,172701401,101184400,31642040,362311400,92702621,541146600,104018976,369403300,83644596,87469100,28062351,104514700,47549127,104212200,38118590,108816700,29042280,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,10024220500,590632325,7728513800,619021476,19403400,13077179,1195020700,218882833,1505595000,232841900,1570440100,316225382,1326694900,351443984,852136400,231869114,867775500,184168732,391447700,113268539,2295706700,222118468,545056200,110791910,16396700,12641477,57953300,29110781,159839200,58889387,164268200,77263666,63300000,32914204,15569000,12795187,28631400,21417561,39098300,20113137,1750650600,187800437,22609700,7822661,376701900,85049811,376638700,89960813,376808100,93182461,136320100,48147272,116309600,34742657,150293600,46093799,194968800,60704191,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,312931357300,2936172400,266117992500,3019478830,2529455700,277395595,28758474100,873222646,61220504800,1528058923,67141450100,1544284235,30934626600,1431340568,23553079200,924800416,32338801600,1145715806,19641600400,651467566,46813364800,1114119256,15751562400,751482805,1273341500,186616415,2925896700,280196800,3978150600,423321292,4080334400,357022554,1202883200,276037721,793118800,148129855,748081400,149236070,749755700,205145350,31061802400,799270360,1180119500,147151719,4323983000,252833267,8144106600,370285885,8386855700,509909494,2572340600,241502826,1604008300,185033887,2408165800,152146286,2442222900,239801706,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
