GEO_ID,B17014_001E,B17014_001M,B17014_002E,B17014_002M,B17014_003E,B17014_003M,B17014_004E,B17014_004M,B17014_005E,B17014_005M,B17014_006E,B17014_006M,B17014_007E,B17014_007M,B17014_008E,B17014_008M,B17014_009E,B17014_009M,B17014_010E,B17014_010M,B17014_011E,B17014_011M,B17014_012E,B17014_012M,B17014_013E,B17014_013M,B17014_014E,B17014_014M,B17014_015E,B17014_015M,B17014_016E,B17014_016M,B17014_017E,B17014_017M,B17014_018E,B17014_018M,B17014_019E,B17014_019M,B17014_020E,B17014_020M,B17014_021E,B17014_021M,B17014_022E,B17014_022M,B17014_023E,B17014_023M,B17014_024E,B17014_024M,B17014_025E,B17014_025M,B17014_026E,B17014_026M,B17014_027E,B17014_027M,B17014_028E,B17014_028M,B17014_029E,B17014_029M,B17014_030E,B17014_030M,B17014_031E,B17014_031M,B17014_032E,B17014_032M,B17014_033E,B17014_033M,B17014_034E,B17014_034M,B17014_035E,B17014_035M,NAME,B17014_001MA,B17014_001EA,B17014_002EA,B17014_002MA,B17014_003EA,B17014_003MA,B17014_004EA,B17014_004MA,B17014_005MA,B17014_005EA,B17014_006MA,B17014_006EA,B17014_007MA,B17014_007EA,B17014_008EA,B17014_008MA,B17014_009EA,B17014_009MA,B17014_010EA,B17014_010MA,B17014_011MA,B17014_011EA,B17014_012MA,B17014_012EA,B17014_013EA,B17014_013MA,B17014_014EA,B17014_014MA,B17014_015EA,B17014_015MA,B17014_016MA,B17014_016EA,B17014_017MA,B17014_017EA,B17014_018MA,B17014_018EA,B17014_019EA,B17014_019MA,B17014_020EA,B17014_020MA,B17014_021MA,B17014_021EA,B17014_022MA,B17014_022EA,B17014_023MA,B17014_023EA,B17014_024EA,B17014_024MA,B17014_025EA,B17014_025MA,B17014_026EA,B17014_026MA,B17014_027MA,B17014_027EA,B17014_028MA,B17014_028EA,B17014_029EA,B17014_029MA,B17014_030MA,B17014_030EA,B17014_031EA,B17014_031MA,B17014_032EA,B17014_032MA,B17014_033MA,B17014_033EA,B17014_034MA,B17014_034EA,B17014_035MA,B17014_035EA,state
0400000US24,1397971,11798,83703,5927,24255,2771,8818,1495,8236,1857,6462,1412,739,355,59448,5119,6316,1483,2701,1062,3107,952,454,275,54,90,53132,4665,13697,2261,34687,4129,4084,926,664,455,1314268,13510,997594,12424,96473,3913,204855,7934,534347,10466,161919,5870,316674,8666,83589,4439,3309,905,40789,3741,30497,2588,8994,1931,233085,8064,11049,1542,124060,5393,78043,5157,19933,2703,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1569672,13085,118636,5983,34123,3214,12741,2143,13429,2197,6244,1453,1709,735,84513,5593,10558,2477,3156,1018,6033,1908,1205,779,164,265,73955,5063,33491,3592,36955,3442,3105,849,404,352,1451036,12071,1132086,14616,117028,5188,234730,7746,594417,11112,185911,6925,318950,8350,91473,5707,5527,985,44465,4252,31187,3582,10294,1993,227477,7787,16913,2091,118308,5859,69683,5735,22573,2963,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2594228,16786,257314,7987,81653,3799,24513,2082,32343,2349,21041,2212,3756,1385,175661,7155,27460,2968,8414,1646,16459,2449,2436,688,151,126,148201,6859,45057,3484,90266,5667,11183,1659,1695,760,2336914,16419,1865119,17496,260672,5712,415721,8537,930068,13744,258658,7312,471795,9373,141366,6082,9091,1251,81136,4644,43607,3481,7532,1362,330429,8196,25829,2411,183503,6315,95402,4778,25695,2881,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1329046,11155,81468,5045,30547,2731,8995,1173,10594,1876,9890,1276,1068,365,50921,4187,8775,1468,2288,722,5288,1182,1110,457,89,80,42146,3807,13104,2346,25990,2623,2513,582,539,444,1247578,11120,1033681,11078,111937,3302,174547,4716,584541,9361,162656,5153,213897,6908,72375,3718,2825,629,39251,2962,24755,2681,5544,1147,141522,5353,5264,921,79759,4339,44772,3480,11727,1761,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,759999,9906,127358,4700,32796,2979,10728,1499,14280,2041,6838,1210,950,532,94562,4581,10465,1992,3943,1194,5102,1350,1327,736,93,109,84097,4224,29264,2974,47170,3632,6504,1465,1159,588,632641,9500,470836,9795,59908,3229,109381,5131,242955,7101,58592,3570,161805,6075,41438,3885,2987,801,22560,2772,13103,2123,2788,880,120367,4903,13399,1946,61722,3607,34948,2749,10298,1925,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1520559,12830,151576,6397,51887,3394,13512,1428,21991,2045,14751,1684,1633,582,99689,5059,14262,1929,4033,1072,8814,1687,1286,614,129,121,85427,4818,24646,2584,53175,4102,7319,1369,287,185,1368983,13811,1098552,14139,146737,5588,232888,6054,569908,10711,149019,5710,270431,7436,81526,4838,4758,970,48334,4238,24163,2996,4271,1132,188905,6589,12427,1496,106629,5104,57294,3375,12555,2331,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,236793,4302,24840,2399,11143,1427,2799,647,3804,958,3840,816,700,376,13697,1849,2936,833,236,214,2507,852,193,175,0,231,10761,1748,2686,844,6905,1337,1040,445,130,124,211953,4560,180818,4514,23694,1554,35586,2237,99382,4169,22156,1906,31135,2626,10239,1453,619,331,5277,1091,3593,727,750,390,20896,2114,1181,540,11906,1688,6556,1184,1253,608,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,455129,6374,37281,2497,11364,1110,2483,543,4907,886,3473,768,501,237,25917,2517,3607,1010,1477,577,1850,711,280,181,0,216,22310,2383,6014,1232,13518,1871,2505,681,273,256,417848,6425,352926,5870,33574,1937,62161,3025,203538,4891,53653,2552,64922,3071,20801,1586,558,254,10236,1138,8074,1223,1933,619,44121,2633,2121,483,24966,2228,13171,1385,3863,706,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,589291,7971,52195,4379,23874,3521,6150,1605,11705,2798,5219,1476,800,945,28321,3221,4633,1345,1125,611,3403,1220,105,125,0,297,23688,3112,8025,1806,14023,2451,1286,512,354,369,537096,7960,406924,7802,44318,2574,99959,5638,207309,6138,55338,3112,130172,5696,46682,3986,2615,856,25386,3607,14015,2230,4666,1057,83490,4313,2964,694,51799,3731,22579,2557,6148,1387,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,337615,5352,17776,2249,5802,1022,2050,611,2351,707,1221,618,180,249,11974,2008,1338,618,529,433,763,389,46,77,0,253,10636,1919,4181,1334,5286,1157,1072,581,97,125,319839,5433,264190,6088,26831,2030,49943,2971,148806,4750,38610,2711,55649,3559,18620,2232,938,427,10068,1625,5717,1110,1897,788,37029,2895,2412,872,19378,2144,11267,1588,3972,854,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2172279,15751,147341,7687,51914,4831,17997,2962,21400,3162,10384,2064,2133,699,95427,6244,12933,2045,3333,884,8413,1773,983,577,204,195,82494,5947,30878,3306,45932,4321,5206,1174,478,358,2024938,15433,1576747,15642,167154,4993,365427,9362,781530,12769,262636,7472,448191,10518,135284,5977,7311,1214,63009,4183,46900,3947,18064,2975,312907,8804,18448,1730,158309,7166,100308,5046,35842,3368,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482759,7416,69023,3784,26872,2432,7022,1289,11615,1968,7184,1438,1051,506,42151,3551,7216,1460,1910,752,4719,1197,434,388,153,194,34935,3278,9588,1662,22377,2629,2676,863,294,310,413736,7566,321549,7799,45470,3150,77352,4120,162182,6226,36545,2718,92187,4738,29528,3275,1572,581,16967,2524,7756,1326,3233,1208,62659,3566,4769,1261,33584,3589,20358,2643,3948,850,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4615803,21805,513009,13070,171369,7781,58544,4712,75707,5766,31828,2718,5290,1110,341640,10410,46578,3815,16254,2283,25988,2901,3757,957,579,374,295062,9460,121601,6631,149368,7352,21361,2198,2732,788,4102794,23048,3023600,21641,344732,7543,725846,14390,1499831,16620,453191,9330,1079194,19677,308229,10538,19349,2376,150195,7271,101996,5996,36689,3697,770965,16571,59109,4531,412412,12289,223394,7558,76050,5204,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2290199,16891,268889,8684,87399,5672,25152,2876,34924,3059,24367,3031,2956,1064,181490,7640,25539,2578,7039,1200,15382,2151,2792,752,326,305,155951,7045,42294,3464,98868,5148,13661,2366,1128,580,2021310,17145,1593310,16722,192720,6665,368817,9474,856714,12901,175059,6604,428000,11439,129695,5879,6623,1264,69994,4645,42656,3942,10422,1673,298305,10002,22810,1799,179181,8997,79041,4492,17273,2533,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
