GEO_ID,C18004_001E,C18004_001M,C18004_002E,C18004_002M,C18004_003E,C18004_003M,C18004_004E,C18004_004M,C18004_005E,C18004_005M,C18004_006E,C18004_006M,C18004_007E,C18004_007M,C18004_008E,C18004_008M,C18004_009E,C18004_009M,C18004_010E,C18004_010M,C18004_011E,C18004_011M,C18004_012E,C18004_012M,C18004_013E,C18004_013M,C18004_014E,C18004_014M,C18004_015E,C18004_015M,C18004_016E,C18004_016M,C18004_017E,C18004_017M,C18004_018E,C18004_018M,C18004_019E,C18004_019M,C18004_020E,C18004_020M,C18004_021E,C18004_021M,C18004_022E,C18004_022M,C18004_023E,C18004_023M,C18004_024E,C18004_024M,C18004_025E,C18004_025M,C18004_026E,C18004_026M,C18004_027E,C18004_027M,NAME,C18004_001MA,C18004_001EA,C18004_002MA,C18004_002EA,C18004_003EA,C18004_003MA,C18004_004EA,C18004_004MA,C18004_005MA,C18004_005EA,C18004_006MA,C18004_006EA,C18004_007EA,C18004_007MA,C18004_008EA,C18004_008MA,C18004_009EA,C18004_009MA,C18004_010MA,C18004_010EA,C18004_011MA,C18004_011EA,C18004_012MA,C18004_012EA,C18004_013MA,C18004_013EA,C18004_014EA,C18004_014MA,C18004_015EA,C18004_015MA,C18004_016EA,C18004_016MA,C18004_017MA,C18004_017EA,C18004_018MA,C18004_018EA,C18004_019EA,C18004_019MA,C18004_020EA,C18004_020MA,C18004_021EA,C18004_021MA,C18004_022MA,C18004_022EA,C18004_023MA,C18004_023EA,C18004_024MA,C18004_024EA,C18004_025EA,C18004_025MA,C18004_026EA,C18004_026MA,C18004_027MA,C18004_027EA,state
0400000US13,8094915,4412,3941892,6200,721328,5120,8357,1746,712971,5232,2879370,5821,195616,7658,2683754,8932,222855,3132,57162,3172,165693,4150,118339,2039,45347,2458,72992,2632,4153023,5229,688010,5570,5780,1370,682230,5851,2994704,6142,245816,8940,2748888,11210,260697,2459,74879,3227,185818,3513,209612,2772,101832,3342,107780,3237,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1126390,2568,546836,2346,90778,1295,1175,515,89603,1269,385631,2387,21387,2127,364244,2973,35396,657,5908,1053,29488,1216,35031,349,10817,1203,24214,1220,579554,1848,85665,1360,530,356,85135,1353,395421,1874,21834,2622,373587,3182,41897,408,6851,1139,35046,1200,56571,523,20375,2009,36196,2113,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1286091,1388,637323,1903,115611,1859,1420,590,114191,1962,450291,1938,31681,2605,418610,3394,41948,647,9135,1040,32813,1065,29473,541,10641,1089,18832,1250,648768,1758,108336,1615,861,437,107475,1512,455133,2171,35628,3097,419505,3772,44346,697,11153,1152,33193,1240,40953,552,18422,1430,22531,1381,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11529905,2458,5622985,3747,1009348,4331,12214,1908,997134,5140,4015797,4405,203580,6922,3812217,7832,333268,1389,67467,3941,265801,4019,264572,1252,87792,3967,176780,4077,5906920,3677,962092,4771,8088,1586,954004,5093,4106515,4778,249983,8429,3856532,9593,416356,1769,95836,3814,320520,3915,421957,1559,172158,4715,249799,4681,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5659078,2123,2769945,3085,505238,3610,7418,1341,497820,3791,1957922,3639,136156,5674,1821766,6519,173419,1023,37622,2566,135797,2653,133366,816,47220,2111,86146,2102,2889133,3090,482167,3486,4719,1287,477448,3698,1986580,3967,170088,7099,1816492,8206,208380,1098,50365,2732,158015,2941,212006,1044,88731,3184,123275,3220,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2677072,1593,1314161,2473,205100,1952,2216,1085,202884,1984,938722,2602,53919,3408,884803,3912,89755,632,16799,1607,72956,1726,80584,493,24730,1398,55854,1449,1362911,2188,199488,2082,1277,399,198211,2121,931595,2607,59183,3296,872412,4138,110219,1041,19835,1606,90384,1940,121609,597,47496,2207,74113,2134,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2465776,1816,1211922,2803,209517,2488,2242,652,207275,2630,859091,3181,53062,3220,806029,4216,77300,1108,17410,1777,59890,1642,66014,958,22721,1394,43293,1446,1253854,2489,198880,2488,1283,430,197597,2428,868160,2774,61847,3842,806313,4363,90381,1004,22268,2083,68113,1906,96433,906,39734,1786,56699,1792,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3778043,2498,1838635,4000,309390,3028,5318,1197,304072,2951,1318765,3733,158597,6060,1160168,7302,128893,1075,42664,2102,86229,2257,81587,842,34043,1749,47544,1733,1939408,3232,287198,3089,4796,1158,282402,3331,1366805,3023,174374,6289,1192431,6352,153415,1290,48040,2808,105375,2976,131990,864,66020,2417,65970,2257,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4056826,3085,1941965,3906,353764,3352,6352,1256,347412,3581,1378993,5049,129318,5378,1249675,7610,124897,1801,35729,2175,89168,2460,84311,1454,34549,2573,49762,2504,2114861,3084,335906,2846,4006,1162,331900,2883,1489280,3373,142249,5822,1347031,6804,153039,1665,45606,2867,107433,3076,136636,1608,69258,2570,67378,2497,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1212400,1201,588805,1907,89064,1425,1728,667,87336,1422,420360,2027,36878,2662,383482,3126,44862,382,7917,924,36945,989,34519,385,11189,1218,23330,1256,623595,1487,83268,1374,1101,582,82167,1528,438393,1516,38162,2727,400231,3124,49451,331,11146,1157,38305,1181,52483,269,17651,1297,34832,1315,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5054250,2973,2418321,3220,437070,3294,5061,1875,432009,3944,1724258,4187,88144,5686,1636114,6352,146422,1275,26127,2251,120295,2416,110571,1143,33685,2163,76886,2352,2635929,2247,415603,3121,3710,987,411893,3341,1867869,3826,120436,5591,1747433,6554,175673,1269,41490,2973,134183,3114,176784,1232,68221,2960,108563,3079,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5781501,1718,2791348,2538,452299,3144,5485,1500,446814,3282,2007115,3892,98255,6361,1908860,7100,173824,1340,31426,2383,142398,2769,158110,1160,51904,3172,106206,3329,2990153,2410,432666,3050,4255,1338,428411,3357,2092633,3230,133593,6041,1959040,7176,209906,1260,44830,3061,165076,3047,254948,1041,95846,4504,159102,4632,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9208964,1955,4485829,2774,802075,3469,11956,1812,790119,3330,3180220,3632,222931,7218,2957289,8963,271368,1396,52984,2942,218384,2822,232166,1019,80480,3289,151686,3213,4723135,3115,763085,3507,9203,1775,753882,3789,3269082,4009,262708,7610,3006374,8386,330923,1465,81386,3976,249537,4140,360045,1167,152667,4413,207378,4260,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4649215,2089,2301954,2908,380830,2744,3790,844,377040,2831,1670615,3251,76785,3396,1593830,5136,138992,883,21183,1512,117809,1554,111517,718,35145,1971,76372,1995,2347261,3029,362197,2586,3114,823,359083,2576,1658255,2949,93075,4190,1565180,5053,158103,932,28587,1984,129516,2135,168706,882,63542,2626,105164,2587,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2604545,2326,1244373,3621,230805,3227,4292,904,226513,3236,873594,4137,92356,4298,781238,5545,86334,1824,28935,2210,57399,2308,53640,1555,28570,2007,25070,1759,1360172,2830,217965,2893,3089,984,214876,2874,944719,2935,111929,5604,832790,6170,108761,1632,41025,2567,67736,2784,88727,1566,50786,2321,37941,2091,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5243737,2609,2543656,3077,426183,3265,5884,1212,420299,3502,1805975,3913,152147,5930,1653828,6365,178973,1085,45665,2645,133308,2697,132525,1113,50227,2559,82298,2586,2700081,3158,409376,2688,4303,1006,405073,2859,1881065,3677,176361,5814,1704704,7018,210433,1327,56057,2776,154376,3162,199207,1009,86059,2804,113148,2736,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,854024,1024,422192,1607,62850,1220,1223,702,61627,1331,304247,1835,24361,1897,279886,2568,32223,541,7999,1039,24224,1132,22872,291,7962,912,14910,860,431832,1703,60898,1492,763,488,60135,1409,304965,1596,23030,2144,281935,2894,34443,621,9402,1052,25041,1195,31526,411,12696,1036,18830,1032,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1577160,1703,776251,2277,131982,1935,1380,560,130602,1918,550670,2375,33597,2889,517073,3830,50196,612,9298,1032,40898,1097,43403,515,14141,1216,29262,1197,800909,2087,125362,1756,1345,521,124017,1844,551229,2124,37774,2632,513455,3293,59634,580,11960,1206,47674,1171,64684,645,24408,1414,40276,1429,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2203258,1526,1110914,2057,196391,1879,2642,1344,193749,2209,789480,2219,40125,2883,749355,3256,78805,865,15408,1619,63397,1743,46238,808,15783,1588,30455,1733,1092344,1785,187192,2205,1298,530,185894,2224,762519,2212,51302,3671,711217,4296,81047,928,17304,1959,63743,1862,61586,757,26881,1706,34705,1757,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1196601,1387,587888,1892,98378,1379,750,463,97628,1450,422885,1766,25631,2312,397254,2921,38222,354,7087,1099,31135,1183,28403,325,9483,1294,18920,1324,608713,1270,92615,1536,610,416,92005,1560,431402,1591,28739,2353,402663,2959,42304,422,8610,1145,33694,1211,42392,321,14986,1421,27406,1410,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7932031,1974,3835480,2699,678412,3178,7505,1675,670907,3550,2716568,4056,128841,5124,2587727,7024,235359,1569,40647,2814,194712,2818,205141,1212,61783,3208,143358,3389,4096551,2234,649078,3215,4816,1085,644262,3354,2819963,3577,164807,6331,2655156,7035,294288,1592,60720,3330,233568,3623,333222,1686,126975,4352,206247,4406,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1747052,2589,847243,3376,148610,2264,2356,924,146254,2412,597546,3157,53686,4141,543860,5282,60246,1499,16097,1548,44149,1623,40841,1282,14995,1246,25846,1579,899809,2458,145487,1967,1984,1139,143503,2103,627724,2692,54315,3982,573409,4661,69358,1230,18034,1807,51324,1953,57240,1151,27616,1902,29624,1895,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17391535,3086,8342351,4498,1410057,4959,20164,2765,1389893,5548,5957680,6774,353391,12043,5604289,14608,527952,1634,100512,4424,427440,4588,446662,1434,146236,4631,300426,4710,9049184,3470,1340777,4937,16025,2331,1324752,5151,6312148,5749,450952,11402,5861196,12140,670637,1666,158171,5848,512466,5852,725622,1551,300679,6005,424943,6224,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7771820,4550,3770756,6395,670757,4854,5951,1219,664806,4941,2684745,7174,211286,8160,2473459,11352,248531,2198,61012,3230,187519,3668,166723,1813,64060,2775,102663,3155,4001064,5101,629815,4533,8118,1704,621697,4635,2800628,4718,259028,6710,2541600,8006,302295,2141,82313,3103,219982,3542,268326,1893,122294,3688,146032,3588,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,568876,1127,281226,1169,41808,711,677,384,41131,763,202220,1178,10379,1288,191841,1804,19154,379,4082,606,15072,667,18044,254,5863,746,12181,803,287650,1209,39551,840,483,288,39068,867,198642,1296,12363,1214,186279,1683,22398,348,4687,634,17711,548,27059,356,10593,899,16466,922,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10409355,2847,5039192,4116,865351,4342,12099,2016,853252,4705,3574077,4509,257410,6885,3316667,8942,326529,1378,72714,2988,253815,3238,273235,874,91390,3386,181845,3465,5370163,3715,828776,4556,8685,1421,820091,4861,3710167,5174,311427,7936,3398740,9973,399587,1448,95316,4201,304271,4249,431633,1311,175256,4697,256377,4403,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3176142,2037,1543901,3405,260033,2573,4348,1047,255685,2859,1091401,3320,106933,4456,984468,4925,115671,1573,33202,2001,82469,2284,76796,1298,32001,1977,44795,1787,1632241,2972,247060,2580,3154,844,243906,2809,1135885,3997,124955,5583,1010930,7124,136381,1629,45239,2715,91142,2720,112915,1299,50779,2039,62136,2081,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3330324,1752,1639622,2829,265295,2513,2745,799,262550,2655,1178236,3457,85201,4701,1093035,5491,107795,1062,22509,1660,85286,1853,88296,1029,30650,1537,57646,1740,1690702,2277,257643,2372,2868,908,254775,2597,1181742,2915,97770,4931,1083972,5909,120166,1010,32598,2340,87568,2306,131151,952,55364,2312,75787,2329,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11243861,2084,5419632,3341,882486,4748,11383,1563,871103,5134,3807799,4967,269369,8871,3538430,9474,373469,1235,73429,3173,300040,3078,355878,1158,116014,4063,239864,4063,5824229,2724,846289,3969,8804,1467,837485,4281,3952821,3905,307083,8934,3645738,9411,455431,1378,104867,3694,350564,3351,569688,1230,219642,5557,350046,5535,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,966125,1341,463448,1456,78742,1383,1353,619,77389,1545,327332,1741,21478,2106,305854,2613,27949,764,5295,844,22654,1076,29425,516,9501,1278,19924,1283,502677,1207,73074,1506,1091,541,71983,1625,347016,1830,26916,2600,320100,2966,34510,567,7181,1265,27329,1247,48077,572,17416,1444,30661,1468,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3821222,2817,1832891,3813,320490,2932,6058,1360,314432,3060,1298747,3837,114075,5442,1184672,6987,132235,1383,30953,2385,101282,2534,81419,1419,31518,1752,49901,1883,1988331,2974,304742,2837,3303,851,301439,2744,1391655,2745,139233,6188,1252422,6839,158967,1584,44183,2863,114784,3035,132967,1584,61427,3187,71540,2884,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,690349,1175,338996,1344,55850,880,859,502,54991,940,239332,1395,15131,1548,224201,2110,23394,467,4982,788,18412,846,20420,400,6589,673,13831,764,351353,1296,54900,1350,484,356,54416,1359,239177,1332,15855,1506,223322,2049,27385,413,5757,942,21628,1011,29891,617,11036,1104,18855,1053,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5407221,3170,2621474,3824,431306,3509,6190,1402,425116,3969,1889802,4527,177594,5931,1712208,7442,186252,1413,52695,2767,133557,2864,114114,1037,45872,2619,68242,2657,2785747,3434,409950,3392,6131,1874,403819,3842,1967510,3959,214419,7464,1753091,8160,223747,1694,70419,3745,153328,3703,184540,1115,88990,2938,95550,3104,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
