GEO_ID,B20004_001E,B20004_001M,B20004_002E,B20004_002M,B20004_003E,B20004_003M,B20004_004E,B20004_004M,B20004_005E,B20004_005M,B20004_006E,B20004_006M,B20004_007E,B20004_007M,B20004_008E,B20004_008M,B20004_009E,B20004_009M,B20004_010E,B20004_010M,B20004_011E,B20004_011M,B20004_012E,B20004_012M,B20004_013E,B20004_013M,B20004_014E,B20004_014M,B20004_015E,B20004_015M,B20004_016E,B20004_016M,B20004_017E,B20004_017M,B20004_018E,B20004_018M,NAME,B20004_001EA,B20004_001MA,B20004_002MA,B20004_002EA,B20004_003MA,B20004_003EA,B20004_004MA,B20004_004EA,B20004_005MA,B20004_005EA,B20004_006EA,B20004_006MA,B20004_007EA,B20004_007MA,B20004_008MA,B20004_008EA,B20004_009MA,B20004_009EA,B20004_010MA,B20004_010EA,B20004_011EA,B20004_011MA,B20004_012EA,B20004_012MA,B20004_013MA,B20004_013EA,B20004_014MA,B20004_014EA,B20004_015MA,B20004_015EA,B20004_016MA,B20004_016EA,B20004_017EA,B20004_017MA,B20004_018EA,B20004_018MA,state
0400000US15,32463,669,21448,1120,26717,644,32870,1279,40991,803,52799,3091,38551,1361,25349,1971,31587,868,38963,2114,49214,3320,64117,5597,26898,523,17437,1816,22339,883,26704,829,35209,1539,45873,3308,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,26664,431,16286,884,22948,1061,26026,722,36915,1279,49682,1935,32741,916,21242,1323,29252,1147,32572,987,45831,1585,58711,5254,20335,421,10688,841,17445,915,20412,589,27575,1748,38726,3847,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,34268,375,19985,485,27040,276,32485,437,45544,510,60081,739,41586,263,24165,721,34015,776,41524,428,56360,944,73553,2253,26999,272,14174,481,20717,340,26284,390,36923,473,47347,1000,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,30744,171,18901,737,26298,253,31133,360,42300,710,52079,643,37660,528,23095,939,33002,578,40230,465,52303,927,63189,2647,23564,343,13841,985,20019,384,24439,670,33110,910,45554,1306,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,29869,365,18867,1036,25449,440,29033,552,38430,910,50938,1001,35982,390,22828,1566,31434,441,35810,617,47673,1791,61782,2575,23206,362,13883,1506,18676,591,23296,502,31313,666,43090,1945,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,30050,405,19062,1241,24189,646,28443,832,38562,1430,48187,1941,36217,456,22390,771,30227,611,36126,731,50106,1758,61505,1854,23197,490,12335,858,18052,759,22150,603,31171,643,40444,852,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,28412,414,17127,627,24118,549,29427,684,39570,1151,46363,1033,34680,593,21512,862,31060,501,36690,617,49162,1916,59293,3363,22112,323,12082,720,17704,734,23166,805,31540,721,40870,688,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,28232,515,15906,508,23616,662,27934,765,38077,1041,49947,1728,35767,429,22639,1222,31834,582,36631,689,50214,1172,66035,3517,21276,362,10826,412,16455,394,22221,653,32343,757,41303,870,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,28384,571,17750,1550,24464,687,28681,969,36190,1010,46618,1666,34451,1037,21007,1007,30364,840,35610,965,45274,2104,55101,5247,23216,545,11987,1373,18826,702,23946,770,30704,912,41607,1246,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,40666,276,22310,766,30918,356,38342,819,51239,493,67578,1900,47458,627,26244,746,36942,586,45426,1021,62046,796,83906,1595,34057,632,16991,993,24892,754,32465,741,42706,1032,56680,1238,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,38722,482,22145,797,30513,420,35184,564,48983,1570,61548,685,46481,489,26425,1251,37897,1140,44283,1274,60661,720,78928,2025,30996,276,17587,1230,22702,744,28804,698,39349,1425,51372,750,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,32609,312,19091,745,26095,332,32175,275,45928,556,61749,713,41740,248,23088,1063,33118,865,42086,348,57423,1236,75562,1654,25134,242,13800,699,19657,441,24954,463,35929,611,50999,946,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,34336,308,19797,908,27330,371,32462,406,44010,999,57196,1197,41411,259,22885,1419,33324,838,40678,445,52518,1645,68996,2716,27746,445,15255,1145,21480,362,26782,485,35894,722,49043,1762,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,25612,317,16966,694,21631,388,26160,682,35979,794,44275,1878,30856,388,21192,1164,27003,746,32370,996,43528,2643,55976,4763,20782,370,11547,669,16406,442,21630,555,31095,756,40550,1015,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,29746,273,17949,938,24590,396,29771,527,40097,682,50285,865,36371,318,22441,915,30691,386,37717,1084,50178,1018,66440,1966,23538,307,13650,764,19112,378,24021,553,32222,634,41213,719,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,25089,572,15297,1988,21634,659,23611,918,31424,1133,43948,2893,31896,635,18226,2452,28689,2027,30874,1100,39780,2561,52287,2587,19250,714,11320,1262,15823,809,18198,1202,25366,1302,36107,2494,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,29038,481,19523,1226,23731,514,27611,726,37103,678,49650,1808,34137,616,22070,1088,30216,498,33725,1097,46060,1428,60958,3306,22929,474,14695,1402,17753,900,22087,595,31251,598,42256,1046,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,31518,310,21905,519,27641,786,32855,969,42946,2229,54152,2187,36724,632,24642,999,31668,827,40950,710,51234,975,66256,3595,26782,465,17929,1273,23809,948,28024,857,36682,1359,47459,2988,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,35256,496,24099,2452,30525,636,32354,858,43650,2054,55705,2023,43717,1148,28276,2333,37174,1192,42211,1108,56559,2497,71160,4795,27389,739,16337,1984,23505,841,26123,997,34076,1375,45445,2479,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,40745,215,21333,515,31308,339,38622,848,52110,452,71926,847,49760,681,25688,915,39691,935,46551,718,65530,1093,91536,2033,32102,362,16568,543,24111,710,31469,511,41969,474,54858,1527,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,26710,555,15003,840,22447,736,26744,820,37698,1281,49677,2794,32325,645,18666,1454,27874,2110,33654,1187,46432,2935,60400,2766,21626,479,11627,643,17026,713,21474,747,32454,1324,41662,1256,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,35334,181,19285,467,27404,244,33151,386,47115,482,60669,452,41289,230,22698,819,33272,595,40776,384,55316,903,72990,2285,29984,246,14777,589,21746,282,28342,418,40613,353,51757,446,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,28395,253,17546,430,23585,350,28193,453,40554,371,52058,758,33597,441,20978,477,28553,571,35681,452,50181,826,69129,3121,23358,335,12349,446,18883,393,23271,455,34247,595,42932,1096,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,27832,687,18677,2071,22890,915,26241,783,33850,1013,45067,3471,35128,646,25958,3494,30218,976,34573,1478,41937,1622,51857,3592,21785,462,11951,1707,17305,1026,20993,639,29072,1162,39947,1997,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,31330,165,19054,718,26039,233,31450,204,43336,596,54120,951,38506,429,23286,967,32486,397,39424,662,52199,495,66743,1173,24763,287,13778,860,19890,403,25389,322,35615,503,46425,858,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,27047,277,16367,578,22154,381,26997,499,36381,688,46586,1251,32601,546,20625,888,28245,1051,33355,1094,45806,1794,58467,3914,21417,351,11773,632,16485,462,21971,585,30463,597,39173,1389,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,29508,522,17341,782,24746,675,28682,802,38676,1753,50329,1078,35754,456,21447,1518,30987,451,35782,770,49052,1986,61509,1303,22698,508,12608,1020,18186,930,22571,688,30723,983,40596,1158,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,31598,155,19963,577,25988,227,31320,286,42777,657,57382,911,39049,401,24629,669,32411,258,39800,720,53596,1175,71402,993,24934,269,13780,700,19885,340,25422,358,34879,672,47389,876,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,34906,796,20219,1807,30198,879,33646,1673,45186,1734,58396,3118,41753,722,25815,2014,35600,1573,40873,1265,54299,2886,73106,3534,28938,1246,13547,1831,22942,1345,29645,1346,36470,1776,49313,2576,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,27772,367,17510,773,23315,505,28527,657,39635,1575,49581,1535,33957,647,21409,867,29187,928,35868,809,49658,1905,61781,2355,22434,316,12323,608,18257,578,23606,555,31705,751,41616,1264,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,26717,351,16195,1560,22805,545,26362,689,33146,1000,45428,2877,32408,657,19802,2611,27735,1501,33320,1498,41056,1224,52633,5767,21971,469,12936,1497,18328,795,21393,808,28804,910,39665,2155,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,28573,310,18336,607,24099,412,29047,611,40441,530,50088,1231,34370,495,21732,532,29961,563,36221,525,50202,1132,66247,3377,22802,419,14128,806,18998,490,23557,605,32734,860,41215,960,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,29664,245,16302,243,23513,286,30849,218,44132,528,56242,799,35019,272,20304,311,28792,548,37452,433,54958,1106,70968,820,23393,234,11244,193,18288,329,24757,315,37554,483,45679,691,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,30095,334,20724,792,25375,748,28052,748,38520,1929,53911,2615,38451,851,24639,2241,31943,818,37210,681,47793,2350,65786,1413,21106,491,13563,1483,18459,1553,20050,735,27194,1630,41678,1862,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,30446,509,19381,1501,26435,733,30176,1247,34902,2242,47548,2588,35920,727,23709,4124,31275,878,36193,813,44951,3019,55676,6289,24765,790,13351,2615,20752,1047,24648,1391,27978,1673,40690,1961,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,35874,252,20330,611,27088,368,33853,529,48754,1057,66573,1156,42691,656,25272,754,32531,778,41531,475,61943,844,86860,2283,29441,489,14215,711,21522,393,27701,725,39296,1179,50964,688,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,33896,521,18181,871,27672,707,32363,366,45060,1153,55953,872,41381,371,21806,931,34269,1134,40685,503,55911,1420,67490,2681,26397,373,13811,1116,21325,503,25561,483,35577,918,46053,1339,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,26329,457,17642,1275,22354,565,26169,768,36447,1156,45223,1350,32699,932,23824,2591,29508,1410,34516,1664,43423,2886,55683,3368,20338,517,12288,1126,15820,579,20766,763,30819,1468,41503,814,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,31763,150,20920,536,26917,259,31616,282,40931,452,52238,676,39035,496,24729,1066,33858,553,40283,379,50452,705,61985,955,25507,202,14703,1082,20838,284,25673,305,33739,756,45824,889,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,28352,1384,18146,3308,23548,1255,26972,1420,35987,1591,46793,2667,38836,2192,26250,4441,35706,1677,38142,3368,45931,4568,52429,3836,19861,907,9696,2275,13631,1093,20002,1150,30852,1880,40260,4318,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,16164,230,9535,276,12229,226,16347,350,24585,364,35613,1219,16435,284,10121,277,13429,373,18954,609,29186,1139,45633,4627,15862,342,7634,612,10778,273,14234,412,22581,437,31950,949,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
