GEO_ID,B16004_001E,B16004_001M,B16004_002E,B16004_002M,B16004_003E,B16004_003M,B16004_004E,B16004_004M,B16004_005E,B16004_005M,B16004_006E,B16004_006M,B16004_007E,B16004_007M,B16004_008E,B16004_008M,B16004_009E,B16004_009M,B16004_010E,B16004_010M,B16004_011E,B16004_011M,B16004_012E,B16004_012M,B16004_013E,B16004_013M,B16004_014E,B16004_014M,B16004_015E,B16004_015M,B16004_016E,B16004_016M,B16004_017E,B16004_017M,B16004_018E,B16004_018M,B16004_019E,B16004_019M,B16004_020E,B16004_020M,B16004_021E,B16004_021M,B16004_022E,B16004_022M,B16004_023E,B16004_023M,B16004_024E,B16004_024M,B16004_025E,B16004_025M,B16004_026E,B16004_026M,B16004_027E,B16004_027M,B16004_028E,B16004_028M,B16004_029E,B16004_029M,B16004_030E,B16004_030M,B16004_031E,B16004_031M,B16004_032E,B16004_032M,B16004_033E,B16004_033M,B16004_034E,B16004_034M,B16004_035E,B16004_035M,B16004_036E,B16004_036M,B16004_037E,B16004_037M,B16004_038E,B16004_038M,B16004_039E,B16004_039M,B16004_040E,B16004_040M,B16004_041E,B16004_041M,B16004_042E,B16004_042M,B16004_043E,B16004_043M,B16004_044E,B16004_044M,B16004_045E,B16004_045M,B16004_046E,B16004_046M,B16004_047E,B16004_047M,B16004_048E,B16004_048M,B16004_049E,B16004_049M,B16004_050E,B16004_050M,B16004_051E,B16004_051M,B16004_052E,B16004_052M,B16004_053E,B16004_053M,B16004_054E,B16004_054M,B16004_055E,B16004_055M,B16004_056E,B16004_056M,B16004_057E,B16004_057M,B16004_058E,B16004_058M,B16004_059E,B16004_059M,B16004_060E,B16004_060M,B16004_061E,B16004_061M,B16004_062E,B16004_062M,B16004_063E,B16004_063M,B16004_064E,B16004_064M,B16004_065E,B16004_065M,B16004_066E,B16004_066M,B16004_067E,B16004_067M,NAME,B16004_001MA,B16004_001EA,B16004_002MA,B16004_002EA,B16004_003EA,B16004_003MA,B16004_004EA,B16004_004MA,B16004_005MA,B16004_005EA,B16004_006MA,B16004_006EA,B16004_007MA,B16004_007EA,B16004_008EA,B16004_008MA,B16004_009EA,B16004_009MA,B16004_010MA,B16004_010EA,B16004_011MA,B16004_011EA,B16004_012MA,B16004_012EA,B16004_013EA,B16004_013MA,B16004_014EA,B16004_014MA,B16004_015MA,B16004_015EA,B16004_016MA,B16004_016EA,B16004_017MA,B16004_017EA,B16004_018EA,B16004_018MA,B16004_019EA,B16004_019MA,B16004_020MA,B16004_020EA,B16004_021MA,B16004_021EA,B16004_022MA,B16004_022EA,B16004_023EA,B16004_023MA,B16004_024EA,B16004_024MA,B16004_025EA,B16004_025MA,B16004_026MA,B16004_026EA,B16004_027MA,B16004_027EA,B16004_028EA,B16004_028MA,B16004_029EA,B16004_029MA,B16004_030EA,B16004_030MA,B16004_031MA,B16004_031EA,B16004_032MA,B16004_032EA,B16004_033EA,B16004_033MA,B16004_034EA,B16004_034MA,B16004_035EA,B16004_035MA,B16004_036EA,B16004_036MA,B16004_037MA,B16004_037EA,B16004_038MA,B16004_038EA,B16004_039EA,B16004_039MA,B16004_040EA,B16004_040MA,B16004_041EA,B16004_041MA,B16004_042EA,B16004_042MA,B16004_043EA,B16004_043MA,B16004_044EA,B16004_044MA,B16004_045EA,B16004_045MA,B16004_046EA,B16004_046MA,B16004_047EA,B16004_047MA,B16004_048EA,B16004_048MA,B16004_049EA,B16004_049MA,B16004_050MA,B16004_050EA,B16004_051MA,B16004_051EA,B16004_052EA,B16004_052MA,B16004_053EA,B16004_053MA,B16004_054EA,B16004_054MA,B16004_055MA,B16004_055EA,B16004_056MA,B16004_056EA,B16004_057MA,B16004_057EA,B16004_058EA,B16004_058MA,B16004_059EA,B16004_059MA,B16004_060MA,B16004_060EA,B16004_061MA,B16004_061EA,B16004_062MA,B16004_062EA,B16004_063EA,B16004_063MA,B16004_064EA,B16004_064MA,B16004_065MA,B16004_065EA,B16004_066MA,B16004_066EA,B16004_067MA,B16004_067EA,state
0400000US01,4150183,2206,793333,2586,758818,3872,23796,2704,13838,2241,5044,1216,3867,1188,1047,460,5743,1731,4687,1516,486,387,570,363,0,270,3492,854,2237,689,771,459,438,421,46,74,1484,869,1092,660,106,125,217,255,69,110,2784166,2529,2655190,5762,73684,4106,31743,3705,11698,1709,19260,2499,10983,1978,29964,3766,25147,3479,3311,975,1367,499,139,171,17853,1756,7941,1360,5911,902,3354,807,647,452,7475,2838,5286,2212,516,296,1132,885,541,480,572684,2434,563519,2236,2490,646,1557,495,190,150,578,371,165,161,4965,1400,3264,974,993,590,708,473,0,270,1336,489,644,319,235,189,343,239,114,128,374,324,220,200,144,265,10,18,0,270,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,592520,830,138294,944,121743,1842,3950,1149,3159,1083,673,451,118,128,0,233,1585,653,1296,621,229,172,60,99,0,233,4311,1247,2752,921,1248,986,255,246,56,93,6705,806,5959,756,614,255,132,121,0,233,412070,1033,356031,3080,11308,1457,8279,1268,1804,665,734,315,491,391,8021,1801,6391,1515,1268,686,318,227,44,74,16620,1323,7905,1446,4960,961,3495,943,260,274,20090,1892,16307,1780,3202,800,581,209,0,233,42156,1002,34404,928,654,259,445,237,146,152,0,233,63,75,1086,397,831,335,164,182,52,87,39,62,2222,636,361,280,839,579,969,470,53,100,3790,463,1753,373,1281,283,634,146,122,72,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5370067,1271,1114116,1466,788039,10207,282426,9635,200411,8903,52752,5830,21632,2927,7631,2043,12250,2129,10385,1937,1487,769,358,239,20,33,9463,1687,6769,1497,2046,811,648,395,0,291,21938,2877,18528,2592,3065,1136,289,328,56,75,3520554,1665,2485982,14790,798360,11044,369711,12380,126789,7926,170998,9341,130862,7319,74107,6073,54567,4301,13747,2565,4636,1211,1157,724,58818,3091,32366,2912,16650,2215,8404,1662,1398,593,103287,4946,85783,4916,11593,1923,4784,1246,1127,615,735397,1442,625868,3446,69330,2155,36527,2491,12624,1700,11021,1756,9158,1344,21095,2132,14420,1652,3869,856,2463,942,343,246,6328,987,2706,731,2040,625,982,357,600,414,12776,1223,3991,1021,2977,934,2056,794,3752,978,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2515066,2038,485969,2154,450810,3184,28498,2068,18521,2073,6846,1426,2744,837,387,384,3562,1260,3141,1211,412,302,9,16,0,260,2253,691,1157,672,940,395,156,137,0,260,846,627,846,627,0,260,0,260,0,260,1665456,2064,1559451,4580,76298,3910,31036,3150,11719,1653,21156,2269,12387,2457,13808,2304,11065,2216,1770,536,973,434,0,260,13470,1906,6094,1550,4025,1119,2814,879,537,357,2429,970,1859,814,570,599,0,260,0,260,363641,1868,355493,2062,2526,726,1468,507,465,299,315,263,278,242,4180,1047,2958,911,805,406,369,279,48,75,843,452,666,398,37,36,95,109,45,82,599,541,188,161,0,260,0,260,411,485,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,32599457,3023,6975831,3014,3897744,25561,2402163,20972,1737172,25705,456444,18264,163337,9106,45210,6292,201810,10331,169363,10304,22015,3115,10159,2323,273,279,424449,11099,303195,9660,87816,6549,31279,3133,2159,739,49665,5818,43167,5607,4534,1319,1725,770,239,265,21922522,3629,12389829,44116,6244353,33490,2688770,30278,1178107,23415,1430507,27725,946969,25883,953145,26430,650604,21226,191945,8701,92119,6740,18477,3969,2142076,22789,1053688,19836,630360,16262,376920,12906,81108,6214,193119,11603,137666,9354,37013,4002,15089,3214,3351,1405,3701104,2855,2520704,12772,545496,7090,200543,7975,100773,5283,118539,6435,125641,7384,223642,8817,108667,5268,41898,3319,42950,3774,30127,3403,383696,5886,92114,5918,84247,4489,126653,5821,80682,5325,27566,3544,11429,1690,7160,1428,5157,1282,3820,2183,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4223659,1774,837578,1857,688649,6091,119091,5087,79822,5100,21379,3331,12696,2340,5194,2029,15104,2557,13185,2350,1058,548,861,447,0,274,11427,1987,8610,1885,2203,751,614,332,0,274,3307,1188,2596,1035,711,544,0,274,0,274,2943184,2098,2431065,11797,362728,9014,160721,7927,71192,6480,81686,7481,49129,5748,72633,5782,54309,5285,12617,2206,5186,1226,521,508,56315,3793,28988,3227,17048,2523,8951,2072,1328,742,20443,2822,14564,2594,3979,1106,1542,735,358,546,442897,1640,386203,2462,33655,1687,22403,1871,5277,964,2871,920,3104,1107,15443,1658,11653,1432,2024,655,1414,481,352,285,6132,779,1308,549,1396,527,1966,700,1462,801,1464,505,832,392,218,188,414,208,0,274,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3183775,660,619914,1147,512166,5986,68910,3858,53055,3915,9946,1797,5315,1501,594,382,29372,3430,25334,3072,2724,776,1182,671,132,216,7847,1284,5448,1145,1710,734,569,437,120,143,1619,1005,1504,969,115,139,0,274,0,274,2121282,1372,1696935,10207,208251,4635,112351,5931,42795,3887,40986,4585,12119,2494,158121,8102,98883,5633,34668,3182,20510,3358,4060,2230,46710,3525,24801,3006,13902,2326,7085,1625,922,522,11265,1965,8345,1573,2211,949,596,429,113,134,442579,1234,370372,4308,15817,1126,4510,951,3851,993,4812,1037,2644,876,51251,4038,28051,2869,11805,1530,8789,1843,2606,1020,3338,804,1137,518,919,508,1184,496,98,128,1801,728,702,440,467,398,472,388,160,160,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,763189,304,140065,322,123391,1838,11696,1611,7778,1647,2411,716,1348,688,159,202,2481,886,2083,862,324,265,74,128,0,262,1590,493,1472,496,59,66,59,96,0,262,907,724,596,640,210,234,101,167,0,262,516333,715,452280,3274,33586,1985,12814,2345,7386,1183,7950,1682,5436,1399,17650,2729,13859,2338,2198,693,1242,635,351,574,8994,1309,4281,1016,3165,804,1421,553,127,128,3823,1360,3310,1246,419,288,94,152,0,262,106791,727,99552,917,1930,686,1052,401,141,128,441,301,296,317,4216,829,3018,733,934,475,264,229,0,262,712,340,224,189,387,259,101,124,0,262,381,237,133,178,101,121,147,147,0,262,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,477395,429,73816,435,64054,1208,7068,735,5319,1005,1380,749,369,281,0,286,1092,570,654,390,0,286,438,426,0,286,1128,974,831,1051,297,302,0,286,0,286,474,377,474,377,0,286,0,286,0,286,341085,615,281801,2730,32735,1882,16066,2294,5971,1685,6035,1278,4663,1398,14943,2180,12248,1776,1903,761,792,578,0,286,6934,1537,4827,1448,1516,729,591,496,0,286,4672,1421,3017,1043,1199,555,385,340,71,120,62494,605,56725,786,2308,536,955,472,290,234,842,456,221,202,2169,639,1333,552,289,286,484,323,63,106,744,413,234,199,203,234,195,231,112,183,548,316,247,197,67,109,59,95,175,204,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,16270161,3373,2934500,3741,2201683,15266,564273,11876,436176,14418,86709,7362,34438,3727,6950,2159,127821,9137,99885,6963,22585,5590,4825,1348,526,371,27978,3056,20423,3228,5019,1309,2439,841,97,152,12745,2994,10094,2422,1820,1242,585,497,246,406,10454448,3732,7586331,21653,2102962,12795,1065110,17756,402535,11329,399428,13481,235889,13190,544734,15208,325000,10699,134686,8720,71179,5565,13869,2912,161361,6630,84536,4898,48094,3526,25850,3632,2881,844,59060,6348,42196,5239,12290,2715,3774,1136,800,603,2881213,3403,2353828,8537,345696,4354,80681,5785,65730,5362,99080,5210,100205,6950,148339,7355,91243,5277,31896,3380,17833,2520,7367,1978,19587,2256,8557,1538,4067,919,3904,1091,3059,896,13763,2198,7349,1498,4635,1115,1413,567,366,379,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
