GEO_ID,B19301I_001E,B19301I_001M,NAME,B19301I_001EA,B19301I_001MA,state
0400000US01,13002,1141,Alabama,null,null,01
0400000US02,17754,2228,Alaska,null,null,02
0400000US04,13056,293,Arizona,null,null,04
0400000US05,10501,849,Arkansas,null,null,05
0400000US06,14314,145,California,null,null,06
0400000US08,14449,394,Colorado,null,null,08
0400000US09,18126,1210,Connecticut,null,null,09
0400000US10,13983,1465,Delaware,null,null,10
0400000US11,24855,3468,District of Columbia,null,null,11
0400000US12,17573,262,Florida,null,null,12
0400000US13,13631,581,Georgia,null,null,13
0400000US15,15591,953,Hawaii,null,null,15
0400000US16,10663,627,Idaho,null,null,16
0400000US17,14391,393,Illinois,null,null,17
0400000US18,14077,764,Indiana,null,null,18
0400000US19,12412,1036,Iowa,null,null,19
0400000US20,12837,622,Kansas,null,null,20
0400000US21,14128,1165,Kentucky,null,null,21
0400000US22,18897,2167,Louisiana,null,null,22
0400000US23,17366,3776,Maine,null,null,23
0400000US24,20418,1451,Maryland,null,null,24
0400000US25,15088,622,Massachusetts,null,null,25
0400000US26,15306,565,Michigan,null,null,26
0400000US27,14534,982,Minnesota,null,null,27
0400000US28,13046,1125,Mississippi,null,null,28
0400000US29,15172,1213,Missouri,null,null,29
0400000US30,15461,2313,Montana,null,null,30
0400000US31,12125,643,Nebraska,null,null,31
0400000US32,14341,551,Nevada,null,null,32
0400000US33,22962,4280,New Hampshire,null,null,33
0400000US34,17952,487,New Jersey,null,null,34
0400000US35,15037,414,New Mexico,null,null,35
0400000US36,16299,352,New York,null,null,36
0400000US37,11527,374,North Carolina,null,null,37
0400000US38,21674,11033,North Dakota,null,null,38
0400000US39,14644,622,Ohio,null,null,39
0400000US40,12622,1344,Oklahoma,null,null,40
0400000US41,11446,494,Oregon,null,null,41
0400000US42,13183,613,Pennsylvania,null,null,42
0400000US44,12684,871,Rhode Island,null,null,44
0400000US45,12106,902,South Carolina,null,null,45
0400000US46,10308,1373,South Dakota,null,null,46
0400000US47,12688,835,Tennessee,null,null,47
0400000US48,12500,136,Texas,null,null,48
0400000US49,12321,493,Utah,null,null,49
0400000US50,20511,5664,Vermont,null,null,50
0400000US51,18972,654,Virginia,null,null,51
0400000US53,12987,464,Washington,null,null,53
0400000US54,12752,2436,West Virginia,null,null,54
0400000US55,13114,700,Wisconsin,null,null,55
0400000US56,14761,1427,Wyoming,null,null,56
0400000US72,9573,152,Puerto Rico,null,null,72
