GEO_ID,B17020H_001E,B17020H_001M,B17020H_002E,B17020H_002M,B17020H_003E,B17020H_003M,B17020H_004E,B17020H_004M,B17020H_005E,B17020H_005M,B17020H_006E,B17020H_006M,B17020H_007E,B17020H_007M,B17020H_008E,B17020H_008M,B17020H_009E,B17020H_009M,B17020H_010E,B17020H_010M,B17020H_011E,B17020H_011M,B17020H_012E,B17020H_012M,B17020H_013E,B17020H_013M,B17020H_014E,B17020H_014M,B17020H_015E,B17020H_015M,B17020H_016E,B17020H_016M,B17020H_017E,B17020H_017M,NAME,B17020H_001EA,B17020H_001MA,B17020H_002EA,B17020H_002MA,B17020H_003EA,B17020H_003MA,B17020H_004MA,B17020H_004EA,B17020H_005MA,B17020H_005EA,B17020H_006EA,B17020H_006MA,B17020H_007EA,B17020H_007MA,B17020H_008EA,B17020H_008MA,B17020H_009MA,B17020H_009EA,B17020H_010MA,B17020H_010EA,B17020H_011EA,B17020H_011MA,B17020H_012EA,B17020H_012MA,B17020H_013EA,B17020H_013MA,B17020H_014MA,B17020H_014EA,B17020H_015MA,B17020H_015EA,B17020H_016MA,B17020H_016EA,B17020H_017EA,B17020H_017MA,state
0400000US35,805065,2043,78037,6565,4883,1278,620,382,5303,1973,7069,1605,50324,4113,5389,1144,4449,991,727028,6822,32046,1681,6764,1521,39049,2573,51612,2481,469124,4058,70897,1427,57536,1314,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11283846,6946,975833,24581,74369,4952,17955,2579,80086,6019,88092,5551,554150,15131,67972,4764,93209,4596,10308013,26033,544137,5127,108928,4542,694604,10876,781250,9824,6560460,15661,782031,4829,836603,4580,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5735235,4626,559952,19047,39380,4112,9025,1788,50468,4768,50916,4223,336193,11069,29808,2376,44162,2816,5175283,19412,303614,4503,60275,4469,358869,7999,396532,6740,3323008,11199,418151,2497,314834,3013,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,552808,778,55016,4751,4183,961,510,218,4105,1030,3750,1092,32706,2965,3179,689,6583,872,497792,4809,25914,1062,5252,735,32403,1561,38173,1513,322273,3017,36708,728,37069,871,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9256978,5091,931844,28342,93955,6763,17155,2066,81262,5892,85751,6430,561208,16877,38034,2904,54479,3278,8325134,28508,460445,7078,99479,5064,596850,7807,679047,8305,5298732,16688,604624,2897,585957,3370,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2484307,1721,327401,13648,33070,3873,5488,1531,28500,3227,27053,2699,197367,8020,16692,2110,19231,1822,2156906,13789,122716,3997,20537,2321,138605,5138,158712,4381,1376664,8047,192870,2115,146802,1904,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2883721,3572,339449,12386,27625,3737,4825,1352,26298,3153,26697,3392,224424,7856,14096,1849,15484,2115,2544272,13085,127308,4197,28656,3162,165915,5016,198211,5603,1634731,7973,198014,1851,191437,2119,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9878400,4660,864310,23856,64450,4828,13740,2027,67311,4821,78965,6628,520090,14860,45509,3058,74245,3978,9014090,24936,459622,5329,92697,4236,598751,9094,720447,10319,5666955,14866,695199,3057,780419,3956,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,814400,3190,62824,6751,4791,1388,235,194,5623,2102,4530,1546,39038,3898,2752,654,5855,1208,751576,7771,36459,1664,8995,1837,46884,2693,58810,2549,480825,4333,51927,880,67676,1214,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2697162,2561,264887,12179,21632,2534,3333,953,22720,3212,23986,2755,161253,7537,15017,1818,16946,1777,2432275,12237,136362,2695,26510,2594,164893,4745,185563,4251,1558993,7662,209741,1873,150213,1789,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,646898,1532,64547,5457,5426,1503,1318,538,4111,1066,4824,1395,38494,3330,3822,703,6552,898,582351,5622,32718,1582,7046,991,41359,1870,47115,2192,367021,3273,44942,713,42150,1013,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4520555,3419,580632,22457,49010,4565,9426,1792,53964,5195,49335,4142,345666,13422,34316,2702,38915,2954,3939923,22635,215066,4516,46823,3343,257838,6695,290219,6478,2581001,13539,322807,2900,226169,3203,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10865855,7794,965241,24261,78714,6413,15322,2077,80159,5966,81112,5286,603446,15377,47847,3144,58641,3725,9900614,25743,582652,7913,115117,6064,692256,10693,791677,9682,6348409,16110,769248,3418,601255,3871,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2023922,1797,163351,10391,16787,2600,2450,615,13862,2078,11499,1807,107192,6887,4608,953,6953,1011,1860571,10879,169641,2627,30752,2554,171477,4012,173206,3644,1133910,6957,100559,957,81026,1009,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,576512,711,63837,5982,5122,1277,796,353,6682,1667,5896,1279,38176,3286,2774,690,4391,743,512675,5957,24867,1333,4075,772,33611,1875,42498,1747,339292,3290,36832,690,31500,743,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4995775,4170,368363,16086,27403,3092,4970,1465,26476,3346,29821,3106,232043,10649,20405,2257,27245,2565,4627412,16578,270668,3391,53008,3828,332959,5570,362829,5661,3002767,10778,337059,2670,268122,2878,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4707476,5672,454237,14823,31164,4034,5524,1640,34658,3398,37871,3670,301993,9960,19529,2813,23498,2464,4253239,15899,222781,4404,41394,3056,292292,6748,336579,5995,2792735,10686,296213,2793,271245,2466,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1669693,2810,290173,14742,22983,2592,3104,795,26573,3065,32399,3631,176237,9865,12767,1404,16110,2151,1379520,15442,66471,2937,12276,1695,85610,4009,96647,4395,891411,10021,124198,1491,102907,2175,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4607501,2923,342949,11260,25950,3053,5102,976,24454,2362,27176,3392,216832,7329,14118,1119,29317,2178,4264552,11967,231195,3215,45137,2328,299168,5029,341041,5296,2752185,7915,307468,1147,288358,2174,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,437871,1459,36083,3661,2733,778,401,228,2004,692,2832,1032,23673,2675,1969,552,2471,764,401788,3895,23009,771,4938,933,25989,1560,31606,1772,265290,2702,28287,685,22669,961,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,41875,4067,13933,2632,344,288,85,103,1145,578,1891,772,9405,2120,456,364,607,411,27942,3257,1173,671,318,314,1200,541,1655,634,19515,2557,2682,766,1399,505,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
