GEO_ID,B08012_001E,B08012_001M,B08012_002E,B08012_002M,B08012_003E,B08012_003M,B08012_004E,B08012_004M,B08012_005E,B08012_005M,B08012_006E,B08012_006M,B08012_007E,B08012_007M,B08012_008E,B08012_008M,B08012_009E,B08012_009M,B08012_010E,B08012_010M,B08012_011E,B08012_011M,B08012_012E,B08012_012M,B08012_013E,B08012_013M,B08012_014E,B08012_014M,B08012_015E,B08012_015M,B08012_016E,B08012_016M,B08012_017E,B08012_017M,B08012_018E,B08012_018M,B08012_019E,B08012_019M,B08012_020E,B08012_020M,B08012_021E,B08012_021M,B08012_022E,B08012_022M,B08012_023E,B08012_023M,B08012_024E,B08012_024M,B08012_025E,B08012_025M,B08012_026E,B08012_026M,B08012_027E,B08012_027M,B08012_028E,B08012_028M,B08012_029E,B08012_029M,B08012_030E,B08012_030M,B08012_031E,B08012_031M,B08012_032E,B08012_032M,B08012_033E,B08012_033M,B08012_034E,B08012_034M,B08012_035E,B08012_035M,B08012_036E,B08012_036M,B08012_037E,B08012_037M,B08012_038E,B08012_038M,B08012_039E,B08012_039M,NAME,B08012_001MA,B08012_001EA,B08012_002MA,B08012_002EA,B08012_003EA,B08012_003MA,B08012_004MA,B08012_004EA,B08012_005MA,B08012_005EA,B08012_006MA,B08012_006EA,B08012_007MA,B08012_007EA,B08012_008EA,B08012_008MA,B08012_009MA,B08012_009EA,B08012_010MA,B08012_010EA,B08012_011MA,B08012_011EA,B08012_012MA,B08012_012EA,B08012_013MA,B08012_013EA,B08012_014EA,B08012_014MA,B08012_015MA,B08012_015EA,B08012_016MA,B08012_016EA,B08012_017MA,B08012_017EA,B08012_018MA,B08012_018EA,B08012_019EA,B08012_019MA,B08012_020EA,B08012_020MA,B08012_021MA,B08012_021EA,B08012_022MA,B08012_022EA,B08012_023MA,B08012_023EA,B08012_024MA,B08012_024EA,B08012_025EA,B08012_025MA,B08012_026MA,B08012_026EA,B08012_027MA,B08012_027EA,B08012_028MA,B08012_028EA,B08012_029MA,B08012_029EA,B08012_030EA,B08012_030MA,B08012_031MA,B08012_031EA,B08012_032MA,B08012_032EA,B08012_033MA,B08012_033EA,B08012_034MA,B08012_034EA,B08012_035MA,B08012_035EA,B08012_036EA,B08012_036MA,B08012_037MA,B08012_037EA,B08012_038MA,B08012_038EA,B08012_039MA,B08012_039EA,state
0400000US13,3952567,19823,124082,8008,354503,12916,506562,11479,587332,12265,563879,15357,229503,10210,580838,15255,119512,5055,149716,6931,366450,11299,258104,10014,112086,7002,2164350,14180,69575,5463,178246,8106,255720,9335,294281,8370,302404,11200,126644,7302,334024,11517,67584,4344,90144,5345,212545,8076,161402,8335,71781,5901,1788217,15283,54507,4620,176257,8028,250842,7989,293051,9082,261475,8432,102859,5888,246814,9844,51928,4235,59572,3868,153905,6722,96702,4920,40305,3965,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,557339,6920,17668,2089,52939,4209,74332,4396,82249,3946,80433,4800,30594,2052,91588,4952,12484,1766,23318,2399,47584,4382,32644,2841,11506,2098,302654,4701,8813,1400,26543,3062,37742,2943,44306,2903,47278,4234,17125,1668,52149,3073,6545,1216,11715,1723,24594,2519,18359,2245,7485,1776,254685,4862,8855,1488,26396,2554,36590,2872,37943,2741,33155,2546,13469,1568,39439,3529,5939,1211,11603,1655,22990,2781,14285,1629,4021,927,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,623393,8925,44334,3317,99379,5845,118418,5379,106344,5142,88808,4883,25547,2346,58406,4503,10445,1329,12860,2007,30068,3029,19628,2350,9156,1464,343791,5058,24219,2480,51478,3841,61171,3750,57023,3650,48810,3472,13876,1624,35973,3362,5764,1029,7164,1267,18279,2445,13588,1740,6446,1111,279602,6261,20115,2279,47901,3234,57247,3877,49321,3201,39998,3201,11671,1706,22433,2494,4681,846,5696,1186,11789,1557,6040,1303,2710,998,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5599229,22199,192913,6370,572194,11473,715231,15185,721799,17387,726972,13508,306891,9203,751696,14841,171635,7261,267427,9807,552634,12538,455996,14163,163841,7396,3023158,15223,97967,4406,270061,8083,351540,9956,369797,11034,379769,10055,164984,8315,425531,11974,98693,5284,161027,7666,329029,9033,277451,9703,97309,4990,2576071,16654,94946,4893,302133,7022,363691,9977,352002,9923,347203,10307,141907,5396,326165,10076,72942,4454,106400,5201,223605,8434,178545,8194,66532,5523,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2748844,15419,119169,5379,356637,9390,446816,12072,444553,11019,416615,9961,183054,6680,312809,8868,78556,4033,85017,4635,166532,5988,89786,5044,49300,3685,1483521,10130,62322,3625,174994,7017,220596,7539,229686,8069,215537,6706,100027,4736,180951,6250,47440,2895,49600,3802,107307,5519,61458,3756,33603,3140,1265323,13126,56847,3656,181643,6979,226220,7664,214867,6754,201078,6166,83027,4423,131858,6175,31116,2690,35417,3112,59225,3214,28328,2850,15697,1928,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1407818,10624,107255,5528,261116,8863,256219,8305,240276,6341,197708,6522,76221,4116,117635,5265,23751,2210,28971,2235,52625,4135,29138,2893,16903,2081,744357,7232,55530,3453,130225,6032,131760,5664,127352,4847,105081,4127,40294,3144,65430,3694,13185,1619,15602,1449,29726,2146,17941,2129,12231,1844,663461,6186,51725,3142,130891,5191,124459,4828,112924,4375,92627,4175,35927,2707,52205,3457,10566,1218,13369,1842,22899,2847,11197,1495,4672,841,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1277044,10449,102451,4885,214988,7567,236874,7300,223713,8140,177727,5238,70552,4115,112702,5026,22731,2002,28207,2391,46399,3399,26680,2465,14020,1882,691953,6480,50723,2975,110228,5318,124754,5340,120480,5098,97364,4696,37664,2924,65581,3899,12636,1570,18096,2074,27001,2444,17641,1829,9785,1602,585091,7030,51728,3501,104760,5047,112120,4925,103233,5015,80363,3539,32888,2706,47121,2921,10095,1082,10111,1244,19398,1945,9039,1425,4235,779,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1717008,14204,70769,4131,205894,7682,267751,8125,302932,9759,264569,8866,115185,5382,205662,7260,43347,3245,50512,3650,101592,4666,58322,4626,30473,3114,917461,9103,35693,2923,102533,5368,129353,5276,150354,6524,138500,5841,62374,3996,118103,5294,24162,2374,29692,2637,62069,3924,41462,3762,23166,2791,799547,8705,35076,2852,103361,4751,138398,5065,152578,6051,126069,6026,52811,3491,87559,4151,19185,2040,20820,2386,39523,3493,16860,1956,7307,1142,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1815477,14325,71795,4628,210294,7858,277646,10034,300307,10394,272850,11497,88621,5581,241865,9513,46429,3912,45063,3798,122296,6783,84815,5358,53496,3797,959232,11420,36256,3059,98650,5093,137588,6598,150640,6939,145375,8023,42843,3676,130380,6525,23963,2777,24447,2537,69238,5412,58340,3990,41512,3150,856245,10320,35539,3002,111644,6042,140058,6568,149667,6425,127475,7132,45778,4356,111485,6731,22466,2761,20616,2694,53058,4895,26475,2996,11984,1986,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,611592,6216,43043,3485,85506,4605,94968,4915,91521,4110,79008,3893,36169,3251,64876,4239,14280,1549,19516,2196,42199,3019,24128,2293,16378,2024,319914,4440,22789,2243,38871,3041,48188,3277,45490,2733,39979,2848,18370,2110,34491,2720,7708,1255,10294,1457,25360,2342,16027,1979,12347,1612,291678,5054,20254,2236,46635,3167,46780,3073,46031,3174,39029,2658,17799,2056,30385,2814,6572,1133,9222,1575,16839,1689,8101,1299,4031,1049,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2605961,14545,63883,4383,170385,6979,269344,9093,345214,10753,340810,10775,162615,6983,385639,12096,97221,6413,127430,6119,292909,8585,255812,9086,94699,6362,1361676,9344,31112,3478,80148,4805,134296,5715,170023,7922,171185,7058,84760,4743,209125,8097,52842,3952,66464,4847,159156,5888,147422,6677,55143,4517,1244285,11684,32771,2634,90237,5156,135048,6834,175191,6915,169625,7274,77855,4787,176514,6927,44379,4154,60966,3712,133753,5838,108390,6272,39556,3813,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2927997,17426,78881,5049,279733,9069,405574,11044,415002,11438,397214,9907,165398,6992,397866,10392,88770,5548,134601,6673,274441,9293,222267,7652,68250,5061,1541017,12252,41944,3473,126885,6113,195017,8080,209198,9114,204997,7814,82600,5477,219968,8244,51292,3666,75827,4803,158738,6661,133736,6119,40815,3979,1386980,12640,36937,3174,152848,6577,210557,7558,205804,8545,192217,7086,82798,6210,177898,6316,37478,3402,58774,3887,115703,6063,88531,5319,27435,2610,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4261721,19815,167579,6753,481158,9600,636625,11808,673293,13051,652453,12550,292313,10907,524539,12064,131623,5975,155381,6433,306874,9054,176478,6226,63405,3573,2275085,14663,83159,4451,225105,7372,315048,8549,335445,9347,341996,8690,155232,7650,300498,8063,76579,4527,90627,5556,187650,7232,118199,4632,45547,3006,1986636,13495,84420,4509,256053,7365,321577,7963,337848,8885,310457,7740,137081,6299,224041,7031,55044,3396,64754,3883,119224,5972,58279,3846,17858,1885,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2474688,13045,124216,5565,332567,7716,381290,9395,379079,9148,372928,9635,164954,6142,294773,7288,70214,4410,82354,4042,155517,5498,79726,4151,37070,2726,1311521,9105,68360,3783,158811,6119,192237,6434,190202,5722,193309,6915,88299,4634,164708,5949,40977,3200,46460,2827,91284,4021,50694,3276,26180,1997,1163167,8734,55856,3523,173756,6005,189053,6707,188877,5518,179619,6068,76655,3547,130065,4583,29237,2479,35894,2632,64233,3255,29032,2164,10890,1355,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1160044,11452,51035,4790,147639,7115,186341,6971,194861,7031,163828,6222,63601,4232,141875,6328,34053,2867,29657,3078,74253,5661,45090,4033,27811,3393,610335,8138,27280,3396,69354,4556,90506,4993,93347,4958,84274,4933,34575,3072,79868,4494,18860,2056,16621,2179,44412,4449,29452,3352,21786,2844,549709,8069,23755,2845,78285,5196,95835,4934,101514,4798,79554,4272,29026,2535,62007,4290,15193,1846,13036,1922,29841,3123,15638,2149,6025,1657,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2586276,13615,118643,4892,314443,9699,378534,9871,396422,8826,388803,9408,172034,7273,340841,9207,79014,4884,95103,6290,173300,6720,91677,6098,37462,3462,1370722,8265,64348,3683,148194,6821,189046,7678,197610,6334,203923,6334,90622,4858,188878,6944,43131,3376,56883,4445,100747,5144,61150,4905,26190,2614,1215554,12104,54295,3578,166249,6396,189488,6004,198812,5899,184880,6873,81412,5053,151963,6142,35883,3006,38220,3687,72553,4131,30527,2629,11272,1796,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,428120,4881,38618,2923,86854,4556,95748,4476,71593,3640,48058,3495,15922,2127,30730,2296,5074,1253,6149,945,13425,2112,8363,1513,7586,1265,231107,3062,21304,2135,42179,2448,51042,3041,38877,2489,26739,2294,8509,1757,17309,1827,2634,809,3536,762,7387,1463,5858,1149,5733,1084,197013,3946,17314,1713,44675,2986,44706,3004,32716,2532,21319,2171,7413,1168,13421,1461,2440,963,2613,583,6038,1194,2505,688,1853,568,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,844587,6817,64785,2874,147148,5494,158796,5698,150008,5486,121167,4972,49566,2925,72224,3571,13545,1510,15010,1801,28369,2388,16790,2295,7179,1128,452642,4190,35889,2186,75707,3904,81212,3874,79350,3854,67332,3704,25907,2038,38693,2370,8124,1289,8642,1269,16119,1591,10556,1629,5111,1006,391945,5084,28896,1926,71441,3605,77584,3461,70658,3320,53835,2890,23659,1832,33531,2471,5421,773,6368,1254,12250,1549,6234,1420,2068,516,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
