GEO_ID,B25098_001E,B25098_001M,B25098_002E,B25098_002M,B25098_003E,B25098_003M,B25098_004E,B25098_004M,B25098_005E,B25098_005M,B25098_006E,B25098_006M,B25098_007E,B25098_007M,B25098_008E,B25098_008M,B25098_009E,B25098_009M,B25098_010E,B25098_010M,B25098_011E,B25098_011M,B25098_012E,B25098_012M,B25098_013E,B25098_013M,B25098_014E,B25098_014M,B25098_015E,B25098_015M,B25098_016E,B25098_016M,B25098_017E,B25098_017M,B25098_018E,B25098_018M,B25098_019E,B25098_019M,NAME,B25098_001EA,B25098_001MA,B25098_002EA,B25098_002MA,B25098_003EA,B25098_003MA,B25098_004EA,B25098_004MA,B25098_005MA,B25098_005EA,B25098_006MA,B25098_006EA,B25098_007MA,B25098_007EA,B25098_008EA,B25098_008MA,B25098_009EA,B25098_009MA,B25098_010MA,B25098_010EA,B25098_011MA,B25098_011EA,B25098_012MA,B25098_012EA,B25098_013MA,B25098_013EA,B25098_014EA,B25098_014MA,B25098_015MA,B25098_015EA,B25098_016EA,B25098_016MA,B25098_017EA,B25098_017MA,B25098_018MA,B25098_018EA,B25098_019EA,B25098_019MA,state
0400000US13,2218217,18944,1614736,16820,49681,3888,130311,5544,137270,7475,237894,7732,380626,9170,272951,8424,247975,7812,158028,6712,603481,9189,66128,4003,148514,4841,78466,3602,94314,4446,98737,4722,49557,3001,38434,3044,29331,2945,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,256578,4620,173911,4625,3183,791,7935,1241,9728,1365,18858,1996,36380,2551,32788,2707,40117,3025,24922,2313,82667,3529,5391,1040,13551,1650,9268,1461,13683,1563,16016,1661,8770,1300,10440,1383,5548,1154,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,379948,6577,264314,5961,7855,1373,26778,2349,29357,2744,48313,2982,72349,4365,42221,2497,25865,2131,11576,1557,115634,3841,9195,1307,31676,2223,18140,1510,19854,1666,18670,1897,8755,1221,5602,956,3742,720,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3277573,19759,2265586,18653,46619,3302,156377,5870,163375,6788,300126,8075,539742,11473,402378,9961,407831,9003,249138,7868,1011987,11984,68239,4215,228072,5773,140296,5144,159067,4853,179470,5884,98921,4230,78935,3828,58987,3542,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1759089,16467,1221232,14115,26554,2191,104260,4292,118863,5852,199476,6820,329359,8213,211828,7736,160138,6168,70754,3712,537857,8635,39817,2798,141407,4592,87871,3698,89770,3642,89470,3803,42178,2654,30206,2425,17138,1691,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,877796,9351,544219,6900,11222,1565,43137,2779,49895,2806,92027,4111,156204,4959,98311,3688,65523,3256,27900,2453,333577,5886,22246,1774,84466,3156,48608,2822,62837,2412,59475,3240,26057,1986,18293,1670,11595,1401,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,744580,9549,483960,6967,9902,1466,39855,3439,42406,2709,79213,4107,124952,4637,85233,3857,71116,3527,31283,2199,260620,5996,18671,1740,66984,2789,38204,2386,43990,2659,44058,2555,20231,1928,17383,1803,11099,1425,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1167973,12668,738499,10563,30634,2621,81530,4807,77734,4252,125137,5728,188635,6234,113143,5276,84402,3857,37284,3080,429474,8979,56284,3821,128983,4785,64840,3567,61992,3384,58628,3049,28256,2298,19152,1700,11339,1554,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1136873,14727,662139,11341,28976,3465,75908,4035,61573,4249,107703,5321,150954,7037,107433,5284,88583,4562,41009,2968,474734,9671,59651,3622,128010,5698,67601,4296,69987,4374,70422,3608,34454,2599,27618,2702,16991,1907,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,389203,6053,248269,5493,6228,840,22716,1912,21283,1558,40519,3303,70166,3228,40569,2606,31279,2473,15509,1591,140934,3497,12886,1707,37083,2182,23176,1852,23066,1918,23630,2058,9577,1288,6611,1231,4905,1243,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1438614,13207,1100282,13463,18913,2468,48687,3500,55056,3429,112159,5664,221626,8103,203235,6785,262934,7275,177672,5846,338332,6751,19837,1897,64596,3151,39133,2786,53381,3386,60919,3702,37976,2580,33372,2504,29118,2448,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1567885,15921,1128667,14519,19814,2576,48557,3651,53689,4077,110899,5376,233902,9088,215641,8841,263844,9063,182321,6316,439218,8983,25599,2623,94595,5002,57020,2910,63975,3351,73217,3686,47714,3082,40611,2818,36487,2241,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2903328,19112,2006152,16869,55077,3757,171195,6742,166651,5922,288076,8970,498341,11328,348755,7123,316205,7230,161852,5593,897176,11701,70323,3454,229479,5719,140440,5476,155137,4262,144019,4763,69414,3658,53692,3405,34672,2472,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1530659,9897,1092254,9864,17315,1748,62100,3352,76592,3608,154750,4804,281611,6191,208611,6679,192246,5573,99029,3303,438405,6424,28033,1798,100872,3144,60785,3196,75386,3336,79371,3292,40365,2641,31800,1868,21793,1812,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,757446,10943,434214,10380,26910,2735,62743,4540,54159,3637,68992,4696,100198,5071,60102,3860,42361,3463,18749,2059,323232,7693,45190,3105,94681,5091,48747,3745,47410,3315,46392,2951,17704,1965,14369,1740,8739,1536,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1614217,14314,1070777,12718,28469,2689,96617,4785,102708,5156,174466,5971,278191,7719,176612,6490,143422,5476,70292,3186,543440,9303,45679,2587,148047,4637,83452,3704,91741,4736,88298,4124,40204,2714,27736,2142,18283,1564,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,254458,4764,150744,4470,4407,851,15205,1802,16272,1799,27689,2579,43868,2472,21531,1833,15918,1662,5854,976,103714,3688,8282,1061,28441,1826,16603,1655,18294,1610,17361,1631,7122,1191,4679,991,2932,765,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,474682,6469,300240,4821,5906,1112,22340,2055,25445,2335,45041,2980,86700,3659,55321,3031,42833,2220,16654,1566,174442,4422,13783,1529,44354,2449,27952,2266,27729,1948,31257,1839,13837,1338,8964,926,6566,872,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,550125,8469,427452,8369,11658,1834,34310,2941,33017,2895,61851,4019,100928,5016,78190,4142,73847,3777,33651,2584,122673,4548,10384,1328,26955,2762,16315,1888,20536,1672,21478,2000,11303,1437,9464,1411,6238,1013,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,362854,5819,254938,5548,3413,913,11526,1765,14738,1800,31578,2713,63044,3488,53328,3328,50703,3261,26608,2660,107916,3836,7502,1501,22746,2277,14136,1323,17472,1728,20442,2223,10509,1282,8975,1237,6134,1005,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2114072,15341,1493048,14524,26179,2912,64862,4079,63624,4123,134368,5459,287474,8741,264919,8003,362984,8036,288638,7644,621024,8141,31546,2199,124481,5361,71640,3898,88630,4107,103723,4740,68544,3564,71744,3536,60716,3111,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,504354,8037,304493,7059,11050,1672,35019,2998,32818,2663,54431,4035,72015,3490,42827,3139,37607,2496,18726,1831,199861,5337,24945,2348,55800,3301,28695,2633,30975,2765,28706,2644,14535,1776,8946,1278,7259,1278,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3936378,24667,2560299,22041,52277,3800,149148,5593,157056,7321,293555,9265,561757,11984,447472,10950,519675,11421,379359,9163,1376079,13806,83037,4524,288876,5660,167887,5809,211658,6897,237406,6893,143656,5553,135166,4991,108393,4589,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2325140,18958,1575633,17491,48018,3565,157562,6954,156049,5400,261150,7989,387215,9397,243793,6827,205085,6667,116761,4694,749507,10797,81815,3632,217181,7717,106746,4468,116838,4633,113949,4975,49193,3037,37700,2952,26085,2491,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,182490,3399,98142,3460,1855,531,7369,1253,8449,997,18090,1742,28742,2045,17348,1283,11274,1417,5015,871,84348,2452,7904,990,19882,1364,11809,1247,15387,1286,15633,1410,6360,963,5000,783,2373,604,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3152610,19830,2173185,16367,51722,4008,179895,7740,187039,6008,339502,8467,571037,10942,381861,9304,319325,6941,142804,4926,979425,11658,74278,4020,262898,7023,152658,4652,168392,4928,157005,5612,75364,3728,58293,3375,30537,2130,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,937051,10825,566189,8703,17667,1632,65233,3658,60026,3162,101590,5335,144866,5656,82214,4392,64072,3439,30521,2538,370862,7326,43497,3108,101367,4165,57058,3132,60936,3462,56630,3192,25403,2065,14368,1421,11603,1223,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,909113,10907,643979,10117,16630,1894,50491,3051,53325,3342,102779,5077,166536,5515,112979,4850,93634,4089,47605,3047,265134,6617,22855,2527,70854,3696,37280,2770,45281,3167,42129,2765,20790,2038,14510,1802,11435,1569,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3474048,20820,2167383,18698,50969,3346,177526,6203,175109,6332,322065,8469,545864,9851,377371,8962,332551,7534,185928,6302,1306665,12870,103008,5454,351543,6162,190344,5062,211305,5915,211391,5878,106142,5081,80162,3871,52770,2879,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,254639,4769,183882,4699,2546,638,9163,1471,10021,1471,21207,2079,44135,3372,36246,2769,37840,3058,22724,1563,70757,3210,3272,834,17240,2060,9612,1419,10821,1465,12228,1731,7917,1175,6253,1137,3414,810,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1146620,13840,733099,11390,28017,2911,83255,4678,77104,4184,116040,5894,184333,6190,110596,5418,90937,4352,42817,2693,413521,8209,48057,3145,116579,4673,58185,3340,66081,4160,64424,4133,27281,2186,20106,1965,12808,1241,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,214246,3793,124887,3665,1572,548,11089,1594,12331,1578,22143,1776,37482,2275,21957,1835,12440,1178,5873,937,89359,2663,7738,1014,22196,1598,13371,1273,15726,1379,15853,1569,6109,885,5315,789,3051,761,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1638837,16782,1040985,13076,37534,2989,111177,5345,114020,6341,172906,6218,260033,7511,158175,6473,120975,4926,66165,3814,597852,10421,72669,3636,160030,5196,79397,4109,91487,4405,94135,4677,43147,2732,32183,2458,24804,2090,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5162604,28008,3237790,22075,90609,6280,296498,9007,274211,8964,467829,10663,727700,16901,540117,10910,521045,10355,319781,8419,1924814,16138,198523,7110,465945,8116,253098,7348,307714,9132,311758,8210,163349,5655,128404,4843,96023,4202,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,558769,7876,417906,6932,8570,1562,27074,2350,36623,2725,75323,4493,115480,4864,71241,3891,58482,2980,25113,2038,140863,4144,9034,1331,30620,2670,20801,1940,22642,1831,24765,1968,15001,1343,10731,1477,7269,1179,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,176860,3377,118472,3524,2719,694,8029,1201,10994,1137,18662,1854,31369,2086,19918,1973,18946,1880,7835,973,58388,2287,4223,770,14044,1480,9013,1199,8670,1050,10312,1159,4455,767,5151,904,2520,669,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2012391,18661,1473937,15274,31351,2830,84724,4224,95522,5308,181463,7116,321164,7597,254647,7445,290694,7516,214372,5984,538454,10349,52316,4197,126550,5198,71563,3792,82491,4215,87332,4166,46793,2805,40971,2827,30438,2773,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1584549,14207,1145499,12668,23062,2679,73657,4456,78662,3670,154641,6203,275686,6987,212807,7170,210192,6226,116792,5220,439050,8780,26724,2343,95080,3391,61143,3664,77409,3946,79102,4312,38992,2924,34789,2090,25811,2381,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,558289,7108,282640,6199,11873,1679,38116,2911,33907,2598,52423,3205,69807,4117,38511,3102,28025,2480,9978,1298,275649,5288,32697,2617,84861,3594,42764,2287,43592,2868,39792,2828,15693,1573,9556,1209,6694,1610,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1556441,11920,1055747,11256,18481,1767,69970,3358,83651,3593,161173,4337,293494,6745,213623,5851,151230,4722,64125,2910,500694,7387,29126,1957,122493,4280,71258,3401,85904,3653,90643,3541,45597,2737,33304,2097,22369,1620,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,146504,3363,89462,3375,1914,639,7907,1310,7098,1128,16058,1666,24650,2136,16083,1711,11351,1314,4401,1036,57042,2508,3998,837,12730,1380,8112,1235,9740,1130,9962,1287,6083,1103,3896,922,2521,662,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,934479,10320,362385,6377,40018,3399,92611,4480,57401,3338,63026,3308,57620,2982,26132,2542,16865,1939,8712,1224,572094,9093,211888,5781,196601,6577,64046,3459,50422,3077,30902,2324,9498,1208,5379,943,3358,817,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
