GEO_ID,B20005A_001E,B20005A_001M,B20005A_002E,B20005A_002M,B20005A_003E,B20005A_003M,B20005A_004E,B20005A_004M,B20005A_005E,B20005A_005M,B20005A_006E,B20005A_006M,B20005A_007E,B20005A_007M,B20005A_008E,B20005A_008M,B20005A_009E,B20005A_009M,B20005A_010E,B20005A_010M,B20005A_011E,B20005A_011M,B20005A_012E,B20005A_012M,B20005A_013E,B20005A_013M,B20005A_014E,B20005A_014M,B20005A_015E,B20005A_015M,B20005A_016E,B20005A_016M,B20005A_017E,B20005A_017M,B20005A_018E,B20005A_018M,B20005A_019E,B20005A_019M,B20005A_020E,B20005A_020M,B20005A_021E,B20005A_021M,B20005A_022E,B20005A_022M,B20005A_023E,B20005A_023M,B20005A_024E,B20005A_024M,B20005A_025E,B20005A_025M,B20005A_026E,B20005A_026M,B20005A_027E,B20005A_027M,B20005A_028E,B20005A_028M,B20005A_029E,B20005A_029M,B20005A_030E,B20005A_030M,B20005A_031E,B20005A_031M,B20005A_032E,B20005A_032M,B20005A_033E,B20005A_033M,B20005A_034E,B20005A_034M,B20005A_035E,B20005A_035M,B20005A_036E,B20005A_036M,B20005A_037E,B20005A_037M,B20005A_038E,B20005A_038M,B20005A_039E,B20005A_039M,B20005A_040E,B20005A_040M,B20005A_041E,B20005A_041M,B20005A_042E,B20005A_042M,B20005A_043E,B20005A_043M,B20005A_044E,B20005A_044M,B20005A_045E,B20005A_045M,B20005A_046E,B20005A_046M,B20005A_047E,B20005A_047M,B20005A_048E,B20005A_048M,B20005A_049E,B20005A_049M,B20005A_050E,B20005A_050M,B20005A_051E,B20005A_051M,B20005A_052E,B20005A_052M,B20005A_053E,B20005A_053M,B20005A_054E,B20005A_054M,B20005A_055E,B20005A_055M,B20005A_056E,B20005A_056M,B20005A_057E,B20005A_057M,B20005A_058E,B20005A_058M,B20005A_059E,B20005A_059M,B20005A_060E,B20005A_060M,B20005A_061E,B20005A_061M,B20005A_062E,B20005A_062M,B20005A_063E,B20005A_063M,B20005A_064E,B20005A_064M,B20005A_065E,B20005A_065M,B20005A_066E,B20005A_066M,B20005A_067E,B20005A_067M,B20005A_068E,B20005A_068M,B20005A_069E,B20005A_069M,B20005A_070E,B20005A_070M,B20005A_071E,B20005A_071M,B20005A_072E,B20005A_072M,B20005A_073E,B20005A_073M,B20005A_074E,B20005A_074M,B20005A_075E,B20005A_075M,B20005A_076E,B20005A_076M,B20005A_077E,B20005A_077M,B20005A_078E,B20005A_078M,B20005A_079E,B20005A_079M,B20005A_080E,B20005A_080M,B20005A_081E,B20005A_081M,B20005A_082E,B20005A_082M,B20005A_083E,B20005A_083M,B20005A_084E,B20005A_084M,B20005A_085E,B20005A_085M,B20005A_086E,B20005A_086M,B20005A_087E,B20005A_087M,B20005A_088E,B20005A_088M,B20005A_089E,B20005A_089M,B20005A_090E,B20005A_090M,B20005A_091E,B20005A_091M,B20005A_092E,B20005A_092M,B20005A_093E,B20005A_093M,B20005A_094E,B20005A_094M,B20005A_095E,B20005A_095M,NAME,B20005A_001MA,B20005A_001EA,B20005A_002MA,B20005A_002EA,B20005A_003MA,B20005A_003EA,B20005A_004EA,B20005A_004MA,B20005A_005EA,B20005A_005MA,B20005A_006MA,B20005A_006EA,B20005A_007MA,B20005A_007EA,B20005A_008MA,B20005A_008EA,B20005A_009MA,B20005A_009EA,B20005A_010EA,B20005A_010MA,B20005A_011EA,B20005A_011MA,B20005A_012MA,B20005A_012EA,B20005A_013MA,B20005A_013EA,B20005A_014MA,B20005A_014EA,B20005A_015EA,B20005A_015MA,B20005A_016EA,B20005A_016MA,B20005A_017MA,B20005A_017EA,B20005A_018MA,B20005A_018EA,B20005A_019MA,B20005A_019EA,B20005A_020MA,B20005A_020EA,B20005A_021EA,B20005A_021MA,B20005A_022EA,B20005A_022MA,B20005A_023MA,B20005A_023EA,B20005A_024EA,B20005A_024MA,B20005A_025MA,B20005A_025EA,B20005A_026EA,B20005A_026MA,B20005A_027EA,B20005A_027MA,B20005A_028MA,B20005A_028EA,B20005A_029MA,B20005A_029EA,B20005A_030MA,B20005A_030EA,B20005A_031MA,B20005A_031EA,B20005A_032EA,B20005A_032MA,B20005A_033EA,B20005A_033MA,B20005A_034MA,B20005A_034EA,B20005A_035MA,B20005A_035EA,B20005A_036MA,B20005A_036EA,B20005A_037EA,B20005A_037MA,B20005A_038EA,B20005A_038MA,B20005A_039MA,B20005A_039EA,B20005A_040MA,B20005A_040EA,B20005A_041MA,B20005A_041EA,B20005A_042MA,B20005A_042EA,B20005A_043EA,B20005A_043MA,B20005A_044EA,B20005A_044MA,B20005A_045MA,B20005A_045EA,B20005A_046MA,B20005A_046EA,B20005A_047MA,B20005A_047EA,B20005A_048EA,B20005A_048MA,B20005A_049EA,B20005A_049MA,B20005A_050MA,B20005A_050EA,B20005A_051MA,B20005A_051EA,B20005A_052MA,B20005A_052EA,B20005A_053MA,B20005A_053EA,B20005A_054EA,B20005A_054MA,B20005A_055EA,B20005A_055MA,B20005A_056MA,B20005A_056EA,B20005A_057MA,B20005A_057EA,B20005A_058MA,B20005A_058EA,B20005A_059EA,B20005A_059MA,B20005A_060EA,B20005A_060MA,B20005A_061MA,B20005A_061EA,B20005A_062MA,B20005A_062EA,B20005A_063MA,B20005A_063EA,B20005A_064MA,B20005A_064EA,B20005A_065EA,B20005A_065MA,B20005A_066EA,B20005A_066MA,B20005A_067MA,B20005A_067EA,B20005A_068MA,B20005A_068EA,B20005A_069MA,B20005A_069EA,B20005A_070EA,B20005A_070MA,B20005A_071EA,B20005A_071MA,B20005A_072MA,B20005A_072EA,B20005A_073MA,B20005A_073EA,B20005A_074EA,B20005A_074MA,B20005A_075EA,B20005A_075MA,B20005A_076EA,B20005A_076MA,B20005A_077EA,B20005A_077MA,B20005A_078MA,B20005A_078EA,B20005A_079MA,B20005A_079EA,B20005A_080MA,B20005A_080EA,B20005A_081EA,B20005A_081MA,B20005A_082EA,B20005A_082MA,B20005A_083EA,B20005A_083MA,B20005A_084MA,B20005A_084EA,B20005A_085MA,B20005A_085EA,B20005A_086MA,B20005A_086EA,B20005A_087EA,B20005A_087MA,B20005A_088EA,B20005A_088MA,B20005A_089MA,B20005A_089EA,B20005A_090MA,B20005A_090EA,B20005A_091MA,B20005A_091EA,B20005A_092EA,B20005A_092MA,B20005A_093EA,B20005A_093MA,B20005A_094MA,B20005A_094EA,B20005A_095MA,B20005A_095EA,state
0400000US01,2535352,4250,1231531,3045,652174,8950,264,187,651910,8958,1844,648,1325,488,4506,1093,4516,1372,14544,2182,13119,2294,24084,2762,17301,2244,33634,3260,26784,3669,60027,4178,61656,4596,53926,4000,51115,4089,37999,3333,41722,2849,51634,3629,36022,2750,52439,3888,63713,3841,579357,8654,305671,6477,273686,8174,50655,4103,29271,2733,27112,2650,18595,2343,21807,2440,10741,1645,14065,2284,9842,1942,11755,1802,5737,1152,11472,1686,12305,1881,7390,1542,9687,1451,5564,1024,5141,913,5428,967,4541,1175,6076,1220,6502,1019,1303821,2842,400901,8476,11,19,400890,8473,888,380,747,370,5157,1348,8707,1974,22112,2468,17799,2168,28911,2702,25256,3065,29767,3128,23912,2774,46766,3682,40216,3441,29849,2677,31022,3161,19056,2166,18268,2575,17963,1944,10612,1359,14649,1934,9233,1463,902920,8815,542981,7899,359939,7966,72109,4003,49822,3300,44091,3067,28520,3102,34883,3433,14012,1767,20918,2400,10629,1496,11790,1787,8267,1389,16571,2307,12342,1608,8690,1457,10675,1431,4915,1318,4126,1082,2576,676,1770,655,1931,756,1302,479,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,345871,1958,178402,1302,84276,3247,0,233,84276,3247,317,235,154,182,440,251,366,242,675,375,280,173,1146,531,797,434,2495,620,2448,759,5469,1177,5162,1176,4601,1007,6146,1138,6785,1243,6434,1298,10549,1292,8941,1327,10433,1429,10638,1600,94126,3516,30485,2239,63641,3149,6539,1255,4420,1018,5722,1226,3173,746,4149,1033,1372,596,2275,757,1562,528,2594,789,1912,632,3786,1013,3517,922,2211,822,3287,765,2016,550,2213,663,2445,613,2801,772,4563,1131,3084,787,167469,1472,57424,2636,0,233,57424,2636,469,269,117,135,357,323,292,309,1113,408,824,394,1250,573,619,318,3956,858,2699,866,4119,1040,6860,1285,5746,1102,5343,1093,4314,975,3401,673,5569,1054,3522,847,4298,851,2556,838,110045,2988,42820,2633,67225,2887,10905,1554,5536,906,6013,1102,4717,958,7124,1295,3364,862,4085,1033,2461,787,3202,781,1287,571,2860,722,3176,932,2718,840,2042,492,1431,415,1762,607,2016,594,1184,493,560,299,782,376,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3485838,13929,1713209,8724,860764,11613,0,291,860764,11613,2457,775,436,281,6116,1629,5780,1421,24582,3234,15585,3366,31513,3334,26994,3891,39623,3707,36148,4101,71413,5456,72614,5069,62872,4843,72985,4268,48916,3925,54580,4469,68467,3643,49642,3614,73906,4646,96135,4664,852445,13254,423408,7384,429037,12631,61701,4220,42489,3871,39250,3083,27412,2827,38446,4675,19081,3897,26517,3317,14829,3113,17077,2785,10651,1920,24038,2630,17699,2098,13771,2242,13812,1715,8884,1505,8356,1492,10302,1614,6975,1329,10660,1698,17087,1744,1772629,7655,548037,10103,0,291,548037,10103,2253,829,626,312,5435,1257,7970,2300,15123,2369,17082,2709,23081,3145,19301,3131,32235,4006,28980,3284,66208,4318,60957,4000,51494,3639,47667,3442,32923,3780,31088,2977,35471,3146,22157,2546,25730,2479,22256,2553,1224592,10782,705035,9807,519557,11279,84675,4381,56770,3687,53080,3399,37686,3302,52169,5104,21593,2178,30792,3539,17602,2583,25192,2704,12925,1620,23437,2227,26605,2620,18390,1759,16125,2040,9554,1533,8245,1420,8838,1148,6046,1302,4696,1284,5137,982,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1707396,5030,829622,3017,412197,6805,12,20,412185,6807,1702,596,1412,564,2919,805,3743,1013,11224,1625,11361,1778,18163,2874,18187,1863,26716,2654,22559,2570,41807,3019,42832,3678,33322,3368,34502,2730,25244,2620,24750,2133,26544,2269,16568,1999,24272,2105,24358,1956,417425,6587,214935,5247,202490,6386,34171,2492,22979,2100,20788,2150,15438,1951,19056,2711,9018,1567,8886,1377,5624,1216,8898,1349,7059,1479,12127,1671,9090,1618,3900,885,5104,1196,2800,792,3655,933,3232,848,2578,901,3681,1200,4406,900,877774,2904,280627,7146,80,99,280547,7145,454,300,926,448,3766,945,5214,1190,17628,2234,14400,2366,21195,2183,16568,1863,24819,2288,18889,2114,35129,3210,31987,2788,19615,2291,17930,1899,10870,1402,10355,1499,12080,1542,6320,1238,7923,1375,4479,896,597147,6999,333569,6829,263578,6395,53075,3427,33079,2527,32113,2639,21648,2162,27672,2262,10784,1640,14090,1909,8622,1460,9712,1349,6811,1333,8900,1774,10050,1606,7021,1317,6428,1003,4588,1334,2621,637,2568,732,1202,493,1139,480,1455,471,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,16723157,58076,8249925,33034,4104334,28556,660,381,4103674,28601,10190,1809,7800,1811,26003,3704,27655,2826,97898,6498,91931,6610,146080,9068,94187,5733,170008,7386,123100,6889,234699,9499,256219,9552,248003,9370,269949,9313,197131,8929,259556,11007,338034,9836,295415,11642,471886,10469,737930,13675,4145591,32416,1900718,21023,2244873,27988,269634,8514,187428,8109,188783,8907,134777,7635,176908,8314,81670,5829,113418,6633,61717,4489,98240,5505,56414,4905,106158,6627,107228,5858,77948,5364,79081,5123,52582,3992,69009,4787,87681,4284,63426,4728,95417,4781,137354,5409,8473232,29572,2446144,25328,337,244,2445807,25305,7489,1421,6126,1429,21679,2669,29484,3584,81677,5781,76503,5480,101475,7599,78272,6741,112684,6571,96007,6963,197078,9618,218917,9941,182920,7694,189806,8574,138616,6904,149165,6078,206483,6814,146578,5835,203289,6421,201559,8396,6027088,32409,3314899,27804,2712189,25158,394711,10406,273348,8529,284168,10870,182193,7778,255718,8220,112873,5256,136928,6616,83076,5261,122454,6872,72301,5076,120359,5042,116593,5489,82210,4999,81277,4559,60618,4597,64649,4350,90540,5089,63165,3350,65049,3928,49959,3443,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2983316,10157,1487727,6524,796359,10016,106,128,796253,9993,3799,1098,1479,500,7395,1652,5252,1416,20136,3380,10241,1668,23478,3804,16947,2529,34005,3484,25549,3145,50251,4402,67635,5688,55828,3624,61031,3614,50841,3757,55432,3616,75016,4393,53606,3749,80095,4350,98237,4684,691368,9015,258498,5467,432870,9465,59929,3307,37309,3287,35219,2958,25503,2857,36664,3223,13942,1825,23528,2590,13968,2353,21761,2442,12061,2012,25084,2939,22591,2377,16887,2228,16710,2681,9113,1735,10073,1367,12696,1881,7591,1230,12120,1417,20121,1829,1495589,5877,508566,9460,314,289,508252,9494,2385,848,1196,498,4909,1223,5267,1095,16183,2382,8899,1581,19033,2759,18531,2496,30086,2925,25129,3341,51242,3903,63288,4172,45901,3885,43687,3369,28753,2494,34660,2833,36908,3172,22507,2400,27754,2477,21934,2179,987023,10390,452995,7861,534028,10496,87188,4924,57128,3702,54295,4243,35943,3009,51900,3553,24154,2354,29597,3075,19098,2403,27652,2382,14015,1713,26416,2608,26945,2475,15226,1975,15617,1652,8898,1337,9166,1417,10698,1832,6192,1185,7913,1427,5987,1099,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2204181,7158,1057860,4626,569313,8723,49,81,569264,8710,511,284,795,406,2433,890,2554,702,5633,1212,4243,1417,6984,1438,5969,1117,15212,2208,10265,1705,31720,3841,33798,3488,33998,2878,48542,4252,30297,2841,45694,3363,61186,3556,46705,3175,69791,3598,112934,4572,488547,8546,223739,5986,264808,7489,37506,3010,27161,2796,21317,2637,13048,1589,18303,2358,8789,1403,12099,2081,5749,1389,10980,1729,6755,1404,13486,2059,12369,1760,9261,1538,11284,2149,6316,1094,8581,1363,9225,1573,7357,1002,9006,1259,16216,1738,1146321,4326,377883,7535,0,274,377883,7535,599,319,531,258,3017,1063,1618,698,5020,1098,3981,1085,8717,1728,7896,1700,18216,2050,11400,1871,33835,2917,39396,2870,35980,3303,35675,2403,24773,2347,27797,3082,32856,2741,25042,2273,32629,3236,28905,2435,768438,8575,386428,6744,382010,8237,51868,3352,34557,3092,33466,3097,23743,2919,35520,2613,14836,1736,23007,2372,14098,1937,17919,2256,10301,1575,22525,2284,17998,2016,12444,1453,13723,2101,7944,1300,10215,1489,11100,1417,12530,1628,7153,1422,7063,1406,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,487981,2396,236660,1665,129306,3194,55,94,129251,3211,183,184,135,133,566,356,669,541,1719,538,1446,635,2585,839,3063,901,5585,1251,3593,996,8200,1472,9944,1757,10212,1729,10773,1950,8141,1280,9918,1737,11936,1590,9967,1532,14018,1626,16598,1819,107354,3474,53191,2599,54163,3369,7919,1416,6727,1191,4435,928,3301,785,3824,892,1556,553,2980,941,1648,584,2269,718,2042,791,3219,716,2766,724,1530,583,1136,423,1020,426,1719,672,1964,623,951,359,1421,455,1736,511,251321,1268,89121,3433,42,68,89079,3412,139,146,219,200,570,385,893,541,2026,675,1533,563,2608,846,3037,878,6782,1487,3874,869,9544,1417,10709,1574,7151,1183,9001,1382,4758,1100,5975,1249,7983,1459,4276,1021,4461,1010,3540,890,162200,3623,87882,3249,74318,3248,12206,1487,8828,1391,6629,1021,4607,962,6955,1081,3358,913,3310,774,2761,693,4755,922,2471,754,3004,763,3652,851,2431,642,2702,821,1382,458,1207,520,1344,443,1398,542,991,393,327,222,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,149073,2237,73041,1313,45982,1933,0,286,45982,1933,0,286,63,102,0,286,0,286,265,211,100,120,201,243,591,506,1514,844,469,401,946,485,1435,613,2387,744,2708,838,1569,619,3258,788,3298,778,2860,803,6184,1106,18134,1844,27059,1999,7810,1033,19249,1950,1174,473,918,499,1769,591,810,419,786,306,277,259,627,419,414,304,1271,587,291,242,1747,719,1034,495,601,306,559,274,1007,494,1181,635,912,492,767,560,816,377,2288,622,76032,1398,34879,1893,0,286,34879,1893,0,286,77,130,33,58,205,175,459,321,75,90,182,181,0,286,315,213,169,223,1315,601,2094,793,2095,645,2553,810,2098,661,1913,566,4913,1012,2358,577,5749,1040,8276,990,41153,2099,17623,1550,23530,2034,2255,580,1800,567,1603,565,629,269,2000,727,469,353,794,397,500,326,1083,451,1428,577,926,459,1567,626,1409,521,1245,449,950,469,900,449,771,323,639,334,1512,615,1050,383,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,10917820,18128,5281259,12966,2565737,21505,251,272,2565486,21466,4786,1228,3955,1035,18726,2503,21818,3266,73202,5437,50943,4280,105516,7072,83108,6920,132348,7857,101038,6305,232134,9858,246068,8597,188898,7374,193395,7337,135193,7319,175637,7505,185807,6529,136985,5458,196475,7326,279454,8071,2715522,18576,1519302,13741,1196220,15029,160526,6388,110284,6160,114066,5700,77365,4635,113416,6476,46807,4937,60342,4298,36405,3373,55898,3817,32558,3186,63032,5075,56047,3584,39338,3117,37640,3019,25545,3145,28282,2833,32293,3236,20069,2140,30210,2991,56097,3833,5636561,8981,1722789,17236,232,146,1722557,17226,3214,836,4797,1192,17195,2315,24132,2825,72034,4925,57809,4375,95511,4793,79269,4854,121967,5671,100421,6446,201017,8492,203699,9087,151670,7075,133115,6376,90505,4449,88062,5039,90715,5534,56746,4335,71318,5120,59361,3646,3913772,17152,2393628,18650,1520144,17917,235163,7763,167846,7417,164189,6580,112089,5516,167407,7992,74814,6144,89926,5046,52497,3996,72397,4598,35963,2882,68025,4615,72495,4414,47608,3517,38338,3236,24730,2438,29864,3152,27045,2683,11215,1619,14629,1927,13904,1921,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
