GEO_ID,C25074_001E,C25074_001M,C25074_002E,C25074_002M,C25074_003E,C25074_003M,C25074_004E,C25074_004M,C25074_005E,C25074_005M,C25074_006E,C25074_006M,C25074_007E,C25074_007M,C25074_008E,C25074_008M,C25074_009E,C25074_009M,C25074_010E,C25074_010M,C25074_011E,C25074_011M,C25074_012E,C25074_012M,C25074_013E,C25074_013M,C25074_014E,C25074_014M,C25074_015E,C25074_015M,C25074_016E,C25074_016M,C25074_017E,C25074_017M,C25074_018E,C25074_018M,C25074_019E,C25074_019M,C25074_020E,C25074_020M,C25074_021E,C25074_021M,C25074_022E,C25074_022M,C25074_023E,C25074_023M,C25074_024E,C25074_024M,C25074_025E,C25074_025M,NAME,C25074_001EA,C25074_001MA,C25074_002MA,C25074_002EA,C25074_003MA,C25074_003EA,C25074_004MA,C25074_004EA,C25074_005MA,C25074_005EA,C25074_006EA,C25074_006MA,C25074_007EA,C25074_007MA,C25074_008MA,C25074_008EA,C25074_009MA,C25074_009EA,C25074_010MA,C25074_010EA,C25074_011MA,C25074_011EA,C25074_012MA,C25074_012EA,C25074_013MA,C25074_013EA,C25074_014MA,C25074_014EA,C25074_015MA,C25074_015EA,C25074_016MA,C25074_016EA,C25074_017EA,C25074_017MA,C25074_018EA,C25074_018MA,C25074_019MA,C25074_019EA,C25074_020MA,C25074_020EA,C25074_021MA,C25074_021EA,C25074_022MA,C25074_022EA,C25074_023MA,C25074_023EA,C25074_024MA,C25074_024EA,C25074_025MA,C25074_025EA,state
0400000US13,1102061,16638,198546,7899,14982,1885,143571,7227,39993,3563,210370,8559,29452,3096,164747,8690,16171,2493,262158,10089,106098,5914,140047,7348,16013,2829,181444,8023,138910,6994,31690,3265,10844,1934,154653,7561,141111,7140,6042,2252,7500,1336,94890,5581,88184,5317,882,424,5824,1159,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,173429,5114,19045,2438,2270,890,12593,1930,4182,1278,20703,2121,2559,726,16294,1916,1850,592,33188,2960,7422,1481,22013,2429,3753,991,30814,2986,13995,2096,13198,2199,3621,893,35262,2989,21308,2319,9891,1923,4063,1140,34417,3304,28522,2969,2215,662,3680,975,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,152187,5032,26570,2768,2146,660,19292,2406,5132,1533,34666,3164,7169,1580,25140,3095,2357,780,40413,3257,19927,2491,16980,2285,3506,849,24851,2601,20910,2602,2307,912,1634,489,18049,2425,16137,2258,323,193,1589,745,7638,1225,6806,1144,126,158,706,396,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1413447,16614,256316,8466,22956,2447,189204,7675,44156,4344,271102,9452,40924,3124,215899,8935,14279,2546,323266,10680,125782,6146,183522,8640,13962,2302,219704,9683,163711,8103,45580,4292,10413,1651,199941,7594,177290,7297,14288,2547,8363,1408,143118,6967,132207,6856,2789,1544,8122,1885,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,683921,13453,132029,6757,11563,1374,98157,6016,22309,2597,147834,7124,22098,2180,117985,6494,7751,1414,170230,7418,89692,5056,69956,4589,10582,1753,110343,6150,96483,5930,9115,1596,4745,969,79832,4786,73169,4617,1526,718,5137,826,43653,4256,41119,4360,70,120,2464,648,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,323037,6427,54371,3919,5585,948,42101,3478,6685,1100,75527,3883,18228,1921,52628,3141,4671,878,85308,4093,48554,3020,30080,3221,6674,1285,50120,2977,42968,2721,2589,911,4563,892,40404,3077,35681,2958,718,459,4005,757,17307,1801,14833,1674,71,117,2403,597,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,327358,8076,58194,4118,5543,1266,44422,4035,8229,1492,67920,4124,13450,1540,48954,3920,5516,1018,90658,4768,51639,3785,32010,2705,7009,1117,53727,3473,44822,3390,4745,1230,4160,992,38531,3777,33918,3753,1289,540,3324,779,18328,2353,16612,2240,91,107,1625,582,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,485925,9577,116266,5654,13313,1872,80885,4909,22068,2606,113722,6558,25006,2556,77783,5717,10933,1576,113592,5654,70177,4956,30705,2680,12710,1969,71441,4643,60592,4381,4466,1321,6383,1100,49454,3824,44100,3695,593,432,4761,1043,21450,2577,18548,2338,88,143,2814,812,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,539726,13040,132713,7156,10285,1703,90636,5897,31792,3501,134841,7310,23776,3548,94952,6418,16113,2113,113987,5989,63671,4755,40447,3937,9869,1875,67914,4949,55390,4695,4518,1050,8006,1456,58819,4849,52370,4334,588,352,5861,1426,31452,3710,27739,3499,192,188,3521,1265,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,152955,5619,29276,2941,5506,1352,19888,2349,3882,928,34199,2506,7002,1472,24897,2611,2300,697,37543,3280,17963,2255,16445,2211,3135,796,23386,2480,18168,2260,4041,1143,1177,421,18793,2047,16447,2055,1044,480,1302,451,9758,1584,8441,1467,88,120,1229,506,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,647033,13028,82628,5439,10540,1938,60192,4692,11896,2174,94338,6237,14269,2237,74206,6159,5863,1523,138052,6259,34133,3014,96520,5918,7399,1629,118793,6919,70005,5392,43298,4360,5490,1564,111212,6891,91957,6553,15483,2547,3772,915,102010,5564,93038,5406,3339,1093,5633,1244,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,880147,14720,154935,7165,21435,2751,108149,5382,25351,3210,158824,8113,39886,3311,110860,7056,8078,1586,154608,7760,43436,3890,105327,6050,5845,1274,126990,8287,68101,5428,53884,5493,5005,1090,148623,8305,117576,7437,26910,3525,4137,1244,136167,5357,126823,5533,3663,942,5681,1263,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,984666,14105,207974,8225,16799,1796,157737,7385,33438,3628,214408,6196,33039,2695,169813,6055,11556,1707,239491,8441,107409,5675,119106,6207,12976,1737,141297,7729,115537,7026,17391,2299,8369,1371,114206,5592,104405,5442,4209,1169,5592,1027,67290,3823,61933,3588,837,508,4520,1123,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,489485,9638,81533,4815,11556,1599,58383,3641,11594,2033,100621,4983,20281,2355,76009,4156,4331,905,126068,5740,54465,4078,65370,3808,6233,833,80570,4594,60128,3643,15787,2458,4655,811,64219,3371,57101,3149,3031,691,4087,890,36474,2680,33546,2628,782,416,2146,467,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,326588,7944,90405,5010,6991,1691,62587,4175,20827,2564,70186,4586,15147,1969,45587,4285,9452,1463,77990,6036,46889,4925,23202,3077,7899,1721,44021,3879,34697,3746,3332,1182,5992,1350,28852,2870,24202,2665,89,112,4561,1028,15134,1919,12587,1737,132,197,2415,1023,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,671063,13073,133697,5548,12859,1596,99135,5033,21703,2683,144098,7068,29105,2197,104261,5959,10732,1541,173762,8608,97593,6313,64195,4654,11974,1587,104461,5391,90401,4958,7224,1332,6836,1514,77986,4467,70778,4548,2211,693,4997,1071,37059,3876,34211,3662,536,388,2312,716,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,113810,4404,21326,2293,2143,737,16675,2080,2508,655,26468,2339,6126,1077,18419,2172,1923,454,28963,2240,16782,1912,8967,1578,3214,782,16139,1820,12034,1559,1396,609,2709,802,13965,1966,12081,1796,396,296,1488,462,6949,1471,6276,1441,0,231,673,313,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,220910,5577,36223,2876,5284,970,25367,2348,5572,1072,46110,2894,11820,1588,31515,2485,2775,603,57017,3580,34162,2347,17704,2260,5151,893,38527,3169,32255,3075,3316,1155,2956,563,30694,2608,27232,2670,674,357,2788,616,12339,1594,10762,1549,0,216,1577,575,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,356594,7890,40160,4380,2043,786,30241,3809,7876,1935,54778,4474,3284,807,49688,4262,1806,653,88118,5326,21775,2523,63660,4719,2683,774,61867,4584,42379,3548,17540,2471,1948,690,63462,4665,56143,4664,5611,1231,1708,1049,48209,4361,45531,4184,402,310,2276,905,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,134200,4792,17832,2329,3017,752,11706,1762,3109,1187,22391,2475,4250,1111,16517,2163,1624,583,28119,2483,9044,1498,18249,2076,826,289,23106,2335,15032,1837,7546,1532,528,277,27256,2644,23199,2274,2866,1199,1191,511,15496,2048,14331,1964,318,329,847,663,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1027884,13709,140354,8004,15861,2619,103102,6867,21391,3095,162889,7712,24438,2628,132418,6980,6033,1226,197513,7909,38822,3485,150561,7161,8130,1495,173469,7568,98934,6546,69211,5208,5324,1365,179451,7954,145425,6920,27350,3659,6676,1383,174208,7600,159806,6963,6922,1299,7480,1543,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,223466,7239,46077,3949,3814,1030,35591,3666,6672,1483,48796,3936,8640,1580,35990,3512,4166,931,56270,4049,28099,2851,23335,2796,4836,1075,29281,2995,23246,2639,3092,942,2943,998,27340,3131,23788,2637,890,442,2662,886,15702,2476,14172,2380,193,225,1337,621,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3178053,20688,563931,10725,51644,3387,435332,10732,76955,5613,533203,12559,75711,4946,436030,11492,21462,2417,626798,14260,202580,9198,400152,12236,24066,2072,458959,13356,284037,10199,156805,8552,18117,2894,482230,11586,385530,10205,81639,5420,15061,2019,512932,13072,472625,12870,25399,3179,14908,1953,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1084700,16006,210908,6815,15249,2129,149890,6319,45769,3358,224044,6984,31062,3267,167981,5966,25001,2683,277516,10174,138450,6023,119788,7032,19278,2449,170814,7823,143687,6471,15372,2493,11755,2314,131060,5576,116241,5283,5425,1293,9394,1425,70358,4844,64668,4591,553,258,5137,1142,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,87947,3417,14981,1204,2251,596,10885,1241,1845,581,18476,1851,5743,1280,11619,1696,1114,377,23480,2420,16059,2037,5519,1192,1902,526,14905,1701,12813,1572,276,217,1816,636,11583,1655,9642,1530,514,422,1427,431,4522,947,3665,870,21,38,836,423,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1355211,15969,282866,8674,29592,2562,203630,7080,49644,3995,293348,9617,49160,3713,228329,9031,15859,1995,337086,9352,176230,7199,142442,6061,18414,2148,209726,7393,179634,6817,19377,2622,10715,2096,155581,5960,143713,5588,3871,1135,7997,1301,76604,5126,70358,5016,584,369,5662,1066,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,443544,6948,94098,5573,6567,1386,67310,4580,20221,2244,99471,5023,17373,2451,72363,4228,9735,1425,115548,5632,69535,4178,35602,3744,10411,1647,63579,4277,54169,4090,4382,1120,5028,1081,47428,3873,41665,3672,1323,704,4440,857,23420,2617,20798,2557,315,193,2307,662,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,516227,9154,87068,4864,6883,1322,64831,4068,15354,2015,108291,4892,10951,1904,91735,4864,5605,1286,133033,6709,54705,3834,71468,4851,6860,1380,82470,5232,64507,4176,15343,2565,2620,763,69700,4689,62871,4493,3980,1016,2849,1370,35665,3276,33013,3122,948,416,1704,649,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1386092,17657,261407,9047,30674,3140,191749,7725,38984,3730,288728,9033,56441,3717,211685,7501,20602,1926,333906,10852,161894,6731,148126,6662,23886,2380,213297,8795,171435,7535,31068,3381,10794,1345,180155,6147,160266,6178,10928,1716,8961,1253,108599,6254,99842,6010,1591,537,7166,1141,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,151450,4785,27820,2266,5136,1207,19584,2274,3100,1005,30584,2844,7877,1225,21817,2775,890,508,32692,2966,11544,1942,20558,2577,590,353,22976,2961,16521,2461,4638,1064,1817,920,22287,2543,19585,2183,1898,800,804,658,15091,1994,14488,1959,122,147,481,313,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,489287,10310,104849,6221,5895,1280,72888,5260,26066,2825,100943,5250,16213,2197,71918,4855,12812,1938,122484,5859,57948,4231,51409,4393,13127,2061,72348,5465,58607,5284,7269,1542,6472,1430,58284,4338,52395,4165,1083,551,4806,1371,30379,2689,27955,2604,259,218,2165,669,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,96085,3191,18972,1817,4448,952,11397,1507,3127,772,24104,2297,7488,1210,15027,1986,1589,410,24185,1962,15308,1767,6142,1140,2735,591,14829,1520,12692,1430,712,411,1425,465,10195,1347,8222,1155,39,65,1934,657,3800,810,3276,816,0,219,524,235,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,727293,13475,155418,7166,14911,1857,105773,5884,34734,4037,162465,7945,28871,2683,120225,7261,13369,1869,185083,7466,106926,5871,63917,5063,14240,2034,106551,6523,90335,6027,8270,1683,7946,1772,77635,5616,70132,5448,1530,715,5973,1219,40141,3677,36859,3438,324,259,2958,885,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2815491,25661,482186,13525,33294,3534,355469,11515,93423,5716,576783,14069,58506,4965,481730,13176,36547,4152,701105,16647,310621,9380,349862,13903,40622,3490,451890,14708,361694,11804,68736,6205,21460,2471,373018,13325,334980,12410,18359,2495,19679,2407,230509,8279,213175,8077,2269,643,15065,2065,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,233160,6586,30426,3081,2429,726,23571,2822,4426,1018,42425,3380,4863,1085,34518,2837,3044,991,66640,4731,31608,2805,31065,3363,3967,927,42283,3764,34451,3021,6281,2018,1551,608,32969,3108,29860,3052,1295,635,1814,683,18417,2337,17059,2210,229,197,1129,472,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,71965,3084,12674,1597,2206,626,9422,1490,1046,403,17043,1763,2679,730,13274,1669,1090,472,16339,1714,7163,1310,7920,1210,1256,407,11835,1457,9369,1279,1838,603,628,296,8988,1326,7582,1232,422,228,984,398,5086,1078,4569,1053,0,211,517,277,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,877297,13767,126666,5481,14698,2318,88264,5792,23704,2669,134751,7499,21864,3070,102832,6461,10055,1623,193656,7516,71461,4958,108948,6087,13247,2158,151079,6347,97005,5378,47056,3932,7018,1533,144818,6507,118569,5870,18187,2355,8062,1579,126327,5219,116103,5164,4841,1219,5383,1315,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,865925,11710,133574,6593,13156,1926,101059,5999,19359,2556,161128,7496,20670,2525,131056,6980,9402,1855,209536,8385,78167,5025,123030,7953,8339,1523,146306,6404,106485,6223,33232,2995,6589,1118,128398,6652,113899,6211,8713,1649,5786,1204,86983,6300,83736,6156,843,485,2404,724,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
