GEO_ID,B23005_001E,B23005_001M,B23005_002E,B23005_002M,B23005_003E,B23005_003M,B23005_004E,B23005_004M,B23005_005E,B23005_005M,B23005_006E,B23005_006M,B23005_007E,B23005_007M,B23005_008E,B23005_008M,B23005_009E,B23005_009M,B23005_010E,B23005_010M,B23005_011E,B23005_011M,B23005_012E,B23005_012M,B23005_013E,B23005_013M,B23005_014E,B23005_014M,B23005_015E,B23005_015M,B23005_016E,B23005_016M,B23005_017E,B23005_017M,B23005_018E,B23005_018M,B23005_019E,B23005_019M,B23005_020E,B23005_020M,B23005_021E,B23005_021M,B23005_022E,B23005_022M,B23005_023E,B23005_023M,B23005_024E,B23005_024M,B23005_025E,B23005_025M,B23005_026E,B23005_026M,B23005_027E,B23005_027M,B23005_028E,B23005_028M,B23005_029E,B23005_029M,B23005_030E,B23005_030M,B23005_031E,B23005_031M,NAME,B23005_001EA,B23005_001MA,B23005_002MA,B23005_002EA,B23005_003EA,B23005_003MA,B23005_004EA,B23005_004MA,B23005_005EA,B23005_005MA,B23005_006EA,B23005_006MA,B23005_007MA,B23005_007EA,B23005_008EA,B23005_008MA,B23005_009EA,B23005_009MA,B23005_010EA,B23005_010MA,B23005_011EA,B23005_011MA,B23005_012EA,B23005_012MA,B23005_013EA,B23005_013MA,B23005_014EA,B23005_014MA,B23005_015EA,B23005_015MA,B23005_016EA,B23005_016MA,B23005_017EA,B23005_017MA,B23005_018MA,B23005_018EA,B23005_019EA,B23005_019MA,B23005_020EA,B23005_020MA,B23005_021EA,B23005_021MA,B23005_022EA,B23005_022MA,B23005_023MA,B23005_023EA,B23005_024EA,B23005_024MA,B23005_025EA,B23005_025MA,B23005_026EA,B23005_026MA,B23005_027EA,B23005_027MA,B23005_028EA,B23005_028MA,B23005_029EA,B23005_029MA,B23005_030MA,B23005_030EA,B23005_031MA,B23005_031EA,state
0400000US13,5435780,7809,650238,17410,175297,9085,40020,3959,0,297,40020,3959,25417,3261,14603,2196,135277,8132,474941,16430,292713,11396,903,652,291810,11375,224156,10315,67654,5473,182228,9464,4785542,17834,518479,13520,250465,9375,959,438,249506,9317,224317,8926,25189,3319,268014,9196,4267063,18901,3625756,18298,28863,3129,3596893,18209,3435722,19375,161171,8159,641307,11486,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,742321,1439,64593,4275,15508,2050,2608,805,0,264,2608,805,1810,711,798,352,12900,2024,49085,3628,26708,2658,375,344,26333,2625,23334,2599,2999,879,22377,2394,677728,4588,59333,4447,31031,3477,760,434,30271,3434,27394,3454,2877,851,28302,2573,618395,5480,520722,6473,20555,2350,500167,6813,485289,6770,14878,1952,97673,5374,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,826544,2147,103961,5758,26076,2763,8286,1403,0,256,8286,1403,6048,1276,2238,670,17790,2177,77885,4700,52784,3913,0,256,52784,3913,44116,3693,8668,1889,25101,2426,722583,5816,85056,4629,47522,3379,73,127,47449,3401,44134,3407,3315,852,37534,2604,637527,6882,539048,7008,3503,871,535545,6996,517956,7172,17589,2776,98479,4729,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7476005,4082,777119,20298,172449,8284,44447,3972,0,266,44447,3972,25869,2692,18578,2963,128002,7037,604670,16506,373048,11676,168,161,372880,11687,267079,10035,105801,6239,231622,10281,6698886,20177,585097,13059,310381,9246,547,425,309834,9195,275169,8576,34665,3180,274716,7321,6113789,22680,5196226,21793,10314,1337,5185912,21836,4923598,24052,262314,8834,917563,13129,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3633650,3510,396937,13472,114488,6492,31350,3493,84,142,31266,3485,20287,3226,10979,1810,83138,5333,282449,11650,182903,9137,0,264,182903,9137,138119,7875,44784,3434,99546,5320,3236713,13517,366911,9097,193146,7021,125,157,193021,7036,172351,6738,20670,2392,173765,6442,2869802,16104,2456108,16110,3784,851,2452324,16073,2351001,16915,101323,4999,413694,8590,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1724737,2972,170323,6274,47041,3680,16496,2186,0,221,16496,2186,9540,1624,6956,1258,30545,2465,123282,4993,83317,4383,175,213,83142,4369,68968,4135,14174,2086,39965,3131,1554414,6401,150682,6187,86853,4736,85,113,86768,4731,78718,4407,8050,1316,63829,3416,1403732,8222,1245695,8711,1696,555,1243999,8782,1208236,9268,35763,3066,158037,5141,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1593960,2973,170231,7464,43722,2906,14776,1777,48,86,14728,1787,9822,1621,4906,1155,28946,2431,126509,5932,86131,4742,232,197,85899,4749,71042,4211,14857,2035,40378,3292,1423729,7800,145165,5971,83985,4674,363,313,83622,4663,76182,4579,7440,1457,61180,3624,1278564,9596,1117065,10627,8343,1143,1108722,10677,1073237,10478,35485,2665,161499,6034,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2491096,3694,376233,10567,153386,6391,29580,2788,0,270,29580,2788,18389,2352,11191,1832,123806,6238,222847,8903,134114,6691,48,78,134066,6691,103113,6438,30953,3111,88733,6074,2114863,11316,332421,9646,136620,5299,291,243,136329,5302,123510,4985,12819,1886,195801,7063,1782442,13861,1507868,15258,8989,1413,1498879,15399,1430804,14592,68075,5144,274574,8896,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2628800,4767,436506,14540,120086,6128,28370,3289,0,278,28370,3289,17621,2267,10749,2057,91716,5112,316420,13112,202015,11024,206,248,201809,11032,150316,7749,51493,6579,114405,6930,2192294,14110,301574,8917,135836,6837,177,157,135659,6809,120131,6746,15528,2490,165738,6332,1890720,15815,1579605,15733,13708,2188,1565897,15411,1484913,15773,80984,5717,311115,9423,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,796099,1419,87833,4938,33494,2533,10118,1584,0,229,10118,1584,7102,1443,3016,705,23376,2313,54339,4045,32173,2825,0,229,32173,2825,26313,2572,5860,1302,22166,2509,708266,5048,90657,4580,46781,3477,204,183,46577,3455,42494,3052,4083,1121,43876,2957,617609,6403,545508,6683,3888,913,541620,6663,523359,6979,18261,2022,72101,3401,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3322657,3518,236132,13114,66592,5952,18233,3054,0,282,18233,3054,9605,1596,8628,2557,48359,4804,169540,10566,103356,8132,38,72,103318,8130,80327,6164,22991,4076,66184,5286,3086525,13423,275797,9417,149935,6606,154,152,149781,6582,136504,6371,13277,1899,125862,5840,2810728,15363,2425742,16880,24931,2766,2400811,17002,2312408,16541,88403,5114,384986,12765,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3815610,2637,350616,12047,101168,6973,18003,2187,0,282,18003,2187,10138,1583,7865,1374,83165,6808,249448,10807,137507,8812,400,425,137107,8735,106821,7779,30286,3900,111941,7778,3464994,12526,304377,10761,156599,6721,252,401,156347,6725,139725,6364,16622,2436,147778,7482,3160617,15769,2752788,17930,5598,1211,2747190,17932,2627032,17134,120158,6112,407829,9512,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5914650,4022,691619,14270,194200,7584,49545,3854,0,238,49545,3854,26671,2685,22874,2551,144655,7507,497419,12824,319192,10473,39,67,319153,10470,236004,8595,83149,5655,178227,8615,5223031,14428,594518,11244,287384,7715,177,143,287207,7734,252018,7079,35189,3027,307134,8587,4628513,17031,3910021,18962,4756,986,3905265,18751,3682900,17611,222365,8025,718492,12390,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3061184,2540,243863,9692,63070,4653,20000,2267,0,209,20000,2267,11802,1689,8198,1661,43070,4170,180793,8470,124051,6085,137,122,123914,6083,98363,5762,25551,2569,56742,4569,2817321,10328,238746,7045,145708,5942,86,80,145622,5938,131289,5711,14333,1758,93038,3285,2578575,12339,2274232,12821,2982,716,2271250,12753,2194516,12336,76734,3831,304343,7311,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1667870,4773,298950,9355,105485,5278,26093,2898,0,288,26093,2898,16553,2325,9540,1622,79392,4931,193465,8576,121898,6820,277,243,121621,6804,88756,4949,32865,4010,71567,4750,1368920,10140,209789,7762,90105,5355,610,455,89495,5365,81736,4860,7759,1521,119684,5385,1159131,11530,995306,11882,8273,1416,987033,11769,937177,11468,49856,4350,163825,6150,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3400983,4036,397919,13156,129447,7373,35307,3324,0,256,35307,3324,22624,2537,12683,1989,94140,6195,268472,10264,178588,7684,230,213,178358,7724,136296,6524,42062,4489,89884,5992,3003064,13593,381650,8894,196896,6827,51,66,196845,6819,178433,6877,18412,2197,184754,5987,2621414,16111,2271370,15622,8954,1427,2262416,15802,2173830,15387,88586,5253,350044,9655,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,563121,1598,74083,5147,18344,2460,7055,1421,0,231,7055,1421,4960,1246,2095,781,11289,1974,55739,4288,36387,3022,98,153,36289,2999,30845,2978,5444,1057,19352,2442,489038,5352,59483,3550,34854,3144,100,115,34754,3152,32783,3076,1971,625,24629,2432,429555,6322,371757,6426,2465,689,369292,6573,358385,6452,10907,1800,57798,3451,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1019125,1795,97037,5519,26677,2812,10417,1687,0,216,10417,1687,6006,1325,4411,1226,16260,2062,70360,4568,47619,3646,129,190,47490,3633,38590,3362,8900,1610,22741,2496,922088,5679,88096,4687,53350,3748,96,112,53254,3771,49436,3556,3818,832,34746,2709,833992,6931,736463,7171,6889,1325,729574,7433,711880,6881,17694,2075,97529,4461,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1438290,2060,141063,8990,26755,3038,6925,1719,0,297,6925,1719,4508,1153,2417,1232,19830,2405,114308,8904,59980,5920,0,297,59980,5920,45825,5050,14155,2949,54328,5808,1297227,8868,115549,5601,58875,3944,84,139,58791,3944,53146,3907,5645,1275,56674,3790,1181678,9566,1002785,8289,4984,1080,997801,8283,959640,8622,38161,3623,178893,6141,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,791385,1460,51274,4584,17268,2268,4862,1431,0,253,4862,1431,3939,1330,923,540,12406,1930,34006,3830,21712,3216,0,253,21712,3216,16697,2559,5015,1533,12294,1785,740111,5030,73397,4308,40446,3390,93,133,40353,3398,36315,3139,4038,910,32951,3174,666714,6858,587748,6859,2253,692,585495,6740,568133,6569,17362,2298,78966,3385,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5093906,4081,371030,16805,83778,5294,21414,3006,0,278,21414,3006,14632,2412,6782,1404,62364,4300,287252,15264,162544,9410,0,278,162544,9410,123867,8159,38677,4394,124708,8851,4722876,16159,389210,10494,198345,8419,0,278,198345,8419,177712,8306,20633,2480,190865,6912,4333666,18821,3653299,21539,7816,1600,3645483,21922,3484735,21438,160748,7268,680367,11618,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1115720,4313,176590,8001,47683,4434,14639,2515,0,282,14639,2515,9141,2105,5498,1530,33044,3150,128907,5917,80174,5127,198,204,79976,5112,64516,4598,15460,2375,48733,4001,939130,8551,123070,6656,61513,4459,219,223,61294,4458,55635,4211,5659,1271,61557,4495,816060,10713,683346,11011,7866,1669,675480,10878,647941,11306,27539,3041,132714,6676,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11347221,4822,1314831,26463,340887,10294,73008,4408,40,51,72968,4408,43234,3627,29734,2917,267879,9751,973944,23831,523519,15962,485,425,523034,16041,394758,13605,128276,7975,450425,13618,10032390,27232,938643,18704,449621,13547,865,570,448756,13612,404333,12719,44423,4246,489022,11299,9093747,31762,7633624,33001,14634,2049,7618990,32750,7264874,33503,354116,11960,1460123,17259,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5105474,6442,655336,14988,184759,7772,48351,4297,0,284,48351,4297,32801,3426,15550,2213,136408,6402,470577,13233,309663,11781,697,338,308966,11759,238890,9621,70076,4841,160914,6999,4450138,15966,542853,12159,263417,8788,2164,918,261253,8685,236796,8133,24457,2835,279436,9402,3907285,18034,3359926,18283,35156,3267,3324770,18284,3181059,18816,143711,6848,547359,11131,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,373735,1186,36365,2966,7791,1154,3039,814,0,203,3039,814,2444,723,595,386,4752,952,28574,2732,19102,2319,41,67,19061,2309,16110,1950,2951,1050,9472,1461,337370,2967,31300,2258,19490,1964,122,120,19368,1959,18151,1837,1217,560,11810,1115,306070,3361,273476,3647,3866,885,269610,3836,263319,3756,6291,1042,32594,2124,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6709881,3805,772676,20474,253535,9667,64834,5571,0,262,64834,5571,36670,3517,28164,3901,188701,8236,519141,16313,327159,12075,158,191,327001,12063,235017,8797,91984,6555,191982,8075,5937205,20286,664357,11827,336520,8658,474,459,336046,8687,305825,8268,30221,2392,327837,9137,5272848,23134,4510932,25231,10266,1564,4500666,25383,4305982,24575,194684,7072,761916,13802,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2052498,3625,300316,10374,94836,6817,25476,2564,0,247,25476,2564,16154,2129,9322,1531,69360,6201,205480,7623,133167,5984,362,345,132805,6013,104664,5832,28141,2657,72313,4698,1752182,10435,248746,6960,127428,5776,605,307,126823,5793,117441,5563,9382,1409,121318,4968,1503436,13030,1270310,14291,11205,1557,1259105,13963,1214515,14543,44590,3750,233126,6942,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
